"time","bodyOfConstraint.body.w_a[1]","bodyOfConstraint.body.w_a[2]","bodyOfConstraint.body.w_a[3]"
7.77,0,-1.28110313207268,-0.530858463482321
7.772,0,-1.27347932199172,-0.527699870673112
7.774,0,-1.26584409749268,-0.524536548046151
7.776,0,-1.25819758450529,-0.521368547817449
7.778,0,-1.25053990809582,-0.518195921846958
7.78,0,-1.24287119246463,-0.515018721637464
7.782,0,-1.23519156094372,-0.511836998333466
7.784,0,-1.22750113709681,-0.508650802814543
7.786,0,-1.21980004264087,-0.505460185516332
7.788,0,-1.21208839804498,-0.50226519648095
7.79,0,-1.20436632335852,-0.499065885427051
7.792,0,-1.19663393777546,-0.495862301711589
7.794,0,-1.18889135963318,-0.492654494328805
7.796,0,-1.18113870641131,-0.489442511909231
7.798,0,-1.1733760947305,-0.486226402718671
7.8,0,-1.16560364035127,-0.483006214657203
7.802,0,-1.15782145817286,-0.479781995258167
7.804,0,-1.15002966223201,-0.47655379168717
7.806,0,-1.1422283657018,-0.473321650741065
7.808,0,-1.13441768089046,-0.470085618846952
7.81,0,-1.12659771924022,-0.466845742061172
7.812,0,-1.11876859132609,-0.463602066068302
7.814,0,-1.11093040685474,-0.460354636180143
7.816,0,-1.10308327466324,-0.457103497334719
7.818,0,-1.09522730414659,-0.453848695891557
7.82,0,-1.0873626046277,-0.450590278840055
7.822,0,-1.07948928013064,-0.447328287228083
7.824,0,-1.07160743622528,-0.444062764768602
7.826,0,-1.063717177625,-0.440793754819575
7.828,0,-1.05581860818621,-0.437521300383855
7.83,0,-1.04791183090786,-0.434245444109072
7.832,0,-1.03999694793101,-0.430966228287525
7.834,0,-1.03207406053834,-0.427683694856065
7.836,0,-1.02414326915372,-0.424397885395994
7.838,0,-1.01620467334168,-0.421108841132946
7.84,0,-1.008258371807,-0.417816602936775
7.842,0,-1.0003044623942,-0.414521211321449
7.844,0,-0.992343042087142,-0.41122270644494
7.846,0,-0.984374207008479,-0.407921128109103
7.848,0,-0.976398052419246,-0.404616515759578
7.85,0,-0.968414672718371,-0.401308908485666
7.852,0,-0.960424161675185,-0.397998345107073
7.854,0,-0.952426635898137,-0.394684872922518
7.856,0,-0.944422169342013,-0.391368523295727
7.858,0,-0.936410853782628,-0.388049334198949
7.86,0,-0.92839278019126,-0.38472734326987
7.862,0,-0.920368038736072,-0.38140258781221
7.864,0,-0.912336718783557,-0.378075104796321
7.866,0,-0.904298908899972,-0.374744930859785
7.868,0,-0.896254696852786,-0.371412102308021
7.87,0,-0.888204169612098,-0.368076655114868
7.872,0,-0.880147413352087,-0.364738624923196
7.874,0,-0.872084513452443,-0.361398047045495
7.876,0,-0.864015554499816,-0.358054956464485
7.878,0,-0.855940620289234,-0.354709387833703
7.88,0,-0.847859793825552,-0.351361375478105
7.882,0,-0.839773157324883,-0.348010953394667
7.884,0,-0.831680802331557,-0.344658160614386
7.886,0,-0.82358281823289,-0.341303035114745
7.888,0,-0.815479273277323,-0.337945603758807
7.89,0,-0.807370247451929,-0.334585899720738
7.892,0,-0.799255820024025,-0.331223955882466
7.894,0,-0.791136069544407,-0.327859804835235
7.896,0,-0.783011073850621,-0.324493478881175
7.898,0,-0.774880910070213,-0.32112501003486
7.9,0,-0.766745654623999,-0.317754430024881
7.902,0,-0.758605383229302,-0.314381770295394
7.904,0,-0.750460170903221,-0.311007062007691
7.906,0,-0.742310091965882,-0.307630336041764
7.908,0,-0.734155220043709,-0.304251622997868
7.91,0,-0.725995628072657,-0.300870953198078
7.912,0,-0.717831388301488,-0.297488356687856
7.914,0,-0.709662572295014,-0.294103863237615
7.916,0,-0.701489265405264,-0.290717506597712
7.918,0,-0.69331153080378,-0.287329313924873
7.92,0,-0.685129435851281,-0.283939313535244
7.922,0,-0.676943050057184,-0.280547534305114
7.924,0,-0.668752442306164,-0.277154004856152
7.926,0,-0.660557680862614,-0.273758753557325
7.928,0,-0.652358833375139,-0.270361808526824
7.93,0,-0.644155966881029,-0.266963197633987
7.932,0,-0.635949147810759,-0.263562948501223
7.934,0,-0.627738441992441,-0.26016108850593
7.936,0,-0.619523914656325,-0.25675764478242
7.938,0,-0.611305630439273,-0.253352644223845
7.94,0,-0.603083653389239,-0.249946113484112
7.942,0,-0.594858046969762,-0.246538078979819
7.944,0,-0.586628874064425,-0.243128566892163
7.946,0,-0.578396199595825,-0.239717603539863
7.948,0,-0.570160093630453,-0.236305215821022
7.95,0,-0.561920609910182,-0.232891428168061
7.952,0,-0.553677809497109,-0.229476265904172
7.954,0,-0.545431752927056,-0.22605975413121
7.956,0,-0.537182500214967,-0.222641917731732
7.958,0,-0.528930110860336,-0.219222781371069
7.96,0,-0.520674643852588,-0.215802369499359
7.962,0,-0.512416157676498,-0.212380706353619
7.964,0,-0.504154710317598,-0.208957815959787
7.966,0,-0.495890359267589,-0.205533722134787
7.968,0,-0.487623161529734,-0.202108448488572
7.97,0,-0.479353173624275,-0.198682018426185
7.972,0,-0.471080451593833,-0.195254455149811
7.974,0,-0.462805051008831,-0.191825781660835
7.976,0,-0.454527026972877,-0.188396020761889
7.978,0,-0.446246440710565,-0.184965198095883
7.98,0,-0.437963346000323,-0.181533335885965
7.982,0,-0.429677793571499,-0.178100454963804
7.984,0,-0.421389837116294,-0.174666577542928
7.986,0,-0.413099529914618,-0.171231725661068
7.988,0,-0.404806924840311,-0.16779592118258
7.99,0,-0.396512074367367,-0.164359185800884
7.992,0,-0.388215030576141,-0.16092154104088
7.994,0,-0.379915845159575,-0.157483008261387
7.996,0,-0.371614569429415,-0.154043608657567
7.998,0,-0.363311254322442,-0.150603363263359
8,0,-0.355005950406673,-0.1471622929539
8.002,0,-0.346698707887586,-0.143720418447961
8.004,0,-0.338389576614359,-0.140277760310376
8.006,0,-0.330078606086044,-0.136834338954461
8.008,0,-0.321765845748343,-0.133390174853054
8.01,0,-0.313451353311341,-0.129945294509004
8.012,0,-0.305135170600015,-0.12649971311269
8.014,0,-0.29681734610595,-0.123053450733147
8.016,0,-0.288497928024842,-0.119606527316647
8.018,0,-0.280176964263466,-0.116158962689653
8.02,0,-0.271854502446569,-0.112710776561737
8.022,0,-0.263530589923763,-0.109261988528501
8.024,0,-0.255205273776488,-0.105812618074523
8.026,0,-0.2468786008249,-0.102362684576279
8.028,0,-0.238550617634772,-0.098912207305062
8.03,0,-0.230221370524455,-0.0954612054299328
8.032,0,-0.221890905571737,-0.0920096980206238
8.034,0,-0.213559268620813,-0.0885577040504903
8.036,0,-0.205226505289175,-0.0851052423994304
8.038,0,-0.196892660974506,-0.0816523318568049
8.04,0,-0.188557783632591,-0.0781989926451994
8.042,0,-0.180221920241134,-0.0747452444787532
8.044,0,-0.171885112723524,-0.071291104325086
8.046,0,-0.16354740591268,-0.0678365907753187
8.048,0,-0.155208844473173,-0.0643817223539492
8.05,0,-0.146869472908703,-0.0609265175220778
8.052,0,-0.138529335569489,-0.0574709946806034
8.054,0,-0.13018847665967,-0.0540151721734189
8.056,0,-0.121846940244765,-0.0505590682906343
8.058,0,-0.113504770259069,-0.0471027012717725
8.06,0,-0.105162010513048,-0.043646089308965
8.062,0,-0.0968187047008108,-0.0401892505501776
8.064,0,-0.0884748964074675,-0.0367322031023916
8.066,0,-0.0801306291165981,-0.0332749650348292
8.068,0,-0.0717859462176497,-0.0298175543821496
8.07,0,-0.0634408910133318,-0.0263599891476445
8.072,0,-0.0550955101070438,-0.0229022874544258
8.074,0,-0.0467498448846539,-0.0194444671753961
8.076,0,-0.0384039380306859,-0.0159865462213785
8.078,0,-0.0300578327270514,-0.0125285425089394
8.08,0,-0.0217115721163109,-0.00907047393974989
8.082,0,-0.0133651993094463,-0.00561235840382492
8.084,0,-0.00501875739355931,-0.00215421378273245
8.086,0,0.00332771056042958,0.00130394204719783
8.088,0,0.0116741614900161,0.00476209121163796
8.09,0,0.0200205523334135,0.00822021583505293
8.092,0,0.028366840021854,0.0116782980374917
8.094,0,0.0367129814718161,0.0151363199313479
8.096,0,0.0450589335773631,0.018594263618166
8.098,0,0.0534046532023704,0.0220521111854019
8.1,0,0.0617500971728266,0.0255098447032143
8.102,0,0.0700952217972623,0.028967446310551
8.104,0,0.0784399825299601,0.0324248982741744
8.106,0,0.0867843372065761,0.035882182371703
8.108,0,0.0951282423498893,0.0393392805860283
8.11,0,0.10347165440099,0.0427961748676197
8.112,0,0.111814529711462,0.0462528471313605
8.114,0,0.12015682453546,0.0497092792533378
8.116,0,0.128498495021848,0.0531654530676624
8.118,0,0.136839497206357,0.0566213503632895
8.12,0,0.145179787003655,0.0600769528808115
8.122,0,0.153519320199501,0.0635322423092783
8.124,0,0.161858052442888,0.0669872002830177
8.126,0,0.170195939238117,0.0704418083784251
8.128,0,0.178532935936981,0.0738960481107994
8.13,0,0.186868997730837,0.0773499009311324
8.132,0,0.195204079642755,0.0808033482229293
8.134,0,0.203538136142931,0.0842563708873747
8.136,0,0.211871121942854,0.0877089502165687
8.138,0,0.220202991667,0.091161067540178
8.14,0,0.228533699564443,0.094612703915726
8.142,0,0.236863199675054,0.0980638403156426
8.144,0,0.245191445821634,0.101514457624051
8.146,0,0.25351839160195,0.104964536633508
8.148,0,0.261843990380828,0.108414058041778
8.15,0,0.270168195282262,0.1118630024486
8.152,0,0.278490959181449,0.115311350352437
8.154,0,0.286812234696885,0.118759082147244
8.156,0,0.295131974182477,0.122206178119241
8.158,0,0.303450129719563,0.125652618443652
8.16,0,0.311766653109054,0.129098383181497
8.162,0,0.320081495863463,0.132543452276326
8.164,0,0.328394609240186,0.135987805518161
8.166,0,0.336705944865301,0.139431422036563
8.168,0,0.34501545279482,0.142874281836942
8.17,0,0.353323083336228,0.146316364338571
8.172,0,0.361628786470994,0.149757648825549
8.174,0,0.369932511846651,0.153198114443485
8.176,0,0.378234208768998,0.156637740196248
8.178,0,0.386533826194185,0.160076504942657
8.18,0,0.394831312720873,0.163514387393204
8.182,0,0.403126616582393,0.166951366106785
8.184,0,0.411419685638845,0.170387419487393
8.186,0,0.419710467369251,0.173822525780846
8.188,0,0.427998908863721,0.177256663071509
8.19,0,0.436284956815538,0.180689809278992
8.192,0,0.444568557513354,0.184121942154889
8.194,0,0.452849656833277,0.187553039279473
8.196,0,0.461128201241158,0.190983078408642
8.198,0,0.469404136356335,0.1944120369754
8.2,0,0.477677405829157,0.197839891700112
8.202,0,0.485947953891633,0.201266619474296
8.204,0,0.494215724329741,0.204692197003748
8.206,0,0.502480660475765,0.208116600805327
8.208,0,0.51074270520062,0.211539807203739
8.21,0,0.519001800906127,0.214961792328293
8.212,0,0.527257889517343,0.218382532109692
8.214,0,0.535510912474894,0.221802002276812
8.216,0,0.543760810727233,0.22522017835346
8.218,0,0.552007524723016,0.228637035655173
8.22,0,0.560250994403355,0.232052549285974
8.222,0,0.568491159194155,0.235466694135154
8.224,0,0.576727957998445,0.238879444874063
8.226,0,0.584961329188649,0.242290775952861
8.228,0,0.593191214143478,0.245700663494445
8.23,0,0.601417548165587,0.24910908043424
8.232,0,0.609640267665545,0.25251600036614
8.234,0,0.617859308971138,0.255921396906093
8.236,0,0.626074607851578,0.25932524343835
8.238,0,0.634286099510147,0.262727513112414
8.24,0,0.64249371857683,0.266128178839987
8.242,0,0.650697399100901,0.269527213291895
8.244,0,0.658897074543552,0.272924588895037
8.246,0,0.667092677770543,0.276320277829334
8.248,0,0.675284141044766,0.27971425202465
8.25,0,0.68347139601892,0.283106483157755
8.252,0,0.691654373728084,0.286496942649246
8.254,0,0.699833004582352,0.289885601660496
8.256,0,0.708007218359479,0.293272431090603
8.258,0,0.716176945758051,0.296657402297001
8.26,0,0.724342118847362,0.300040487304441
8.262,0,0.73250266205776,0.303421654627358
8.264,0,0.740658502787869,0.306800874189062
8.266,0,0.748809567782616,0.310178115642504
8.268,0,0.756955783126261,0.313553348367408
8.27,0,0.765097074235507,0.316926541467438
8.272,0,0.773233365852598,0.320297663767362
8.274,0,0.781364582038365,0.323666683810191
8.276,0,0.789490646165328,0.327033569854343
8.278,0,0.797611480910803,0.33039828987081
8.28,0,0.80572700824993,0.333760811540289
8.282,0,0.813837149448822,0.337121102250368
8.284,0,0.821941825057588,0.340479129092655
8.286,0,0.830040954903447,0.343834858859945
8.288,0,0.838134458083827,0.347188258043389
8.29,0,0.846222258613963,0.350539295071686
8.292,0,0.854304273028533,0.353887935394972
8.294,0,0.862380416148172,0.357234143771168
8.296,0,0.870450604401352,0.360577885583022
8.298,0,0.878514753473993,0.363919125906068
8.3,0,0.886572778303138,0.367257829506015
8.302,0,0.894624593070705,0.370593960836165
8.304,0,0.902670111197231,0.373927484034838
8.306,0,0.910709245335563,0.377258362922762
8.308,0,0.918741907364597,0.380586561000496
8.31,0,0.92676800838304,0.383912041445847
8.312,0,0.934787458703072,0.387234767111264
8.314,0,0.942800167844145,0.39055470052127
8.316,0,0.950806044526649,0.393871803869856
8.318,0,0.958804996665667,0.397186039017897
8.32,0,0.966796932213445,0.400497367824463
8.322,0,0.974781767444005,0.40380575540586
8.324,0,0.982759400074243,0.40711115956136
8.326,0,0.990729735139681,0.410413540952591
8.328,0,0.998692676867387,0.413712859906223
8.33,0,1.00664812867061,0.417009076411739
8.332,0,1.01459599314328,0.420302150119158
8.334,0,1.02253617205467,0.42359204033679
8.336,0,1.03046856634391,0.42687870602899
8.338,0,1.03839307611459,0.430162105813884
8.34,0,1.0463096006293,0.433442197961127
8.342,0,1.0542180383043,0.436718940389653
8.344,0,1.06211828670395,0.439992290665403
8.346,0,1.07001024253545,0.44326220599909
8.348,0,1.07789380164327,0.446528643243929
8.35,0,1.0857688590038,0.449791558893386
8.352,0,1.09363531539246,0.453050911837393
8.354,0,1.10149306712848,0.456306659122784
8.356,0,1.10934200093214,0.459558753827192
8.358,0,1.11718200878345,0.462807151201737
8.36,0,1.12501298180361,0.466051806141582
8.362,0,1.13283481025078,0.469292673184146
8.364,0,1.14064738351567,0.472529706507277
8.366,0,1.14845059011721,0.475762859927455
8.368,0,1.15624431769824,0.478992086897994
8.37,0,1.16402845302111,0.482217340507213
8.372,0,1.17180288196339,0.485438573476645
8.374,0,1.17956748951352,0.48865573815923
8.376,0,1.18732215976645,0.491868786537495
8.378,0,1.19506677591932,0.495077670221766
8.38,0,1.20280122026709,0.498282340448341
8.382,0,1.21052537419822,0.501482748077693
8.384,0,1.21823913416615,0.504678850323699
8.386,0,1.22594237021341,0.507870593278771
8.388,0,1.23363495994145,0.511057926226274
8.39,0,1.24131678174609,0.514240798790448
8.392,0,1.24898771314071,0.517419160229972
8.394,0,1.2566476307534,0.520592959436745
8.396,0,1.26429641032381,0.523762144934626
8.398,0,1.27193392670025,0.526926664878204
8.4,0,1.27956005383669,0.53008646705156
8.402,0,1.28717466478971,0.533241498867016
8.404,0,1.29477763171555,0.536391707363901
8.406,0,1.30236882586711,0.539537039207316
8.408,0,1.30994811759092,0.542677440686879
8.41,0,1.31751537632417,0.5458128577155
8.412,0,1.32507047059174,0.548943235828128
8.414,0,1.332613273973,0.552068522669491
8.416,0,1.340143664827,0.555188667879479
8.418,0,1.3476614973751,0.558303611036921
8.42,0,1.3551666372494,0.561413296480472
8.422,0,1.36265894920916,0.564517668187355
8.424,0,1.37013829713942,0.567616669772773
8.426,0,1.37760454404967,0.570710244489379
8.428,0,1.38505755207244,0.573798335226685
8.43,0,1.39249718246193,0.576880884510513
8.432,0,1.39992329559269,0.57995783450244
8.434,0,1.40733575095818,0.583029126999221
8.436,0,1.41473440716947,0.586094703432231
8.438,0,1.4221191219538,0.589154504866914
8.44,0,1.42948975215329,0.592208472002202
8.442,0,1.4368461537235,0.595256545169973
8.444,0,1.44418818173209,0.598298664334469
8.446,0,1.45151570781795,0.601334776286454
8.448,0,1.45882858091316,0.60436481845845
8.45,0,1.46612664783921,0.607388727411543
8.452,0,1.47340976104953,0.610406442025745
8.454,0,1.48067777216766,0.613417900837353
8.456,0,1.48793053198782,0.616423042039186
8.458,0,1.49516789047543,0.619421803480818
8.46,0,1.5023896967677,0.622414122668787
8.462,0,1.5095957991741,0.625399936766835
8.464,0,1.51678604517698,0.628379182596133
8.466,0,1.52396028143208,0.631351796635498
8.468,0,1.53111835376906,0.634317715021637
8.47,0,1.53826010719208,0.637276873549355
8.472,0,1.54538538588031,0.640229207671788
8.474,0,1.55249403318851,0.643174652500639
8.476,0,1.55958589447722,0.646113143970094
8.478,0,1.56666083607941,0.649044626636828
8.48,0,1.57371867941553,0.651969026584911
8.482,0,1.58075926559146,0.654886277991653
8.484,0,1.58778243496427,0.657796314724012
8.486,0,1.59478802714482,0.660699070339698
8.488,0,1.60177588100055,0.663594478088311
8.49,0,1.60874583465819,0.666482470912467
8.492,0,1.61569772550653,0.669362981448917
8.494,0,1.62263139019909,0.672235942029674
8.496,0,1.6295466646569,0.67510128468315
8.498,0,1.63644338407122,0.677958941135263
8.5,0,1.64332138290627,0.680808842810582
8.502,0,1.65018049490192,0.683650920833436
8.504,0,1.65702055307651,0.686485106029047
8.506,0,1.66384138972951,0.689311328924664
8.508,0,1.67064285216931,0.692129526224167
8.51,0,1.67742477682323,0.694939630149999
8.512,0,1.68418698188092,0.697741565414694
8.514,0,1.69092929798231,0.700535261854118
8.516,0,1.69765155514383,0.703320649045412
8.518,0,1.70435358276351,0.706097656309098
8.52,0,1.71103520962615,0.708866212711208
8.522,0,1.71769626390851,0.711626247065417
8.524,0,1.72433657318441,0.714377687935152
8.526,0,1.7309559644299,0.717120463635718
8.528,0,1.73755426402847,0.719854502236434
8.53,0,1.74413129777609,0.722579731562735
8.532,0,1.7506868908865,0.725296079198319
8.534,0,1.75722086799625,0.728003472487249
8.536,0,1.7637330531699,0.730701838536084
8.538,0,1.7702232699052,0.733391104216013
8.54,0,1.776691372947,0.736071209207011
8.542,0,1.78313716464354,0.738742071702763
8.544,0,1.78956046553915,0.741403617354666
8.546,0,1.79596109822563,0.744055772650684
8.548,0,1.8023388848424,0.746698463890369
8.55,0,1.80869364708416,0.749331617188033
8.552,0,1.8150252062087,0.751955158475939
8.554,0,1.82133338304465,0.754569013507507
8.556,0,1.82761799799919,0.757173107860478
8.558,0,1.83387887106587,0.759767366940116
8.56,0,1.84011582183231,0.762351715982402
8.562,0,1.84632866948796,0.764926080057205
8.564,0,1.85251723283187,0.767490384071492
8.566,0,1.85868133028046,0.770044552772498
8.568,0,1.86482077987519,0.772588510750923
8.57,0,1.87093540909121,0.775122186313828
8.572,0,1.87702505157941,0.777645510198426
8.574,0,1.88308950740966,0.780158399874816
8.576,0,1.88912859439375,0.782660779810233
8.578,0,1.89514213008981,0.785152574363894
8.58,0,1.90112993181261,0.787633707791173
8.582,0,1.90709181664369,0.790104104247753
8.584,0,1.91302760144162,0.792563687793784
8.586,0,1.91893710285225,0.79501238239806
8.588,0,1.92482013731884,0.79745011194216
8.59,0,1.93067652109235,0.799876800224619
8.592,0,1.93650607024163,0.802292370965093
8.594,0,1.94230860066361,0.804696747808508
8.596,0,1.94808392809355,0.807089854329235
8.598,0,1.95383187660741,0.809471618051599
8.6,0,1.95955227993388,0.811841971069773
8.602,0,1.96524493634725,0.814200828713646
8.604,0,1.97090966236557,0.816548114944718
8.606,0,1.97654627449237,0.818883753720192
8.608,0,1.98215458922995,0.821207668998545
8.61,0,1.98773442309244,0.823519784745093
8.612,0,1.99328559261913,0.825820024937572
8.614,0,1.99880791438759,0.828108313571699
8.616,0,2.00430120502688,0.83038457466675
8.618,0,2.00976528123077,0.832648732271134
8.62,0,2.01519995977091,0.834900710467954
8.622,0,2.02060505751004,0.837140433380587
8.624,0,2.02598039141521,0.839367825178256
8.626,0,2.03132578146634,0.841582810367608
8.628,0,2.03664105281204,0.843785314009952
8.63,0,2.04192601587515,0.845975259760282
8.632,0,2.04718048871904,0.848152572080957
8.634,0,2.05240428961825,0.850317175512082
8.636,0,2.057597237073,0.852468994677198
8.638,0,2.06275914982371,0.854607954288985
8.64,0,2.06788984686546,0.856733979154969
8.642,0,2.07298914746255,0.858846994183216
8.644,0,2.07805687116298,0.860946924388037
8.646,0,2.08309283781294,0.863033694895683
8.648,0,2.08809687405616,0.865107238435918
8.65,0,2.09306879686604,0.867167476320996
8.652,0,2.0980084270652,0.869214334041165
8.654,0,2.10291558630445,0.87124773776623
8.656,0,2.10779009664413,0.873267613851201
8.658,0,2.11263178056991,0.875273888843564
8.66,0,2.11744046100876,0.877266489490569
8.662,0,2.12221596134476,0.879245342746503
8.664,0,2.12695810744487,0.881210376713839
8.666,0,2.13166672819376,0.883161520891631
8.668,0,2.13634164541315,0.885098701491594
8.67,0,2.14098268516438,0.887021846689578
8.672,0,2.14558967411479,0.888930884937163
8.674,0,2.15016243955644,0.890825744970273
8.676,0,2.15470080942498,0.892706355817831
8.678,0,2.1592046123184,0.894572646810379
8.68,0,2.16367367751579,0.896424547588722
8.682,0,2.16810783689154,0.89826198639071
8.684,0,2.17250692123485,0.900084893420508
8.686,0,2.17687076158521,0.901893199661041
8.688,0,2.18119919046449,0.903686835780453
8.69,0,2.18549204120577,0.905465732767486
8.692,0,2.18974914797381,0.907229821938619
8.694,0,2.19397034578551,0.908979034945171
8.696,0,2.19815547053038,0.910713303780436
8.698,0,2.20230435788081,0.91243255963637
8.7,0,2.20641684595768,0.914136735651792
8.702,0,2.21049277330829,0.915825764802916
8.704,0,2.21453197934678,0.91749958034562
8.706,0,2.21853430444195,0.919158115892456
8.708,0,2.22249958993681,0.920801305418726
8.71,0,2.22642767816792,0.922429083268534
8.712,0,2.23031841217493,0.924041384381128
8.714,0,2.23417163450485,0.925638145160558
8.716,0,2.23798719148384,0.927219300459713
8.718,0,2.24176492930623,0.928784786379631
8.72,0,2.24550469521668,0.930334539449225
8.722,0,2.24920633752743,0.931868496632924
8.724,0,2.25286970563555,0.93338659533833
8.726,0,2.25649465004008,0.934888773423847
8.728,0,2.26008102257352,0.936374969713915
8.73,0,2.26362867629235,0.937845123706427
8.732,0,2.26713746494654,0.939299174282697
8.734,0,2.27060724370309,0.940737061388697
8.736,0,2.27403786892854,0.942158725486447
8.738,0,2.27742919820674,0.943564107563158
8.74,0,2.28078109035679,0.944953149140376
8.742,0,2.2840934054508,0.946325792283107
8.744,0,2.28736600547725,0.947681979157251
8.746,0,2.29059875322056,0.949021652835328
8.748,0,2.2937915124973,0.950344757152807
8.75,0,2.29694414873306,0.951651236326019
8.752,0,2.30005652871667,0.952941035145789
8.754,0,2.30312852061921,0.954214098985763
8.756,0,2.30615999401298,0.955470373810749
8.758,0,2.30915081989056,0.956709806185035
8.76,0,2.31210086603234,0.957932345766984
8.762,0,2.31501000775019,0.95913793958487
8.764,0,2.31787812010999,0.960326536212547
8.766,0,2.3207050791455,0.961498085139101
8.768,0,2.32349076230071,0.962652536550895
8.77,0,2.32623504844312,0.963789841342947
8.772,0,2.32893781787708,0.964909951130317
8.774,0,2.33159896133384,0.966012814711193
8.776,0,2.33421835939712,0.967098386216053
8.778,0,2.33679589765089,0.968166619136806
8.78,0,2.33933146405696,0.969217467379961
8.782,0,2.34182494831417,0.970250885536606
8.784,0,2.34427624188474,0.971266828888586
8.786,0,2.34668524067137,0.972265249580893
8.788,0,2.34905184092651,0.973246102582794
8.79,0,2.3513759392312,0.974209345762764
8.792,0,2.35365743532072,0.975154935845989
8.794,0,2.35589623096293,0.976082830081176
8.796,0,2.35809222999295,0.976992986234719
8.798,0,2.36024532365732,0.977885370520067
8.798,0,2.36024532365732,0.977885370520067
8.8,0,2.36235542933383,0.978759931865639
8.802,0,2.36442243232661,0.97961663471589
8.804,0,2.36644625419493,0.98045544637357
8.806,0,2.36842680818074,0.981276330790445
8.808,0,2.37036401325365,0.982079254423771
8.81,0,2.3722577827685,0.982864181587817
8.812,0,2.37410803005835,0.983631076547528
8.814,0,2.37591466617142,0.984379902620752
8.816,0,2.37767761068285,0.985110626472851
8.818,0,2.37939677984945,0.985823213499621
8.82,0,2.38107209901544,0.986517632732564
8.822,0,2.38270349055208,0.987193852030025
8.824,0,2.38429088241341,0.987851841516518
8.826,0,2.38583420200283,0.98849157112535
8.828,0,2.38733338008521,0.989113012177116
8.83,0,2.38878834810044,0.989716136273189
8.832,0,2.39019904026641,0.990300916162646
8.834,0,2.39156539475633,0.990867326209605
8.836,0,2.39288734959688,0.991415340745022
8.838,0,2.39416484570823,0.991944935288218
8.84,0,2.39539782350289,0.992456085181139
8.842,0,2.39658622663535,0.992948767093753
8.844,0,2.39773000133115,0.993422958754698
8.846,0,2.39882909534127,0.993878638523496
8.848,0,2.39988345904543,0.994315785806687
8.85,0,2.40089304379405,0.994734380468077
8.852,0,2.40185780319878,0.995134403287769
8.854,0,2.40277769355925,0.995515836139016
8.856,0,2.40365267284533,0.995878661592583
8.858,0,2.40448270072028,0.996222862925739
8.86,0,2.40526773912753,0.996548424355084
8.862,0,2.40600775256609,0.996855331166786
8.864,0,2.40670270690011,0.997143569194155
8.866,0,2.40735257026383,0.997413125214787
8.868,0,2.40795731295042,0.99766398691659
8.87,0,2.40851690727012,0.997896142817829
8.872,0,2.40903132751826,0.998109582249061
8.874,0,2.40950055008005,0.998304295412319
8.876,0,2.40992455341415,0.998480273372439
8.878,0,2.41030331801294,0.998637508033405
8.88,0,2.41063682643181,0.998775992155782
8.882,0,2.41092506332315,0.998895719367059
8.884,0,2.411168015406,0.998996684151079
8.886,0,2.41136567143789,0.999078881838264
8.888,0,2.41151802226931,0.99914230862601
8.89,0,2.41162506094434,0.99918696162896
8.892,0,2.41168678247966,0.999212838772098
8.894,0,2.41170318402802,0.999219938869557
8.896,0,2.41167426479128,0.999208261572917
8.898,0,2.41160002605415,0.999177807392646
8.9,0,2.41148047124534,0.999128577737884
8.902,0,2.41131560586959,0.999060574870208
8.904,0,2.41110543753096,0.998973801918182
8.906,0,2.41084997593518,0.998868262877973
8.908,0,2.41054923289208,0.998743962613973
8.91,0,2.41020322214256,0.998600906853935
8.912,0,2.40981195954299,0.998439102195287
8.914,0,2.40937546323756,0.99825855611107
8.916,0,2.40889375336066,0.998059276941172
8.918,0,2.40836685214111,0.997841273896139
8.92,0,2.40779478390271,0.997604557057737
8.922,0,2.40717757489167,0.997349137297078
8.924,0,2.40651525273106,0.997075026015297
8.926,0,2.40580784829459,0.996782236035416
8.928,0,2.40505539403298,0.996470780806235
8.93,0,2.40425792445061,0.996140674629407
8.932,0,2.40341547610285,0.995791932658446
8.934,0,2.40252808759349,0.995424570897737
8.936,0,2.4015957990607,0.995038605935556
8.938,0,2.40061865325819,0.994634055506818
8.94,0,2.39959669485165,0.994210938127489
8.942,0,2.39852997046538,0.993769273119215
8.944,0,2.39741852873649,0.993309080637914
8.946,0,2.39626242031082,0.992830381672022
8.948,0,2.39506169772299,0.992333197983697
8.95,0,2.39381641551988,0.991817552169875
8.952,0,2.39252663037616,0.991283467719436
8.954,0,2.39119240087555,0.990730968905767
8.956,0,2.38981378758141,0.990160080821763
8.958,0,2.38839085303204,0.989570829377793
8.96,0,2.38692366164545,0.988963241260639
8.962,0,2.38541227939003,0.98833734379147
8.964,0,2.38385677486766,0.987693165392784
8.966,0,2.38225721833892,0.987030735168127
8.968,0,2.38061368199512,0.986350083019369
8.97,0,2.37892623995228,0.985651239644077
8.972,0,2.37719496824508,0.984934236532875
8.974,0,2.37541994392865,0.984199105633185
8.976,0,2.37360124694259,0.983445880045959
8.978,0,2.37173895893575,0.982674593585787
8.98,0,2.36983316330029,0.981885280793303
8.982,0,2.36788394527808,0.981077976974567
8.984,0,2.36589139195205,0.980252718197499
8.986,0,2.36385559177608,0.979409541117595
8.988,0,2.36177663503841,0.978548483148917
8.99,0,2.35965461441241,0.977669582667374
8.992,0,2.35748962402736,0.976772878666683
8.994,0,2.35528175977482,0.975858410871253
8.996,0,2.3530311192977,0.974926219731745
8.998,0,2.35073780189433,0.973976346384607
