"time","aimc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimc.stator.zeroInductor.i0","cRun.v","cStart.v","loadInertia.phi","loadInertia.w"
0.6415,-0.261871335313891,0.183976163737915,-0.199668383244201,0.306070926667468,2.19566973523406e-13,-28.1800764350221,27.953376608648,34.3106353047005,149.317593629393
0.64155,-0.26201662872889,0.183929222710694,-0.200900384017238,0.301447856604076,2.20588594277867e-13,-26.7254910700674,27.9533750257396,34.3181010913278,149.313822810725
0.6416,-0.262150281372899,0.183882582897629,-0.202068121631116,0.29675867305891,2.2217528829903e-13,-25.3236191181534,27.9533734836398,34.3255666822068,149.309765386153
0.64165,-0.262272281823699,0.183835933691333,-0.203174301063249,0.292002791229992,2.23799758592222e-13,-23.9752333255667,27.9533719808311,34.3330320632635,149.305431711491
0.6417,-0.262382633595426,0.18378895510944,-0.204221653267838,0.287179636799843,2.25551686912752e-13,-22.6809542105106,27.953370515776,34.3404972209578,149.300832824651
0.64175,-0.262481355742202,0.183741318421441,-0.205212927264872,0.282288650263088,2.28060725292754e-13,-21.4412497853869,27.9533690869216,34.3479621423196,149.295980437964
0.6418,-0.262568483298667,0.18369268681814,-0.206150882834652,0.277329290894219,2.30129666303967e-13,-20.2564359913228,27.9533676927037,34.3554268149804,149.290886924909
0.64185,-0.262644067816062,0.18364271611458,-0.207038282673288,0.272301041025757,2.29697344110362e-13,-19.1266770380943,27.9533663315513,34.3628912272084,149.285565308005
0.6419,-0.262708177500522,0.183591055749107,-0.207877885323124,0.267203409824109,2.29465567215399e-13,-18.0519886435633,27.9533650018909,34.3703553679347,149.280029226235
0.64195,-0.262760898012157,0.183537349163744,-0.208672437235279,0.262035937672951,2.31249339471912e-13,-17.0322357529171,27.9533637021507,34.3778192267925,149.274292941044
0.642,-0.262802332313424,0.183481235026284,-0.209424666189489,0.256798199622138,2.32409057677879e-13,-16.0671379991438,27.9533624307646,34.3852827941377,149.268371288632
0.64205,-0.262832601399354,0.183422347727198,-0.210137273286725,0.251489809796204,2.32542366426136e-13,-15.1562682554771,27.953361186177,34.3927460610865,149.262279680036
0.6421,-0.262851844139186,0.183360318512499,-0.210812926609212,0.246110424711556,2.32986807613475e-13,-14.2990577138149,27.9533599668461,34.4002090195357,149.256034056541
0.64215,-0.262860217768554,0.183294776182244,-0.211454253622719,0.240659747410634,2.34300794095898e-13,-13.4947963349622,27.9533587712486,34.4076716621953,149.249650876645
0.6422,-0.262857897752504,0.183225348184465,-0.212063834860963,0.235137530769433,2.39140149635506e-13,-12.7426376870822,27.9533575978836,34.4151339826084,149.243147073424
0.64225,-0.262845077972874,0.183151661450425,-0.212644197161362,0.229543581112925,2.45959999939891e-13,-12.0416012574103,27.953356445276,34.4225959751762,149.236540029152
0.6423,-0.262821970770414,0.183073343380313,-0.213197806972079,0.223877761764631,2.50584154247237e-13,-11.3905760634088,27.9533553119809,34.4300576351821,149.229847540935
0.64235,-0.262788806666081,0.182990022827268,-0.213727065046144,0.218139995766336,2.55267275097926e-13,-10.7883255852187,27.9533541965864,34.4375189588029,149.223087778696
0.6424,-0.262745834682975,0.18290133098462,-0.21423429889927,0.212330269950712,2.59517220387994e-13,-10.233489767,27.9533530977186,34.444979943141,149.216279261132
0.64245,-0.262693321683487,0.182806902423685,-0.214721758938409,0.206448636791914,2.63041492871999e-13,-9.72459184616911,27.9533520140432,34.4524405862235,149.209440802547
0.6425,-0.262631552664889,0.182706376000401,-0.215191610980927,0.200495218438943,2.66301350158472e-13,-9.26004054187701,27.9533509442704,34.4599008870332,149.202591487455
0.64255,-0.262560830047452,0.18259939585485,-0.215645932715664,0.194470208369046,2.67311521163805e-13,-8.83813700011165,27.953349887157,34.467360845506,149.19575061768
0.6426,-0.26248147371459,0.182485612342234,-0.216086707230766,0.188373874812776,2.66039488486993e-13,-8.45707817918789,27.9533488415102,34.4748204625526,149.188937679948
0.64265,-0.262393820398393,0.182364683003405,-0.216515819174412,0.182206562590066,2.63803708888173e-13,-8.11496329144761,27.9533478061898,34.4822797400594,149.182172296392
0.6427,-0.262298223321369,0.182236273464277,-0.216935050095893,0.175968695448638,2.60523287695908e-13,-7.80979884961646,27.9533467801114,34.4897386808951,149.175474183806
0.64275,-0.262195051842978,0.182100058406472,-0.217346073495358,0.169660778568593,2.5680323083653e-13,-7.53950394288843,27.9533457622489,34.4971972889208,149.16886311037
0.6428,-0.262084690620347,0.181955722361617,-0.217750452620721,0.163283399434846,2.53606551280041e-13,-7.30191710119887,27.9533447516364,34.5046555689778,149.162358847326
0.64285,-0.261967539473999,0.181802960727517,-0.218149634409829,0.156837231002918,2.51811575165779e-13,-7.0948007387228,27.9533437473716,34.5121135269059,149.155981129249
0.6429,-0.261844012267897,0.181641480433504,-0.218544948995415,0.150323031557128,2.50890511073124e-13,-6.91584888896593,27.9533427486164,34.5195711695187,149.149749603812
0.64295,-0.261714536696465,0.181471000942122,-0.218937604040266,0.14374164764181,2.50859561008239e-13,-6.7626919483163,27.9533417546,34.5270285046191,149.143683790714
0.643,-0.261579553183721,0.181291254865612,-0.219328684379222,0.137094013840735,2.52843475553312e-13,-6.63290421704263,27.9533407646198,34.5344855409738,149.13780303372
0.64305,-0.261439514402565,0.181101988844864,-0.219719147987917,0.130381154738898,2.55143890733395e-13,-6.52400946399593,27.9533397780435,34.5419422883164,149.13212645775
0.6431,-0.261294884325961,0.180902964207276,-0.220109824829252,0.123604185175608,2.53646589849284e-13,-6.4334879313399,27.9533387943099,34.5493987573291,149.126672923009
0.64315,-0.261146137379598,0.180693957588215,-0.220501415465073,0.116764310642173,2.50268992924571e-13,-6.35878281020513,27.9533378129305,34.5568549596263,149.121460982878
0.6432,-0.260993757740886,0.180474761749667,-0.22089448817855,0.109862828556107,2.47067724816611e-13,-6.29730659425093,27.9533368334906,34.5643109077488,149.116508837992
0.64325,-0.260838238149154,0.180245185870466,-0.221289480487709,0.102901126945316,2.45140540749399e-13,-6.24644819136197,27.953335855649,34.5717666151282,149.111834298236
0.6433,-0.260680079305258,0.180005056461952,-0.221686695418698,0.0958806862236134,2.47203474833861e-13,-6.20357909045335,27.9533348791404,34.5792220960862,149.107454735628
0.64335,-0.260519788583276,0.179754217473747,-0.222086304299447,0.0888030771218067,2.48549059316072e-13,-6.16606045270389,27.9533339037737,34.5866773657916,149.103387050795
0.6434,-0.260357879326433,0.179492531106571,-0.222488343923727,0.0816699619374519,2.48288008994859e-13,-6.13124946125776,27.9533329294341,34.5941324402539,149.099647627188
0.64345,-0.260194869626169,0.179219877916368,-0.222892719125117,0.0744830925973435,2.50425722837253e-13,-6.09650614311032,27.9533319560819,34.6015873362818,149.096252299213
0.6435,-0.26003128143684,0.178936157352475,-0.22329920198033,0.0672443107063718,2.52237381291344e-13,-6.0591998232009,27.9533309837527,34.6090420714648,149.093216312293
0.64355,-0.25986763947983,0.178641288013318,-0.223707433179206,0.0599555463197743,2.49581602408521e-13,-6.01671578790863,27.9533300125574,34.6164966641392,149.090554288363
0.6436,-0.259704470167031,0.178335207728887,-0.224116924259546,0.0526188162100339,2.46203767952943e-13,-5.96646147939282,27.9533290426805,34.6239511333519,149.088280198204
0.64365,-0.259542300637187,0.178017874120135,-0.224527056945239,0.0452362238336029,2.44452093864261e-13,-5.90587331271117,27.9533280743813,34.6314054988388,149.086407318874
0.6437,-0.259381657569434,0.177689264235067,-0.224937088123995,0.0378099559876877,2.40913190889895e-13,-5.83242230800633,27.9533271079907,34.6388597809736,149.084948219887
0.64375,-0.25922306622643,0.177349375152124,-0.225346148926884,0.0303422829286222,2.35594499508497e-13,-5.74362097867532,27.9533261439124,34.6463140007477,149.083914719183
0.6438,-0.259067049309531,0.176998223518911,-0.225753250134705,0.0228355547787043,2.31095778409997e-13,-5.63702858071294,27.9533251826196,34.6537681797175,149.083317873869
0.64385,-0.258914125951697,0.176635845938071,-0.226157282585641,0.0152922008650892,2.28564060491672e-13,-5.51025771133459,27.9533242246551,34.6612223399779,149.08316794301
0.6439,-0.258764810632522,0.176262298581208,-0.226557022024357,0.00771472645461896,2.30666946300879e-13,-5.36097948807073,27.9533232706287,34.6686765041132,149.083474377009
0.64395,-0.258619612162356,0.175877657205415,-0.226951131577292,0.000105710881050448,2.35776726051349e-13,-5.1869293498071,27.9533223212159,34.6761306951605,149.084245793774
0.644,-0.258479032618632,0.175482016997152,-0.22733816528303,-0.00753219494696192,2.38875660638717e-13,-4.98591266650011,27.9533213771562,34.6835849365678,149.085489960136
0.64405,-0.258343566403867,0.175075492090372,-0.227716573174815,-0.0151962719445851,2.38523662477244e-13,-4.75580911384405,27.9533204392503,34.691039252147,149.087213788071
0.6441,-0.258213699140633,0.174658215704792,-0.228084703270323,-0.0228837344411475,2.30490791376011e-13,-4.49457911631052,27.9533195083589,34.6984936660379,149.08942330433
0.64415,-0.258089906837776,0.174230339326243,-0.228440808325366,-0.0305917345557901,2.21163913487573e-13,-4.20026701973396,27.9533185853993,34.7059482026561,149.092123661603
0.6442,-0.257972654830395,0.173792032697661,-0.228783048534005,-0.0383173642030008,2.1395884434614e-13,-3.87100699978131,27.9533176713438,34.7134028866548,149.095319114607
0.64425,-0.257862396964851,0.173343483073174,-0.229109497842628,-0.0460576592105263,2.10863642918833e-13,-3.50502630586505,27.9533167672163,34.7208577428758,149.099013028969
0.6443,-0.257759574690876,0.172884894882012,-0.229418148180432,-0.0538096022183241,2.11899880558788e-13,-3.1006497831729,27.95331587409,34.7283127963072,149.103207872856
0.64435,-0.257664616131764,0.172416489285336,-0.229706914336462,-0.0615701259572511,2.14245210012114e-13,-2.6563042958302,27.9533149930846,34.7357680720382,149.107905212086
0.6444,-0.257577935397622,0.171938503457266,-0.229973639970416,-0.069336117188364,2.11366793589734e-13,-2.17052148665754,27.9533141253634,34.7432235952143,149.113105721026
0.64445,-0.257499931707865,0.171451190095326,-0.230216102615425,-0.0771044200526021,2.0335789594117e-13,-1.64194180252112,27.95331327213,34.7506793909924,149.118809180546
0.6445,-0.257430988695774,0.170954816721361,-0.230432019603963,-0.0848718399604604,1.9741929333673e-13,-1.06931732694589,27.9533124346253,34.7581354844966,149.125014487972
0.64455,-0.257371473756589,0.170449664949906,-0.230619054123519,-0.0926351475569986,1.9189868783927e-13,-0.451514331435501,27.9533116141242,34.7655919007733,149.131719669239
0.6446,-0.257321737332453,0.169936029852482,-0.230774820772775,-0.100391082393501,1.84718674210686e-13,0.212483747363754,27.9533108119323,34.7730486647488,149.138921885987
0.64465,-0.25728211233457,0.169414219173665,-0.230896891782189,-0.108136356987602,1.69911129157007e-13,0.923574227985714,27.9533100293825,34.7805058011858,149.146617451333
0.6447,-0.257252913623852,0.168884552547079,-0.23098280313922,-0.115867660826247,1.46351703675039e-13,1.68253341063271,27.9533092678318,34.7879633346422,149.15480184697
0.64475,-0.257234437458265,0.168347360733943,-0.231030060685356,-0.123581664353544,1.21462693880486e-13,2.49001456716507,27.9533085286575,34.7954212894295,149.163469738706
0.6448,-0.257226961063302,0.167802984784804,-0.231036146453384,-0.131275023097218,9.84228909725236e-14,3.34654669568899,27.9533078132536,34.8028796895729,149.172614997638
0.64485,-0.257230742216109,0.167251775205436,-0.230998524972747,-0.138944381776179,7.81314306134954e-14,4.252533342094,27.9533071230278,34.8103385587713,149.182230721498
0.6449,-0.257246018887635,0.16669409110028,-0.230914649630073,-0.146586378439665,5.92099877177942e-14,5.20825175566179,27.9533064593974,34.8177979203596,149.192309258144
0.64495,-0.257273008944957,0.166130299302445,-0.230781969032806,-0.154197648607314,4.22435815531544e-14,6.21385238124005,27.9533058237855,34.8252577972722,149.202842230926
0.645,-0.257311909902266,0.165560773495427,-0.230597933376962,-0.161774829411375,2.21545662583377e-14,7.26935860589772,27.9533052176182,34.8327182120066,149.213820565489
0.64505,-0.25736289872555,0.164985893324502,-0.230360000816752,-0.169314563739366,-1.8619424923549e-15,8.37466680433962,27.9533046423201,34.8401791865901,149.225234518176
0.6451,-0.257426131688579,0.164406043503711,-0.23006564380692,-0.176813504360142,-2.55805673320506e-14,9.52954666447212,27.953304099311,34.8476407425468,149.237073705771
0.64515,-0.257501744283035,0.163821612920903,-0.229712355404203,-0.184268318025398,-4.67452592536578e-14,10.7336418053158,27.9533035900027,34.855102900866,149.249327136547
0.6452,-0.257589851174717,0.163232993743761,-0.229297655521141,-0.191675689542748,-6.08481172438788e-14,11.9864706419068,27.9533031157945,34.862565681973,149.261983242333
0.64525,-0.257690546220125,0.162640580528636,-0.228819097109711,-0.199032325807043,-6.71138358539525e-14,13.2874275732572,27.9533026780707,34.870029105701,149.275029911847
0.6453,-0.257803902535424,0.162044769336482,-0.228274272262195,-0.206334959782674,-7.47583465885338e-14,14.6357844468456,27.953302278196,34.8774931912646,149.288454524966
0.64535,-0.257929972610484,0.161445956857555,-0.2276608182263,-0.213580354435169,-8.73640920778843e-14,16.0306922627662,27.9533019175131,34.8849579572356,149.302243987698
0.6454,-0.258068788474821,0.160844539547923,-0.22697642331182,-0.220765306598705,-1.02341297837784e-13,17.4711831537587,27.9533015973382,34.8924234215199,149.316384767891
0.64545,-0.258220361912402,0.160240912780448,-0.226218832678231,-0.227886650773262,-1.15085650094808e-13,18.9561726241315,27.9533013189587,34.8998896013367,149.33086293152
0.6455,-0.258384684726182,0.159635470013611,-0.225385853984596,-0.234941262840739,-1.25820897661374e-13,20.4844620523246,27.9533010836291,34.9073565131992,149.345664179431
0.64555,-0.258561729039502,0.15902860197626,-0.224475362923054,-0.241926063712293,-1.36743190094495e-13,22.0547413892657,27.9533008925679,34.914824172897,149.360773884344
0.6456,-0.258751447657241,0.158420695879214,-0.22348530855761,-0.248838022861047,-1.48839931601465e-13,23.6655921744509,27.953300746955,34.9222925954813,149.376177128195
0.64565,-0.258953774460224,0.15781213464839,-0.22241371851862,-0.255674161769836,-1.61418029467633e-13,25.3154907305907,27.953300647928,34.9297617952505,149.391858739443
0.6457,-0.259168624841436,0.157203296183975,-0.221258704020437,-0.26243155727484,-1.73200532694461e-13,27.0028115832368,27.9533005965795,34.9372317857394,149.407803330339
0.64575,-0.259395896182538,0.156594552648228,-0.220018464688772,-0.269107344797227,-1.84071937267192e-13,28.7258310986027,27.9533005939544,34.9447025797083,149.423995334052
0.6458,-0.259635468367616,0.155986269783458,-0.218691293190636,-0.27569872145862,-1.93015919832037e-13,30.4827313247296,27.9533006410468,34.9521741891357,149.440419041493
0.64585,-0.259887204333845,0.155378806263842,-0.217275579645462,-0.282202949067834,-2.01379838554956e-13,32.2716040366242,27.9533007387979,34.9596466252119,149.457058637722
0.6459,-0.260150950646234,0.154772513072416,-0.215769815874798,-0.288617357012622,-2.11115067784225e-13,34.0904549163485,27.9533008880926,34.9671198983341,149.473898237949
0.64595,-0.260426538118612,0.154167732927549,-0.214172599335059,-0.294939344964988,-2.22993494497384e-13,35.9372079930426,27.9533010897582,34.9745940181049,149.490921922721
0.646,-0.260713782455944,0.153564799743939,-0.21248263683194,-0.301166385458035,-2.34322528752069e-13,37.8097102102741,27.9533013445612,34.9820689933306,149.508113772305
0.64605,-0.261012484944664,0.152964038161163,-0.210698747803626,-0.307296026209121,-2.30230908612676e-13,39.7057362723175,27.953301653206,34.9895448320247,149.525457899602
0.6461,-0.261322433091213,0.152365762999498,-0.208819868067054,-0.313325892715441,-1.85530259725498e-13,41.6229931899998,27.953302016332,34.9970215414062,149.54293848464
0.64615,-0.261643401345542,0.151770278880737,-0.206845052507826,-0.319253690228291,-1.27325501317732e-13,43.5591253577099,27.9533024345126,35.004499127906,149.56053980477
0.6462,-0.261975151724415,0.15117787962479,-0.204773479208552,-0.325077206573314,-7.6950875858196e-14,45.5117189794382,27.953302908252,35.0119775971637,149.578246271037
