"time","bodyOfConstraint.body.w_a[1]","bodyOfConstraint.body.w_a[2]","bodyOfConstraint.body.w_a[3]","bodyOfJoint.body.w_a[2]","joint.phi"
0.524,5.76701854139938e-16,-1.99611117206892,1.09723297525633e-15,-1.99611117206892,-0.550443466844553
0.526,-3.84592537276713e-16,-2.00186153119801,6.28767677497409e-16,-2.00186153119801,-0.554441434253601
0.528,4.80740671595891e-16,-2.00758550286785,7.88619211596329e-16,-2.00758550286785,-0.558450876626791
0.53,5.76250242086082e-16,-2.01328291668911,9.48312097407132e-16,-2.01328291668911,-0.562471741160788
0.532,3.84592537276713e-16,-2.01895360196083,9.48007256710984e-16,-2.01895360196083,-0.56650397472661
0.534,8.65333208872604e-16,-2.02459738767048,9.51710518431449e-16,-2.02459738767048,-0.570547523869626
0.536,7.74995133723262e-16,-2.03021410249392,1.1156683481437e-15,-2.03021410249391,-0.574602334809559
0.538,6.85085504449119e-16,-2.0358035747954,7.96289213897923e-16,-2.0358035747954,-0.578668353440481
0.54,6.67071097631133e-16,-2.0413656326276,1.27231093390634e-15,-2.0413656326276,-0.582745525330816
0.542,7.69185074553425e-16,-2.04690011487403,1.11379222441366e-15,-2.04690011487402,-0.586833795301137
0.544,4.70663001493809e-16,-2.05240699766793,8.01502995706022e-16,-2.05240699766793,-0.590933102633933
0.546,5.79671620978636e-16,-2.05788599192843,8.12312137158965e-16,-2.05788599192843,-0.595043396323651
0.548,3.84592537276713e-16,-2.06333692996809,6.37981467083418e-16,-2.06333692996809,-0.599164620427481
0.55,-3.84592537276713e-16,-2.06875964415909,4.98017487294126e-16,-2.06875964415909,-0.603296718662897
0.552,7.62055308979392e-16,-2.07415396694402,1.12817186714872e-15,-2.07415396694402,-0.607439634407253
0.554,7.80653585197126e-16,-2.07951973084663,1.29977263234862e-15,-2.07951973084663,-0.611593310697369
0.556,6.60798710273309e-16,-2.08485676848263,9.62040421049692e-16,-2.08485676848263,-0.615757690229127
0.558,6.68702346171898e-16,-2.09016491257043,8.27516404121301e-16,-2.09016491257043,-0.619932715357062
0.56,0,-2.09544399594196,8.15017408992909e-16,-2.09544399594196,-0.624118328093951
0.562,2.64240588046856e-16,-2.1006938515534,5.02647468997096e-16,-2.1006938515534,-0.62831447011041
0.564,6.83220403778435e-16,-2.10591431249599,1.00025881737109e-15,-2.10591431249599,-0.632521082734482
0.566,7.79867633401014e-16,-2.11110521200678,9.94389111857956e-16,-2.11110521200678,-0.636738106951227
0.568,1.05762947751096e-15,-2.11626638347941,1.14470196405351e-15,-2.11626638347941,-0.640965483402319
0.57,6.8470909879962e-16,-2.12139766047488,8.32697617145254e-16,-2.12139766047488,-0.645203152385634
0.572,4.50334094117672e-16,-2.12649887673235,6.67759969951397e-16,-2.12649887673235,-0.649451053854843
0.574,6.47736545902608e-16,-2.13156986617988,7.95375072075841e-16,-2.13156986617988,-0.653709127419004
0.576,7.69185074553426e-16,-2.13661051803598,1.14196294990768e-15,-2.13661051803598,-0.657977315993711
0.578,6.93461779836485e-16,-2.14162063394411,6.83626355810924e-16,-2.14162063394411,-0.662255556330477
0.58,0,-2.14660004415927,8.19572572908463e-16,-2.14660004415927,-0.666543786716759
0.582,7.83756188323124e-16,-2.15154858565771,9.89644533503336e-16,-2.15154858565771,-0.670841945523891
0.584,3.77070575678955e-16,-2.15646609580145,8.21896164900519e-16,-2.15646609580145,-0.67514997078603
0.586,7.92455674676897e-16,-2.16135241235308,1.17506618282645e-15,-2.16135241235308,-0.679467800200015
0.588,3.9258280171232e-16,-2.16620737349063,6.67181125027802e-16,-2.16620737349063,-0.683795371125229
0.59,4.39629936484135e-16,-2.17103081782235,6.68317113063319e-16,-2.17103081782235,-0.688132620583454
0.592,3.84592537276713e-16,-2.17582258440157,1.01106990366906e-15,-2.17582258440157,-0.692479485258742
0.594,5.50844798378921e-16,-2.18058251274151,1.18412409350633e-15,-2.18058251274151,-0.696835901497265
0.596,7.69185074553426e-16,-2.18531044283014,8.57784861542624e-16,-2.18531044283014,-0.70120180530718
0.598,2.42772545219445e-16,-2.19000621514495,8.29795328167209e-16,-2.19000621514495,-0.70557713235849
0.6,6.44961251769382e-16,-2.19466967066786,8.61458574804403e-16,-2.19466967066786,-0.709961817982905
0.602,3.46267765771453e-16,-2.19930065089997,8.31984296690209e-16,-2.19930065089997,-0.714355797173699
0.604,0,-2.20389899787643,6.92065039253301e-16,-2.20389899787642,-0.718759004585573
0.606,3.54527320342403e-16,-2.20846455418125,6.77133277136939e-16,-2.20846455418125,-0.723171374534516
0.608,7.69185074553426e-16,-2.21299716686706,1.02566178656501e-15,-2.21299716686706,-0.727592847094642
0.61,4.59828771716402e-16,-2.21749667871941,8.36269713598805e-16,-2.21749667871941,-0.732023354435336
0.612,8.01197057358392e-16,-2.22196293272974,8.7217181103846e-16,-2.22196293272974,-0.736462827781854
0.614,5.87772571560213e-16,-2.22639577402539,6.8135632809478e-16,-2.22639577402539,-0.740911200405535
0.616,5.99079319225937e-16,-2.23079504836987,8.93757098826015e-16,-2.23079504836987,-0.745368405258837
0.618,3.84592537276713e-16,-2.23516060217807,7.20342955488341e-16,-2.23516060217807,-0.749834374975785
0.62,6.45969014362783e-16,-2.23949228253142,1.05486298322493e-15,-2.23949228253142,-0.75430904187242
0.622,5.27620566849713e-16,-2.24378993719315,1.21389654364563e-15,-2.24378993719315,-0.758792337947239
0.624,7.93034947580971e-16,-2.24805341462344,1.1964314199914e-15,-2.24805341462344,-0.763284194881645
0.626,5.53510165143927e-16,-2.25228256399466,9.03878314697515e-16,-2.25228256399466,-0.767784544040394
0.628,4.56080863935439e-16,-2.25647723520657,7.48844875320078e-16,-2.25647723520657,-0.772293316472035
0.63,6.73036940234248e-16,-2.26063727890149,1.22183210889517e-15,-2.26063727890149,-0.776810442909361
0.632,0,-2.26476254647956,1.02519581072416e-15,-2.26476254647956,-0.781335853769855
0.634,0,-2.26885289011388,9.1168339792083e-16,-2.26885289011388,-0.785869479156133
0.636,7.86614376801392e-16,-2.27290816276578,8.70744438996245e-16,-2.27290816276578,-0.79041124885639
0.638,7.82498140313555e-16,-2.27692821819995,1.22950559317638e-15,-2.27692821819995,-0.794961092344848
0.64,6.86541566307761e-16,-2.28091290942126,1.00821436130465e-15,-2.28091290942126,-0.79951894296203
0.642,4.67046192289849e-16,-2.28486209125143,1.05387043051996e-15,-2.28486209125143,-0.804084731132201
0.644,7.68154878613131e-16,-2.28877562121821,1.14440516359128e-15,-2.2887756212182,-0.808658382049497
0.646,1.21005376025871e-15,-2.29265335633949,1.57390570254439e-15,-2.29265335633949,-0.813239824234377
0.648,8.51079480902429e-16,-2.29649515450518,1.03516043643524e-15,-2.29649515450518,-0.817828985915305
0.65,7.25875021328179e-16,-2.30030087449208,8.55771250098311e-16,-2.30030087449208,-0.822425795029764
0.652,6.06124605267178e-16,-2.30407037597896,1.24229030234876e-15,-2.30407037597896,-0.827030179225271
0.654,7.69185074553425e-16,-2.30780351956151,8.81702226305855e-16,-2.3078035195615,-0.831642065860383
0.656,6.06838965789858e-16,-2.3115001667673,1.22133573675866e-15,-2.3115001667673,-0.836261382005714
0.658,5.76888805915069e-16,-2.31516018007085,1.09050466181227e-15,-2.31516018007085,-0.840888054444945
0.66,3.84592537276713e-16,-2.31878342290856,8.60124146581206e-16,-2.31878342290855,-0.845522009675834
0.662,8.00180325508894e-16,-2.32236975969368,1.09390057379109e-15,-2.32236975969368,-0.850163173911234
0.664,6.90843801660292e-16,-2.32591905583136,1.0444000855507e-15,-2.32591905583136,-0.854811473080099
0.666,7.21673784864939e-16,-2.32943117773362,1.04550295677324e-15,-2.32943117773362,-0.859466832828501
0.668,5.45003779775475e-16,-2.33290599283432,8.11180888781877e-16,-2.33290599283431,-0.864129178520636
0.67,5.12211230958942e-16,-2.33634336960414,1.04767351283901e-15,-2.33634336960414,-0.868798435239843
0.672,7.87366795447181e-16,-2.3397431801385,8.91731870346827e-16,-2.3397431801385,-0.873474529822999
0.674,3.98268335537642e-16,-2.34310529951406,1.23374148190401e-15,-2.34310529951406,-0.878157390341138
0.676,0,-2.34642959473383,8.39438878757533e-16,-2.34642959473383,-0.882846937351789
0.678,6.22600137639129e-16,-2.34971593886357,1.07932706478307e-15,-2.34971593886357,-0.887543095060339
0.68,5.93857230864088e-16,-2.35296420610076,9.23592838887913e-16,-2.35296420610076,-0.892245787412107
0.682,7.75773415409576e-16,-2.35617427179009,1.10982343664471e-15,-2.35617427179009,-0.896954938093799
0.684,8.03735523224482e-16,-2.35934601243911,7.69088599520694e-16,-2.35934601243911,-0.901670470534985
0.686,-3.84592537276713e-16,-2.36247930573371,1.11279328251869e-15,-2.36247930573371,-0.906392307909555
0.688,7.96059353710743e-16,-2.36557403055374,1.27126022961756e-15,-2.36557403055374,-0.911120373137191
0.69,7.43923126624052e-16,-2.36863006698855,1.08675129726597e-15,-2.36863006698855,-0.915854588884828
0.692,4.98607268680423e-16,-2.37164729635254,7.73917137796845e-16,-2.37164729635254,-0.920594877568121
0.694,8.83342985184432e-16,-2.37462560120078,1.08910468302907e-15,-2.37462560120078,-0.925341161352912
0.696,3.11988222502025e-16,-2.37756486534449,8.05880507795909e-16,-2.37756486534449,-0.930093362156691
0.698,3.84592537276713e-16,-2.38046497386666,1.21853775833092e-15,-2.38046497386666,-0.934851401650067
0.7,1.15377761183014e-15,-2.38332581313762,1.21943611476388e-15,-2.38332581313762,-0.93961520125823
0.702,7.69185074553426e-16,-2.38614727083055,1.22032210465312e-15,-2.38614727083055,-0.944384682162415
0.704,1.15377761183014e-15,-2.38892923636687,1.22119569327489e-15,-2.38892923636687,-0.949159766071096
0.706,6.91866187191946e-16,-2.39167160321993,1.0342995697847e-15,-2.39167160321993,-0.953940379319512
0.708,7.94745753655278e-16,-2.39437426050455,1.00287176404744e-15,-2.39437426050455,-0.958726437780159
0.71,4.44379961397871e-16,-2.39703710138903,9.56477092986746e-16,-2.39703710138903,-0.963517861902292
0.712,4.441225723099e-16,-2.399660020431,1.03611422790801e-15,-2.399660020431,-0.968314571913961
0.714,4.30179748257758e-16,-2.4022429135932,1.19423870357216e-15,-2.4022429135932,-0.973116487823926
0.716,4.29680701304449e-16,-2.40478567825931,1.11683198393525e-15,-2.40478567825931,-0.977923529423565
0.718,3.50684926955748e-16,-2.40728821324976,1.11791251704718e-15,-2.40728821324976,-0.982735616288794
0.72,5.70588724584059e-16,-2.40975041883753,9.29799088917736e-16,-2.40975041883753,-0.987552667781972
0.722,5.70256013248903e-16,-2.41217219676398,1.38789259280376e-15,-2.41217219676398,-0.992374603053816
0.724,3.4788426436093e-16,-2.41455345025464,7.74486613815893e-16,-2.41455345025464,-0.997201341045315
0.726,2.69058077925114e-16,-2.41689408403506,1.31179745473797e-15,-2.41689408403506,-1.00203280048964
0.728,9.02749230731594e-16,-2.41919400434658,9.33135231955641e-16,-2.41919400434658,-1.00686889991406
0.73,9.27742773875247e-17,-2.42145311896218,1.37608545314421e-15,-2.42145311896218,-1.01170955764184
0.732,2.52334847313081e-16,-2.42367133720225,1.12498634737324e-15,-2.42367133720225,-1.01655469179419
0.734,5.21476765550148e-16,-2.42584856995046,1.01399071862568e-15,-2.42584856995046,-1.02140422029212
0.736,2.67534410756262e-16,-2.42798472966951,7.62432102770693e-16,-2.42798472966951,-1.02625806085841
0.738,5.34493190829517e-16,-2.43007971342057,1.301644195481e-15,-2.43007971342057,-1.03111613817009
0.74,7.8955827978197e-16,-2.43213344810338,1.0162109825788e-15,-2.43213344810338,-1.03597836483394
0.742,8.7091598620298e-16,-2.43414585148992,6.68820957833124e-16,-2.43414585148992,-1.04084465778867
0.744,5.19049658967514e-16,-2.43611684188034,1.36587387926169e-15,-2.43611684188034,-1.04571493425112
0.746,4.88196720673459e-16,-2.43804633919131,9.39795211428507e-16,-2.43804633919131,-1.05058911126695
0.748,4.87937351595949e-16,-2.43993426497064,8.61957537550771e-16,-2.43993426497064,-1.05546710571303
0.75,7.40538480549241e-16,-2.44178054241192,1.21131008010385e-15,-2.44178054241192,-1.06034883429985
0.752,1.01069874779652e-15,-2.44358509636917,6.54002802728384e-16,-2.44358509636917,-1.06523421357395
0.754,4.87193616092725e-16,-2.44534785337147,9.42374623207536e-16,-2.44534785337147,-1.07012315992032
0.756,5.830102995731e-16,-2.44706874163757,1.13508877164382e-15,-2.44706874163757,-1.07501558956477
0.758,7.22240404683488e-16,-2.44874769109055,1.10058493247769e-15,-2.44874769109055,-1.07991141857641
0.76,5.3676973896935e-17,-2.45038463337245,1.05801586927649e-15,-2.45038463337245,-1.08481056286999
0.762,7.217964085334e-16,-2.4519795018589,1.10172663686363e-15,-2.4519795018589,-1.08971293820834
0.764,1.61639579522359e-17,-2.45353223167376,9.02365679005971e-16,-2.45353223167376,-1.09461846020479
0.766,5.27634189954396e-16,-2.45504275970374,1.39190710562968e-15,-2.45504275970374,-1.09952704432554
0.768,4.8565998513185e-16,-2.45651102461307,1.07858020739137e-15,-2.45651102461307,-1.10443860589211
0.77,6.60448417796133e-16,-2.45793693942052,1.29679063824128e-15,-2.45793693942052,-1.10935306539647
0.772,7.85823244632209e-16,-2.45932045595198,9.47310735744001e-16,-2.45932045595198,-1.11427033602631
0.774,6.60181052049465e-16,-2.4606615254301,1.14095780165825e-15,-2.4606615254301,-1.11919033130132
0.776,5.81548999720583e-16,-2.46196009246915,1.1415184909949e-15,-2.46196009246915,-1.12411296624123
0.778,5.63243443616083e-16,-2.46321610344811,9.48686954263958e-16,-2.46321610344811,-1.12903815574974
0.78,2.24505801526511e-16,-2.46442950652293,1.16081465494483e-15,-2.46442950652293,-1.13396581461743
0.782,2.62366674111106e-16,-2.46560025163866,8.71024581276001e-16,-2.46560025163866,-1.13889585752459
0.784,2.15496505815011e-16,-2.46672829054166,9.86568035881191e-16,-2.46672829054166,-1.14382819904416
0.786,5.82735691493673e-16,-2.4678135767918,9.50311107364793e-16,-2.4678135767918,-1.14876275364456
0.788,3.68651993641e-16,-2.46885606577463,1.02918401121928e-15,-2.46885606577463,-1.15369943569263
0.79,1.72659753434026e-16,-2.46985571471356,1.22343224958829e-15,-2.46985571471356,-1.15863815945644
0.792,8.83167205364827e-16,-2.47081248268208,1.02987515619157e-15,-2.47081248268208,-1.16357883910823
0.794,1.43996258108189e-16,-2.47172633061593,1.22423993556668e-15,-2.47172633061593,-1.16852138872729
0.796,5.1138430611578e-16,-2.47259722132527,8.73496406377182e-16,-2.47259722132527,-1.17346572230277
0.798,8.5310385698695e-16,-2.47342511950689,7.39535164956895e-16,-2.47342511950689,-1.17841175373668
0.8,5.0397999448702e-16,-2.47420999175642,6.98443066917172e-16,-2.47420999175642,-1.18335939684665
0.802,2.4025759138314e-16,-2.47495178192232,9.90118737376418e-16,-2.47495178192232,-1.18830856832589
0.804,8.71730562035591e-16,-2.47565045604261,7.5872964242386e-16,-2.47565045604261,-1.19325918235871
0.806,4.15644011079071e-16,-2.47630600254465,1.14771270243109e-15,-2.47630600254465,-1.19821115060092
0.808,7.28215464795405e-16,-2.47691839414493,6.80573405998862e-16,-2.47691839414492,-1.20316438675313
0.81,8.68309200138347e-16,-2.47748760541396,1.2267275124477e-15,-2.47748760541396,-1.20811880445869
0.812,5.61210516057018e-16,-2.47801361278546,1.342985530868e-15,-2.47801361278546,-1.21307431730699
0.814,1.18341482192151e-15,-2.4784963945655,1.18959890378275e-15,-2.47849639456549,-1.21803083883665
0.816,5.58667839227042e-16,-2.47893593094162,1.1488482408854e-15,-2.47893593094162,-1.2229882825388
0.818,2.20411044267193e-16,-2.4793322039921,1.16783423881794e-15,-2.4793322039921,-1.22794656186031
0.82,5.60980868556725e-16,-2.47968519769499,1.34383850729766e-15,-2.47968519769499,-1.23290559020704
0.822,5.33584780396664e-16,-2.47999489793739,7.976051666016e-16,-2.47999489793739,-1.23786528094706
0.824,5.58407721698751e-16,-2.48026129252452,9.13906630645076e-16,-2.48026129252452,-1.24282554741396
0.826,6.39375698566762e-16,-2.48048437118893,1.40389081032858e-15,-2.48048437118893,-1.24778630291003
0.828,8.82780505608563e-16,-2.48066412559967,1.11186007693214e-15,-2.48066412559967,-1.2527474607095
0.83,7.04367620087674e-16,-2.48080054937141,1.34440764900584e-15,-2.48080054937141,-1.25770893406186
0.832,6.36788239510697e-16,-2.48089363807363,1.14969353071658e-15,-2.48089363807363,-1.26267063619503
0.834,6.28377536700617e-16,-2.48094337203719,1.18747128269436e-15,-2.48094337203719,-1.26763248151968
0.836,3.44628196479903e-16,-2.48094972915126,1.3067269953339e-15,-2.48094972915126,-1.27259438473967
0.838,3.63516749545747e-16,-2.48091273588966,1.40409258198443e-15,-2.48091273588966,-1.27755625729335
0.84,4.42043447710015e-16,-2.48083239401477,1.40405473873287e-15,-2.48083239401477,-1.28251801247486
0.842,4.44597776929441e-16,-2.48070870717497,1.03337120336686e-15,-2.48070870717497,-1.28747956358101
0.844,6.36857315171638e-16,-2.48054168091055,1.2280461871967e-15,-2.48054168091055,-1.29244082391478
0.846,7.82936706837514e-16,-2.48033132265953,1.42267283491046e-15,-2.48033132265953,-1.29740170678877
0.848,2.6639742511186e-16,-2.48007764176356,9.73487800570802e-16,-2.48007764176356,-1.30236212552868
0.85,5.79800254585427e-16,-2.47978064947377,9.92203723721207e-16,-2.47978064947377,-1.30732199347679
0.852,5.61014505259188e-16,-2.47944035895661,1.03292313297302e-15,-2.47944035895661,-1.31228122399545
0.854,4.46733879938712e-17,-2.47905678529977,1.13009633668038e-15,-2.47905678529976,-1.31723973047052
0.856,7.85568397245572e-16,-2.47862994551797,8.38052928300346e-16,-2.47862994551797,-1.32219742631488
0.858,6.39695047294935e-16,-2.47815985855889,1.0137018898698e-15,-2.47815985855889,-1.32715422497187
0.86,4.04251699052846e-16,-2.477646545309,7.18270939248174e-16,-2.47764654530899,-1.33211003991881
0.862,6.37534741829603e-16,-2.47709002859941,1.22655584854917e-15,-2.47709002859941,-1.33706478467042
0.864,3.64731876237164e-16,-2.47649033321178,1.3235048847221e-15,-2.47649033321178,-1.34201837278236
0.866,1.79544057619454e-16,-2.47584747713075,1.06901009949091e-15,-2.47584747713074,-1.34697071813936
0.868,5.01748917511224e-16,-2.47516144777029,1.06871388887146e-15,-2.47516144777029,-1.35192173573227
0.87,3.37507121765221e-16,-2.47443231100092,8.74144689980851e-16,-2.47443231100092,-1.35687133811523
0.872,4.64711738810851e-16,-2.47366009760326,9.89561019829122e-16,-2.47366009760326,-1.3618194391028
0.874,2.68668658545878e-16,-2.47284484021275,1.04915338171247e-15,-2.47284484021275,-1.3667659525719
0.876,4.83533906428709e-16,-2.47198657332182,8.54754118282216e-16,-2.47198657332182,-1.37171079246538
0.878,5.62162344504495e-16,-2.4710853332822,6.18957243441714e-16,-2.4710853332822,-1.37665387279561
0.88,3.40247453255171e-16,-2.4701411583071,8.54174623842664e-16,-2.4701411583071,-1.38159510764811
