"time","junctionIdeal.medium.h","junctionIdeal.medium.p","pipe1.mediums[1].h","pipe1.mediums[1].p","pipe2.mediums[1].h","pipe2.mediums[1].p","pipe3.mediums[1].h","pipe3.mediums[1].p","valveOpening1.a","valveOpening1.b","valveOpening1.last","valveOpening1.nextEvent","valveOpening2.a","valveOpening2.b","valveOpening2.last","valveOpening2.nextEvent"
0.173,101874.591160481,362906.808784252,87132.2191946987,431493.449262674,85348.8977525635,328644.643681976,85348.8977525635,328644.643681976,0,1,2,1,0,1,2,3
0.174,101830.012081573,362907.042829947,87147.6670837201,431493.555496751,85353.8228299174,328644.788947504,85353.8228299174,328644.788947504,0,1,2,1,0,1,2,3
0.175,101785.614489941,362907.275594424,87163.1057597294,431493.661081054,85358.73320337,328644.933280136,85358.73320337,328644.933280136,0,1,2,1,0,1,2,3
0.176,101741.397851888,362907.507086888,87178.5352280547,431493.766020205,85363.6289265651,328645.076687922,85363.6289265651,328645.076687922,0,1,2,1,0,1,2,3
0.177,101697.363033336,362907.737362311,87193.9554865949,431493.870341596,85368.5099086912,328645.219226351,85368.5099086912,328645.219226351,0,1,2,1,0,1,2,3
0.178,101653.508149515,362907.966385331,87209.3665478684,431493.974027679,85373.3763428253,328645.360857298,85373.3763428253,328645.360857298,0,1,2,1,0,1,2,3
0.179,101609.832634791,362908.194163714,87224.7684173922,431494.077082359,85378.2282858951,328645.501587343,85378.2282858951,328645.501587343,0,1,2,1,0,1,2,3
0.18,101566.335925738,362908.420705168,87240.1611006778,431494.179509513,85383.0657945962,328645.641423012,85383.0657945962,328645.641423012,0,1,2,1,0,1,2,3
0.181,101523.017461132,362908.646017343,87255.5446032315,431494.281312991,85387.8889253928,328645.780370777,85387.8889253928,328645.780370777,0,1,2,1,0,1,2,3
0.182,101479.876681952,362908.87010783,87270.9189305542,431494.382496611,85392.6977345171,328645.918437058,85392.6977345171,328645.918437058,0,1,2,1,0,1,2,3
0.183,101436.913031384,362909.092984162,87286.2840881416,431494.483064162,85397.4922779701,328646.055628221,85397.4922779701,328646.055628221,0,1,2,1,0,1,2,3
0.184,101394.125954816,362909.314653815,87301.6400814842,431494.583019405,85402.2726115205,328646.191950579,85402.2726115205,328646.191950579,0,1,2,1,0,1,2,3
0.185,101351.51489984,362909.535124205,87316.9869160668,431494.682366072,85407.0387907059,328646.327410389,85407.0387907059,328646.327410389,0,1,2,1,0,1,2,3
0.186,101309.079316253,362909.75440269,87332.3245973693,431494.781107865,85411.7908708319,328646.462013859,85411.7908708319,328646.462013859,0,1,2,1,0,1,2,3
0.187,101266.818656055,362909.972496572,87347.6531308661,431494.879248455,85416.5289069724,328646.595767139,85416.5289069724,328646.595767139,0,1,2,1,0,1,2,3
0.188,101224.732373451,362910.189413091,87362.9725220262,431494.976791488,85421.2529539698,328646.72867633,85421.2529539698,328646.72867633,0,1,2,1,0,1,2,3
0.189,101182.819924849,362910.405159432,87378.2827763136,431495.073740578,85425.9630664346,328646.860747477,85425.9630664346,328646.860747477,0,1,2,1,0,1,2,3
0.19,101141.080768863,362910.61974272,87393.5838991867,431495.170099309,85430.6592987459,328646.991986571,85430.6592987459,328646.991986571,0,1,2,1,0,1,2,3
0.191,101099.514366308,362910.833170022,87408.8758960987,431495.265871238,85435.3417050509,328647.122399551,85435.3417050509,328647.122399551,0,1,2,1,0,1,2,3
0.192,101058.120180206,362911.045448348,87424.1587724975,431495.361059893,85440.0103392652,328647.251992304,85440.0103392652,328647.251992304,0,1,2,1,0,1,2,3
0.193,101016.897675782,362911.256584648,87439.4325338257,431495.455668769,85444.6652550726,328647.380770659,85444.6652550726,328647.380770659,0,1,2,1,0,1,2,3
0.194,100975.846320463,362911.466585814,87454.6971855205,431495.549701337,85449.3065059255,328647.508740396,85449.3065059255,328647.508740396,0,1,2,1,0,1,2,3
0.195,100934.965583883,362911.675458682,87469.952733014,431495.643161035,85453.9341450442,328647.63590724,85453.9341450442,328647.63590724,0,1,2,1,0,1,2,3
0.196,100894.254937879,362911.883210026,87485.1991817327,431495.736051273,85458.5482254177,328647.762276863,85458.5482254177,328647.762276863,0,1,2,1,0,1,2,3
0.197,100853.713856491,362912.089846566,87500.4365370981,431495.828375433,85463.1487998032,328647.887854883,85463.1487998032,328647.887854883,0,1,2,1,0,1,2,3
0.198,100813.341815965,362912.29537496,87515.6648045262,431495.920136865,85467.7359207262,328648.012646864,85467.7359207262,328648.012646864,0,1,2,1,0,1,2,3
0.199,100773.13829475,362912.49980181,87530.8839894276,431496.011338892,85472.3096404804,328648.136658318,85472.3096404804,328648.136658318,0,1,2,1,0,1,2,3
0.2,100733.102773497,362912.703133658,87546.0940972079,431496.101984808,85476.870011128,328648.259894703,85476.870011128,328648.259894703,0,1,2,1,0,1,2,3
0.201,100693.234735065,362912.90537699,87561.2951332672,431496.192077877,85481.4170844994,328648.382361423,85481.4170844994,328648.382361423,0,1,2,1,0,1,2,3
0.202,100653.533664515,362913.106538233,87576.4871030003,431496.281621333,85485.9509121934,328648.504063831,85485.9509121934,328648.504063831,0,1,2,1,0,1,2,3
0.203,100613.999049111,362913.306623754,87591.6700117966,431496.370618382,85490.4715455771,328648.625007223,85490.4715455771,328648.625007223,0,1,2,1,0,1,2,3
0.204,100574.630378323,362913.505639863,87606.8438650404,431496.4590722,85494.9790357859,328648.745196844,85494.9790357859,328648.745196844,0,1,2,1,0,1,2,3
0.205,100535.427143823,362913.703592814,87622.0086681106,431496.546985935,85499.4734337236,328648.864637886,85499.4734337236,328648.864637886,0,1,2,1,0,1,2,3
0.206,100496.38883949,362913.900488798,87637.1644263807,431496.634362705,85503.954790062,328648.983335484,85503.954790062,328648.983335484,0,1,2,1,0,1,2,3
0.207,100457.514961404,362914.096333952,87652.311145219,431496.721205599,85508.4231552417,328649.101294725,85508.4231552417,328649.101294725,0,1,2,1,0,1,2,3
0.208,100418.80500785,362914.291134353,87667.4488299885,431496.807517675,85512.8785794714,328649.218520639,85512.8785794714,328649.218520639,0,1,2,1,0,1,2,3
0.209,100380.258479318,362914.484896019,87682.5774860469,431496.893301965,85517.3211127279,328649.335018202,85517.3211127279,328649.335018202,0,1,2,1,0,1,2,3
0.21,100341.874878501,362914.677624911,87697.6971187465,431496.97856147,85521.7508047566,328649.450792339,85521.7508047566,328649.450792339,0,1,2,1,0,1,2,3
0.211,100303.653710296,362914.869326932,87712.8077334343,431497.063299162,85526.1677050712,328649.565847921,85526.1677050712,328649.565847921,0,1,2,1,0,1,2,3
0.212,100265.590995968,362915.060071279,87727.9093479656,431497.147550221,85530.5722226426,328649.680247533,85530.5722226426,328649.680247533,0,1,2,1,0,1,2,3
0.213,100227.687992882,362915.249831969,87743.0019614015,431497.231301394,85534.9642261458,328649.793966969,85534.9642261458,328649.793966969,0,1,2,1,0,1,2,3
0.214,100189.945412766,362915.438592914,87758.0855747647,431497.314544467,85539.3436405542,328649.906991049,85539.3436405542,328649.906991049,0,1,2,1,0,1,2,3
0.215,100152.362743878,362915.626360248,87773.1601934724,431497.397282529,85543.7105170812,328650.019324853,85543.7105170812,328650.019324853,0,1,2,1,0,1,2,3
0.216,100114.939476181,362915.813140053,87788.2258229383,431497.479518648,85548.0649067603,328650.130973413,85548.0649067603,328650.130973413,0,1,2,1,0,1,2,3
0.217,100077.67510134,362915.998938363,87803.2824685724,431497.561255863,85552.4068604449,328650.241941719,85552.4068604449,328650.241941719,0,1,2,1,0,1,2,3
0.218,100040.569112721,362916.183761163,87818.3301357814,431497.642497192,85556.7364288087,328650.352234714,85556.7364288087,328650.352234714,0,1,2,1,0,1,2,3
0.219,100003.621005395,362916.367614387,87833.3688299686,431497.723245628,85561.0536623453,328650.461857296,85561.0536623453,328650.461857296,0,1,2,1,0,1,2,3
0.22,99966.8302761336,362916.550503924,87848.3985565336,431497.803504137,85565.3586113684,328650.570814319,85565.3586113684,328650.570814319,0,1,2,1,0,1,2,3
0.221,99930.1964234135,362916.732435609,87863.4193208725,431497.883275664,85569.6513260116,328650.67911059,85569.6513260116,328650.67911059,0,1,2,1,0,1,2,3
0.222,99893.7189474122,362916.913415231,87878.431128378,431497.962563127,85573.9318562289,328650.786750874,85573.9318562289,328650.786750874,0,1,2,1,0,1,2,3
0.223,99857.3973500106,362917.093448529,87893.4339844391,431498.04136942,85578.2002517939,328650.893739888,85578.2002517939,328650.893739888,0,1,2,1,0,1,2,3
0.224,99821.2311347922,362917.272541193,87908.4278944415,431498.119697413,85582.4565623006,328651.000082305,85582.4565623006,328651.000082305,0,1,2,1,0,1,2,3
0.225,99785.2198070432,362917.450698863,87923.4128637673,431498.197549949,85586.700837163,328651.105782752,85586.700837163,328651.105782752,0,1,2,1,0,1,2,3
0.226,99749.3628737525,362917.627927132,87938.3888977951,431498.274929851,85590.9331256149,328651.210845814,85590.9331256149,328651.210845814,0,1,2,1,0,1,2,3
0.227,99713.6598436117,362917.804231541,87953.3560019,431498.351839913,85595.1534767104,328651.315276026,85595.1534767104,328651.315276026,0,1,2,1,0,1,2,3
0.228,99678.110227015,362917.979617584,87968.3141814535,431498.428282907,85599.3619393236,328651.419077882,85599.3619393236,328651.419077882,0,1,2,1,0,1,2,3
0.229,99642.7135360594,362918.154090705,87983.2634418238,431498.504261579,85603.5585621486,328651.522255829,85603.5585621486,328651.522255829,0,1,2,1,0,1,2,3
0.23,99607.4692845446,362918.327656299,87998.2037883755,431498.579778652,85607.7433936997,328651.624814269,85607.7433936997,328651.624814269,0,1,2,1,0,1,2,3
0.231,99572.376987973,362918.500319712,88013.1352264695,431498.654836823,85611.9164823109,328651.726757561,85611.9164823109,328651.726757561,0,1,2,1,0,1,2,3
0.232,99537.4361635496,362918.672086241,88028.0577614634,431498.729438765,85616.0778761366,328651.828090015,85616.0778761366,328651.828090015,0,1,2,1,0,1,2,3
0.233,99502.6463301822,362918.842961134,88042.9713987114,431498.803587126,85620.2276231512,328651.928815899,85620.2276231512,328651.928815899,0,1,2,1,0,1,2,3
0.234,99468.0070084812,362919.012949589,88057.8761435638,431498.87728453,85624.3657711489,328652.028939435,85624.3657711489,328652.028939435,0,1,2,1,0,1,2,3
0.235,99433.5177207598,362919.182056756,88072.7720013678,431498.950533577,85628.4923677443,328652.128464801,85628.4923677443,328652.1284648,0,1,2,1,0,1,2,3
0.236,99399.1779910338,362919.350287734,88087.6589774669,431499.023336841,85632.6074603717,328652.227396126,85632.6074603717,328652.227396126,0,1,2,1,0,1,2,3
0.237,99364.9873450218,362919.517647576,88102.5370772011,431499.095696872,85636.7110962857,328652.325737499,85636.7110962857,328652.325737499,0,1,2,1,0,1,2,3
0.238,99330.9453101449,362919.684141282,88117.4063059068,431499.167616196,85640.803322561,328652.423492961,85640.803322561,328652.423492961,0,1,2,1,0,1,2,3
0.239,99297.0514155272,362919.849773807,88132.2666689171,431499.239097313,85644.8841860921,328652.520666508,85644.8841860921,328652.520666508,0,1,2,1,0,1,2,3
0.24,99263.3051919953,362920.014550053,88147.1181715615,431499.310142701,85648.9537335936,328652.617262092,85648.9537335936,328652.617262092,0,1,2,1,0,1,2,3
0.241,99229.7061720784,362920.178474875,88161.960819166,431499.380754811,85653.0120116004,328652.713283618,85653.0120116004,328652.713283618,0,1,2,1,0,1,2,3
0.242,99196.2538900086,362920.341553079,88176.7946170529,431499.45093607,85657.0590664672,328652.80873495,85657.0590664672,328652.808734949,0,1,2,1,0,1,2,3
0.243,99162.9478817206,362920.503789422,88191.6195705414,431499.520688881,85661.0949443687,328652.903619901,85661.0949443687,328652.903619901,0,1,2,1,0,1,2,3
0.244,99129.7876848518,362920.665188609,88206.4356849468,431499.590015622,85665.1196913,328652.997942244,85665.1196913,328652.997942244,0,1,2,1,0,1,2,3
0.245,99096.7728387422,362920.8257553,88221.2429655811,431499.658918647,85669.1333530759,328653.091705704,85669.1333530759,328653.091705704,0,1,2,1,0,1,2,3
0.246,99063.9028844348,362920.985494104,88236.0414177528,431499.727400285,85673.1359753314,328653.184913962,85673.1359753314,328653.184913962,0,1,2,1,0,1,2,3
0.247,99031.176654672,362921.144453025,88250.83104701,431499.795484365,85677.1276777207,328653.27761187,85677.1276777207,328653.27761187,0,1,2,1,0,1,2,3
0.248,98998.5933208091,362921.302659405,88265.611858782,431499.863184477,85681.1085445092,328653.36982468,85681.1085445092,328653.36982468,0,1,2,1,0,1,2,3
0.249,98966.1533311797,362921.460062499,88280.3838580577,431499.930475527,85685.078526509,328653.461503561,85685.078526509,328653.461503561,0,1,2,1,0,1,2,3
0.25,98933.8562254928,362921.616667219,88295.1470501341,431499.997359992,85689.0376694864,328653.552652488,85689.0376694864,328653.552652488,0,1,2,1,0,1,2,3
0.251,98901.7015450121,362921.772478435,88309.9014403051,431500.063840329,85692.9860190432,328653.643275397,85692.9860190432,328653.643275397,0,1,2,1,0,1,2,3
0.252,98869.6888325551,362921.927500979,88324.6470338609,431500.129918975,85696.9236206168,328653.733376189,85696.9236206168,328653.733376189,0,1,2,1,0,1,2,3
0.253,98837.8176324942,362922.081739639,88339.3838360884,431500.195598349,85700.8505194802,328653.822958727,85700.8505194802,328653.822958727,0,1,2,1,0,1,2,3
0.254,98806.0874907555,362922.235199168,88354.1118522709,431500.260880847,85704.766760742,328653.912026839,85704.766760742,328653.912026839,0,1,2,1,0,1,2,3
0.255,98774.4979548198,362922.387884276,88368.8310876883,431500.325768848,85708.6723893462,328654.000584315,85708.6723893462,328654.000584315,0,1,2,1,0,1,2,3
0.256,98743.0485737221,362922.539799633,88383.5415476172,431500.390264707,85712.5674500726,328654.08863491,85712.5674500726,328654.08863491,0,1,2,1,0,1,2,3
0.257,98711.7388980516,362922.69094987,88398.2432373305,431500.454370763,85716.4519875363,328654.176182341,85716.4519875363,328654.176182341,0,1,2,1,0,1,2,3
0.258,98680.5684799518,362922.841339577,88412.9361620977,431500.518089333,85720.3260461881,328654.263230291,85720.3260461881,328654.263230291,0,1,2,1,0,1,2,3
0.259,98649.5368731207,362922.990973304,88427.620327185,431500.581422712,85724.1896703144,328654.349782404,85724.1896703144,328654.349782404,0,1,2,1,0,1,2,3
0.26,98618.6436328103,362923.139855562,88442.2957378549,431500.64437318,85728.042904037,328654.435842288,85728.042904037,328654.435842288,0,1,2,1,0,1,2,3
0.261,98587.8883158271,362923.287990821,88456.9623993667,431500.706942991,85731.8857913134,328654.521413515,85731.8857913134,328654.521413515,0,1,2,1,0,1,2,3
0.262,98557.2704805319,362923.435383511,88471.620316976,431500.769134384,85735.7183759365,328654.606499622,85735.7183759365,328654.606499622,0,1,2,1,0,1,2,3
0.263,98526.7896868396,362923.582038023,88486.2694959351,431500.830949575,85739.540701535,328654.691104105,85739.540701535,328654.691104105,0,1,2,1,0,1,2,3
0.264,98496.4454962196,362923.727958705,88500.9099414928,431500.89239076,85743.352811573,328654.77523043,85743.352811573,328654.77523043,0,1,2,1,0,1,2,3
0.265,98466.2374716956,362923.873149869,88515.5416588945,431500.953460117,85747.1547493501,328654.85888202,85747.1547493501,328654.85888202,0,1,2,1,0,1,2,3
0.266,98436.1651778455,362924.017615785,88530.164653382,431501.014159801,85750.9465580016,328654.942062266,85750.9465580016,328654.942062266,0,1,2,1,0,1,2,3
0.267,98406.2281808014,362924.161360682,88544.7789301938,431501.07449195,85754.7282804984,328655.024774521,85754.7282804984,328655.024774522,0,1,2,1,0,1,2,3
0.268,98376.4260482499,362924.30438875,88559.3844945648,431501.13445868,85758.4999596467,328655.107022102,85758.4999596467,328655.107022102,0,1,2,1,0,1,2,3
0.269,98346.7583494318,362924.446704139,88573.9813517266,431501.194062086,85762.2616380884,328655.188808288,85762.2616380884,328655.188808288,0,1,2,1,0,1,2,3
0.27,98317.2246551422,362924.588310958,88588.5695069072,431501.253304246,85766.0133583011,328655.270136323,85766.0133583011,328655.270136323,0,1,2,1,0,1,2,3
0.271,98287.8245377306,362924.729213279,88603.1489653312,431501.312187216,85769.7551625978,328655.351009415,85769.7551625978,328655.351009415,0,1,2,1,0,1,2,3
0.272,98258.5575711005,362924.869415129,88617.7197322197,431501.370713031,85773.4870931271,328655.431430733,85773.4870931271,328655.431430733,0,1,2,1,0,1,2,3
0.273,98229.42333071,362925.008920499,88632.2818127905,431501.428883708,85777.2091918731,328655.511403412,85777.2091918731,328655.511403412,0,1,2,1,0,1,2,3
0.274,98200.4213935714,362925.147733339,88646.8352122577,431501.486701243,85780.9215006555,328655.590930551,85780.9215006555,328655.590930551,0,1,2,1,0,1,2,3
0.275,98171.5513382513,362925.285857557,88661.3799358323,431501.544167612,85784.6240611297,328655.670015209,85784.6240611297,328655.670015209,0,1,2,1,0,1,2,3
0.276,98142.8127448705,362925.423297025,88675.9159887213,431501.60128477,85788.3169147863,328655.748660412,85788.3169147863,328655.748660412,0,1,2,1,0,1,2,3
0.277,98114.2051951043,362925.560055569,88690.4433761288,431501.658054654,85792.0001029518,328655.826869147,85792.0001029518,328655.826869147,0,1,2,1,0,1,2,3
0.278,98085.728272182,362925.696136981,88704.962103255,431501.714479179,85795.6736667883,328655.904644368,85795.6736667883,328655.904644368,0,1,2,1,0,1,2,3
0.279,98057.3815608875,362925.83154501,88719.4721752971,431501.77056024,85799.337647293,328655.981988988,85799.337647293,328655.981988988,0,1,2,1,0,1,2,3
0.28,98029.1646475589,362925.966283364,88733.9735974483,431501.826299715,85802.9920852991,328656.058905887,85802.9920852991,328656.058905887,0,1,2,1,0,1,2,3
0.281,98001.0771200884,362926.100355713,88748.4663748989,431501.881699457,85806.6370214753,328656.135397908,85806.6370214753,328656.135397908,0,1,2,1,0,1,2,3
0.282,97973.1183841031,362926.233775821,88762.9505128216,431501.936766383,85810.2725156919,328656.211477537,85810.2725156919,328656.211477537,0,1,2,1,0,1,2,3
0.283,97945.286795167,362926.366615389,88777.4260163077,431501.991536452,85813.898738447,328656.287212622,85813.898738447,328656.287212622,0,1,2,1,0,1,2,3
0.284,97917.5832006398,362926.498808786,88791.8928906302,431502.04597678,85817.5155977171,328656.362539797,85817.5155977171,328656.362539797,0,1,2,1,0,1,2,3
