"time","pipe1.mediums[1].h","pipe1.mediums[1].p","pipe2.mediums[1].h","pipe2.mediums[1].p","pipe3.mediums[1].h","pipe3.mediums[1].p","valveIncompressible.filter.x[1]","valveIncompressible.filter.x[2]","valveIncompressible1.filter.x[1]","valveIncompressible1.filter.x[2]","valveOpening1.a","valveOpening1.b","valveOpening1.last","valveOpening1.nextEvent","valveOpening2.a","valveOpening2.b","valveOpening2.last","valveOpening2.nextEvent"
4.599,101918.225400182,499998.327721493,86371.9105679014,499994.77626544,90292.4856551156,499994.776173568,0.001,0.001,0.000999999999996061,0.000999999999927732,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.6,101918.234173399,499998.327721493,86371.9167049139,499994.77626561,90292.4902460613,499994.776173738,0.001,0.001,0.00099999999999607,0.000999999999927906,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.601,101918.242946615,499998.327721493,86371.9228419264,499994.776265781,90292.494837007,499994.776173909,0.001,0.001,0.00099999999999608,0.00099999999992808,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.602,101918.251719832,499998.327721492,86371.9289789388,499994.776265951,90292.4994279527,499994.776174079,0.001,0.001,0.000999999999996089,0.000999999999928255,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.603,101918.260493049,499998.327721492,86371.9351159513,499994.776266122,90292.5040188985,499994.77617425,0.001,0.001,0.000999999999996099,0.000999999999928429,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.604,101918.269266265,499998.327721492,86371.9412529638,499994.776266292,90292.5086098442,499994.77617442,0.001,0.001,0.000999999999996108,0.000999999999928603,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.605,101918.278039482,499998.327721492,86371.9473899762,499994.776266462,90292.5132007899,499994.776174591,0.001,0.001,0.000999999999996118,0.000999999999928778,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.606,101918.286812699,499998.327721492,86371.9535269887,499994.776266633,90292.5177917356,499994.776174761,0.001,0.001,0.000999999999996127,0.000999999999928952,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.607,101918.295585915,499998.327721491,86371.9596640012,499994.776266803,90292.5223826813,499994.776174932,0.001,0.001,0.000999999999996137,0.000999999999929126,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.608,101918.304359132,499998.327721491,86371.9658010136,499994.776266973,90292.5269736271,499994.776175102,0.001,0.001,0.000999999999996146,0.000999999999929301,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.609,101918.313132349,499998.327721491,86371.9719380261,499994.776267144,90292.5315645728,499994.776175273,0.001,0.001,0.000999999999996156,0.000999999999929475,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.61,101918.321905565,499998.327721491,86371.9780750385,499994.776267314,90292.5361555185,499994.776175443,0.001,0.001,0.000999999999996165,0.000999999999929649,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.611,101918.330678782,499998.327721491,86371.984212051,499994.776267485,90292.5407464642,499994.776175614,0.001,0.001,0.000999999999996175,0.000999999999929824,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.612,101918.339451998,499998.327721491,86371.9903490635,499994.776267655,90292.5453374099,499994.776175784,0.001,0.001,0.000999999999996184,0.000999999999929998,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.613,101918.348225215,499998.32772149,86371.996486076,499994.776267825,90292.5499283557,499994.776175954,0.001,0.001,0.000999999999996194,0.000999999999930172,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.614,101918.356998432,499998.32772149,86372.0026230884,499994.776267996,90292.5545193014,499994.776176125,0.001,0.001,0.000999999999996204,0.000999999999930347,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.615,101918.365771648,499998.32772149,86372.0087601009,499994.776268166,90292.5591102471,499994.776176295,0.001,0.001,0.000999999999996213,0.000999999999930521,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.616,101918.374544865,499998.32772149,86372.0148971133,499994.776268336,90292.5637011928,499994.776176466,0.001,0.001,0.000999999999996222,0.000999999999930695,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.617,101918.383318082,499998.32772149,86372.0210341258,499994.776268507,90292.5682921385,499994.776176636,0.001,0.001,0.000999999999996232,0.00099999999993087,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.618,101918.392091298,499998.327721489,86372.0271711383,499994.776268677,90292.5728830842,499994.776176807,0.001,0.001,0.000999999999996242,0.000999999999931044,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.619,101918.400864515,499998.327721489,86372.0333081507,499994.776268848,90292.57747403,499994.776176977,0.001,0.001,0.000999999999996251,0.000999999999931218,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.62,101918.409637731,499998.327721489,86372.0394451632,499994.776269018,90292.5820649757,499994.776177148,0.001,0.001,0.000999999999996261,0.000999999999931393,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.621,101918.418410948,499998.327721489,86372.0455821757,499994.776269188,90292.5866559214,499994.776177318,0.001,0.001,0.00099999999999627,0.000999999999931567,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.622,101918.427184165,499998.327721489,86372.0517191881,499994.776269359,90292.5912468671,499994.776177489,0.001,0.001,0.00099999999999628,0.000999999999931741,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.623,101918.435957381,499998.327721488,86372.0578562006,499994.776269529,90292.5958378129,499994.776177659,0.001,0.001,0.000999999999996289,0.000999999999931916,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.624,101918.444730598,499998.327721488,86372.0639932131,499994.776269699,90292.6004287586,499994.77617783,0.001,0.001,0.000999999999996299,0.00099999999993209,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.625,101918.453503815,499998.327721488,86372.0701302255,499994.77626987,90292.6050197043,499994.776178,0.001,0.001,0.000999999999996308,0.000999999999932264,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.626,101918.462277031,499998.327721488,86372.076267238,499994.77627004,90292.60961065,499994.776178171,0.001,0.001,0.000999999999996318,0.000999999999932439,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.627,101918.471050248,499998.327721488,86372.0824042505,499994.776270211,90292.6142015957,499994.776178341,0.001,0.001,0.000999999999996327,0.000999999999932613,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.628,101918.479823465,499998.327721488,86372.0885412629,499994.776270381,90292.6187925414,499994.776178512,0.001,0.001,0.000999999999996337,0.000999999999932787,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.629,101918.488596681,499998.327721487,86372.0946782754,499994.776270551,90292.6233834872,499994.776178682,0.001,0.001,0.000999999999996346,0.000999999999932962,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.63,101918.497369898,499998.327721487,86372.1008152879,499994.776270722,90292.6279744329,499994.776178853,0.001,0.001,0.000999999999996356,0.000999999999933136,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.631,101918.506143114,499998.327721487,86372.1069523003,499994.776270892,90292.6325653786,499994.776179023,0.001,0.001,0.000999999999996365,0.00099999999993331,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.632,101918.514916331,499998.327721487,86372.1130893128,499994.776271062,90292.6371563243,499994.776179194,0.001,0.001,0.000999999999996375,0.000999999999933485,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.633,101918.523689548,499998.327721487,86372.1192263252,499994.776271233,90292.64174727,499994.776179364,0.001,0.001,0.000999999999996384,0.000999999999933659,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.634,101918.532462764,499998.327721487,86372.1253633377,499994.776271403,90292.6463382158,499994.776179535,0.001,0.001,0.000999999999996394,0.000999999999933833,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.635,101918.541235981,499998.327721486,86372.1315003502,499994.776271574,90292.6509291615,499994.776179705,0.001,0.001,0.000999999999996403,0.000999999999934008,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.636,101918.550009198,499998.327721486,86372.1376373626,499994.776271744,90292.6555201072,499994.776179876,0.001,0.001,0.000999999999996413,0.000999999999934182,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.637,101918.558782414,499998.327721486,86372.1437743751,499994.776271914,90292.6601110529,499994.776180046,0.001,0.001,0.000999999999996422,0.000999999999934356,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.638,101918.567555631,499998.327721486,86372.1499113876,499994.776272085,90292.6647019986,499994.776180217,0.001,0.001,0.000999999999996432,0.000999999999934531,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.639,101918.576328847,499998.327721486,86372.1560484,499994.776272255,90292.6692929444,499994.776180387,0.001,0.001,0.000999999999996441,0.000999999999934705,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.64,101918.585102064,499998.327721486,86372.1621854125,499994.776272425,90292.6738838901,499994.776180558,0.001,0.001,0.000999999999996451,0.000999999999934879,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.641,101918.593875281,499998.327721485,86372.168322425,499994.776272596,90292.6784748358,499994.776180728,0.001,0.001,0.000999999999996461,0.000999999999935053,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.642,101918.602648497,499998.327721485,86372.1744594374,499994.776272766,90292.6830657815,499994.776180899,0.001,0.001,0.00099999999999647,0.000999999999935228,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.643,101918.611421714,499998.327721485,86372.1805964499,499994.776272937,90292.6876567272,499994.776181069,0.001,0.001,0.00099999999999648,0.000999999999935402,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.644,101918.620194931,499998.327721485,86372.1867334624,499994.776273107,90292.692247673,499994.77618124,0.001,0.001,0.000999999999996489,0.000999999999935577,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.645,101918.628968147,499998.327721485,86372.1928704748,499994.776273277,90292.6968386187,499994.77618141,0.001,0.001,0.000999999999996498,0.000999999999935751,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.646,101918.637741364,499998.327721484,86372.1990074873,499994.776273448,90292.7014295644,499994.776181581,0.001,0.001,0.000999999999996508,0.000999999999935925,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.647,101918.646514581,499998.327721484,86372.2051444997,499994.776273618,90292.7060205101,499994.776181751,0.001,0.001,0.000999999999996518,0.0009999999999361,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.648,101918.655287797,499998.327721484,86372.2112815122,499994.776273788,90292.7106114558,499994.776181922,0.001,0.001,0.000999999999996527,0.000999999999936274,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.649,101918.664061014,499998.327721484,86372.2174185247,499994.776273959,90292.7152024016,499994.776182092,0.001,0.001,0.000999999999996537,0.000999999999936448,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.65,101918.67283423,499998.327721484,86372.2235555372,499994.776274129,90292.7197933473,499994.776182263,0.001,0.001,0.000999999999996546,0.000999999999936623,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.651,101918.681607447,499998.327721483,86372.2296925496,499994.7762743,90292.724384293,499994.776182433,0.001,0.001,0.000999999999996556,0.000999999999936797,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.652,101918.690380664,499998.327721483,86372.2358295621,499994.77627447,90292.7289752387,499994.776182604,0.001,0.001,0.000999999999996565,0.000999999999936971,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.653,101918.69915388,499998.327721483,86372.2419665745,499994.77627464,90292.7335661844,499994.776182774,0.001,0.001,0.000999999999996575,0.000999999999937146,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.654,101918.707927097,499998.327721483,86372.248103587,499994.776274811,90292.7381571302,499994.776182945,0.001,0.001,0.000999999999996584,0.00099999999993732,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.655,101918.716700314,499998.327721483,86372.2542405995,499994.776274981,90292.7427480759,499994.776183115,0.001,0.001,0.000999999999996594,0.000999999999937494,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.656,101918.72547353,499998.327721483,86372.260377612,499994.776275151,90292.7473390216,499994.776183286,0.001,0.001,0.000999999999996603,0.000999999999937669,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.657,101918.734246747,499998.327721482,86372.2665146244,499994.776275322,90292.7519299673,499994.776183456,0.001,0.001,0.000999999999996613,0.000999999999937843,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.658,101918.743019963,499998.327721482,86372.2726516369,499994.776275492,90292.756520913,499994.776183626,0.001,0.001,0.000999999999996622,0.000999999999938017,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.659,101918.75179318,499998.327721482,86372.2787886493,499994.776275663,90292.7611118588,499994.776183797,0.001,0.001,0.000999999999996632,0.000999999999938192,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.66,101918.760566397,499998.327721482,86372.2849256618,499994.776275833,90292.7657028045,499994.776183967,0.001,0.001,0.000999999999996641,0.000999999999938366,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.661,101918.769339613,499998.327721482,86372.2910626743,499994.776276003,90292.7702937502,499994.776184138,0.001,0.001,0.000999999999996651,0.00099999999993854,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.662,101918.77811283,499998.327721481,86372.2971996867,499994.776276174,90292.7748846959,499994.776184308,0.001,0.001,0.00099999999999666,0.000999999999938714,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.663,101918.786886047,499998.327721481,86372.3033366992,499994.776276344,90292.7794756416,499994.776184479,0.001,0.001,0.00099999999999667,0.000999999999938889,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.664,101918.795659263,499998.327721481,86372.3094737117,499994.776276514,90292.7840665874,499994.776184649,0.001,0.001,0.000999999999996679,0.000999999999939063,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.665,101918.80443248,499998.327721481,86372.3156107241,499994.776276685,90292.7886575331,499994.77618482,0.001,0.001,0.000999999999996689,0.000999999999939237,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.666,101918.813205697,499998.327721481,86372.3217477366,499994.776276855,90292.7932484788,499994.77618499,0.001,0.001,0.000999999999996698,0.000999999999939412,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.667,101918.821978913,499998.327721481,86372.3278847491,499994.776277026,90292.7978394245,499994.776185161,0.001,0.001,0.000999999999996708,0.000999999999939586,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.668,101918.83075213,499998.32772148,86372.3340217615,499994.776277196,90292.8024303702,499994.776185331,0.001,0.001,0.000999999999996717,0.00099999999993976,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.669,101918.839525346,499998.32772148,86372.340158774,499994.776277366,90292.807021316,499994.776185502,0.001,0.001,0.000999999999996727,0.000999999999939935,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.67,101918.848298563,499998.32772148,86372.3462957865,499994.776277537,90292.8116122617,499994.776185672,0.001,0.001,0.000999999999996737,0.000999999999940109,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.671,101918.85707178,499998.32772148,86372.3524327989,499994.776277707,90292.8162032074,499994.776185843,0.001,0.001,0.000999999999996746,0.000999999999940283,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.672,101918.865844996,499998.32772148,86372.3585698114,499994.776277877,90292.8207941531,499994.776186013,0.001,0.001,0.000999999999996756,0.000999999999940458,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.673,101918.874618213,499998.327721479,86372.3647068238,499994.776278048,90292.8253850988,499994.776186184,0.001,0.001,0.000999999999996765,0.000999999999940632,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.674,101918.88339143,499998.327721479,86372.3708438363,499994.776278218,90292.8299760445,499994.776186354,0.001,0.001,0.000999999999996775,0.000999999999940806,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.675,101918.892164646,499998.327721479,86372.3769808488,499994.776278389,90292.8345669903,499994.776186525,0.001,0.001,0.000999999999996784,0.000999999999940981,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.676,101918.900937863,499998.327721479,86372.3831178612,499994.776278559,90292.839157936,499994.776186695,0.001,0.001,0.000999999999996794,0.000999999999941155,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.677,101918.909711079,499998.327721479,86372.3892548737,499994.776278729,90292.8437488817,499994.776186866,0.001,0.001,0.000999999999996803,0.00099999999994133,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.678,101918.918484296,499998.327721479,86372.3953918862,499994.7762789,90292.8483398274,499994.776187036,0.001,0.001,0.000999999999996813,0.000999999999941504,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.679,101918.927257513,499998.327721478,86372.4015288986,499994.77627907,90292.8529307732,499994.776187207,0.001,0.001,0.000999999999996822,0.000999999999941678,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.68,101918.936030729,499998.327721478,86372.4076659111,499994.77627924,90292.8575217189,499994.776187377,0.001,0.001,0.000999999999996832,0.000999999999941853,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.681,101918.944803946,499998.327721478,86372.4138029236,499994.776279411,90292.8621126646,499994.776187548,0.001,0.001,0.000999999999996841,0.000999999999942027,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.682,101918.953577163,499998.327721478,86372.419939936,499994.776279581,90292.8667036103,499994.776187718,0.001,0.001,0.000999999999996851,0.000999999999942201,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.683,101918.962350379,499998.327721478,86372.4260769485,499994.776279752,90292.871294556,499994.776187889,0.001,0.001,0.00099999999999686,0.000999999999942376,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.684,101918.971123596,499998.327721477,86372.432213961,499994.776279922,90292.8758855017,499994.776188059,0.001,0.001,0.00099999999999687,0.00099999999994255,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.685,101918.979896813,499998.327721477,86372.4383509734,499994.776280092,90292.8804764475,499994.77618823,0.001,0.001,0.000999999999996879,0.000999999999942724,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.686,101918.988670029,499998.327721477,86372.4444879859,499994.776280263,90292.8850673932,499994.7761884,0.001,0.001,0.000999999999996889,0.000999999999942898,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.687,101918.997443246,499998.327721477,86372.4506249984,499994.776280433,90292.8896583389,499994.776188571,0.001,0.001,0.000999999999996898,0.000999999999943073,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.688,101919.006216462,499998.327721477,86372.4567620108,499994.776280603,90292.8942492846,499994.776188741,0.001,0.001,0.000999999999996908,0.000999999999943247,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.689,101919.014989679,499998.327721476,86372.4628990233,499994.776280774,90292.8988402303,499994.776188912,0.001,0.001,0.000999999999996917,0.000999999999943421,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.69,101919.023762896,499998.327721476,86372.4690360357,499994.776280944,90292.9034311761,499994.776189082,0.001,0.001,0.000999999999996927,0.000999999999943596,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.691,101919.032536112,499998.327721476,86372.4751730482,499994.776281115,90292.9080221218,499994.776189253,0.001,0.001,0.000999999999996936,0.00099999999994377,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.692,101919.041309329,499998.327721476,86372.4813100607,499994.776281285,90292.9126130675,499994.776189423,0.001,0.001,0.000999999999996946,0.000999999999943944,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.693,101919.050082546,499998.327721476,86372.4874470732,499994.776281455,90292.9172040132,499994.776189594,0.001,0.001,0.000999999999996955,0.000999999999944119,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.694,101919.058855762,499998.327721476,86372.4935840856,499994.776281626,90292.9217949589,499994.776189764,0.001,0.001,0.000999999999996965,0.000999999999944293,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.695,101919.067628979,499998.327721475,86372.4997210981,499994.776281796,90292.9263859046,499994.776189935,0.001,0.001,0.000999999999996974,0.000999999999944467,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.696,101919.076402195,499998.327721475,86372.5058581105,499994.776281966,90292.9309768504,499994.776190105,0.001,0.001,0.000999999999996984,0.000999999999944642,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.697,101919.085175412,499998.327721475,86372.511995123,499994.776282137,90292.9355677961,499994.776190276,0.001,0.001,0.000999999999996994,0.000999999999944816,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.698,101919.093948629,499998.327721475,86372.5181321355,499994.776282307,90292.9401587418,499994.776190446,0.001,0.001,0.000999999999997003,0.00099999999994499,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.699,101919.102721845,499998.327721475,86372.524269148,499994.776282478,90292.9447496875,499994.776190616,0.001,0.001,0.000999999999997013,0.000999999999945165,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.7,101919.111495062,499998.327721474,86372.5304061604,499994.776282648,90292.9493406333,499994.776190787,0.001,0.001,0.000999999999997022,0.000999999999945339,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.701,101919.120268279,499998.327721474,86372.5365431729,499994.776282818,90292.953931579,499994.776190957,0.001,0.001,0.000999999999997032,0.000999999999945513,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.702,101919.129041495,499998.327721474,86372.5426801853,499994.776282989,90292.9585225247,499994.776191128,0.001,0.001,0.000999999999997041,0.000999999999945688,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.703,101919.137814712,499998.327721474,86372.5488171978,499994.776283159,90292.9631134704,499994.776191298,0.001,0.001,0.000999999999997051,0.000999999999945862,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.704,101919.146587928,499998.327721474,86372.5549542103,499994.776283329,90292.9677044161,499994.776191469,0.001,0.001,0.00099999999999706,0.000999999999946036,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.705,101919.155361145,499998.327721474,86372.5610912227,499994.7762835,90292.9722953618,499994.776191639,0.001,0.001,0.00099999999999707,0.000999999999946211,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.706,101919.164134362,499998.327721473,86372.5672282352,499994.77628367,90292.9768863076,499994.77619181,0.001,0.001,0.000999999999997079,0.000999999999946385,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.707,101919.172907578,499998.327721473,86372.5733652477,499994.776283841,90292.9814772533,499994.77619198,0.001,0.001,0.000999999999997089,0.000999999999946559,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.708,101919.181680795,499998.327721473,86372.5795022601,499994.776284011,90292.986068199,499994.776192151,0.001,0.001,0.000999999999997098,0.000999999999946734,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.709,101919.190454012,499998.327721473,86372.5856392726,499994.776284181,90292.9906591447,499994.776192321,0.001,0.001,0.000999999999997108,0.000999999999946908,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.71,101919.199227228,499998.327721473,86372.5917762851,499994.776284352,90292.9952500904,499994.776192492,0.001,0.001,0.000999999999997117,0.000999999999947082,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.711,101919.208000445,499998.327721473,86372.5979132975,499994.776284522,90292.9998410362,499994.776192662,0.001,0.001,0.000999999999997127,0.000999999999947257,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.712,101919.216773662,499998.327721472,86372.60405031,499994.776284692,90293.0044319819,499994.776192833,0.001,0.001,0.000999999999997136,0.000999999999947431,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.713,101919.225546878,499998.327721472,86372.6101873225,499994.776284863,90293.0090229276,499994.776193003,0.001,0.001,0.000999999999997146,0.000999999999947605,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.714,101919.234320095,499998.327721472,86372.6163243349,499994.776285033,90293.0136138733,499994.776193174,0.001,0.001,0.000999999999997155,0.00099999999994778,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.715,101919.243093311,499998.327721472,86372.6224613474,499994.776285204,90293.018204819,499994.776193344,0.001,0.001,0.000999999999997165,0.000999999999947954,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.716,101919.251866528,499998.327721472,86372.6285983598,499994.776285374,90293.0227957648,499994.776193515,0.001,0.001,0.000999999999997174,0.000999999999948128,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.717,101919.260639745,499998.327721471,86372.6347353723,499994.776285544,90293.0273867105,499994.776193685,0.001,0.001,0.000999999999997184,0.000999999999948303,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.718,101919.269412961,499998.327721471,86372.6408723848,499994.776285715,90293.0319776562,499994.776193856,0.001,0.001,0.000999999999997193,0.000999999999948477,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.719,101919.278186178,499998.327721471,86372.6470093972,499994.776285885,90293.0365686019,499994.776194026,0.001,0.001,0.000999999999997203,0.000999999999948651,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.72,101919.286959395,499998.327721471,86372.6531464097,499994.776286056,90293.0411595476,499994.776194197,0.001,0.001,0.000999999999997213,0.000999999999948826,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.721,101919.295732611,499998.327721471,86372.6592834222,499994.776286226,90293.0457504934,499994.776194367,0.001,0.001,0.000999999999997222,0.000999999999949,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.722,101919.304505828,499998.327721471,86372.6654204346,499994.776286396,90293.0503414391,499994.776194538,0.001,0.001,0.000999999999997231,0.000999999999949174,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.723,101919.313279045,499998.32772147,86372.6715574471,499994.776286567,90293.0549323848,499994.776194708,0.001,0.001,0.000999999999997241,0.000999999999949349,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.724,101919.322052261,499998.32772147,86372.6776944596,499994.776286737,90293.0595233305,499994.776194879,0.001,0.001,0.00099999999999725,0.000999999999949523,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.725,101919.330825478,499998.32772147,86372.683831472,499994.776286907,90293.0641142762,499994.776195049,0.001,0.001,0.00099999999999726,0.000999999999949697,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.726,101919.339598694,499998.32772147,86372.6899684845,499994.776287078,90293.068705222,499994.77619522,0.001,0.001,0.00099999999999727,0.000999999999949872,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.727,101919.348371911,499998.32772147,86372.696105497,499994.776287248,90293.0732961677,499994.77619539,0.001,0.001,0.000999999999997279,0.000999999999950046,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.728,101919.357145128,499998.327721469,86372.7022425094,499994.776287418,90293.0778871134,499994.776195561,0.001,0.001,0.000999999999997289,0.00099999999995022,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.729,101919.365918344,499998.327721469,86372.7083795219,499994.776287589,90293.0824780591,499994.776195731,0.001,0.001,0.000999999999997298,0.000999999999950395,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.73,101919.374691561,499998.327721469,86372.7145165344,499994.776287759,90293.0870690048,499994.776195902,0.001,0.001,0.000999999999997308,0.000999999999950569,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.731,101919.383464778,499998.327721469,86372.7206535468,499994.77628793,90293.0916599506,499994.776196072,0.001,0.001,0.000999999999997317,0.000999999999950743,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.732,101919.392237994,499998.327721469,86372.7267905593,499994.7762881,90293.0962508963,499994.776196243,0.001,0.001,0.000999999999997327,0.000999999999950918,0,0,4,0.9999999999999,0,0,4,1.9999999999998
4.733,101919.401011211,499998.327721469,86372.7329275717,499994.77628827,90293.100841842,499994.776196413,0.001,0.001,0.000999999999997336,0.000999999999951092,0,0,4,0.9999999999999,0,0,4,1.9999999999998
