"time","Tmix1_1.T","Tmix1_2.T","Tmix2.T"
7.608,296.136208729624,286.979913669229,296.136208729624
7.611,296.22682494488,287.013712060373,296.22682494488
7.614,296.317555663951,287.047885883137,296.317555663951
7.617,296.408396698837,287.082439791956,296.408396698837
7.62,296.499344606893,287.117373269582,296.499344606893
7.623,296.590395925162,287.152685960924,296.590395925162
7.626,296.681547007212,287.188378810886,296.681547007212
7.629,296.772794215154,287.224452728647,296.772794215154
7.632,296.864133919918,287.260908587298,296.864133919918
7.635,296.95556250152,287.297747223487,296.95556250152
7.638,297.047076349343,287.33496943705,297.047076349343
7.641,297.138671862402,287.372575990659,297.138671862402
7.644,297.230345449625,287.410567609452,297.230345449625
7.647,297.322093530121,287.448944980679,297.322093530121
7.65,297.413912533454,287.487708753336,297.413912533454
7.653,297.50579889992,287.526859537806,297.50579889992
7.656,297.597749080815,287.5663979055,297.597749080815
7.659,297.689759538713,287.606324388492,297.689759538713
7.662,297.781826747735,287.646639479158,297.781826747735
7.665,297.873947193827,287.687343629818,297.873947193827
7.668,297.966117375029,287.728437252371,297.966117375029
7.671,298.058333801754,287.769920717938,298.058333801754
7.674,298.150592997053,287.811794356496,298.150592997053
7.677,298.242890530395,287.85406364331,298.242890530395
7.68,298.335223495369,287.896725903266,298.335223495369
7.683,298.427588625455,287.939780423823,298.427588625455
7.686,298.519982474334,287.98322748848,298.519982474334
7.689,298.612401608602,288.027067343666,298.612401608602
7.692,298.70484260802,288.071300198502,298.70484260802
7.695,298.797302065765,288.11592622456,298.797302065765
7.698,298.889776588681,288.160945555627,298.889776588681
7.701,298.982262797528,288.206358287463,298.982262797528
7.704,299.074757327236,288.252164477566,299.074757327236
7.707,299.167256827151,288.29836414493,299.167256827151
7.71,299.25975796129,288.344957269811,299.25975796129
7.713,299.352257408589,288.391943793482,299.352257408589
7.716,299.444751863156,288.439323617998,299.444751863156
7.719,299.537238034518,288.487096605956,299.537238034518
7.722,299.629712647874,288.535262580258,299.629712647874
7.725,299.722172444348,288.583821323869,299.722172444348
7.728,299.814614181235,288.632772579582,299.814614181235
7.731,299.907034632255,288.682116049774,299.907034632255
7.734,299.9994305878,288.731851396173,299.9994305878
7.737,300.091797638743,288.781982019309,300.091797638743
7.74,300.184133468082,288.832504831382,300.184133468082
7.743,300.276434982164,288.883419170551,300.276434982164
7.746,300.368699012828,288.934724619807,300.368699012828
7.749,300.460922408437,288.986420724646,300.460922408437
7.752,300.553102034107,289.038506992917,300.553102034107
7.755,300.645234771921,289.090982894682,300.645234771921
7.758,300.737317521156,289.143847862067,300.737317521156
7.761,300.829347198496,289.197101289117,300.829347198496
7.764,300.92132073826,289.250742531653,300.92132073826
7.767,301.013235092616,289.304770907123,301.013235092616
7.77,301.105087231807,289.35918569446,301.105087231807
7.773,301.196874144368,289.413986133932,301.196874144368
7.776,301.288592837348,289.469171427001,301.288592837348
7.779,301.380240336531,289.524740736176,301.380240336531
7.782,301.471813686657,289.580693184864,301.471813686657
7.785,301.563309951637,289.637027857231,301.563309951637
7.788,301.654726214783,289.69374379805,301.654726214783
7.791,301.746059579021,289.75084001256,301.746059579021
7.794,301.837307134955,289.808315544622,301.837307134955
7.797,301.928464787178,289.866172334959,301.928464787178
7.8,302.019530699127,289.924406833589,302.019530699127
7.803,302.110502026821,289.983017953306,302.110502026821
7.806,302.201375945498,290.042004570289,302.201375945498
7.809,302.292149649801,290.101365524051,302.292149649801
7.812,302.382820353962,290.161099617372,302.382820353962
7.815,302.473385291986,290.221205616242,302.473385291986
7.818,302.563841717842,290.281682249801,302.563841717842
7.821,302.654186905641,290.342528210273,302.654186905641
7.824,302.744418149828,290.403742152914,302.744418149828
7.827,302.834532765364,290.465322695945,302.834532765364
7.83,302.924528087911,290.527268420495,302.924528087911
7.833,303.01440147402,290.589577870537,303.01440147402
7.836,303.104150301314,290.652249552833,303.104150301314
7.839,303.193771968675,290.715281936868,303.193771968675
7.842,303.283263896428,290.778673454792,303.283263896428
7.845,303.372623526529,290.842422501359,303.372623526529
7.848,303.461848322746,290.906527433869,303.461848322746
7.851,303.550935770848,290.970986572102,303.550935770848
7.854,303.639883213853,291.035798680433,303.639883213853
7.857,303.728687099838,291.100965167251,303.728687099838
7.86,303.817345936709,291.166481447543,303.817345936709
7.863,303.905857270018,291.23234577833,303.905857270018
7.866,303.994218666583,291.298556383668,303.994218666583
7.869,304.082427714633,291.365111454708,304.082427714633
7.872,304.170482023956,291.432009149746,304.170482023956
7.875,304.258379226039,291.499247594283,304.258379226039
7.878,304.346116974221,291.566824881077,304.346116974221
7.881,304.433692943831,291.634739070201,304.433692943831
7.884,304.52110483234,291.702988189096,304.52110483234
7.887,304.608350359504,291.771570232632,304.608350359504
7.89,304.695427267508,291.840483163154,304.695427267508
7.893,304.782333321114,291.909724910547,304.782333321114
7.896,304.869066307805,291.979293372284,304.869066307805
7.899,304.955624037933,292.049186413488,304.955624037933
7.902,305.042004344859,292.119401866981,305.042004344859
7.905,305.128205085106,292.189937533346,305.128205085106
7.908,305.214224138498,292.260791180976,305.214224138498
7.911,305.300059408309,292.331960546136,305.300059408309
7.914,305.385708489897,292.403444218032,305.385708489897
7.917,305.471168396872,292.47524237033,305.471168396872
7.92,305.556438044473,292.547350131763,305.556438044473
7.923,305.641515397652,292.619765200267,305.641515397652
7.926,305.726398443684,292.692485246862,305.726398443684
7.929,305.811085192276,292.765507915825,305.811085192276
7.932,305.895573675665,292.838830824859,305.895573675665
7.935,305.979861948718,292.912451565272,305.979861948718
7.938,306.063948089037,292.986367702146,306.063948089037
7.941,306.147830197057,293.060576774511,306.147830197057
7.944,306.231506396148,293.135076295523,306.231506396148
7.947,306.31497483272,293.209863752627,306.31497483272
7.95,306.398233676318,293.284936607742,306.398233676318
7.953,306.481281119727,293.360292297425,306.481281119727
7.956,306.564115379075,293.435928233049,306.564115379075
7.959,306.646734693928,293.511841800977,306.646734693928
7.962,306.729137327397,293.588030362733,306.729137327397
7.965,306.811321566239,293.664491255174,306.811321566239
7.968,306.893285720954,293.741221790668,306.893285720954
7.971,306.975028125889,293.818219257265,306.975028125889
7.974,307.056546650622,293.895481787408,307.056546650622
7.977,307.137839003347,293.973007819131,307.137839003347
7.98,307.218904418396,294.050793097363,307.218904418396
7.983,307.299741292356,294.128834875332,307.299741292356
7.986,307.380348044289,294.207130386145,307.380348044289
7.989,307.460723115794,294.285676843043,307.460723115794
7.992,307.540864971059,294.364471439658,307.540864971059
7.995,307.62077209692,294.443511350259,307.62077209692
7.998,307.700443002916,294.522793730009,307.700443002916
8.001,307.779876221347,294.602315715218,307.779876221347
8.004,307.859070307328,294.682074423594,307.859070307328
8.007,307.938023838848,294.762066954497,307.938023838848
8.01,308.016735416828,294.842290389192,308.016735416828
8.013,308.09520366517,294.9227417911,308.09520366517
8.016,308.173427230823,295.003418206053,308.173427230823
8.019,308.251404783833,295.084316662549,308.251404783833
8.022,308.329135017401,295.165434171999,308.329135017401
8.025,308.40661664794,295.246767728987,308.40661664794
8.028,308.483848415132,295.328314311516,308.483848415132
8.031,308.560829081981,295.410070881268,308.560829081981
8.034,308.637556843937,295.492034988009,308.637556843937
8.037,308.714030149848,295.574203930589,308.714030149848
8.04,308.790248474974,295.656573966938,308.790248474974
8.043,308.866210644728,295.739142028136,308.866210644728
8.046,308.941915506402,295.821905031966,308.941915506402
8.049,309.017361929194,295.904859883206,309.017361929194
8.052,309.092548804215,295.988003473927,309.092548804215
8.055,309.167475044508,296.071332683786,309.167475044508
8.058,309.242139585065,296.154844380321,309.242139585065
8.061,309.31654138284,296.23853541925,309.31654138284
8.064,309.390679416764,296.322402644759,309.390679416764
8.067,309.464552687762,296.406442889805,309.464552687762
8.07,309.538160218769,296.490652976404,309.538160218769
8.073,309.611501054745,296.575029715931,309.611501054745
8.076,309.684574262687,296.659569909415,309.684574262687
8.079,309.75737893165,296.744270347831,309.75737893165
8.082,309.82991417276,296.829127812399,309.82991417276
8.085,309.902179119226,296.914139074876,309.902179119226
8.088,309.974172926363,296.999300897854,309.974172926363
8.091,310.0458947716,297.084610035055,310.0458947716
8.094,310.117343193175,297.170063742643,310.117343193175
8.097,310.188517324102,297.255658826027,310.188517324102
8.1,310.259416877406,297.341391651571,310.259416877406
8.103,310.330041090769,297.427258962392,310.330041090769
8.106,310.400389222516,297.513257495414,310.400389222516
8.109,310.470460551597,297.599383981684,310.470460551597
8.112,310.540254377567,297.685635146703,310.540254377567
8.115,310.609770020564,297.772007710741,310.609770020564
8.118,310.679006821287,297.858498389172,310.679006821287
8.121,310.747964140975,297.945103892786,310.747964140975
8.124,310.816641361387,298.031820928124,310.816641361387
8.127,310.885037884776,298.118646197793,310.885037884776
8.13,310.953153133877,298.205576400795,310.953153133877
8.133,311.020986551875,298.29260823285,311.020986551875
8.136,311.088537602392,298.379738386721,311.088537602392
8.139,311.15580576946,298.466963552533,311.15580576946
8.142,311.222790557504,298.554280418105,311.222790557504
8.145,311.289491491317,298.641685669267,311.289491491317
8.148,311.355908116043,298.72917599019,311.355908116043
8.151,311.42203999715,298.816748063704,311.42203999715
8.154,311.487886003821,298.90439901728,311.487886003821
8.157,311.553445878641,298.992125447144,311.553445878641
8.16,311.618719572363,299.079923832299,311.618719572363
8.163,311.683706705848,299.167790869455,311.683706705848
8.166,311.748406918778,299.255723256475,311.748406918778
8.169,311.812819869605,299.343717692718,311.812819869605
8.172,311.876945235493,299.431770879389,311.876945235493
8.175,311.940782712268,299.519879519875,311.940782712268
8.178,312.004332014361,299.608040320097,312.004332014361
8.181,312.067592874754,299.696249988853,312.067592874754
8.184,312.130565044928,299.784505238162,312.130565044928
8.187,312.193248294803,299.872802783609,312.193248294803
8.19,312.255642412691,299.961139344689,312.255642412691
8.193,312.317747205235,300.049511645156,312.317747205235
8.196,312.37956249736,300.137916413362,312.37956249736
8.199,312.441088132216,300.226350382605,312.441088132216
8.202,312.502323971122,300.314810291477,312.502323971122
8.205,312.563269893515,300.403292884203,312.563269893515
8.208,312.623925796896,300.491794910988,312.623925796896
8.211,312.684291596769,300.580313128365,312.684291596769
8.214,312.744366511176,300.668844278609,312.744366511176
8.217,312.80415079616,300.757385140852,312.80415079616
8.22,312.863644611683,300.845932498252,312.863644611683
8.223,312.922847922721,300.934483135451,312.922847922721
8.226,312.981760710793,301.023033845105,312.981760710793
8.229,313.040382973879,301.111581428231,313.040382973879
8.232,313.098714726335,301.200122694551,313.098714726335
8.235,313.156755998815,301.288654462835,313.156755998815
8.238,313.214506838185,301.377173561246,313.214506838185
8.241,313.27196730744,301.465676827685,313.27196730744
8.244,313.329137485627,301.554161110134,313.329137485627
8.247,313.386017467754,301.642623266999,313.386017467754
8.25,313.442607364716,301.731060167459,313.442607364716
8.253,313.498907303208,301.819468691806,313.498907303208
8.256,313.554917425643,301.907845731791,313.554917425643
8.259,313.61063789007,301.996188190967,313.61063789007
8.262,313.666068870092,302.084492985037,313.666068870092
8.265,313.721210554782,302.172757042192,313.721210554782
8.268,313.776063148604,302.260977303462,313.776063148604
8.271,313.830626871325,302.349150723055,313.830626871325
8.274,313.884901338425,302.437273437494,313.884901338425
8.277,313.938887174455,302.525342930734,313.938887174455
8.28,313.992584722345,302.613356302892,313.992584722345
8.283,314.045994245589,302.701310541967,314.045994245589
8.286,314.099116021676,302.789202649647,314.099116021676
8.289,314.15195034198,302.877029641631,314.15195034198
8.292,314.204497511664,302.964788547945,314.204497511664
8.295,314.256757849573,303.052476413253,314.256757849573
8.298,314.308731688132,303.140090297177,314.308731688132
8.301,314.360419373238,303.227627274612,314.360419373238
8.304,314.411821264164,303.315084436041,314.411821264164
8.307,314.462937733448,303.402458887853,314.462937733448
8.31,314.513769166794,303.489747752658,314.513769166794
8.313,314.564315962966,303.576948169602,314.564315962966
8.316,314.614578533689,303.664057294684,314.614578533689
8.319,314.664557303536,303.751072301071,314.664557303536
8.322,314.714252709837,303.837990379417,314.714252709837
8.325,314.763665202564,303.924808738175,314.763665202564
8.328,314.812795244235,304.011524603915,314.812795244235
8.331,314.861643309805,304.09813522164,314.861643309805
8.334,314.91020943345,304.184636339717,314.91020943345
8.337,314.958494451996,304.271026369004,314.958494451996
8.34,315.006498883775,304.357302634019,315.006498883775
8.343,315.054223241642,304.443462420446,315.054223241642
8.346,315.10166804979,304.529503032029,315.10166804979
8.349,315.148833843635,304.615421790847,315.148833843635
8.352,315.195721169697,304.70121603758,315.195721169697
8.355,315.242330585483,304.786883131779,315.242330585483
8.358,315.288662659371,304.87242045214,315.288662659371
8.361,315.334717970493,304.957825396773,315.334717970493
8.364,315.380497108616,305.04309538347,315.380497108616
8.367,315.426000674025,305.128227849977,315.426000674025
8.37,315.471229277408,305.213220254264,315.471229277408
8.373,315.516183539737,305.298070074797,315.516183539737
8.376,315.560864092152,305.382774810804,315.560864092152
8.379,315.605271575843,305.467331982548,315.605271575843
8.382,315.649406641932,305.551739131597,315.649406641932
8.385,315.693269951358,305.635993821096,315.693269951358
8.388,315.736862174758,305.720093636031,315.736862174758
8.391,315.780183977998,305.804036080861,315.780183977998
8.394,315.823235828837,305.887817198123,315.823235828837
8.397,315.866018610393,305.971435956334,315.866018610393
8.4,315.908533025539,306.054889992035,315.908533025539
8.403,315.950779785964,306.138176962828,315.950779785964
8.406,315.992759612047,306.2212945476,315.992759612047
8.409,316.034473232733,306.304240446738,316.034473232733
8.412,316.07592138541,306.387012382351,316.07592138541
8.415,316.117104815784,306.469608098486,316.117104815784
8.418,316.158024277755,306.552025361351,316.158024277755
8.421,316.19868053329,306.634261959529,316.19868053329
8.424,316.239074352304,306.716315704204,316.239074352304
8.427,316.279206512533,306.798184429373,316.279206512533
8.43,316.319077799408,306.879865992069,316.319077799408
8.433,316.358689005934,306.961358272579,316.358689005934
8.436,316.398040932564,307.042659174663,316.398040932564
8.439,316.437134387074,307.123766625773,316.437134387074
8.442,316.475970184442,307.204678577273,316.475970184442
8.445,316.51454914672,307.285393004656,316.51454914672
8.448,316.552872102913,307.365907907764,316.552872102913
8.451,316.590939880385,307.446221021746,316.590939880385
8.454,316.628753281704,307.526329030134,316.628753281704
8.457,316.666313192685,307.606231261233,316.666313192685
8.46,316.703620467693,307.685925773284,316.703620467693
8.463,316.740675967353,307.765410647705,316.740675967353
8.466,316.77748055843,307.844683989245,316.77748055843
8.469,316.814035113703,307.923743926157,316.814035113703
8.472,316.850340511836,308.002588610359,316.850340511836
8.475,316.886397637253,308.081216217599,316.886397637253
8.478,316.922207380014,308.159624947619,316.922207380014
8.481,316.957770635691,308.237813024324,316.957770635691
8.484,316.993088305235,308.315778695938,316.993088305235
8.487,317.028161294859,308.393520235178,317.028161294859
8.49,317.062990515905,308.471035939412,317.062990515905
8.493,317.097576884723,308.548324130827,317.097576884723
8.496,317.131921322544,308.625383156592,317.131921322544
8.499,317.166024755354,308.702211389024,317.166024755354
8.502,317.199888113766,308.77880722575,317.199888113766
8.505,317.233512332899,308.855169089875,317.233512332899
8.508,317.266898352249,308.931295430142,317.266898352249
8.511,317.300047146833,309.007184202746,317.300047146833
8.514,317.332959733054,309.082832772226,317.332959733054
8.517,317.365636989743,309.158240876041,317.365636989743
8.52,317.398079875386,309.233407021784,317.398079875386
8.523,317.430289352367,309.308329741019,317.430289352367
8.526,317.462266386849,309.383007589382,317.462266386849
8.529,317.49401194865,309.457439146688,317.49401194865
8.532,317.525527011119,309.531623017038,317.525527011119
8.535,317.556812551019,309.605557828919,317.556812551019
8.538,317.5878695484,309.679242235315,317.5878695484
8.541,317.618698986479,309.752674913808,317.618698986479
8.544,317.649301851519,309.825854566683,317.649301851519
8.547,317.679679132703,309.898779921036,317.679679132703
8.55,317.709831822017,309.971449728876,317.709831822017
8.553,317.739760914123,310.043862767234,317.739760914123
8.556,317.769467406241,310.116017838261,317.769467406241
8.559,317.798952298023,310.187913769341,317.798952298023
8.562,317.828216591436,310.259549413191,317.828216591436
8.565,317.857261290634,310.330923647966,317.857261290634
8.568,317.886087401839,310.402035377366,317.886087401839
8.571,317.914696033573,310.472882784476,317.914696033573
8.574,317.94308830227,310.543464032838,317.94308830227
8.577,317.97126507492,310.613779179486,317.97126507492
8.58,317.999227371118,310.683827184344,317.999227371118
8.583,318.026976212258,310.753607030829,318.026976212258
8.586,318.054512621427,310.823117725895,318.054512621427
8.589,318.081837623289,310.892358300074,318.081837623289
8.592,318.108952243966,310.961327807522,318.108952243966
8.595,318.135857510932,311.030025326063,318.135857510932
8.598,318.162554452894,311.098449957231,318.162554452894
8.601,318.189044099679,311.166600826316,318.189044099679
8.604,318.21532748212,311.234477082405,318.21532748212
8.607,318.241405631946,311.302077898428,318.241405631946
8.61,318.267279581661,311.3694024712,318.267279581661
8.613,318.292950364437,311.436450021467,318.292950364437
8.616,318.318419013995,311.503219793947,318.318419013995
8.619,318.343686564495,311.569711057374,318.343686564495
8.622,318.36875405042,311.635923104545,318.36875405042
8.625,318.393622506462,311.701855252359,318.393622506462
8.628,318.41829296741,311.767506841863,318.41829296741
8.631,318.44276665164,311.832876364052,318.44276665164
8.634,318.467044670845,311.897962841508,318.467044670845
8.637,318.491127887713,311.962766505556,318.491127887713
8.64,318.515017345289,312.027286751355,318.515017345289
8.643,318.538714086639,312.091522996089,318.538714086639
8.646,318.562219154744,312.155474678948,318.562219154744
8.649,318.5855335924,312.219141261119,318.5855335924
8.652,318.608658442118,312.282522225775,318.608658442118
8.655,318.631594746016,312.345617078063,318.631594746016
8.658,318.654343545722,312.408425345091,318.654343545722
8.661,318.67690588227,312.470946575916,318.67690588227
8.664,318.699282795998,312.533180341532,318.699282795998
8.667,318.721475326444,312.59512623486,318.721475326444
8.67,318.743484512248,312.656783870735,318.743484512248
8.673,318.765311391047,312.718152885892,318.765311391047
8.676,318.78695699937,312.779232938957,318.78695699937
8.679,318.808422372542,312.840023710434,318.808422372542
8.682,318.82970854458,312.900524902692,318.82970854458
8.685,318.850816548086,312.960736239956,318.850816548086
8.688,318.871747414151,313.020657468291,318.871747414151
8.691,318.892502436955,313.080287471831,318.892502436955
8.694,318.913082646053,313.139626034293,318.913082646053
8.697,318.933488906242,313.198673505185,318.933488906242
8.7,318.953722252161,313.257429682344,318.953722252161
8.703,318.973783717007,313.315894383459,318.973783717007
8.706,318.99367433244,313.374067446008,318.99367433244
8.709,319.013395128499,313.431948727206,319.013395128499
8.712,319.032947133513,313.489538103945,319.032947133513
8.715,319.052331374009,313.546835472735,319.052331374009
8.718,319.071548874628,313.603840749649,319.071548874628
8.721,319.090600658034,313.660553870263,319.090600658034
8.724,319.109487744825,313.7169747896,319.109487744825
8.727,319.128211153448,313.773103482072,319.128211153448
8.73,319.146771900107,313.828939941423,319.146771900107
8.733,319.165170998674,313.88448418067,319.165170998674
8.736,319.183409460604,313.939736232045,319.183409460604
8.739,319.201488294845,313.994696146942,319.201488294845
8.742,319.219408507747,314.049363995851,319.219408507747
8.745,319.237171102978,314.103739868309,319.237171102978
8.748,319.254777081431,314.157823872838,319.254777081431
8.751,319.272227779198,314.211615297201,319.272227779198
8.754,319.289524096234,314.265114523999,319.289524096234
8.757,319.30666689582,314.318322038193,319.30666689582
8.76,319.323657178337,314.371237995204,319.323657178337
8.763,319.340495941571,314.423862567603,319.340495941571
8.766,319.357184180641,314.47619594502,319.357184180641
8.769,319.373722887927,314.528238334048,319.373722887927
8.772,319.390113052993,314.579989958151,319.390113052993
8.775,319.406355662516,314.631451057565,319.406355662516
8.778,319.422451700211,314.682621889212,319.422451700211
8.781,319.438402146756,314.733502726599,319.438402146756
8.784,319.454207979721,314.784093859727,319.454207979721
8.787,319.469870173492,314.834395594999,319.469870173492
8.79,319.485389699198,314.884408255119,319.485389699198
8.793,319.500767524635,314.934132179007,319.500767524635
8.796,319.516004614196,314.983567721699,319.516004614196
8.799,319.531101928795,315.032715254254,319.531101928795
8.802,319.546060425793,315.08157516366,319.546060425793
8.805,319.560881058925,315.130147852743,319.560881058925
8.808,319.575564778225,315.178433740069,319.575564778225
8.811,319.590112932457,315.226432503279,319.590112932457
8.814,319.604526265203,315.274144965877,319.604526265203
8.817,319.618805629308,315.321571754073,319.618805629308
8.82,319.632951971064,315.36871332629,319.632951971064
8.823,319.646966233329,315.415570155023,319.646966233329
8.826,319.660849355474,315.462142726714,319.660849355474
8.829,319.67460227332,315.508431541633,319.67460227332
8.832,319.688225919081,315.554437113755,319.688225919081
8.835,319.701721221305,315.600159970638,319.701721221305
8.838,319.715089104816,315.645600653302,319.715089104816
8.841,319.728330490651,315.690759716102,319.728330490651
8.844,319.741446296009,315.735637726613,319.741446296009
8.847,319.754437434184,315.780235265501,319.754437434184
8.85,319.767304814511,315.824552926406,319.767304814511
8.853,319.780049342307,315.868591315817,319.780049342307
8.856,319.792671918809,315.912351052951,319.792671918809
8.859,319.805173441119,315.955832769631,319.805173441119
8.862,319.817554802144,315.999037110162,319.817554802144
8.865,319.829816890533,316.041964731211,319.829816890533
8.868,319.841960590626,316.084616301684,319.841960590626
8.871,319.853987232323,316.126991931398,319.853987232323
8.874,319.865897395412,316.169092688831,319.865897395412
8.877,319.877691913318,316.210919326636,319.877691913318
8.88,319.889371664136,316.252472546731,319.889371664136
8.883,319.900937521977,316.29375306187,319.900937521977
8.886,319.912390356929,316.334761595499,319.912390356929
8.889,319.923731035008,316.375498881618,319.923731035008
8.892,319.934960418118,316.415965664637,319.934960418118
8.895,319.946079364002,316.456162699239,319.946079364002
8.898,319.957088726203,316.496090750235,319.957088726203
8.901,319.967989354018,316.535750592427,319.967989354018
8.904,319.978782092452,316.575143010466,319.978782092452
8.907,319.989467782175,316.61426879871,319.989467782175
8.91,320.00004725948,316.653128761087,320.00004725948
8.913,320.010521356235,316.691723710948,320.010521356235
8.916,320.020890899841,316.730054470934,320.020890899841
8.919,320.031156713189,316.768121872829,320.031156713189
8.922,320.041319614614,316.805926757422,320.041319614614
8.925,320.05138041785,316.843469974366,320.05138041785
8.928,320.061339931987,316.880752382038,320.061339931987
8.931,320.071199431378,316.917774579537,320.071199431378
8.934,320.080959345966,316.954537653001,320.080959345966
8.937,320.09062047946,316.991042481106,320.09062047946
8.94,320.100183632732,317.027289949562,320.100183632732
8.943,320.109649602371,317.063280951765,320.109649602371
8.946,320.11901918065,317.099016388651,320.11901918065
8.949,320.1282931555,317.13449716855,320.1282931555
8.952,320.137472310474,317.169724207035,320.137472310474
8.955,320.14655742472,317.204698426772,320.14655742472
8.958,320.155549272949,317.239420757377,320.155549272949
8.961,320.164448625405,317.273892135263,320.164448625405
8.964,320.173256247833,317.308113503491,320.173256247833
8.967,320.181972901452,317.342085811627,320.181972901452
8.97,320.19059934292,317.375810015587,320.19059934292
8.973,320.199136324307,317.409287077495,320.199136324307
8.976,320.20758459306,317.44251796553,320.20758459306
8.979,320.215944891979,317.475503653777,320.215944891979
8.982,320.22421795918,317.508245122085,320.22421795918
8.985,320.232404528067,317.54074335591,320.232404528067
8.988,320.240505365351,317.572999351514,320.240505365351
8.991,320.248521543198,317.605014154016,320.248521543198
8.994,320.256453482427,317.636788722953,320.256453482427
8.997,320.264301906366,317.66832406602,320.264301906366
9,320.272067533977,317.69962119585,320.272067533977
9.003,320.279751079842,317.73068112987,320.279751079842
9.006,320.287353254141,317.761504890153,320.287353254141
9.009,320.294874762638,317.792093503272,320.294874762638
9.012,320.302316306656,317.822448000155,320.302316306656
9.015,320.309678583064,317.852569415936,320.309678583064
9.018,320.316962284255,317.882458789807,320.316962284255
9.021,320.324168098128,317.912117164875,320.324168098128
9.024,320.331296708073,317.941545588014,320.331296708073
9.027,320.338348792945,317.970745109717,320.338348792945
9.03,320.345325027053,317.999716783953,320.345325027053
9.033,320.352226080137,318.028461668014,320.352226080137
9.036,320.359052617349,318.056980822375,320.359052617349
9.039,320.365805299238,318.085275310544,320.365805299238
9.042,320.372484781729,318.113346198914,320.372484781729
9.045,320.379091716103,318.141194556622,320.379091716103
9.048,320.385626815695,318.168821508128,320.385626815695
9.051,320.392090958509,318.196228314204,320.392090958509
9.054,320.398484554921,318.223415871999,320.398484554921
9.057,320.404808245245,318.250385266298,320.404808245245
9.06,320.411062665487,318.277137584231,320.411062665487
9.063,320.417248447338,318.303673915136,320.417248447338
9.066,320.423366218166,318.329995350423,320.423366218166
9.069,320.429416601009,318.356102983428,320.429416601009
9.072,320.435400214564,318.381997909283,320.435400214564
9.075,320.441317673177,318.407681224772,320.441317673177
9.078,320.447169586842,318.433154028194,320.447169586842
9.081,320.452956561185,318.458417419226,320.452956561185
9.084,320.458679197459,318.483472498782,320.458679197459
9.087,320.464338092533,318.508320368876,320.464338092533
9.09,320.46993383889,318.532962132483,320.46993383889
9.093,320.47546702461,318.557398893399,320.47546702461
9.096,320.480938233369,318.581631756107,320.480938233369
9.099,320.486348044424,318.605661825633,320.486348044424
9.102,320.491697032612,318.629490207412,320.491697032612
9.105,320.496985768334,318.653118007146,320.496985768334
9.108,320.502214901754,318.676546455871,320.502214901754
9.111,320.507385138117,318.699776873135,320.507385138117
9.114,320.512496870043,318.722810120108,320.512496870043
9.117,320.517550656604,318.745647311821,320.517550656604
9.12,320.522547052755,318.768289563411,320.522547052755
9.123,320.52748660933,318.790737989995,320.52748660933
9.126,320.532369873047,318.812993706544,320.532369873047
9.129,320.537197386505,318.835057827754,320.537197386505
9.132,320.541969688185,318.856931467926,320.541969688185
9.135,320.546687312451,318.878615740836,320.546687312451
9.138,320.551350789546,318.900111759609,320.551350789546
9.141,320.5559606456,318.921420636596,320.5559606456
9.144,320.56051740262,318.942543483243,320.56051740262
9.147,320.565021578499,318.963481409973,320.565021578499
9.15,320.56947368701,318.984235526052,320.56947368701
9.153,320.573874237811,319.004806939467,320.573874237811
9.156,320.578223736438,319.0251967568,320.578223736438
9.159,320.582522684315,319.045406083102,320.582522684315
9.162,320.586771578743,319.065436021766,320.586771578743
9.165,320.590970912909,319.085287674404,320.590970912909
9.168,320.595121265609,319.104962362718,320.595121265609
9.171,320.599223193435,319.124461361632,320.599223193435
9.174,320.603277066443,319.143785492561,320.603277066443
9.177,320.607283366491,319.162935861446,320.607283366491
9.18,320.611242571601,319.181913572507,320.611242571601
9.183,320.615155155965,319.200719728143,320.615155155965
9.186,320.619021589955,319.219355428816,320.619021589955
9.189,320.622842340126,319.237821772945,320.622842340126
9.192,320.626617869225,319.256119856793,320.626617869225
9.195,320.630348636196,319.274250774363,320.630348636196
9.198,320.634035096189,319.292215617285,320.634035096189
9.201,320.637677700563,319.310015474704,320.637677700563
9.204,320.641276896898,319.327651433179,320.641276896898
9.207,320.644833128998,319.345124576564,320.644833128998
9.21,320.648346836896,319.362435985906,320.648346836896
9.213,320.651818456867,319.379586739331,320.651818456867
9.216,320.655248421429,319.396577911938,320.655248421429
9.219,320.658637159351,319.413410575686,320.658637159351
9.222,320.661985095663,319.430085799289,320.661985095663
9.225,320.665292651658,319.446604648101,320.665292651658
9.228,320.668560328119,319.462968512611,320.668560328119
9.231,320.671788560157,319.479178535101,320.671788560157
9.234,320.674977690876,319.495235505542,320.674977690876
9.237,320.678128130485,319.51114048973,320.678128130485
9.24,320.681240285701,319.526894550375,320.681240285701
9.243,320.684314559757,319.542498747008,320.684314559757
9.246,320.687351352415,319.557954135895,320.687351352415
9.249,320.690351059978,319.573261769943,320.690351059978
9.252,320.693314075299,319.588422698612,320.693314075299
9.255,320.696240787798,319.603437967826,320.696240787798
9.258,320.699131583467,319.61830861988,320.699131583467
9.261,320.701986844886,319.633035693353,320.701986844886
9.264,320.704806951235,319.647620223014,320.704806951235
9.267,320.707592278301,319.662063239738,320.707592278301
9.27,320.710343198496,319.676365770408,320.710343198496
9.273,320.713060080862,319.690528837834,320.713060080862
9.276,320.715743291089,319.704553460655,320.715743291089
9.279,320.718393191522,319.718440653252,320.718393191522
