"time","loadInertia.phi","loadInertia.w","smpm.idq_dr[1]","smpm.idq_rr[2]","smpm.idq_sr[1]","smpm.idq_sr[2]","vfController.x"
0.7001,37.619838313697,110.309854059368,-2.59082959923544,7.10427813202884,-52.8795981731463,52.6227912173601,76.991012732328
0.70015,37.6253539798633,110.316792591214,-2.58598258590608,7.09761023511132,-52.8798318769085,52.6156982433335,77.002010270111
0.7002,37.630869992935,110.323730180191,-2.58112750640657,7.0909035606543,-52.8800851503752,52.6086645140499,77.0130085932921
0.70025,37.636386352848,110.330666834003,-2.57626441453645,7.08415819757491,-52.8803579533105,52.6016900180904,77.0240077018714
0.7003,37.6419030595629,110.337602559807,-2.5713933535614,7.07737424254033,-52.8806502495581,52.5947747188214,77.0350075958489
0.70035,37.6474201130409,110.344537364755,-2.56651436677333,7.07055179232665,-52.8809620028763,52.5879185793676,77.0460082752245
0.7004,37.652937513236,110.35147125616,-2.56162750051282,7.06369094163105,-52.8812931757463,52.581121569761,77.0570097399983
0.70045,37.6584552601029,110.358404241329,-2.55673280108998,7.0567917852985,-52.881643730587,52.5743836596609,77.0680119901702
0.7005,37.6639733535964,110.365336327568,-2.55183031478405,7.04985441832091,-52.8820136297553,52.5677048183542,77.0790150257403
0.70055,37.6694917936717,110.372267522177,-2.54692008784307,7.04287893583634,-52.8824028355468,52.5610850147563,77.0900188467086
0.7006,37.6750105802846,110.379197832455,-2.54200216648344,7.0358654331282,-52.8828113101961,52.5545242174112,77.1010234530751
0.70065,37.680529713391,110.386127265695,-2.5370765968896,7.02881400562443,-52.8832390158773,52.5480223944925,77.1120288448397
0.7007,37.6860491929473,110.393055829188,-2.53214342521366,7.02172474889672,-52.8836859147045,52.5415795138037,77.1230350220024
0.70075,37.6915690189102,110.399983530222,-2.52720269757497,7.01459775865966,-52.8841519687321,52.5351955427786,77.1340419845634
0.7008,37.6970891912368,110.406910376078,-2.52225446005981,7.00743313076995,-52.8846371399555,52.5288704484823,77.1450497325225
0.70085,37.7026097098846,110.413836374038,-2.51729875872096,7.0002309612256,-52.8851413903114,52.5226041976111,77.1560582658798
0.7009,37.7081305748115,110.420761531376,-2.51233563957738,6.99299134616517,-52.8856646816783,52.5163967564937,77.1670675846352
0.70095,37.7136517859756,110.427685855365,-2.50736514861382,6.98571438186685,-52.8862069758769,52.5102480910913,77.1780776887888
0.701,37.7191733433355,110.434609353271,-2.50238733178039,6.97840016474772,-52.8867682346706,52.5041581669983,77.1890885783405
0.70105,37.7246952468501,110.44153203236,-2.49740223499227,6.97104879136298,-52.8873484197661,52.4981269494427,77.2001002532904
0.7011,37.7302174964789,110.448453899891,-2.49240990412929,6.96366035840507,-52.8879474928136,52.4921544032869,77.2111127136385
0.70115,37.7357400921814,110.45537496312,-2.48741038503557,6.9562349627029,-52.8885654154074,52.4862404930282,77.2221259593847
0.7012,37.7412630339177,110.462295229298,-2.48240372351913,6.94877270122103,-52.8892021490864,52.4803851827989,77.2331399905291
0.70125,37.7467863216483,110.469214705674,-2.47738996535153,6.94127367105889,-52.8898576553344,52.4745884363674,77.2441548070717
0.7013,37.7523099553338,110.476133399491,-2.47236915626749,6.93373796944994,-52.8905318955808,52.4688502171386,77.2551704090124
0.70135,37.7578339349355,110.483051317988,-2.46734134196455,6.92616569376086,-52.8912248312008,52.4631704881542,77.2661867963513
0.7014,37.7633582604149,110.489968468399,-2.46230656810261,6.91855694149079,-52.8919364235159,52.4575492120934,77.2772039690884
0.70145,37.7688829317338,110.496884857956,-2.45726488030367,6.91091181027045,-52.8926666337946,52.4519863512736,77.2882219272236
0.7015,37.7744079488545,110.503800493885,-2.45221632415136,6.90323039786142,-52.8934154232527,52.4464818676506,77.299240670757
0.70155,37.7799333117397,110.510715383406,-2.44716094519062,6.89551280215526,-52.8941827530536,52.4410357228196,77.3102601996885
0.7016,37.7854590203522,110.517629533738,-2.44209878892731,6.88775912117272,-52.894968584309,52.4356478780151,77.3212805140182
0.70165,37.7909850746556,110.524542952093,-2.43702990082782,6.87996945306295,-52.8957728780792,52.430318294112,77.3323016137461
0.7017,37.7965114746134,110.531455645678,-2.43195432631874,6.8721438961027,-52.8965955953738,52.4250469316261,77.3433234988722
0.70175,37.8020382201899,110.538367621697,-2.42687211078644,6.86428254869547,-52.8974366971516,52.4198337507142,77.3543461693964
0.7018,37.8075653113493,110.54527888735,-2.42178329957672,6.85638550937076,-52.898296144322,52.4146787111751,77.3653696253187
0.70185,37.8130927480567,110.552189449829,-2.41668793799442,6.84845287678318,-52.8991738977443,52.4095817724499,77.3763938666393
0.7019,37.8186205302771,110.559099316323,-2.4115860713031,6.84048474971178,-52.9000699182293,52.4045428936228,77.387418893358
0.70195,37.8241486579627,110.566008494395,-2.4064777510566,6.83248122411077,-52.9009841632817,52.3995620462802,77.3984447054748
0.702,37.8296771310804,110.572916991193,-2.40136302193024,6.82444239924033,-52.9019165938748,52.394639187769,77.4094713029898
0.70205,37.8352059496059,110.579824813631,-2.39624192467137,6.81636837629173,-52.9028671729329,52.3897742671904,77.420498685903
0.7021,37.8407351135056,110.586731968882,-2.39111450446063,6.80825925449321,-52.9038358610307,52.3849672423804,77.4315268542144
0.70215,37.8462646227465,110.593638464116,-2.38598080643827,6.80011513319203,-52.9048226186946,52.3802180708264,77.4425558079239
0.7022,37.8517944772956,110.600544306499,-2.38084087570383,6.79193611185364,-52.9058274064032,52.3755267096677,77.4535855470315
0.70225,37.8573246771207,110.607449503189,-2.37569475731574,6.78372229006086,-52.906850184588,52.3708931156961,77.4646160715374
0.7023,37.8628552221895,110.614354061342,-2.37054249629106,6.77547376751303,-52.9078909136334,52.3663172453567,77.4756473814414
0.70235,37.8683861124703,110.621257988107,-2.36538413760513,6.76719064402522,-52.9089495538774,52.3617990547481,77.4866794767435
0.7024,37.8739173479319,110.628161290628,-2.36021972619121,6.7588730195274,-52.9100260656122,52.3573384996236,77.4977123574439
0.70245,37.8794489285432,110.635063976046,-2.35504930694014,6.75052099406358,-52.9111204090841,52.3529355353914,77.5087460235423
0.7025,37.8849808542736,110.641966051493,-2.34987292470006,6.74213466779102,-52.9122325444946,52.3485901171154,77.519780475039
0.70255,37.8905131250927,110.6488675241,-2.344690624276,6.7337141409794,-52.9133624320002,52.3443021995157,77.5308157119338
0.7026,37.8960457409708,110.655768400988,-2.33950245042964,6.72525951400996,-52.9145100317134,52.3400717369692,77.5418517342268
0.70265,37.9015787018782,110.662668689277,-2.33430844787887,6.71677088737472,-52.9156753037028,52.3358986835107,77.5528885419179
0.7027,37.9071120077857,110.66956839608,-2.32910866129753,6.70824836167564,-52.9168582079936,52.3317829928327,77.5639261350072
0.70275,37.9126456586645,110.676467528503,-2.32390313531505,6.69969203762377,-52.9180587045681,52.3277246182867,77.5749645134947
0.7028,37.9181796544861,110.683366093648,-2.31869191451612,6.69110201603846,-52.919276753366,52.3237235128834,77.5860036773803
0.70285,37.9237139952224,110.690264098613,-2.31347504344034,6.6824783978465,-52.920512314285,52.3197796292938,77.5970436266642
0.7029,37.9292486808457,110.697161550486,-2.30825256658194,6.67382128408135,-52.9217653471813,52.3158929198492,77.6080843613461
0.70295,37.9347837113285,110.704058456354,-2.30302452838937,6.66513077588224,-52.9230358118697,52.3120633365422,77.6191258814262
0.703,37.9403190866438,110.710954823295,-2.29779097326501,6.65640697449339,-52.9243236681244,52.3082908310275,77.6301681869045
0.70305,37.9458548067649,110.717850658384,-2.29255194556481,6.64764998126318,-52.9256288756792,52.304575354622,77.641211277781
0.7031,37.9513908716656,110.724745968688,-2.28730748959801,6.63885989764332,-52.9269513942281,52.3009168583059,77.6522551540556
0.70315,37.9569272813197,110.731640761269,-2.28205764962673,6.63003682518802,-52.9282911834257,52.297315292723,77.6632998157284
0.7032,37.9624640357018,110.738535043184,-2.27680246986571,6.62118086555317,-52.9296482028873,52.2937706081815,77.6743452627993
0.70325,37.9680011347866,110.745428821481,-2.2715419944819,6.61229212049551,-52.93102241219,52.2902827546546,77.6853914952684
0.7033,37.9735385785492,110.752322103207,-2.2662762675942,6.60337069187181,-52.9324137708727,52.2868516817811,77.6964385131357
0.70335,37.979076366965,110.759214895398,-2.26100533327308,6.59441668163806,-52.9338222384365,52.2834773388658,77.7074863164011
0.7034,37.98461450001,110.766107205086,-2.25572923554024,6.58543019184859,-52.9352477743453,52.2801596748806,77.7185349050647
0.70345,37.9901529776603,110.772999039299,-2.2504480183683,6.57641132465531,-52.9366903380263,52.2768986384648,77.7295842791264
0.7035,37.9956917998923,110.779890405055,-2.24516172568049,6.56736018230683,-52.93814988887,52.2736941779257,77.7406344385864
0.70355,38.0012309666831,110.786781309369,-2.23987040135023,6.55827686714769,-52.9396263862315,52.2705462412393,77.7516853834444
0.7036,38.0067704780099,110.793671759247,-2.23457408920088,6.54916148161748,-52.9411197894298,52.267454776051,77.7627371137007
0.70365,38.0123103338407,110.800561762026,-2.22927283802889,6.54001412713899,-52.9426300546397,52.2644197383444,77.7737896293551
0.7037,38.0178505341491,110.807451324846,-2.22396669373621,6.53083490585737,-52.9441571397614,52.2614410788665,77.7848429304077
0.70375,38.0233910789246,110.814340454312,-2.21865569424624,6.52162392176371,-52.9457010075682,52.2585187343567,77.7958970168584
0.7038,38.0289319681458,110.821229157412,-2.21333988326613,6.5123812776503,-52.9472616171878,52.2556526512947,77.8069518887073
0.70385,38.0344732017915,110.828117441127,-2.20801930445411,6.50310707639971,-52.9488389277125,52.2528427758377,77.8180075459544
0.7039,38.0400147798409,110.835005312431,-2.20269400141925,6.49380142098405,-52.9504328982002,52.2500890538209,77.8290639885996
0.70395,38.0455567022737,110.841892778294,-2.19736401772106,6.48446441446403,-52.9520434876745,52.2473914307582,77.840121216643
0.704,38.0510989690696,110.848779845678,-2.19202939686928,6.47509615998818,-52.953670655125,52.244749851843,77.8511792300846
0.70405,38.0566415802091,110.855666521538,-2.18669018232354,6.46569676079202,-52.9553143595081,52.2421642619487,77.8622380289243
0.7041,38.0621845356727,110.862552812824,-2.1813464174931,6.4562663201972,-52.956974559747,52.2396346056297,77.8732976131622
0.70415,38.0677278354415,110.869438726478,-2.17599814573654,6.44680494161068,-52.9586512147325,52.2371608271214,77.8843579827982
0.7042,38.0732714794967,110.876324269436,-2.17064541036147,6.43731272852391,-52.9603442833231,52.234742870342,77.8954191378324
0.70425,38.07881546782,110.883209448628,-2.16528825462422,6.42778978451194,-52.9620537243456,52.2323806788921,77.9064810782648
0.7043,38.0843598003935,110.890094270976,-2.15992672172956,6.41823621323268,-52.9637794965954,52.2300741960561,77.9175438040953
0.70435,38.0899044771995,110.896978743396,-2.15456085483041,6.40865211842597,-52.965521558837,52.2278233648025,77.928607315324
0.7044,38.0954494982208,110.903862872797,-2.14919069702753,6.39903760391279,-52.9672798698043,52.2256281277848,77.9396716119509
0.70445,38.1009948634404,110.910746666082,-2.14381629136926,6.38939277359444,-52.969054388201,52.2234884273421,77.9507366939759
0.7045,38.1065405728418,110.917630130145,-2.13843768085118,6.37971773145166,-52.9708450727015,52.2214042055,77.9618025613991
0.70455,38.1120866264088,110.924513271876,-2.13305490841584,6.37001258154385,-52.9726518819505,52.2193754039708,77.9728692142204
0.7046,38.1176330241254,110.931396098154,-2.12766801695247,6.36027742800819,-52.9744747745639,52.2174019641548,77.98393665244
0.70465,38.1231797659761,110.938278615856,-2.12227704929667,6.35051237505883,-52.9763137091294,52.2154838271405,77.9950048760576
0.7047,38.1287268519458,110.945160831848,-2.11688204823015,6.34071752698603,-52.9781686442062,52.2136209337054,78.0060738850735
0.70475,38.1342742820196,110.952042752991,-2.11148305648038,6.33089298815538,-52.9800395383263,52.2118132243172,78.0171436794875
0.7048,38.1398220561831,110.958924386137,-2.10608011672034,6.32103886300689,-52.9819263499941,52.2100606391335,78.0282142592996
0.70485,38.1453701744221,110.965805738132,-2.10067327156822,6.3111552560542,-52.9838290376876,52.2083631180034,78.03928562451
0.7049,38.1509186367228,110.972686815815,-2.09526256358712,6.3012422718838,-52.9857475598581,52.206720600468,78.0503577751185
0.70495,38.1564674430718,110.979567626018,-2.08984803528476,6.29130001515407,-52.9876818749309,52.2051330257604,78.0614307111251
0.705,38.162016593456,110.986448175565,-2.08442972911315,6.28132859059451,-52.989631941306,52.2036003328074,78.07250443253
0.70505,38.1675660878626,110.993328471271,-2.07900768746837,6.27132810300495,-52.9915977173579,52.2021224602296,78.083578939333
0.7051,38.1731159262793,111.000208519947,-2.0735819526902,6.26129865725464,-52.9935791614365,52.2006993463421,78.0946542315341
0.70515,38.1786661086939,111.007088328393,-2.06815256706187,6.25124035828145,-52.9955762318676,52.1993309291554,78.1057303091334
0.7052,38.1842166350949,111.013967903405,-2.06271957280976,6.24115331109105,-52.9975888869526,52.1980171463759,78.1168071721309
0.70525,38.1897675054707,111.020847251769,-2.05728301210309,6.23103762075604,-52.9996170849697,52.1967579354069,78.1278848205265
0.7053,38.1953187198105,111.027726380263,-2.05184292705366,6.22089339241514,-53.0016607841741,52.1955532333488,78.1389632543203
0.70535,38.2008702780969,111.034605295925,-2.04639936331296,6.21072073120406,-53.0037199403214,52.1944029824072,78.1500424735123
0.7054,38.206422180311,111.041484005872,-2.0409523676942,6.20051974229977,-53.0057945083052,52.1933071263199,78.1611224781024
0.70545,38.2119744264554,111.048362516347,-2.03550197516053,6.19029053116675,-53.0078844511154,52.1922655908007,78.1722032680907
0.7055,38.2175270165203,111.055240834105,-2.03004822767789,6.18003320319819,-53.0099897268592,52.1912783118772,78.1832848434772
0.70555,38.2230799504963,111.062118965892,-2.02459116715613,6.16974786384915,-53.0121102936204,52.1903452252818,78.1943672042618
0.7056,38.2286332283743,111.068996918448,-2.01913083544879,6.15943461863576,-53.0142461094606,52.189466266453,78.2054503504446
0.70565,38.2341868501455,111.075874698505,-2.01366727435278,6.14909357313435,-53.0163971324188,52.1886413705358,78.2165342820255
0.7057,38.2397408158014,111.082752312786,-2.00820052560821,6.13872483298065,-53.0185633205126,52.1878704723825,78.2276189990046
0.70575,38.245295125334,111.089629768008,-2.00273063089807,6.12832850386892,-53.0207446317378,52.1871535065536,78.2387045013819
0.7058,38.2508497787354,111.096507070878,-1.99725763184801,6.11790469155114,-53.0229410240694,52.1864904073183,78.2497907891573
0.70585,38.2564047759984,111.103384228098,-1.99178157002605,6.10745350183614,-53.0251524554615,52.1858811086554,78.2608778623309
0.7059,38.2619601171158,111.110261246359,-1.9863024869424,6.09697504058885,-53.0273788838481,52.1853255442541,78.2719657209027
0.70595,38.2675158020808,111.117138132347,-1.98082042404913,6.08646941372935,-53.0296202671433,52.1848236475148,78.2830543648726
0.706,38.2730718308871,111.124014892738,-1.97533542273994,6.07593672723211,-53.0318765632415,52.1843753515496,78.2941437942407
0.70605,38.2786282035286,111.130891534199,-1.9698475243499,6.06537708712513,-53.0341477300181,52.1839805891832,78.305234009007
0.7061,38.2841849199996,111.137768063393,-1.96435677015525,6.05479059948911,-53.0364337253299,52.1836392929537,78.3163250091714
0.70615,38.2897419802946,111.14464448697,-1.95886320137305,6.04417737045661,-53.038734507015,52.1833513951132,78.327416794734
0.7062,38.2952993844086,111.151520811576,-1.95336685916102,6.03353750621123,-53.0410500328939,52.1831168276288,78.3385093656947
0.70625,38.300857132337,111.158397043845,-1.94786778461722,6.02287111298676,-53.0433802607692,52.1829355221832,78.3496027220536
0.7063,38.3064152240752,111.165273190407,-1.94236601877982,6.01217829706633,-53.0457251484264,52.1828074101752,78.3606968638107
0.70635,38.3119736596192,111.172149257879,-1.93686160262687,6.00145916478162,-53.0480846536344,52.1827324227211,78.3717917909659
0.7064,38.3175324389655,111.179025252875,-1.931354577076,5.99071382251196,-53.0504587341453,52.1827104906547,78.3828875035193
0.70645,38.3230915621104,111.185901181995,-1.92584498298419,5.97994237668359,-53.0528473476953,52.1827415445286,78.3939840014709
0.7065,38.3286510290511,111.192777051834,-1.92033286114754,5.96914493376871,-53.0552504520052,52.1828255146147,78.4050812848206
0.70655,38.3342108397847,111.199652868979,-1.91481825230095,5.95832160028472,-53.0576680047801,52.182962330905,78.4161793535685
0.7066,38.339770994309,111.206528640006,-1.90930119711794,5.94747248279339,-53.0600999637105,52.1831519231125,78.4272782077145
0.70665,38.3453314926218,111.213404371485,-1.90378173621035,5.93659768789995,-53.0625462864723,52.1833942206714,78.4383778472587
0.7067,38.3508923347215,111.220280069976,-1.8982599101281,5.92569732225236,-53.0650069307272,52.1836891527389,78.4494782722011
0.70675,38.3564535206067,111.227155742029,-1.89273575935894,5.91477149254039,-53.0674818541233,52.1840366481946,78.4605794825417
0.7068,38.3620150502764,111.234031394189,-1.88720932432819,5.90382030549482,-53.0699710142953,52.1844366356427,78.4716814782804
0.70685,38.3675769237297,111.24090703299,-1.88168064539847,5.89284386788657,-53.0724743688649,52.1848890434113,78.4827842594173
0.7069,38.3731391409665,111.247782664957,-1.8761497628695,5.88184228652597,-53.0749918754412,52.1853937995544,78.4938878259523
0.70695,38.3787017019865,111.254658296606,-1.87061671697778,5.87081566826178,-53.0775234916213,52.1859508318519,78.5049921778855
0.707,38.3842646067901,111.261533934447,-1.86508154789637,5.85976411998046,-53.0800691749903,52.1865600678106,78.5160973152168
0.70705,38.3898278553742,111.268409585151,-1.85954429788533,5.84868774896169,-53.0826288815367,52.1872214375251,78.5272032379464
0.7071,38.395391447727,111.275285255797,-1.85400501421564,5.83758666336217,-53.085202563498,52.1879348775675,78.5383099460741
0.70715,38.4009553838637,111.282160952216,-1.84846372888402,5.82646096885313,-53.0877901843108,52.1887003040111,78.5494174395999
0.7072,38.4065196637859,111.289036680889,-1.84292048189143,5.81531077247728,-53.0903917014548,52.1895176433898,78.5605257185239
0.70725,38.4120842874954,111.295912448285,-1.83737531317691,5.80413618131125,-53.0930070723978,52.1903868219715,78.5716347828461
0.7073,38.4176492549942,111.302788260865,-1.83182826261729,5.79293730246481,-53.0956362545961,52.1913077657595,78.5827446325664
0.70735,38.4232145662848,111.309664125083,-1.82627937002702,5.78171424308002,-53.0982792054946,52.1922804004929,78.5938552676849
0.7074,38.42878022137,111.316540047381,-1.82072867515795,5.77046711033037,-53.1009358825275,52.1933046516473,78.6049666882016
0.70745,38.4343462202529,111.323416034194,-1.81517621769911,5.75919601142002,-53.1036062431186,52.1943804444361,78.6160788941164
0.7075,38.4399125629369,111.330292091948,-1.80962203727648,5.74790105358287,-53.1062902446814,52.1955077038109,78.6271918854294
0.70755,38.4454792494256,111.337168227059,-1.80406617345281,5.73658234408186,-53.1089878446196,52.1966863544622,78.6383056621405
0.7076,38.4510462797232,111.344044445935,-1.79850866572737,5.72523999020801,-53.1116990003277,52.1979163208208,78.6494202242499
0.70765,38.4566136538341,111.350920754973,-1.79294955353577,5.71387409927969,-53.1144236691909,52.1991975270578,78.6605355717574
0.7077,38.4621813717629,111.357797160564,-1.78738887624969,5.70248477864173,-53.1171618085859,52.2005298970861,78.671651704663
0.70775,38.4677494335147,111.364673669087,-1.78182667317674,5.69107213566464,-53.119913375881,52.2019133545608,78.6827686229668
0.7078,38.4733178390949,111.371550286912,-1.77626298356018,5.67963627774374,-53.1226783284363,52.2033478228801,78.6938863266688
0.70785,38.4788865885091,111.378427020401,-1.77069784657875,5.66817731229835,-53.1254566236046,52.2048332251863,78.7050048157689
0.7079,38.4844556817633,111.385303875907,-1.7651313013464,5.65669534677093,-53.1282482187312,52.2063694843662,78.7161240902672
0.70795,38.4900251188638,111.392180859771,-1.75956338691217,5.64519048862637,-53.1310530711546,52.2079565230522,78.7272441501637
0.708,38.4955948998172,111.399057978328,-1.75399414225987,5.63366284535097,-53.1338711382065,52.2095942636231,78.7383649954583
0.70805,38.5011650246306,111.405935237901,-1.74842360630792,5.62211252445176,-53.1367023772128,52.2112826282047,78.7494866261511
0.7081,38.5067354933112,111.412812644805,-1.74285181790914,5.61053963345562,-53.1395467454931,52.2130215386711,78.7606090422421
0.70815,38.5123063058665,111.419690205345,-1.73727881585051,5.59894427990843,-53.1424042003619,52.2148109166445,78.7717322437312
0.7082,38.5178774623046,111.426567925815,-1.73170463885298,5.58732657137431,-53.1452746991282,52.2166506834974,78.7828562306184
0.70825,38.5234489626336,111.433445812503,-1.72612932557122,5.57568661543471,-53.1481581990966,52.218540760352,78.7939810029039
0.7083,38.5290208068621,111.440323871683,-1.72055291459344,5.56402451968763,-53.1510546575669,52.220481068082,78.8051065605875
0.70835,38.534592994999,111.447202109623,-1.71497544444118,5.55234039174678,-53.1539640318351,52.2224715273131,78.8162329036693
0.7084,38.5401655270534,111.45408053258,-1.70939695356904,5.54063433924074,-53.1568862791933,52.2245120584234,78.8273600321492
0.70845,38.5457384030349,111.4609591468,-1.70381748036455,5.52890646981216,-53.1598213569305,52.2266025815451,78.8384879460273
0.7085,38.5513116229532,111.467837958521,-1.69823706314786,5.5171568911169,-53.1627692223323,52.2287430165642,78.8496166453036
0.70855,38.5568851868186,111.474716973971,-1.6926557401716,5.50538571082323,-53.1657298326821,52.2309332831222,78.860746129978
0.7086,38.5624590946415,111.481596199366,-1.68707354962064,5.49359303661095,-53.1687031452607,52.2331733006166,78.8718764000506
0.70865,38.5680333464327,111.488475640915,-1.68149052961186,5.48177897617063,-53.1716891173471,52.2354629882015,78.8830074555213
0.7087,38.5736079422032,111.495355304816,-1.67590671819397,5.46994363720273,-53.1746877062186,52.2378022647887,78.8941392963902
0.70875,38.5791828819631,111.502235197326,-1.67032215412898,5.45808712770474,-53.1776988685375,52.2401910499473,78.9052719226573
0.7088,38.5847581657084,111.509115325463,-1.66473688460842,5.44620955881267,-53.1807225542909,52.2426292727792,78.9164053343225
0.70885,38.590333793466,111.515995694603,-1.65915093873216,5.43431103503128,-53.1837587276202,52.2451168414186,78.9275395313859
0.7089,38.5959097652481,111.522876310912,-1.65356435435404,5.42239166412185,-53.186807345737,52.2476536739078,78.9386745138475
0.70895,38.6014860810672,111.529757180546,-1.6479771692613,5.41045155385246,-53.1898683658515,52.2502396880534,78.9498102817073
0.709,38.6070627409361,111.536638309648,-1.64238942117431,5.39849081199704,-53.1929417451718,52.2528748014279,78.9609468349652
0.70905,38.6126397448681,111.543519704355,-1.63680114774649,5.38650954633461,-53.1960274409054,52.2555589313697,78.9720841736212
0.7091,38.6182170928765,111.550401370791,-1.63121238656403,5.37450786464852,-53.1991254102584,52.2582919949845,78.9832222976754
0.70915,38.6237947849751,111.557283315072,-1.62562317514583,5.36248587472555,-53.2022356104366,52.261073909146,78.9943612071278
0.7092,38.629372821178,111.564165543302,-1.6200335509432,5.35044368435517,-53.2053579986457,52.2639045904968,79.0055009019784
0.70925,38.6349512014995,111.571048061577,-1.61444355133978,5.33838140132865,-53.2084925320913,52.2667839554491,79.0166413822271
0.7093,38.6405299259544,111.577930875981,-1.60885321365132,5.32629913343831,-53.2116391679795,52.2697119201856,79.0277826478739
0.70935,38.6461089945576,111.58481399259,-1.6032625751255,5.31419698847667,-53.2147978635172,52.2726884006605,79.038924698919
0.7094,38.6516884073245,111.591697417467,-1.59767167294175,5.30207507423565,-53.2179685759125,52.2757133126002,79.0500675353622
0.70945,38.6572681642706,111.598581156667,-1.5920805442111,5.28993349850574,-53.2211512623745,52.2787865715039,79.0612111572035
0.7095,38.6628482654118,111.605465216233,-1.58648922597599,5.2777723690752,-53.2243458801146,52.2819080926452,79.0723555644431
0.70955,38.6684287107644,111.6123496022,-1.58089775521006,5.26559179372923,-53.2275523863459,52.2850777910721,79.0835007570808
0.7096,38.6740095003448,111.61923432059,-1.57530616881803,5.25339188024918,-53.2307707382841,52.2882955816082,79.0946467351166
0.70965,38.6795906341699,111.626119377417,-1.56971450363546,5.24117273641169,-53.2340008931475,52.2915613788539,79.1057934985506
0.7097,38.6851721122569,111.633004778683,-1.56412279642863,5.22893446998794,-53.2372428081574,52.2948750971865,79.1169410473828
0.70975,38.690753934623,111.639890530379,-1.55853108389432,5.21667718874276,-53.2404964405387,52.2982366507617,79.1280893816132
0.7098,38.6963361012862,111.646776638489,-1.55293940265968,5.20440100043388,-53.2437617475199,52.301645953514,79.1392385012416
0.70985,38.7019186122644,111.653663108982,-1.54734778928197,5.19210601281107,-53.2470386863334,52.305102919158,79.1503884062683
0.7099,38.7075014675759,111.660549947818,-1.54175628024847,5.17979233361534,-53.2503272142162,52.3086074611887,79.1615390966932
0.70995,38.7130846672394,111.667437160949,-1.53616491197628,5.16746007057818,-53.2536272884098,52.3121594928827,79.1726905725162
0.71,38.7186682112739,111.674324754313,-1.53057372081209,5.15510933142063,-53.2569388661609,52.3157589272993,79.1838428337374
0.71005,38.7242520996985,111.681212733838,-1.52498274303208,5.14274022385254,-53.2602619047214,52.3194056772805,79.1949958803567
0.7101,38.7298363325328,111.688101105443,-1.51939201484166,5.13035285557176,-53.2635963613489,52.3230996554528,79.2061497123742
0.71015,38.7354209097967,111.694989875034,-1.51380157237538,5.1179473342633,-53.266942193307,52.3268407742274,79.2173043297898
0.7102,38.7410058315102,111.701879048509,-1.50821145169668,5.10552376759851,-53.2702993578657,52.3306289458012,79.2284597326036
0.71025,38.7465910976939,111.708768631752,-1.50262168879777,5.09308226323429,-53.2736678123015,52.3344640821579,79.2396159208156
0.7103,38.7521767083685,111.715658630638,-1.49703231959938,5.08062292881227,-53.2770475138981,52.3383460950686,79.2507728944258
0.71035,38.757762663555,111.722549051032,-1.49144337995067,5.06814587195796,-53.2804384199463,52.3422748960926,79.261930653434
0.7104,38.7633489632747,111.729439898786,-1.48585490562899,5.05565120028,-53.2838404877446,52.3462503965784,79.2730891978405
0.71045,38.7689356075494,111.736331179741,-1.48026693233971,5.04313902136926,-53.2872536745996,52.3502725076646,79.2842485276451
0.7105,38.7745225963852,111.743222900699,-1.47467950532304,5.03060944858457,-53.2906779297626,52.3543411493016,79.2954086428479
0.71055,38.7801099298173,111.750115066679,-1.46909265220614,5.01806258470029,-53.2941132172161,52.3584562247604,79.3065695434489
0.7106,38.7856976078688,111.757007683452,-1.46350640811016,5.00549853702803,-53.2975594946005,52.3626176442099,79.317731229448
0.71065,38.7912856305625,111.763900756825,-1.45792080852827,4.9929174131263,-53.3010167191926,52.3668253180295,79.3288937008453
0.7107,38.7968739979213,111.770794292592,-1.45233588888332,4.9803193205333,-53.3044848482763,52.3710791563955,79.3400569576408
0.71075,38.8024627099686,111.777688296537,-1.44675168452764,4.96770436676617,-53.3079638391437,52.3753790692817,79.3512209998344
0.7108,38.8080517667278,111.784582774434,-1.44116823074293,4.95507265932016,-53.3114536490946,52.37972496646,79.3623858274261
0.71085,38.8136411682229,111.791477732043,-1.43558556274009,4.94242430566781,-53.3149542354375,52.3841167575016,79.3735514404161
0.7109,38.8192309144779,111.798373175117,-1.43000371565908,4.92975941325822,-53.3184655554895,52.3885543517778,79.3847178388042
0.71095,38.8248210055174,111.805269109394,-1.42442272456883,4.91707808951626,-53.3219875665765,52.3930376584608,79.3958850225905
0.711,38.8304114413661,111.812165540605,-1.41884262446702,4.90438044184168,-53.325520226034,52.3975665865248,79.4070529917749
0.71105,38.8360022220489,111.819062474466,-1.41326345027998,4.8916665776084,-53.3290634912069,52.4021410447465,79.4182217463575
0.7111,38.8415933475912,111.825959916685,-1.40768523686256,4.8789366041637,-53.33261731945,52.4067609417064,79.4293912863382
0.71115,38.8471848180185,111.832857872957,-1.40210801899795,4.86619062882742,-53.3361816681284,52.4114261857893,79.4405616117172
0.7112,38.8527766333569,111.839756348967,-1.39653183139756,4.85342875889115,-53.3397564946175,52.4161366851855,79.4517327224942
0.71125,38.8583687936324,111.846655350387,-1.39095670870087,4.84065110161748,-53.3433417563035,52.4208923478914,79.4629046186695
0.7113,38.8639612988714,111.85355488288,-1.38538268547531,4.82785776423916,-53.3469374105839,52.4256930817107,79.4740773002429
0.71135,38.8695541491007,111.860454952095,-1.37980979621608,4.81504885395831,-53.3505434148673,52.4305387942548,79.4852507672145
