"time","dimlesslength","abscissa[1]","abscissa[2]","abscissa[3]","length","dimlesslength","Pr[1]","Pr[2]","Pr[3]","Re[1]","Re[2]","Re[3]","velocity[1]","velocity[2]","velocity[3]","cp[1]","cp[2]","cp[3]","eta[1]","eta[2]","eta[3]","lambda[1]","lambda[2]","lambda[3]","rho[1]","rho[2]","rho[3]","Nu_1[1]","Nu_1[2]","Nu_1[3]","Nu_2[1]","Nu_2[2]","Nu_2[3]","Nu_3[1]","Nu_3[2]","Nu_3[3]","Nu_4[1]","Nu_4[2]","Nu_4[3]","m_flow[1]","m_flow[2]","m_flow[3]"
0.009494,0.01939906,0.01939906,0.01939906,0.01939906,1,0.01939906,0.714973919813157,7.01036324143693,996.999224806202,37166.222895936,3790.51400810298,26.652859307611,5.70632917190129,0.0380338689305451,0.029277595768233,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,25.5583452484865,25.5583452484865,25.5583452484865,25.7175654079384,25.7175654079384,25.7175654079384,40.012019807979,31.828487296424,26.2090844144113,40.0772843174322,31.9314618488622,26.3605642633485,0.0338955952810936,0.189828941525797,0.151921298053382
0.009696,0.01959904,0.01959904,0.01959904,0.01959904,1,0.01959904,0.714973919813157,7.01036324143693,996.999224806202,36411.6367259199,3713.55516685146,26.1117260565615,5.59047351751498,0.0372616669349979,0.0286831724683489,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,25.3853971530513,25.3853971530513,25.3853971530513,25.5467736883248,25.5467736883248,25.5467736883248,39.6396866298809,31.560457112006,26.0252097748785,39.7061798703809,31.6651794660563,26.1788188671201,0.033207412694039,0.185974842755921,0.1488368385224
0.009898,0.01979902,0.01979902,0.01979902,0.01979902,1,0.01979902,0.714973919813157,7.01036324143693,996.999224806202,35679.7999767465,3638.91649675702,25.5869070033455,5.47811070350048,0.0365127454458664,0.0281066699657775,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,25.2153816678283,25.2153816678283,25.2153816678283,25.3789207205908,25.3789207205908,25.3789207205908,39.2748256272403,31.2976639010401,25.844556654791,39.3425568548078,31.4041433218689,26.0003014449538,0.0325399775787928,0.182236938157592,0.145845369919069
0.0101,0.019999,0.019999,0.019999,0.019999,1,0.019999,0.714973919813157,7.01036324143693,996.999224806202,34969.8072819864,3566.50566117993,25.0777528862899,5.36910172410297,0.0357861779609283,0.0275473750604601,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,25.0482205130659,25.0482205130659,25.0482205130659,25.2139281561737,25.2139281561737,25.2139281561737,38.9172130046286,31.0399523247783,25.6670363660415,38.9861914222094,31.1481979857916,25.824923235549,0.0318924642411716,0.178610603511891,0.142943191451852
0.010302,0.02019898,0.02019898,0.02019898,0.02019898,1,0.02019898,0.714973919813157,7.01036324143693,996.999224806202,34280.7978701254,3496.23487163302,24.583646423888,5.2633144204637,0.0350810836139453,0.0270046096818674,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,24.8838382550194,24.8838382550194,24.8838382550194,25.0517204933501,25.0517204933501,25.0517204933501,38.5666338269165,30.7871731722249,25.4925635392803,38.6368685846767,30.8971941561802,25.6525987973172,0.0312640876575544,0.175091442371382,0.140126784616162
0.010504,0.02039896,0.02039896,0.02039896,0.02039896,1,0.02039896,0.714973919813157,7.01036324143693,996.999224806202,33611.9529544074,3428.02062157656,24.1040004429887,5.1606230798686,0.0343966245035722,0.026477728832854,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,24.7221621755384,24.7221621755384,24.7221621755384,24.8922249468022,24.8922249468021,24.8922249468021,38.2228815849904,30.5391830602222,25.3210559676749,38.294381780607,30.6509883603162,25.4832458521154,0.0306541010944195,0.171675272728554,0.137392802525035
0.010706,0.02059894,0.02059894,0.02059894,0.02059894,1,0.02059894,0.714973919813157,7.01036324143693,996.999224806202,32962.4932991889,3361.7834382153,23.6382561335663,5.06090806209769,0.0337320032028976,0.0259661186725614,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,24.5631221488409,24.5631221488409,24.5631221488409,24.7353713243706,24.7353713243706,24.7353713243706,37.8857577867647,30.2958441509939,25.1524344595001,37.9585324657128,30.4094426719269,25.3167851378106,0.0300617938888603,0.168358114585822,0.134738059961328
0.010908,0.02079892,0.02079892,0.02079892,0.02079892,1,0.02079892,0.714973919813157,7.01036324143693,996.999224806202,32331.676949296,3297.44765091982,23.1858814203835,4.964055450801,0.0330864604357929,0.0254691947277239,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,24.4066505250115,24.4066505250115,24.4066505250115,24.5810919105334,24.5810919105334,24.5810919105334,37.5550715717888,30.0570238859742,24.9866226989779,37.6291297276248,30.172424444991,25.1531402690961,0.0294864893777579,0.165136178358064,0.132159524096186
0.01111,0.0209989,0.0209989,0.0209989,0.0209989,1,0.0209989,0.714973919813157,7.01036324143693,996.999224806202,31718.7971100223,3234.94117501143,22.7463694426835,4.86995672800342,0.0324592729074187,0.0249864002226434,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,24.2526820197967,24.2526820197967,24.2526820197967,24.4293213561817,24.4293213561817,24.4293213561817,37.2306393478745,29.8225947348354,24.8235471148301,37.3059899225152,29.9398060627442,24.9922376060205,0.0289275429643403,0.162005854044572,0.129654305823296
0.011312,0.02119888,0.02119888,0.02119888,0.02119888,1,0.02119888,0.714973919813157,7.01036324143693,996.999224806202,31123.1801664559,3174.19530975701,22.3192371337976,4.7785084700013,0.0318497512773126,0.0245172045189187,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,24.1011536103013,24.1011536103013,24.1011536103013,24.2799965742975,24.2799965742975,24.2799965742975,36.912284448291,29.592433958711,24.6631367560464,36.9889363322895,29.7114647008807,24.8340061297335,0.0283843403118077,0.158963701112631,0.127219651662647
0.011514,0.02139886,0.02139886,0.02139886,0.02139886,1,0.02139886,0.714973919813157,7.01036324143693,996.999224806202,30544.1838317656,3115.14454951622,21.9040238932343,4.68961206305897,0.0312572382644479,0.0240611016567631,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,23.9520044362158,23.9520044362158,23.9520044362158,24.1330566411639,24.1330566411639,24.1330566411639,36.5998368081811,29.3664233866869,24.5053231744068,36.6777988409987,29.487282104023,24.6783773249868,0.0278562956545703,0.156006439039773,0.124852936191436
0.011716,0.02159884,0.02159884,0.02159884,0.02159884,1,0.02159884,0.714973919813157,7.01036324143693,996.999224806202,29981.1954149413,3057.72640707147,21.5002903444299,4.60317343744554,0.0306811068745333,0.0236176089904211,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,23.8051757062351,23.8051757062351,23.8051757062351,23.988442702766,23.988442702766,23.988442702766,36.2931326589536,29.1444492046994,24.3500403133307,36.3724136292281,29.2671443745997,24.5252850689625,0.0273428502184265,0.153130938466139,0.12255165496325
0.011918,0.02179882,0.02179882,0.02179882,0.02179882,1,0.02179882,0.714973919813157,7.01036324143693,996.999224806202,29433.6301992597,3001.88124825072,21.1076171719053,4.5191028184722,0.0301207587406249,0.0231862659108094,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,23.660610609349,23.660610609349,23.660610609349,23.8460978860654,23.8460978860654,23.8460978860653,35.9920142394964,28.9264017560452,24.1972244026566,36.0726228853073,29.0509417733354,24.374665526033,0.0268434707417249,0.150334212912396,0.12031341787986
0.01212,0.0219988,0.0219988,0.0219988,0.0219988,1,0.0219988,0.714973919813157,7.01036324143693,996.999224806202,28900.9299234622,2947.5521370256,20.7256040320791,4.43731449329925,0.0295756225688467,0.022766632649068,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,23.5182542307095,23.5182542307095,23.5182542307095,23.7059672148505,23.7059672148505,23.7059672148505,35.6963295231415,28.7121753527635,24.0468138589836,35.7782745322711,28.8385685306135,24.2264570480827,0.0263576480901975,0.147613411022242,0.118135942982851
0.012322,0.02219878,0.02219878,0.02219878,0.02219878,1,0.02219878,0.714973919813157,7.01036324143693,996.999224806202,28382.5613582748,2894.68469033335,20.3538685324532,4.35772659238158,0.0290451526816791,0.0223582891552185,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,23.3780534717989,23.3780534717989,23.3780534717989,23.5679975298906,23.5679975298906,23.5679975298906,35.405931959387,28.5016680972054,23.8987491912324,35.4892219695788,28.629922668027,24.0806000800513,0.0258848959587466,0.144965809291894,0.116017050634983
0.012524,0.02239876,0.02239876,0.02239876,0.02239876,1,0.02239876,0.714973919813157,7.01036324143693,996.999224806202,27878.0149714915,2843.22694193113,19.9920452743096,4.28026088451182,0.0285288276518791,0.021960834046586,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,23.2399569746432,23.2399569746432,23.2399569746432,23.4321374131334,23.4321374131334,23.4321374131334,35.1206802294553,28.2947817131544,23.7529729111076,35.2053238286685,28.4249058294796,23.9370370703775,0.0254247496540002,0.142388805251911,0.113954658063564
0.012726,0.02259874,0.02259874,0.02259874,0.02259874,1,0.02259874,0.714973919813157,7.01036324143693,996.999224806202,27386.8036753793,2793.1292146462,19.6397849544421,4.20484258450268,0.0280261490206433,0.0215738836210712,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,23.1039150498317,23.1039150498317,23.1039150498317,23.2983371157104,23.2983371157104,23.2983371157104,34.8404380148287,28.091421385905,23.6094294481653,34.9264437414898,28.2234231212482,23.7957123860499,0.0249767649519459,0.139879911069482,0.11194677424032
0.012928,0.02279872,0.02279872,0.02279872,0.02279872,1,0.02279872,0.714973919813157,7.01036324143693,996.999224806202,26908.4616506538,2744.34400043536,19.2967535217991,4.13140017262564,0.027536640094129,0.0211970709307399,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,22.969879608119,22.969879608119,22.969879608119,23.1665484895251,23.1665484895251,23.1665484895251,34.5650737779679,27.8914956107527,23.4680650692096,34.6524501212189,28.0253829604539,23.6565722319866,0.0245405170253963,0.137436747541803,0.109991495074255
0.01313,0.0229987,0.0229987,0.0229987,0.0229987,1,0.0229987,0.714973919813157,7.01036324143693,996.999224806202,26442.5432417222,2696.82584771283,18.962631385233,4.05986522499169,0.0270598448129068,0.0208300449115538,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,22.8378040954021,22.8378040954021,22.8378040954021,23.0367249222169,23.0367249222169,23.0367249222169,34.2944605544692,27.6949160493796,23.3288278017618,34.3832159544129,27.8306969314319,23.5195645744884,0.0241155994364507,0.135057038453459,0.108086998895828
0.013332,0.02319868,0.02319868,0.02319868,0.02319868,1,0.02319868,0.714973919813157,7.01036324143693,996.999224806202,25988.6219182999,2650.53125544753,18.6371126688497,3.99017225412282,0.0265953266893364,0.0204724695653867,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,22.7076434308788,22.7076434308788,22.7076434308788,22.9088212753062,22.9088212753062,22.9088212753062,34.0284757559728,27.5015973936631,23.1916673613611,34.1186186039144,27.639279649523,23.3846390685244,0.0237016231894896,0.132738605272812,0.106231542212444
0.013534,0.02339866,0.02339866,0.02339866,0.02339866,1,0.02339866,0.714973919813157,7.01036324143693,996.999224806202,25546.2892988836,2605.41857356879,18.3199045117152,3.92225855902051,0.0261426678082418,0.0201240231907675,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,22.5793539482053,22.5793539482053,22.5793539482053,22.7827938253392,22.7827938253392,22.7827938253392,33.7670009831765,27.3114572364612,23.0565350824757,33.8585396218629,27.4510486318431,23.2517469886276,0.0232982158405818,0.130479362164325,0.104423455716777
0.013736,0.02359864,0.02359864,0.02359864,0.02359864,1,0.02359864,0.714973919813157,7.01036324143693,996.999224806202,25115.1542319028,2561.44790925483,18.0107264089257,3.85606408409012,0.0257014678866134,0.0197843976590605,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,22.4528933394824,22.4528933394824,22.4528933394824,22.658600207863,22.658600207863,22.658600207863,33.5099218483574,27.1244159489619,22.9233838528128,33.6028645722133,27.2659241746174,23.1208411631908,0.0229050206594953,0.128277311295482,0.102661140530876
0.013938,0.02379862,0.02379862,0.02379862,0.02379862,1,0.02379862,0.714973919813157,7.01036324143693,996.999224806202,24694.8419306916,2518.58103871004,17.7093095912737,3.79153128632841,0.025271343388385,0.0194532977330408,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,22.3282206019141,22.3282206019141,22.3282206019141,22.5361993640715,22.5361993640714,22.5361993640715,33.2571278068416,26.9403965642105,22.7921680508347,33.351482862202,27.0838292366921,22.991875911969,0.0225216958407908,0.126130538418599,0.10094306467026
0.01414,0.0239986,0.0239986,0.0239986,0.0239986,1,0.0239986,0.714973919813157,7.01036324143693,996.999224806202,24284.9931587062,2476.78132406687,17.415396440946,3.7286050102256,0.02485192669063,0.0191304404250519,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,22.2052959869875,22.2052959869875,22.2052959869875,22.415551489974,22.415551489974,22.415551489974,33.0085119968989,26.7593246664545,22.6628434862977,33.10428758224,26.9046893288648,22.8648069866042,0.02214791376074,0.124037208709269,0.0992677597133923
0.014342,0.02419858,0.02419858,0.02419858,0.02419858,1,0.02419858,0.714973919813157,7.01036324143693,996.999224806202,23885.2634616796,2436.01363507473,17.1287399408827,3.66723236987404,0.0244428652977915,0.0188155543921378,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,22.084080952036,22.084080952036,22.084080952036,22.2966179879483,22.2966179879483,22.2966179879483,32.7639710875774,26.5811282859699,22.535367343643,32.8611753537433,26.7284324086963,22.7395915140041,0.0217833602770518,0.121995562844542,0.0976338176630311
0.014544,0.02439856,0.02439856,0.02439856,0.02439856,1,0.02439856,0.714973919813157,7.01036324143693,996.999224806202,23495.3224436508,2396.24427526352,16.8491031555981,3.60736263781305,0.0240438211008099,0.0185083793657364,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,21.9645381140557,21.9645381140557,21.9645381140557,22.179361420545,22.179361420545,22.179361420545,32.5234051340198,26.4057377990548,22.4096981280816,32.6220461844477,26.55498878049,22.6161879424139,0.0214277340686095,0.120003913305197,0.0960398879869094
0.014746,0.02459854,0.02459854,0.02459854,0.02459854,1,0.02459854,0.714973919813157,7.01036324143693,996.999224806202,23114.8530840244,2357.44091229183,16.5762587414274,3.54894714017344,0.023654469678239,0.0182086656136952,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,21.8466312056512,21.8466312056512,21.8466312056512,22.0637454664249,22.0637454664249,22.0637454664249,32.2867174398384,26.2330858328951,22.2857956142221,32.3868033307798,26.3842910001445,22.494555990032,0.0210807460126302,0.118060640887575,0.0944846748261363
0.014948,0.02479852,0.02479852,0.02479852,0.02479852,1,0.02479852,0.714973919813157,7.01036324143693,996.999224806202,22743.5510930253,2319.57251221094,16.3099884843059,3.49193915771701,0.0232744996366544,0.0179161734325325,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,21.7303250329986,21.7303250329986,21.7303250329986,21.9497348783103,21.9497348783103,21.9497348783103,32.0538144261476,26.0631071750291,22.1636207971031,32.155353166888,26.2162737846046,22.3746565960308,0.020742118596839,0.116164191411524,0.0929669343605437
0.01515,0.0249985,0.0249985,0.0249985,0.0249985,1,0.0249985,0.714973919813157,7.01036324143693,996.999224806202,22381.1243031013,2282.60927739514,16.0500828633285,3.43629383239535,0.022903611987848,0.0176306726680162,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,21.6155854357158,21.6155854357158,21.6155854357158,21.8372954428463,21.8372954428463,21.8372954428463,31.8246055068834,25.8957386871529,22.0431358454975,31.9276050599585,26.0508739256536,22.2564518738497,0.0204115853644284,0.114313072611949,0.0914854723209725
0.015352,0.02519848,0.02519848,0.02519848,0.02519848,1,0.02519848,0.714973919813157,7.01036324143693,996.999224806202,22027.2920940003,2246.5225879064,15.7963406384574,3.38196807907884,0.0225415195604838,0.01735194226227,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,21.5023792485394,21.5023792485394,21.5023792485394,21.7263939422691,21.7263939422691,21.7263939422691,31.599002970059,25.7309192230249,21.9243040573672,31.7034712514688,25.8880302078057,22.1399050666385,0.0200888903897283,0.112505851202352,0.0900391416392075
0.015554,0.02539846,0.02539846,0.02539846,0.02539846,1,0.02539846,0.714973919813157,7.01036324143693,996.999224806202,21681.7848494093,2211.28494607795,15.5485684608641,3.32892050213153,0.0221879464440516,0.0170797698257419,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,21.3906742647152,21.3906742647152,21.3906742647152,21.616998117786,21.616998117786,21.616998117786,31.3769218646304,25.5685895502449,21.8070898173517,31.4828667440506,25.7276833300722,22.0249805047357,0.0197737877826613,0.110741150099584,0.0886268402269255
0.015756,0.02559844,0.02559844,0.02559844,0.02559844,1,0.02559844,0.714973919813157,7.01036324143693,996.999224806202,21344.34344319,2176.86992411649,15.3065805044956,3.27711131653018,0.0218426274631097,0.0168139512324881,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,21.2804392010096,21.2804392010096,21.2804392010096,21.5090766345793,21.5090766345793,21.5090766345793,31.1582798926646,25.4086922756947,21.6914585561832,31.2657091936557,25.5697758313908,21.911643565073,0.0194660412201893,0.109017645799754,0.0872475088756248
