"time","annulus_pipe.mediums[1].h","annulus_pipe.mediums[2].h","annulus_pipe.mediums[2].p","circular_pipe.mediums[1].h","circular_pipe.mediums[2].h","circular_pipe.mediums[2].p"
0.9,84858.4652350282,84782.3239536695,923094.857404095,84858.4652350282,84596.5489341351,732473.839773658
0.9002,84858.4652350282,84782.324147589,923094.85740278,84858.4652350282,84596.5502666382,732473.83974148
0.9004,84858.4652350282,84782.3243415085,923094.857401464,84858.4652350282,84596.5515991412,732473.839709302
0.9006,84858.4652350282,84782.3245354281,923094.857400148,84858.4652350282,84596.5529316442,732473.839677125
0.9008,84858.4652350282,84782.3247293476,923094.857398832,84858.4652350282,84596.5542641473,732473.839644947
0.901,84858.4652350282,84782.3249232671,923094.857397517,84858.4652350282,84596.5555966503,732473.839612769
0.9012,84858.4652350282,84782.3251171866,923094.857396201,84858.4652350282,84596.5569291533,732473.839580591
0.9014,84858.4652350282,84782.3253111061,923094.857394885,84858.4652350282,84596.5582616563,732473.839548413
0.9016,84858.4652350282,84782.3255050256,923094.857393569,84858.4652350282,84596.5595941594,732473.839516235
0.9018,84858.4652350282,84782.3256989451,923094.857392253,84858.4652350282,84596.5609266624,732473.839484057
0.902,84858.4652350282,84782.3258928647,923094.857390938,84858.4652350282,84596.5622591655,732473.839451879
0.9022,84858.4652350282,84782.3260867842,923094.857389622,84858.4652350282,84596.5635916685,732473.839419701
0.9024,84858.4652350282,84782.3262807037,923094.857388306,84858.4652350282,84596.5649241715,732473.839387524
0.9026,84858.4652350282,84782.3264746232,923094.85738699,84858.4652350282,84596.5662566745,732473.839355346
0.9028,84858.4652350282,84782.3266685427,923094.857385674,84858.4652350282,84596.5675891776,732473.839323168
0.903,84858.4652350282,84782.3268624622,923094.857384359,84858.4652350282,84596.5689216806,732473.83929099
0.9032,84858.4652350282,84782.3270563817,923094.857383043,84858.4652350282,84596.5702541836,732473.839258812
0.9034,84858.4652350282,84782.3272503013,923094.857381727,84858.4652350282,84596.5715866867,732473.839226634
0.9036,84858.4652350282,84782.3274442208,923094.857380411,84858.4652350282,84596.5729191897,732473.839194456
0.9038,84858.4652350282,84782.3276381403,923094.857379095,84858.4652350282,84596.5742516927,732473.839162278
0.904,84858.4652350282,84782.3278320598,923094.85737778,84858.4652350282,84596.5755841958,732473.8391301
0.9042,84858.4652350282,84782.3280259793,923094.857376464,84858.4652350282,84596.5769166988,732473.839097923
0.9044,84858.4652350282,84782.3282198989,923094.857375148,84858.4652350282,84596.5782492018,732473.839065745
0.9046,84858.4652350282,84782.3284138184,923094.857373832,84858.4652350282,84596.5795817048,732473.839033567
0.9048,84858.4652350282,84782.3286077379,923094.857372517,84858.4652350282,84596.5809142079,732473.839001389
0.905,84858.4652350282,84782.3288016574,923094.857371201,84858.4652350282,84596.5822467109,732473.838969211
0.9052,84858.4652350282,84782.3289955769,923094.857369885,84858.4652350282,84596.5835792139,732473.838937033
0.9054,84858.4652350282,84782.3291894964,923094.857368569,84858.4652350282,84596.584911717,732473.838904855
0.9056,84858.4652350282,84782.3293834159,923094.857367253,84858.4652350282,84596.58624422,732473.838872677
0.9058,84858.4652350282,84782.3295773355,923094.857365937,84858.4652350282,84596.587576723,732473.8388405
0.906,84858.4652350282,84782.329771255,923094.857364622,84858.4652350282,84596.5889092261,732473.838808322
0.9062,84858.4652350282,84782.3299651745,923094.857363306,84858.4652350282,84596.5902417291,732473.838776144
0.9064,84858.4652350282,84782.330159094,923094.85736199,84858.4652350282,84596.5915742321,732473.838743966
0.9066,84858.4652350282,84782.3303530135,923094.857360674,84858.4652350282,84596.5929067352,732473.838711788
0.9068,84858.4652350282,84782.330546933,923094.857359358,84858.4652350282,84596.5942392382,732473.83867961
0.907,84858.4652350282,84782.3307408525,923094.857358043,84858.4652350282,84596.5955717412,732473.838647432
0.9072,84858.4652350282,84782.3309347721,923094.857356727,84858.4652350282,84596.5969042443,732473.838615254
0.9074,84858.4652350282,84782.3311286916,923094.857355411,84858.4652350282,84596.5982367473,732473.838583076
0.9076,84858.4652350282,84782.3313226111,923094.857354095,84858.4652350282,84596.5995692503,732473.838550899
0.9078,84858.4652350282,84782.3315165306,923094.85735278,84858.4652350282,84596.6009017534,732473.838518721
0.908,84858.4652350282,84782.3317104501,923094.857351464,84858.4652350282,84596.6022342564,732473.838486543
0.9082,84858.4652350282,84782.3319043696,923094.857350148,84858.4652350282,84596.6035667594,732473.838454365
0.9084,84858.4652350282,84782.3320982892,923094.857348832,84858.4652350282,84596.6048992624,732473.838422187
0.9086,84858.4652350282,84782.3322922087,923094.857347516,84858.4652350282,84596.6062317655,732473.838390009
0.9088,84858.4652350282,84782.3324861282,923094.857346201,84858.4652350282,84596.6075642685,732473.838357831
0.909,84858.4652350282,84782.3326800477,923094.857344885,84858.4652350282,84596.6088967715,732473.838325653
0.9092,84858.4652350282,84782.3328739672,923094.857343569,84858.4652350282,84596.6102292746,732473.838293475
0.9094,84858.4652350282,84782.3330678867,923094.857342253,84858.4652350282,84596.6115617776,732473.838261298
0.9096,84858.4652350282,84782.3332618062,923094.857340937,84858.4652350282,84596.6128942806,732473.83822912
0.9098,84858.4652350282,84782.3334557258,923094.857339622,84858.4652350282,84596.6142267837,732473.838196942
0.91,84858.4652350282,84782.3336496453,923094.857338306,84858.4652350282,84596.6155592867,732473.838164764
0.9102,84858.4652350282,84782.3338435648,923094.85733699,84858.4652350282,84596.6168917897,732473.838132586
0.9104,84858.4652350282,84782.3340374843,923094.857335674,84858.4652350282,84596.6182242927,732473.838100408
0.9106,84858.4652350282,84782.3342314038,923094.857334358,84858.4652350282,84596.6195567958,732473.83806823
0.9108,84858.4652350282,84782.3344253234,923094.857333043,84858.4652350282,84596.6208892988,732473.838036052
0.911,84858.4652350282,84782.3346192429,923094.857331727,84858.4652350282,84596.6222218019,732473.838003875
0.9112,84858.4652350282,84782.3348131624,923094.857330411,84858.4652350282,84596.6235543049,732473.837971697
0.9114,84858.4652350282,84782.3350070819,923094.857329095,84858.4652350282,84596.6248868079,732473.837939519
0.9116,84858.4652350282,84782.3352010014,923094.85732778,84858.4652350282,84596.6262193109,732473.837907341
0.9118,84858.4652350282,84782.3353949209,923094.857326464,84858.4652350282,84596.627551814,732473.837875163
0.912,84858.4652350282,84782.3355888404,923094.857325148,84858.4652350282,84596.628884317,732473.837842985
0.9122,84858.4652350282,84782.33578276,923094.857323832,84858.4652350282,84596.63021682,732473.837810807
0.9124,84858.4652350282,84782.3359766795,923094.857322516,84858.4652350282,84596.6315493231,732473.837778629
0.9126,84858.4652350282,84782.336170599,923094.8573212,84858.4652350282,84596.6328818261,732473.837746451
0.9128,84858.4652350282,84782.3363645185,923094.857319885,84858.4652350282,84596.6342143291,732473.837714274
0.913,84858.4652350282,84782.336558438,923094.857318569,84858.4652350282,84596.6355468322,732473.837682096
0.9132,84858.4652350282,84782.3367523575,923094.857317253,84858.4652350282,84596.6368793352,732473.837649918
0.9134,84858.4652350282,84782.336946277,923094.857315937,84858.4652350282,84596.6382118382,732473.83761774
0.9136,84858.4652350282,84782.3371401966,923094.857314621,84858.4652350282,84596.6395443412,732473.837585562
0.9138,84858.4652350282,84782.3373341161,923094.857313306,84858.4652350282,84596.6408768443,732473.837553384
0.914,84858.4652350282,84782.3375280356,923094.85731199,84858.4652350282,84596.6422093473,732473.837521206
0.9142,84858.4652350282,84782.3377219551,923094.857310674,84858.4652350282,84596.6435418503,732473.837489028
0.9144,84858.4652350282,84782.3379158746,923094.857309358,84858.4652350282,84596.6448743534,732473.83745685
0.9146,84858.4652350282,84782.3381097941,923094.857308043,84858.4652350282,84596.6462068564,732473.837424673
0.9148,84858.4652350282,84782.3383037137,923094.857306727,84858.4652350282,84596.6475393594,732473.837392495
0.915,84858.4652350282,84782.3384976332,923094.857305411,84858.4652350282,84596.6488718625,732473.837360317
0.9152,84858.4652350282,84782.3386915527,923094.857304095,84858.4652350282,84596.6502043655,732473.837328139
0.9154,84858.4652350282,84782.3388854722,923094.857302779,84858.4652350282,84596.6515368685,732473.837295961
0.9156,84858.4652350282,84782.3390793917,923094.857301463,84858.4652350282,84596.6528693716,732473.837263783
0.9158,84858.4652350282,84782.3392733112,923094.857300148,84858.4652350282,84596.6542018746,732473.837231605
0.916,84858.4652350282,84782.3394672307,923094.857298832,84858.4652350282,84596.6555343776,732473.837199427
0.9162,84858.4652350282,84782.3396611503,923094.857297516,84858.4652350282,84596.6568668807,732473.83716725
0.9164,84858.4652350282,84782.3398550698,923094.8572962,84858.4652350282,84596.6581993837,732473.837135072
0.9166,84858.4652350282,84782.3400489893,923094.857294885,84858.4652350282,84596.6595318867,732473.837102894
0.9168,84858.4652350282,84782.3402429088,923094.857293569,84858.4652350282,84596.6608643897,732473.837070716
0.917,84858.4652350282,84782.3404368283,923094.857292253,84858.4652350282,84596.6621968928,732473.837038538
0.9172,84858.4652350282,84782.3406307478,923094.857290937,84858.4652350282,84596.6635293958,732473.83700636
0.9174,84858.4652350282,84782.3408246673,923094.857289621,84858.4652350282,84596.6648618988,732473.836974182
0.9176,84858.4652350282,84782.3410185869,923094.857288306,84858.4652350282,84596.6661944019,732473.836942004
0.9178,84858.4652350282,84782.3412125064,923094.85728699,84858.4652350282,84596.6675269049,732473.836909826
0.918,84858.4652350282,84782.3414064259,923094.857285674,84858.4652350282,84596.6688594079,732473.836877649
0.9182,84858.4652350282,84782.3416003454,923094.857284358,84858.4652350282,84596.670191911,732473.836845471
0.9184,84858.4652350282,84782.3417942649,923094.857283043,84858.4652350282,84596.671524414,732473.836813293
0.9186,84858.4652350282,84782.3419881844,923094.857281727,84858.4652350282,84596.672856917,732473.836781115
0.9188,84858.4652350282,84782.342182104,923094.857280411,84858.4652350282,84596.6741894201,732473.836748937
0.919,84858.4652350282,84782.3423760235,923094.857279095,84858.4652350282,84596.6755219231,732473.836716759
0.9192,84858.4652350282,84782.342569943,923094.857277779,84858.4652350282,84596.6768544261,732473.836684581
0.9194,84858.4652350282,84782.3427638625,923094.857276463,84858.4652350282,84596.6781869291,732473.836652403
0.9196,84858.4652350282,84782.342957782,923094.857275148,84858.4652350282,84596.6795194322,732473.836620226
0.9198,84858.4652350282,84782.3431517015,923094.857273832,84858.4652350282,84596.6808519352,732473.836588048
0.92,84858.4652350282,84782.343345621,923094.857272516,84858.4652350282,84596.6821844383,732473.83655587
0.9202,84858.4652350282,84782.3435395406,923094.8572712,84858.4652350282,84596.6835169413,732473.836523692
0.9204,84858.4652350282,84782.3437334601,923094.857269884,84858.4652350282,84596.6848494443,732473.836491514
0.9206,84858.4652350282,84782.3439273796,923094.857268569,84858.4652350282,84596.6861819473,732473.836459336
0.9208,84858.4652350282,84782.3441212991,923094.857267253,84858.4652350282,84596.6875144504,732473.836427158
0.921,84858.4652350282,84782.3443152186,923094.857265937,84858.4652350282,84596.6888469534,732473.83639498
0.9212,84858.4652350282,84782.3445091381,923094.857264621,84858.4652350282,84596.6901794564,732473.836362802
0.9214,84858.4652350282,84782.3447030576,923094.857263306,84858.4652350282,84596.6915119595,732473.836330625
0.9216,84858.4652350282,84782.3448969772,923094.85726199,84858.4652350282,84596.6928444625,732473.836298447
0.9218,84858.4652350282,84782.3450908967,923094.857260674,84858.4652350282,84596.6941769655,732473.836266269
0.922,84858.4652350282,84782.3452848162,923094.857259358,84858.4652350282,84596.6955094686,732473.836234091
0.9222,84858.4652350282,84782.3454787357,923094.857258042,84858.4652350282,84596.6968419716,732473.836201913
0.9224,84858.4652350282,84782.3456726552,923094.857256726,84858.4652350282,84596.6981744746,732473.836169735
0.9226,84858.4652350282,84782.3458665747,923094.857255411,84858.4652350282,84596.6995069776,732473.836137557
0.9228,84858.4652350282,84782.3460604943,923094.857254095,84858.4652350282,84596.7008394807,732473.836105379
0.923,84858.4652350282,84782.3462544138,923094.857252779,84858.4652350282,84596.7021719837,732473.836073201
0.9232,84858.4652350282,84782.3464483333,923094.857251463,84858.4652350282,84596.7035044867,732473.836041024
0.9234,84858.4652350282,84782.3466422528,923094.857250147,84858.4652350282,84596.7048369898,732473.836008846
0.9236,84858.4652350282,84782.3468361723,923094.857248832,84858.4652350282,84596.7061694928,732473.835976668
0.9238,84858.4652350282,84782.3470300918,923094.857247516,84858.4652350282,84596.7075019958,732473.83594449
0.924,84858.4652350282,84782.3472240114,923094.8572462,84858.4652350282,84596.7088344989,732473.835912312
0.9242,84858.4652350282,84782.3474179309,923094.857244884,84858.4652350282,84596.7101670019,732473.835880134
0.9244,84858.4652350282,84782.3476118504,923094.857243569,84858.4652350282,84596.7114995049,732473.835847956
0.9246,84858.4652350282,84782.3478057699,923094.857242253,84858.4652350282,84596.712832008,732473.835815778
0.9248,84858.4652350282,84782.3479996894,923094.857240937,84858.4652350282,84596.714164511,732473.835783601
0.925,84858.4652350282,84782.3481936089,923094.857239621,84858.4652350282,84596.715497014,732473.835751423
0.9252,84858.4652350282,84782.3483875284,923094.857238305,84858.4652350282,84596.7168295171,732473.835719245
0.9254,84858.4652350282,84782.348581448,923094.85723699,84858.4652350282,84596.7181620201,732473.835687067
0.9256,84858.4652350282,84782.3487753675,923094.857235674,84858.4652350282,84596.7194945231,732473.835654889
0.9258,84858.4652350282,84782.348969287,923094.857234358,84858.4652350282,84596.7208270261,732473.835622711
0.926,84858.4652350282,84782.3491632065,923094.857233042,84858.4652350282,84596.7221595292,732473.835590533
0.9262,84858.4652350282,84782.349357126,923094.857231726,84858.4652350282,84596.7234920322,732473.835558355
0.9264,84858.4652350282,84782.3495510455,923094.857230411,84858.4652350282,84596.7248245352,732473.835526177
0.9266,84858.4652350282,84782.3497449651,923094.857229095,84858.4652350282,84596.7261570383,732473.835494
0.9268,84858.4652350282,84782.3499388846,923094.857227779,84858.4652350282,84596.7274895413,732473.835461822
0.927,84858.4652350282,84782.3501328041,923094.857226463,84858.4652350282,84596.7288220443,732473.835429644
0.9272,84858.4652350282,84782.3503267236,923094.857225147,84858.4652350282,84596.7301545474,732473.835397466
0.9274,84858.4652350282,84782.3505206431,923094.857223831,84858.4652350282,84596.7314870504,732473.835365288
0.9276,84858.4652350282,84782.3507145626,923094.857222516,84858.4652350282,84596.7328195534,732473.83533311
0.9278,84858.4652350282,84782.3509084821,923094.8572212,84858.4652350282,84596.7341520565,732473.835300932
0.928,84858.4652350282,84782.3511024017,923094.857219884,84858.4652350282,84596.7354845595,732473.835268754
0.9282,84858.4652350282,84782.3512963212,923094.857218568,84858.4652350282,84596.7368170625,732473.835236577
0.9284,84858.4652350282,84782.3514902407,923094.857217253,84858.4652350282,84596.7381495655,732473.835204399
0.9286,84858.4652350282,84782.3516841602,923094.857215937,84858.4652350282,84596.7394820686,732473.835172221
0.9288,84858.4652350282,84782.3518780797,923094.857214621,84858.4652350282,84596.7408145716,732473.835140043
0.929,84858.4652350282,84782.3520719993,923094.857213305,84858.4652350282,84596.7421470746,732473.835107865
0.9292,84858.4652350282,84782.3522659187,923094.857211989,84858.4652350282,84596.7434795777,732473.835075687
0.9294,84858.4652350282,84782.3524598383,923094.857210674,84858.4652350282,84596.7448120807,732473.835043509
0.9296,84858.4652350282,84782.3526537578,923094.857209358,84858.4652350282,84596.7461445837,732473.835011331
0.9298,84858.4652350282,84782.3528476773,923094.857208042,84858.4652350282,84596.7474770868,732473.834979153
0.93,84858.4652350282,84782.3530415968,923094.857206726,84858.4652350282,84596.7488095898,732473.834946976
0.9302,84858.4652350282,84782.3532355163,923094.85720541,84858.4652350282,84596.7501420928,732473.834914798
0.9304,84858.4652350282,84782.3534294359,923094.857204095,84858.4652350282,84596.7514745959,732473.83488262
0.9306,84858.4652350282,84782.3536233554,923094.857202779,84858.4652350282,84596.7528070989,732473.834850442
0.9308,84858.4652350282,84782.3538172749,923094.857201463,84858.4652350282,84596.7541396019,732473.834818264
0.931,84858.4652350282,84782.3540111944,923094.857200147,84858.4652350282,84596.755472105,732473.834786086
0.9312,84858.4652350282,84782.3542051139,923094.857198831,84858.4652350282,84596.756804608,732473.834753908
0.9314,84858.4652350282,84782.3543990334,923094.857197516,84858.4652350282,84596.758137111,732473.83472173
0.9316,84858.4652350282,84782.3545929529,923094.8571962,84858.4652350282,84596.759469614,732473.834689552
0.9318,84858.4652350282,84782.3547868725,923094.857194884,84858.4652350282,84596.7608021171,732473.834657375
0.932,84858.4652350282,84782.354980792,923094.857193568,84858.4652350282,84596.7621346201,732473.834625197
0.9322,84858.4652350282,84782.3551747115,923094.857192253,84858.4652350282,84596.7634671231,732473.834593019
0.9324,84858.4652350282,84782.355368631,923094.857190937,84858.4652350282,84596.7647996262,732473.834560841
0.9326,84858.4652350282,84782.3555625505,923094.857189621,84858.4652350282,84596.7661321292,732473.834528663
0.9328,84858.4652350282,84782.35575647,923094.857188305,84858.4652350282,84596.7674646322,732473.834496485
0.933,84858.4652350282,84782.3559503896,923094.857186989,84858.4652350282,84596.7687971353,732473.834464307
0.9332,84858.4652350282,84782.3561443091,923094.857185674,84858.4652350282,84596.7701296383,732473.834432129
0.9334,84858.4652350282,84782.3563382286,923094.857184358,84858.4652350282,84596.7714621413,732473.834399952
0.9336,84858.4652350282,84782.3565321481,923094.857183042,84858.4652350282,84596.7727946443,732473.834367774
0.9338,84858.4652350282,84782.3567260676,923094.857181726,84858.4652350282,84596.7741271474,732473.834335596
0.934,84858.4652350282,84782.3569199871,923094.85718041,84858.4652350282,84596.7754596504,732473.834303418
0.9342,84858.4652350282,84782.3571139066,923094.857179094,84858.4652350282,84596.7767921535,732473.83427124
0.9344,84858.4652350282,84782.3573078262,923094.857177779,84858.4652350282,84596.7781246565,732473.834239062
0.9346,84858.4652350282,84782.3575017457,923094.857176463,84858.4652350282,84596.7794571595,732473.834206884
0.9348,84858.4652350282,84782.3576956652,923094.857175147,84858.4652350282,84596.7807896625,732473.834174706
0.935,84858.4652350282,84782.3578895847,923094.857173831,84858.4652350282,84596.7821221656,732473.834142528
0.9352,84858.4652350282,84782.3580835042,923094.857172516,84858.4652350282,84596.7834546686,732473.834110351
0.9354,84858.4652350282,84782.3582774237,923094.8571712,84858.4652350282,84596.7847871716,732473.834078173
0.9356,84858.4652350282,84782.3584713433,923094.857169884,84858.4652350282,84596.7861196747,732473.834045995
0.9358,84858.4652350282,84782.3586652628,923094.857168568,84858.4652350282,84596.7874521777,732473.834013817
0.936,84858.4652350282,84782.3588591823,923094.857167252,84858.4652350282,84596.7887846807,732473.833981639
0.9362,84858.4652350282,84782.3590531018,923094.857165937,84858.4652350282,84596.7901171838,732473.833949461
0.9364,84858.4652350282,84782.3592470213,923094.857164621,84858.4652350282,84596.7914496868,732473.833917283
0.9366,84858.4652350282,84782.3594409408,923094.857163305,84858.4652350282,84596.7927821898,732473.833885105
0.9368,84858.4652350282,84782.3596348603,923094.857161989,84858.4652350282,84596.7941146928,732473.833852927
0.937,84858.4652350282,84782.3598287799,923094.857160673,84858.4652350282,84596.7954471959,732473.83382075
0.9372,84858.4652350282,84782.3600226994,923094.857159358,84858.4652350282,84596.7967796989,732473.833788572
0.9374,84858.4652350282,84782.3602166189,923094.857158042,84858.4652350282,84596.7981122019,732473.833756394
0.9376,84858.4652350282,84782.3604105384,923094.857156726,84858.4652350282,84596.799444705,732473.833724216
0.9378,84858.4652350282,84782.3606044579,923094.85715541,84858.4652350282,84596.800777208,732473.833692038
0.938,84858.4652350282,84782.3607983774,923094.857154094,84858.4652350282,84596.802109711,732473.83365986
0.9382,84858.4652350282,84782.3609922969,923094.857152779,84858.4652350282,84596.8034422141,732473.833627682
0.9384,84858.4652350282,84782.3611862165,923094.857151463,84858.4652350282,84596.8047747171,732473.833595504
0.9386,84858.4652350282,84782.361380136,923094.857150147,84858.4652350282,84596.8061072201,732473.833563327
0.9388,84858.4652350282,84782.3615740555,923094.857148831,84858.4652350282,84596.8074397232,732473.833531149
0.939,84858.4652350282,84782.361767975,923094.857147516,84858.4652350282,84596.8087722262,732473.833498971
0.9392,84858.4652350282,84782.3619618945,923094.8571462,84858.4652350282,84596.8101047292,732473.833466793
0.9394,84858.4652350282,84782.362155814,923094.857144884,84858.4652350282,84596.8114372323,732473.833434615
0.9396,84858.4652350282,84782.3623497336,923094.857143568,84858.4652350282,84596.8127697353,732473.833402437
0.9398,84858.4652350282,84782.3625436531,923094.857142252,84858.4652350282,84596.8141022383,732473.833370259
0.94,84858.4652350282,84782.3627375726,923094.857140937,84858.4652350282,84596.8154347414,732473.833338081
0.9402,84858.4652350282,84782.3629314921,923094.857139621,84858.4652350282,84596.8167672444,732473.833305903
0.9404,84858.4652350282,84782.3631254116,923094.857138305,84858.4652350282,84596.8180997474,732473.833273726
0.9406,84858.4652350282,84782.3633193311,923094.857136989,84858.4652350282,84596.8194322504,732473.833241548
0.9408,84858.4652350282,84782.3635132506,923094.857135673,84858.4652350282,84596.8207647535,732473.83320937
0.941,84858.4652350282,84782.3637071702,923094.857134357,84858.4652350282,84596.8220972565,732473.833177192
0.9412,84858.4652350282,84782.3639010897,923094.857133042,84858.4652350282,84596.8234297595,732473.833145014
0.9414,84858.4652350282,84782.3640950092,923094.857131726,84858.4652350282,84596.8247622626,732473.833112836
0.9416,84858.4652350282,84782.3642889287,923094.85713041,84858.4652350282,84596.8260947656,732473.833080658
0.9418,84858.4652350282,84782.3644828482,923094.857129094,84858.4652350282,84596.8274272686,732473.83304848
0.942,84858.4652350282,84782.3646767677,923094.857127779,84858.4652350282,84596.8287597717,732473.833016302
0.9422,84858.4652350282,84782.3648706873,923094.857126463,84858.4652350282,84596.8300922747,732473.832984125
0.9424,84858.4652350282,84782.3650646068,923094.857125147,84858.4652350282,84596.8314247777,732473.832951947
0.9426,84858.4652350282,84782.3652585263,923094.857123831,84858.4652350282,84596.8327572807,732473.832919769
0.9428,84858.4652350282,84782.3654524458,923094.857122515,84858.4652350282,84596.8340897838,732473.832887591
0.943,84858.4652350282,84782.3656463653,923094.8571212,84858.4652350282,84596.8354222868,732473.832855413
0.9432,84858.4652350282,84782.3658402848,923094.857119884,84858.4652350282,84596.8367547899,732473.832823235
0.9434,84858.4652350282,84782.3660342043,923094.857118568,84858.4652350282,84596.8380872929,732473.832791057
0.9436,84858.4652350282,84782.3662281239,923094.857117252,84858.4652350282,84596.8394197959,732473.832758879
0.9438,84858.4652350282,84782.3664220434,923094.857115936,84858.4652350282,84596.8407522989,732473.832726702
0.944,84858.4652350282,84782.3666159629,923094.857114621,84858.4652350282,84596.842084802,732473.832694524
0.9442,84858.4652350282,84782.3668098824,923094.857113305,84858.4652350282,84596.843417305,732473.832662346
0.9444,84858.4652350282,84782.3670038019,923094.857111989,84858.4652350282,84596.844749808,732473.832630168
0.9446,84858.4652350282,84782.3671977214,923094.857110673,84858.4652350282,84596.8460823111,732473.83259799
0.9448,84858.4652350282,84782.3673916409,923094.857109357,84858.4652350282,84596.8474148141,732473.832565812
0.945,84858.4652350282,84782.3675855605,923094.857108042,84858.4652350282,84596.8487473171,732473.832533634
0.9452,84858.4652350282,84782.36777948,923094.857106726,84858.4652350282,84596.8500798202,732473.832501456
0.9454,84858.4652350282,84782.3679733995,923094.85710541,84858.4652350282,84596.8514123232,732473.832469278
0.9456,84858.4652350282,84782.368167319,923094.857104094,84858.4652350282,84596.8527448262,732473.832437101
0.9458,84858.4652350282,84782.3683612385,923094.857102779,84858.4652350282,84596.8540773292,732473.832404923
0.946,84858.4652350282,84782.368555158,923094.857101463,84858.4652350282,84596.8554098323,732473.832372745
0.9462,84858.4652350282,84782.3687490776,923094.857100147,84858.4652350282,84596.8567423353,732473.832340567
0.9464,84858.4652350282,84782.3689429971,923094.857098831,84858.4652350282,84596.8580748383,732473.832308389
0.9466,84858.4652350282,84782.3691369166,923094.857097515,84858.4652350282,84596.8594073414,732473.832276211
0.9468,84858.4652350282,84782.3693308361,923094.857096199,84858.4652350282,84596.8607398444,732473.832244033
0.947,84858.4652350282,84782.3695247556,923094.857094884,84858.4652350282,84596.8620723474,732473.832211855
0.9472,84858.4652350282,84782.3697186751,923094.857093568,84858.4652350282,84596.8634048505,732473.832179677
0.9474,84858.4652350282,84782.3699125946,923094.857092252,84858.4652350282,84596.8647373535,732473.8321475
0.9476,84858.4652350282,84782.3701065142,923094.857090936,84858.4652350282,84596.8660698565,732473.832115322
0.9478,84858.4652350282,84782.3703004337,923094.85708962,84858.4652350282,84596.8674023596,732473.832083144
0.948,84858.4652350282,84782.3704943532,923094.857088305,84858.4652350282,84596.8687348626,732473.832050966
0.9482,84858.4652350282,84782.3706882727,923094.857086989,84858.4652350282,84596.8700673656,732473.832018788
0.9484,84858.4652350282,84782.3708821922,923094.857085673,84858.4652350282,84596.8713998687,732473.83198661
0.9486,84858.4652350282,84782.3710761117,923094.857084357,84858.4652350282,84596.8727323717,732473.831954432
0.9488,84858.4652350282,84782.3712700313,923094.857083042,84858.4652350282,84596.8740648747,732473.831922254
0.949,84858.4652350282,84782.3714639508,923094.857081726,84858.4652350282,84596.8753973777,732473.831890077
0.9492,84858.4652350282,84782.3716578703,923094.85708041,84858.4652350282,84596.8767298808,732473.831857899
0.9494,84858.4652350282,84782.3718517898,923094.857079094,84858.4652350282,84596.8780623838,732473.831825721
0.9496,84858.4652350282,84782.3720457093,923094.857077778,84858.4652350282,84596.8793948868,732473.831793543
0.9498,84858.4652350282,84782.3722396288,923094.857076462,84858.4652350282,84596.8807273899,732473.831761365
0.95,84858.4652350282,84782.3724335483,923094.857075147,84858.4652350282,84596.8820598929,732473.831729187
0.9502,84858.4652350282,84782.3726274679,923094.857073831,84858.4652350282,84596.8833923959,732473.831697009
0.9504,84858.4652350282,84782.3728213874,923094.857072515,84858.4652350282,84596.884724899,732473.831664831
0.9506,84858.4652350282,84782.3730153069,923094.857071199,84858.4652350282,84596.886057402,732473.831632653
0.9508,84858.4652350282,84782.3732092264,923094.857069883,84858.4652350282,84596.887389905,732473.831600476
0.951,84858.4652350282,84782.3734031459,923094.857068568,84858.4652350282,84596.8887224081,732473.831568298
0.9512,84858.4652350282,84782.3735970655,923094.857067252,84858.4652350282,84596.8900549111,732473.83153612
0.9514,84858.4652350282,84782.373790985,923094.857065936,84858.4652350282,84596.8913874141,732473.831503942
0.9516,84858.4652350282,84782.3739849045,923094.85706462,84858.4652350282,84596.8927199171,732473.831471764
0.9518,84858.4652350282,84782.374178824,923094.857063305,84858.4652350282,84596.8940524202,732473.831439586
0.952,84858.4652350282,84782.3743727435,923094.857061989,84858.4652350282,84596.8953849232,732473.831407408
0.9522,84858.4652350282,84782.374566663,923094.857060673,84858.4652350282,84596.8967174263,732473.83137523
0.9524,84858.4652350282,84782.3747605825,923094.857059357,84858.4652350282,84596.8980499293,732473.831343053
0.9526,84858.4652350282,84782.3749545021,923094.857058041,84858.4652350282,84596.8993824323,732473.831310875
0.9528,84858.4652350282,84782.3751484216,923094.857056726,84858.4652350282,84596.9007149353,732473.831278697
0.953,84858.4652350282,84782.3753423411,923094.85705541,84858.4652350282,84596.9020474384,732473.831246519
0.9532,84858.4652350282,84782.3755362606,923094.857054094,84858.4652350282,84596.9033799414,732473.831214341
0.9534,84858.4652350282,84782.3757301801,923094.857052778,84858.4652350282,84596.9047124444,732473.831182163
0.9536,84858.4652350282,84782.3759240996,923094.857051462,84858.4652350282,84596.9060449475,732473.831149985
0.9538,84858.4652350282,84782.3761180191,923094.857050147,84858.4652350282,84596.9073774505,732473.831117807
0.954,84858.4652350282,84782.3763119387,923094.857048831,84858.4652350282,84596.9087099535,732473.831085629
0.9542,84858.4652350282,84782.3765058582,923094.857047515,84858.4652350282,84596.9100424566,732473.831053452
0.9544,84858.4652350282,84782.3766997777,923094.857046199,84858.4652350282,84596.9113749596,732473.831021274
0.9546,84858.4652350282,84782.3768936972,923094.857044883,84858.4652350282,84596.9127074626,732473.830989096
