"time","integerTable.y","integerTable2.y","integerTable3.y","integerTable4.y"
2.8254,6,-1,-2,6
2.826,6,-1,-2,6
2.8266,6,-1,-2,6
2.8272,6,-1,-2,6
2.8278,6,-1,-2,6
2.8284,6,-1,-2,6
2.829,6,-1,-2,6
2.8296,6,-1,-2,6
2.8302,6,-1,-2,6
2.8308,6,-1,-2,6
2.8314,6,-1,-2,6
2.832,6,-1,-2,6
2.8326,6,-1,-2,6
2.8332,6,-1,-2,6
2.8338,6,-1,-2,6
2.8344,6,-1,-2,6
2.835,6,-1,-2,6
2.8356,6,-1,-2,6
2.8362,6,-1,-2,6
2.8368,6,-1,-2,6
2.8374,6,-1,-2,6
2.838,6,-1,-2,6
2.8386,6,-1,-2,6
2.8392,6,-1,-2,6
2.8398,6,-1,-2,6
2.8404,6,-1,-2,6
2.841,6,-1,-2,6
2.8416,6,-1,-2,6
2.8422,6,-1,-2,6
2.8428,6,-1,-2,6
2.8434,6,-1,-2,6
2.844,6,-1,-2,6
2.8446,6,-1,-2,6
2.8452,6,-1,-2,6
2.8458,6,-1,-2,6
2.8464,6,-1,-2,6
2.847,6,-1,-2,6
2.8476,6,-1,-2,6
2.8482,6,-1,-2,6
2.8488,6,-1,-2,6
2.8494,6,-1,-2,6
2.85,6,-1,-2,6
2.8506,6,-1,-2,6
2.8512,6,-1,-2,6
2.8518,6,-1,-2,6
2.8524,6,-1,-2,6
2.853,6,-1,-2,6
2.8536,6,-1,-2,6
2.8542,6,-1,-2,6
2.8548,6,-1,-2,6
2.8554,6,-1,-2,6
2.856,6,-1,-2,6
2.8566,6,-1,-2,6
2.8572,6,-1,-2,6
2.8578,6,-1,-2,6
2.8584,6,-1,-2,6
2.859,6,-1,-2,6
2.8596,6,-1,-2,6
2.8602,6,-1,-2,6
2.8608,6,-1,-2,6
2.8614,6,-1,-2,6
2.862,6,-1,-2,6
2.8626,6,-1,-2,6
2.8632,6,-1,-2,6
2.8638,6,-1,-2,6
2.8644,6,-1,-2,6
2.865,6,-1,-2,6
2.8656,6,-1,-2,6
2.8662,6,-1,-2,6
2.8668,6,-1,-2,6
2.8674,6,-1,-2,6
2.868,6,-1,-2,6
2.8686,6,-1,-2,6
2.8692,6,-1,-2,6
2.8698,6,-1,-2,6
2.8704,6,-1,-2,6
2.871,6,-1,-2,6
2.8716,6,-1,-2,6
2.8722,6,-1,-2,6
2.8728,6,-1,-2,6
2.8734,6,-1,-2,6
2.874,6,-1,-2,6
2.8746,6,-1,-2,6
2.8752,6,-1,-2,6
2.8758,6,-1,-2,6
2.8764,6,-1,-2,6
2.877,6,-1,-2,6
2.8776,6,-1,-2,6
2.8782,6,-1,-2,6
2.8788,6,-1,-2,6
2.8794,6,-1,-2,6
2.88,6,-1,-2,6
2.8806,6,-1,-2,6
2.8812,6,-1,-2,6
2.8818,6,-1,-2,6
2.8824,6,-1,-2,6
2.883,6,-1,-2,6
2.8836,6,-1,-2,6
2.8842,6,-1,-2,6
2.8848,6,-1,-2,6
2.8854,6,-1,-2,6
2.886,6,-1,-2,6
2.8866,6,-1,-2,6
2.8872,6,-1,-2,6
2.8878,6,-1,-2,6
2.8884,6,-1,-2,6
2.889,6,-1,-2,6
2.8896,6,-1,-2,6
2.8902,6,-1,-2,6
2.8908,6,-1,-2,6
2.8914,6,-1,-2,6
2.892,6,-1,-2,6
2.8926,6,-1,-2,6
2.8932,6,-1,-2,6
2.8938,6,-1,-2,6
2.8944,6,-1,-2,6
2.895,6,-1,-2,6
2.8956,6,-1,-2,6
2.8962,6,-1,-2,6
2.8968,6,-1,-2,6
2.8974,6,-1,-2,6
2.898,6,-1,-2,6
2.8986,6,-1,-2,6
2.8992,6,-1,-2,6
2.8998,6,-1,-2,6
2.9004,6,-1,-2,6
2.901,6,-1,-2,6
2.9016,6,-1,-2,6
2.9022,6,-1,-2,6
2.9028,6,-1,-2,6
2.9034,6,-1,-2,6
2.904,6,-1,-2,6
2.9046,6,-1,-2,6
2.9052,6,-1,-2,6
2.9058,6,-1,-2,6
2.9064,6,-1,-2,6
2.907,6,-1,-2,6
2.9076,6,-1,-2,6
2.9082,6,-1,-2,6
2.9088,6,-1,-2,6
2.9094,6,-1,-2,6
2.91,6,-1,-2,6
2.9106,6,-1,-2,6
2.9112,6,-1,-2,6
2.9118,6,-1,-2,6
2.9124,6,-1,-2,6
2.913,6,-1,-2,6
2.9136,6,-1,-2,6
2.9142,6,-1,-2,6
2.9148,6,-1,-2,6
2.9154,6,-1,-2,6
2.916,6,-1,-2,6
2.9166,6,-1,-2,6
2.9172,6,-1,-2,6
2.9178,6,-1,-2,6
2.9184,6,-1,-2,6
2.919,6,-1,-2,6
2.9196,6,-1,-2,6
2.9202,6,-1,-2,6
2.9208,6,-1,-2,6
2.9214,6,-1,-2,6
2.922,6,-1,-2,6
2.9226,6,-1,-2,6
2.9232,6,-1,-2,6
2.9238,6,-1,-2,6
2.9244,6,-1,-2,6
2.925,6,-1,-2,6
2.9256,6,-1,-2,6
2.9262,6,-1,-2,6
2.9268,6,-1,-2,6
2.9274,6,-1,-2,6
2.928,6,-1,-2,6
2.9286,6,-1,-2,6
2.9292,6,-1,-2,6
2.9298,6,-1,-2,6
2.9304,6,-1,-2,6
2.931,6,-1,-2,6
2.9316,6,-1,-2,6
2.9322,6,-1,-2,6
2.9328,6,-1,-2,6
2.9334,6,-1,-2,6
2.934,6,-1,-2,6
2.9346,6,-1,-2,6
2.9352,6,-1,-2,6
2.9358,6,-1,-2,6
2.9364,6,-1,-2,6
2.937,6,-1,-2,6
2.9376,6,-1,-2,6
2.9382,6,-1,-2,6
2.9388,6,-1,-2,6
2.9394,6,-1,-2,6
2.94,6,-1,-2,6
2.9406,6,-1,-2,6
2.9412,6,-1,-2,6
2.9418,6,-1,-2,6
2.9424,6,-1,-2,6
2.943,6,-1,-2,6
2.9436,6,-1,-2,6
2.9442,6,-1,-2,6
2.9448,6,-1,-2,6
2.9454,6,-1,-2,6
2.946,6,-1,-2,6
2.9466,6,-1,-2,6
2.9472,6,-1,-2,6
2.9478,6,-1,-2,6
2.9484,6,-1,-2,6
2.949,6,-1,-2,6
2.9496,6,-1,-2,6
2.9502,6,-1,-2,6
2.9508,6,-1,-2,6
2.9514,6,-1,-2,6
2.952,6,-1,-2,6
2.9526,6,-1,-2,6
2.9532,6,-1,-2,6
2.9538,6,-1,-2,6
2.9544,6,-1,-2,6
2.955,6,-1,-2,6
2.9556,6,-1,-2,6
2.9562,6,-1,-2,6
2.9568,6,-1,-2,6
2.9574,6,-1,-2,6
2.958,6,-1,-2,6
2.9586,6,-1,-2,6
2.9592,6,-1,-2,6
2.9598,6,-1,-2,6
2.9604,6,-1,-2,6
2.961,6,-1,-2,6
2.9616,6,-1,-2,6
2.9622,6,-1,-2,6
2.9628,6,-1,-2,6
2.9634,6,-1,-2,6
2.964,6,-1,-2,6
2.9646,6,-1,-2,6
2.9652,6,-1,-2,6
2.9658,6,-1,-2,6
2.9664,6,-1,-2,6
2.967,6,-1,-2,6
2.9676,6,-1,-2,6
2.9682,6,-1,-2,6
2.9688,6,-1,-2,6
2.9694,6,-1,-2,6
2.97,6,-1,-2,6
2.9706,6,-1,-2,6
2.9712,6,-1,-2,6
2.9718,6,-1,-2,6
2.9724,6,-1,-2,6
2.973,6,-1,-2,6
2.9736,6,-1,-2,6
2.9742,6,-1,-2,6
2.9748,6,-1,-2,6
2.9754,6,-1,-2,6
2.976,6,-1,-2,6
2.9766,6,-1,-2,6
2.9772,6,-1,-2,6
2.9778,6,-1,-2,6
2.9784,6,-1,-2,6
2.979,6,-1,-2,6
2.9796,6,-1,-2,6
2.9802,6,-1,-2,6
2.9808,6,-1,-2,6
2.9814,6,-1,-2,6
2.982,6,-1,-2,6
2.9826,6,-1,-2,6
2.9832,6,-1,-2,6
2.9838,6,-1,-2,6
2.9844,6,-1,-2,6
2.985,6,-1,-2,6
2.9856,6,-1,-2,6
2.9862,6,-1,-2,6
2.9868,6,-1,-2,6
2.9874,6,-1,-2,6
2.988,6,-1,-2,6
2.9886,6,-1,-2,6
2.9892,6,-1,-2,6
2.9898,6,-1,-2,6
2.9904,6,-1,-2,6
2.991,6,-1,-2,6
2.9916,6,-1,-2,6
2.9922,6,-1,-2,6
2.9928,6,-1,-2,6
2.9934,6,-1,-2,6
2.994,6,-1,-2,6
2.9946,6,-1,-2,6
2.9952,6,-1,-2,6
2.9958,6,-1,-2,6
2.9964,6,-1,-2,6
2.997,6,-1,-2,6
2.9976,6,-1,-2,6
2.9982,6,-1,-2,6
2.9988,6,-1,-2,6
2.9994,6,-1,-2,6
3,6,-1,-2,6
3,6,-1,-2,6
