"time","I[1].re","I[1].im","I[2].re","I[2].im","I[3].re","I[3].im"
0.0376,9.99980001864772e-06,2.0295317697421e-10,-4.99972424707785e-06,-8.66018232550364e-06,-5.00007577183819e-06,8.65997937241382e-06
0.0378,9.99980001927897e-06,2.0296903793345e-10,-4.99972423360521e-06,-8.66018233355119e-06,-5.00007578557867e-06,8.65997936473301e-06
0.038,9.99980001907179e-06,2.0298444906948e-10,-4.99972421974186e-06,-8.66018234172424e-06,-5.0000757994302e-06,8.65997935737368e-06
0.0382,9.99980001945397e-06,2.03000018686855e-10,-4.99972420626475e-06,-8.6601823498907e-06,-5.00007581302698e-06,8.65997934949526e-06
0.0384,9.99980001980287e-06,2.03015978306877e-10,-4.99972419312717e-06,-8.66018235769024e-06,-5.00007582665741e-06,8.65997934192243e-06
0.0386,9.99980001992874e-06,2.03031938559766e-10,-4.99972417943769e-06,-8.66018236575905e-06,-5.00007584055359e-06,8.65997933421888e-06
0.0388,9.99980002019831e-06,2.03047456372829e-10,-4.99972416564667e-06,-8.66018237415387e-06,-5.00007585435293e-06,8.65997932679462e-06
0.039,9.99980002059125e-06,2.03063391884454e-10,-4.99972415229486e-06,-8.66018238231626e-06,-5.00007586813516e-06,8.65997931876318e-06
0.0392,9.99980002058818e-06,2.03078888276193e-10,-4.99972413882288e-06,-8.6601823900881e-06,-5.00007588172038e-06,8.65997931137315e-06
0.0394,9.99980002096528e-06,2.0309476520313e-10,-4.99972412518101e-06,-8.66018239823729e-06,-5.00007589565959e-06,8.65997930345169e-06
0.0396,9.9998000210111e-06,2.0311042196313e-10,-4.9997241118787e-06,-8.66018240648971e-06,-5.0000759094566e-06,8.65997929588865e-06
0.0398,9.99980002137074e-06,2.03126156452706e-10,-4.99972409817951e-06,-8.6601824142398e-06,-5.00007592319537e-06,8.65997928804192e-06
0.04,9.99980002156697e-06,2.03141623488912e-10,-4.99972408455224e-06,-8.66018242237418e-06,-5.00007593714961e-06,8.65997928064149e-06
0.0402,9.99980002192284e-06,2.03157601526879e-10,-4.99972407101812e-06,-8.6601824305554e-06,-5.00007595058524e-06,8.6599792728962e-06
0.0404,9.99980002207391e-06,2.03173392464729e-10,-4.99972405778178e-06,-8.66018243883277e-06,-5.0000759642729e-06,8.65997926506532e-06
0.0406,9.99980002238167e-06,2.03189118192621e-10,-4.99972404415317e-06,-8.66018244676897e-06,-5.00007597823748e-06,8.65997925783493e-06
0.0408,9.99980002272276e-06,2.03205045184448e-10,-4.99972403090175e-06,-8.6601824547428e-06,-5.00007599206909e-06,8.65997924996513e-06
0.041,9.99980002309482e-06,2.03220579235352e-10,-4.9997240174178e-06,-8.66018246285672e-06,-5.00007600564271e-06,8.65997924242846e-06
0.0412,9.999800023346e-06,2.032362454087e-10,-4.99972400407511e-06,-8.66018247085353e-06,-5.00007601940528e-06,8.65997923470429e-06
0.0414,9.99980002340645e-06,2.032520816601e-10,-4.99972399001235e-06,-8.66018247902915e-06,-5.00007603335775e-06,8.65997922683506e-06
0.0416,9.99980002374418e-06,2.0326785956306e-10,-4.99972397696642e-06,-8.66018248714395e-06,-5.00007604688141e-06,8.65997921923387e-06
0.0418,9.99980002378392e-06,2.0328349583336e-10,-4.99972396332756e-06,-8.66018249520749e-06,-5.00007606067494e-06,8.65997921172478e-06
0.042,9.99980002458129e-06,2.03299060828843e-10,-4.99972394967777e-06,-8.6601825032011e-06,-5.00007607471801e-06,8.65997920424767e-06
0.0422,9.99980002456592e-06,2.03314895452428e-10,-4.99972393639238e-06,-8.66018251159535e-06,-5.00007608821949e-06,8.65997919654294e-06
0.0424,9.9998000249343e-06,2.03330747296562e-10,-4.99972392280722e-06,-8.66018251963473e-06,-5.0000761020393e-06,8.65997918900949e-06
0.0426,9.99980002505582e-06,2.0334663176551e-10,-4.99972390893622e-06,-8.6601825276128e-06,-5.00007611573516e-06,8.65997918108535e-06
0.0428,9.99980002524686e-06,2.03362151986118e-10,-4.99972389561492e-06,-8.66018253560129e-06,-5.00007612962822e-06,8.6599791734735e-06
0.043,9.99980002537637e-06,2.03377905361894e-10,-4.99972388243463e-06,-8.6601825439125e-06,-5.00007614290561e-06,8.65997916588411e-06
0.0432,9.99980002575357e-06,2.03393567982116e-10,-4.99972386898741e-06,-8.66018255189518e-06,-5.00007615682789e-06,8.65997915854905e-06
0.0434,9.99980002634326e-06,2.0340941435739e-10,-4.99972385566445e-06,-8.6601825600125e-06,-5.00007617060913e-06,8.65997915076316e-06
0.0436,9.99980002627967e-06,2.03425062515666e-10,-4.99972384191905e-06,-8.66018256815802e-06,-5.00007618448049e-06,8.65997914317125e-06
0.0438,9.99980002675578e-06,2.0344085052775e-10,-4.99972382824992e-06,-8.66018257614167e-06,-5.00007619815805e-06,8.65997913524913e-06
0.044,9.99980002683364e-06,2.03456467115754e-10,-4.99972381496572e-06,-8.66018258422794e-06,-5.00007621207726e-06,8.65997912813344e-06
0.0442,9.99980002724879e-06,2.03472231684343e-10,-4.99972380141131e-06,-8.66018259239094e-06,-5.00007622583171e-06,8.65997912019322e-06
0.0444,9.99980002746333e-06,2.03487849918168e-10,-4.99972378796698e-06,-8.66018260034267e-06,-5.00007623946983e-06,8.65997911254397e-06
0.0446,9.99980002753235e-06,2.03503671970113e-10,-4.99972377448006e-06,-8.66018260867804e-06,-5.00007625317245e-06,8.65997910509388e-06
0.0448,9.99980002808835e-06,2.03519529003963e-10,-4.99972376097441e-06,-8.66018261681836e-06,-5.00007626693748e-06,8.65997909730534e-06
0.045,9.99980002821765e-06,2.03534783929446e-10,-4.99972374758461e-06,-8.66018262478423e-06,-5.00007628077499e-06,8.65997908981282e-06
0.0452,9.99980002857426e-06,2.03551222384812e-10,-4.99972373413482e-06,-8.66018263293371e-06,-5.00007629417584e-06,8.65997908172131e-06
0.0454,9.9998000287348e-06,2.03566355129236e-10,-4.99972372066178e-06,-8.66018264096804e-06,-5.00007630805402e-06,8.65997907466838e-06
0.0456,9.99980002913276e-06,2.0358221479385e-10,-4.99972370736619e-06,-8.66018264901372e-06,-5.00007632180411e-06,8.65997906686272e-06
0.0458,9.99980002938368e-06,2.03597932721227e-10,-4.99972369368846e-06,-8.66018265717146e-06,-5.00007633571139e-06,8.65997905934094e-06
0.046,9.99980002953359e-06,2.03613505935508e-10,-4.99972368029643e-06,-8.66018266525491e-06,-5.00007634936926e-06,8.65997905177967e-06
0.0462,9.99980003015749e-06,2.03629279112767e-10,-4.99972366685757e-06,-8.66018267317795e-06,-5.00007636328604e-06,8.65997904389014e-06
0.0464,9.99980003027437e-06,2.03644811218536e-10,-4.99972365339091e-06,-8.6601826814585e-06,-5.00007637668386e-06,8.65997903668886e-06
0.0466,9.99980003038013e-06,2.03660840373591e-10,-4.99972363999577e-06,-8.66018268952853e-06,-5.00007639051193e-06,8.65997902884299e-06
0.0468,9.9998000306568e-06,2.03676414604874e-10,-4.99972362646084e-06,-8.66018269771681e-06,-5.00007640426389e-06,8.65997902104503e-06
0.047,9.99980003115904e-06,2.03692047160095e-10,-4.9997236130029e-06,-8.66018270566542e-06,-5.00007641795641e-06,8.6599790136415e-06
0.0472,9.99980003131469e-06,2.0370781215538e-10,-4.99972359991145e-06,-8.66018271372438e-06,-5.00007643189993e-06,8.65997900594418e-06
0.0474,9.99980003172732e-06,2.0372337941977e-10,-4.99972358598501e-06,-8.66018272199117e-06,-5.0000764456519e-06,8.65997899872402e-06
0.0476,9.99980003197107e-06,2.03739155227227e-10,-4.99972357257186e-06,-8.66018273010544e-06,-5.00007645930901e-06,8.65997899092913e-06
0.0478,9.99980003244062e-06,2.03754897683413e-10,-4.99972355921313e-06,-8.6601827380873e-06,-5.00007647321872e-06,8.65997898322121e-06
0.048,9.99980003214231e-06,2.03770742469107e-10,-4.99972354561324e-06,-8.66018274629534e-06,-5.00007648680695e-06,8.65997897575928e-06
0.0482,9.99980003274221e-06,2.03786365818282e-10,-4.99972353213793e-06,-8.66018275449629e-06,-5.00007650042547e-06,8.65997896828977e-06
0.0484,9.99980003313688e-06,2.03801877874325e-10,-4.99972351903771e-06,-8.66018276267156e-06,-5.00007651448156e-06,8.65997896053631e-06
0.0486,9.99980003353303e-06,2.03817717513658e-10,-4.99972350527329e-06,-8.6601827707303e-06,-5.00007652807226e-06,8.65997895323582e-06
0.0488,9.99980003380318e-06,2.03833375759596e-10,-4.99972349220658e-06,-8.66018277859163e-06,-5.00007654162097e-06,8.65997894525598e-06
0.049,9.99980003408668e-06,2.03849295501532e-10,-4.99972347889573e-06,-8.66018278680476e-06,-5.00007655549729e-06,8.65997893764183e-06
0.0492,9.99980003433986e-06,2.03864658813209e-10,-4.99972346546747e-06,-8.66018279501011e-06,-5.00007656912397e-06,8.65997893051769e-06
0.0494,9.99980003464121e-06,2.0388028917879e-10,-4.99972345157608e-06,-8.66018280287052e-06,-5.00007658291767e-06,8.6599789226339e-06
0.0496,9.99980003484672e-06,2.03896125242603e-10,-4.99972343831732e-06,-8.66018281090731e-06,-5.00007659668787e-06,8.65997891484682e-06
0.0498,9.99980003518319e-06,2.03911935558975e-10,-4.99972342459501e-06,-8.66018281944128e-06,-5.00007661022283e-06,8.65997890746432e-06
0.05,9.99980003559469e-06,2.03927452637859e-10,-4.99972341159939e-06,-8.66018282713611e-06,-5.0000766238021e-06,8.65997889966371e-06
0.0502,9.9998000357744e-06,2.03943129969663e-10,-4.99972339826726e-06,-8.66018283561475e-06,-5.00007663790216e-06,8.65997889215754e-06
0.0504,9.99980003618206e-06,2.03958733337564e-10,-4.99972338483079e-06,-8.66018284339253e-06,-5.00007665129574e-06,8.65997888475368e-06
0.0506,9.99980003628723e-06,2.03974492070409e-10,-4.99972337107182e-06,-8.66018285168833e-06,-5.00007666493188e-06,8.65997887706959e-06
0.0508,9.99980003681394e-06,2.03989889421047e-10,-4.99972335778274e-06,-8.66018285972344e-06,-5.00007667935577e-06,8.65997886948275e-06
0.051,9.99980003687649e-06,2.04005901846819e-10,-4.99972334443887e-06,-8.66018286782441e-06,-5.00007669264373e-06,8.65997886190142e-06
0.0512,9.99980003749566e-06,2.04021322615494e-10,-4.99972333120087e-06,-8.66018287608168e-06,-5.00007670661728e-06,8.65997885451548e-06
0.0514,9.99980003772146e-06,2.040370428763e-10,-4.99972331778384e-06,-8.66018288392133e-06,-5.00007672002377e-06,8.6599788470843e-06
0.0516,9.99980003792957e-06,2.04052840395241e-10,-4.99972330424943e-06,-8.66018289202169e-06,-5.00007673390203e-06,8.65997883918436e-06
0.0518,9.9998000385837e-06,2.04068366919145e-10,-4.99972329078898e-06,-8.66018290052897e-06,-5.00007674757861e-06,8.65997883180668e-06
0.052,9.99980003894507e-06,2.04084053011945e-10,-4.99972327754282e-06,-8.66018290838552e-06,-5.00007676153988e-06,8.6599788241942e-06
0.0522,9.99980003904092e-06,2.04099903401992e-10,-4.99972326376825e-06,-8.6601829166233e-06,-5.00007677523075e-06,8.65997881668189e-06
0.0524,9.999800039363e-06,2.04115541286919e-10,-4.99972325057482e-06,-8.66018292471964e-06,-5.00007678910808e-06,8.65997880921392e-06
0.0526,9.99980003960876e-06,2.0413113682767e-10,-4.9997232373193e-06,-8.66018293293874e-06,-5.00007680248131e-06,8.65997880142668e-06
0.0528,9.99980004007701e-06,2.04146735223799e-10,-4.99972322349981e-06,-8.66018294052099e-06,-5.00007681634693e-06,8.65997879407636e-06
0.053,9.9998000400782e-06,2.04162368606697e-10,-4.9997232101585e-06,-8.6601829489371e-06,-5.00007682989959e-06,8.65997878646537e-06
0.0532,9.99980004061305e-06,2.04178053015403e-10,-4.99972319662844e-06,-8.66018295725993e-06,-5.00007684383853e-06,8.65997877891202e-06
0.0534,9.99980004090027e-06,2.04193628802653e-10,-4.99972318333853e-06,-8.66018296501151e-06,-5.0000768575523e-06,8.65997877148738e-06
0.0536,9.99980004132006e-06,2.04209526612985e-10,-4.99972317022174e-06,-8.66018297328861e-06,-5.00007687098691e-06,8.65997876381822e-06
0.0538,9.99980004155417e-06,2.04224976492802e-10,-4.99972315688578e-06,-8.6601829813865e-06,-5.00007688489489e-06,8.65997875628742e-06
0.054,9.99980004185275e-06,2.04240583681094e-10,-4.99972314320748e-06,-8.66018298927616e-06,-5.00007689841885e-06,8.65997874850262e-06
0.0542,9.99980004225075e-06,2.04256220102574e-10,-4.99972312993222e-06,-8.66018299745578e-06,-5.00007691235277e-06,8.65997874154162e-06
0.0544,9.99980004287384e-06,2.04272012939692e-10,-4.99972311662802e-06,-8.66018300569821e-06,-5.00007692608439e-06,8.65997873368738e-06
0.0546,9.99980004290708e-06,2.04287584253356e-10,-4.99972310329612e-06,-8.66018301384558e-06,-5.00007693966532e-06,8.65997872613606e-06
0.0548,9.99980004330714e-06,2.0430315339062e-10,-4.99972308963811e-06,-8.66018302202535e-06,-5.00007695352769e-06,8.65997871841275e-06
0.055,9.99980004382207e-06,2.04318838780325e-10,-4.99972307647912e-06,-8.66018302981677e-06,-5.00007696713176e-06,8.65997871083966e-06
0.0552,9.99980004400481e-06,2.04334569915362e-10,-4.99972306318419e-06,-8.6601830380563e-06,-5.0000769807324e-06,8.65997870358407e-06
0.0554,9.99980004423767e-06,2.04350332233487e-10,-4.99972304993193e-06,-8.66018304645498e-06,-5.00007699446477e-06,8.65997869595822e-06
0.0556,9.99980004495732e-06,2.04365912084741e-10,-4.99972303633031e-06,-8.66018305445398e-06,-5.00007700838441e-06,8.65997868855695e-06
0.0558,9.99980004496222e-06,2.04381315149749e-10,-4.99972302287081e-06,-8.66018306243489e-06,-5.00007702192546e-06,8.65997868102786e-06
0.056,9.99980004518992e-06,2.04397284972758e-10,-4.99972300972761e-06,-8.66018307077741e-06,-5.00007703566423e-06,8.65997867351745e-06
0.0562,9.9998000457727e-06,2.04412868355591e-10,-4.99972299634143e-06,-8.66018307878072e-06,-5.00007704963496e-06,8.6599786660133e-06
0.0564,9.99980004609175e-06,2.04428555504634e-10,-4.99972298286982e-06,-8.66018308676292e-06,-5.00007706331685e-06,8.65997865829936e-06
0.0566,9.99980004618863e-06,2.04444190911865e-10,-4.99972296929597e-06,-8.66018309497624e-06,-5.00007707686596e-06,8.65997865075793e-06
0.0568,9.99980004667451e-06,2.04459876979703e-10,-4.99972295634925e-06,-8.66018310318644e-06,-5.00007709055668e-06,8.65997864331657e-06
0.057,9.99980004699618e-06,2.04475460392492e-10,-4.99972294267556e-06,-8.66018311110358e-06,-5.00007710465723e-06,8.65997863577709e-06
0.0572,9.9998000475556e-06,2.04491109728455e-10,-4.99972292925924e-06,-8.66018311917437e-06,-5.00007711804639e-06,8.65997862813438e-06
0.0574,9.99980004775773e-06,2.04506511001324e-10,-4.99972291590031e-06,-8.66018312741575e-06,-5.00007713185389e-06,8.65997862085751e-06
0.0576,9.99980004809146e-06,2.04522150405554e-10,-4.99972290273462e-06,-8.66018313555737e-06,-5.00007714566534e-06,8.65997861328251e-06
0.0578,9.99980004846364e-06,2.04537857127288e-10,-4.99972288923165e-06,-8.66018314382901e-06,-5.00007715937087e-06,8.65997860629102e-06
0.058,9.99980004845162e-06,2.04553340610489e-10,-4.99972287587812e-06,-8.66018315190303e-06,-5.00007717259329e-06,8.65997859821643e-06
0.0582,9.99980004894451e-06,2.04569080056122e-10,-4.99972286242388e-06,-8.66018316005389e-06,-5.00007718673149e-06,8.65997859096342e-06
0.0584,9.99980004959578e-06,2.04584672667808e-10,-4.99972284927274e-06,-8.66018316806268e-06,-5.00007720028499e-06,8.65997858337403e-06
0.0586,9.99980004980542e-06,2.04600419807603e-10,-4.99972283588837e-06,-8.66018317629873e-06,-5.00007721403974e-06,8.65997857597557e-06
0.0588,9.9998000503091e-06,2.0461590520978e-10,-4.99972282248467e-06,-8.66018318421053e-06,-5.00007722777615e-06,8.65997856845439e-06
0.059,9.99980005050922e-06,2.04631675363263e-10,-4.99972280894975e-06,-8.66018319236607e-06,-5.00007724143468e-06,8.65997856050897e-06
0.0592,9.99980005101551e-06,2.04647166354439e-10,-4.99972279567535e-06,-8.66018320059185e-06,-5.00007725514607e-06,8.65997855339916e-06
0.0594,9.99980005143265e-06,2.04662795558716e-10,-4.99972278251525e-06,-8.66018320833132e-06,-5.00007726900704e-06,8.65997854580223e-06
0.0596,9.99980005163072e-06,2.04678271662641e-10,-4.99972276928245e-06,-8.66018321690624e-06,-5.00007728257838e-06,8.65997853869316e-06
0.0598,9.99980005208166e-06,2.04694150070571e-10,-4.99972275578876e-06,-8.66018322497347e-06,-5.00007729650276e-06,8.65997853085131e-06
0.06,9.99980005258076e-06,2.04709705701054e-10,-4.99972274233124e-06,-8.66018323300369e-06,-5.00007731008977e-06,8.65997852334451e-06
0.0602,9.9998000526636e-06,2.04725429919445e-10,-4.99972272906083e-06,-8.66018324148738e-06,-5.00007732359766e-06,8.6599785161238e-06
0.0604,9.99980005330244e-06,2.04740866777306e-10,-4.99972271554168e-06,-8.66018324941794e-06,-5.00007733743001e-06,8.6599785084993e-06
0.0606,9.99980005333034e-06,2.04756236538868e-10,-4.99972270215712e-06,-8.66018325748317e-06,-5.00007735126441e-06,8.65997850124172e-06
0.0608,9.99980005389371e-06,2.04772258251977e-10,-4.99972268885931e-06,-8.66018326497006e-06,-5.00007736469289e-06,8.65997849308753e-06
0.061,9.99980005438864e-06,2.04787810011659e-10,-4.99972267571682e-06,-8.66018327348534e-06,-5.00007737848022e-06,8.65997848574994e-06
0.0612,9.99980005459019e-06,2.04803411330079e-10,-4.99972266270625e-06,-8.66018328177377e-06,-5.00007739233844e-06,8.65997847803973e-06
0.0614,9.99980005501669e-06,2.04818789388357e-10,-4.99972264970163e-06,-8.66018328997077e-06,-5.00007740602481e-06,8.65997847117432e-06
0.0616,9.99980005537178e-06,2.04834508687239e-10,-4.99972263580738e-06,-8.66018329800162e-06,-5.00007741971501e-06,8.65997846314948e-06
0.0618,9.99980005570076e-06,2.04850169275195e-10,-4.99972262280491e-06,-8.66018330602034e-06,-5.00007743332665e-06,8.65997845622583e-06
0.062,9.99980005643407e-06,2.04865715972966e-10,-4.99972260922551e-06,-8.66018331451471e-06,-5.00007744692452e-06,8.65997844881349e-06
0.0622,9.99980005627563e-06,2.04881324241135e-10,-4.9997225958338e-06,-8.66018332256468e-06,-5.0000774608838e-06,8.65997844106329e-06
0.0624,9.99980005700032e-06,2.04897062322816e-10,-4.99972258256856e-06,-8.66018333067554e-06,-5.0000774745489e-06,8.65997843365821e-06
0.0626,9.9998000574988e-06,2.0491257476369e-10,-4.99972256940408e-06,-8.66018333885294e-06,-5.00007748803453e-06,8.65997842614369e-06
0.0628,9.99980005776853e-06,2.04928064634924e-10,-4.99972255582563e-06,-8.66018334664196e-06,-5.00007750172896e-06,8.65997841865062e-06
0.063,9.99980005810255e-06,2.04943866811544e-10,-4.99972254235121e-06,-8.66018335487015e-06,-5.00007751544827e-06,8.65997841117982e-06
0.0632,9.99980005838431e-06,2.04959479132372e-10,-4.99972252942335e-06,-8.66018336319974e-06,-5.00007752907856e-06,8.65997840358031e-06
0.0634,9.99980005903089e-06,2.04975025972229e-10,-4.99972251592897e-06,-8.66018337110193e-06,-5.00007754283997e-06,8.65997839605868e-06
0.0636,9.99980005928259e-06,2.04990387598027e-10,-4.99972250248071e-06,-8.6601833793707e-06,-5.00007755677348e-06,8.6599783890641e-06
0.0638,9.99980005955907e-06,2.05006288770812e-10,-4.99972248928551e-06,-8.66018338756837e-06,-5.00007757007547e-06,8.65997838151473e-06
0.064,9.99980006002154e-06,2.05021694238331e-10,-4.99972247597479e-06,-8.66018339565473e-06,-5.00007758389443e-06,8.6599783738222e-06
0.0642,9.99980006038097e-06,2.05037389315373e-10,-4.99972246280341e-06,-8.6601834038643e-06,-5.00007759782732e-06,8.6599783668357e-06
0.0644,9.99980006084591e-06,2.05052876643138e-10,-4.99972244944857e-06,-8.66018341182211e-06,-5.00007761136699e-06,8.65997835906119e-06
0.0646,9.99980006135003e-06,2.05068559961708e-10,-4.99972243616775e-06,-8.66018342003427e-06,-5.00007762525765e-06,8.65997835137076e-06
0.0648,9.99980006158987e-06,2.05083938953233e-10,-4.99972242289644e-06,-8.66018342793328e-06,-5.00007763874357e-06,8.65997834429543e-06
0.065,9.99980006189055e-06,2.05099594305314e-10,-4.99972240962232e-06,-8.66018343590101e-06,-5.00007765263913e-06,8.65997833652228e-06
0.0652,9.99980006246361e-06,2.051151802347e-10,-4.99972239586052e-06,-8.66018344437682e-06,-5.00007766622084e-06,8.65997832907857e-06
0.0654,9.99980006258947e-06,2.05130723452517e-10,-4.99972238295093e-06,-8.66018345282005e-06,-5.00007767985928e-06,8.65997832183685e-06
0.0656,9.9998000631395e-06,2.05146511390663e-10,-4.9997223695292e-06,-8.66018346074449e-06,-5.00007769363187e-06,8.65997831428913e-06
0.0658,9.99980006380397e-06,2.05161815526914e-10,-4.99972235639832e-06,-8.66018346892079e-06,-5.00007770733481e-06,8.65997830707055e-06
0.066,9.99980006406465e-06,2.05177619704097e-10,-4.99972234291645e-06,-8.66018347707141e-06,-5.00007772093036e-06,8.65997829938987e-06
0.0662,9.99980006437355e-06,2.05193082256356e-10,-4.99972233000371e-06,-8.66018348518859e-06,-5.00007773464664e-06,8.65997829191736e-06
0.0664,9.99980006457914e-06,2.0520857436804e-10,-4.9997223162871e-06,-8.66018349315623e-06,-5.00007774818807e-06,8.65997828457175e-06
