"time","booleanTable.y","integerTable.y","start.on","start.reset[1]","stop.on","stop.reset[1]"
6.958,0,2,0,1,1,0
6.96,0,2,0,1,1,0
6.962,0,2,0,1,1,0
6.964,0,2,0,1,1,0
6.966,0,2,0,1,1,0
6.968,0,2,0,1,1,0
6.97,0,2,0,1,1,0
6.972,0,2,0,1,1,0
6.974,0,2,0,1,1,0
6.976,0,2,0,1,1,0
6.978,0,2,0,1,1,0
6.98,0,2,0,1,1,0
6.982,0,2,0,1,1,0
6.984,0,2,0,1,1,0
6.986,0,2,0,1,1,0
6.988,0,2,0,1,1,0
6.99,0,2,0,1,1,0
6.992,0,2,0,1,1,0
6.994,0,2,0,1,1,0
6.996,0,2,0,1,1,0
6.998,0,2,0,1,1,0
7,0,2,0,1,1,0
7,1,2,0,1,1,0
7.002,1,2,0,1,1,0
7.004,1,2,0,1,1,0
7.006,1,2,0,1,1,0
7.008,1,2,0,1,1,0
7.01,1,2,0,1,1,0
7.012,1,2,0,1,1,0
7.014,1,2,0,1,1,0
7.016,1,2,0,1,1,0
7.018,1,2,0,1,1,0
7.02,1,2,0,1,1,0
7.022,1,2,0,1,1,0
7.024,1,2,0,1,1,0
7.026,1,2,0,1,1,0
7.028,1,2,0,1,1,0
7.03,1,2,0,1,1,0
7.032,1,2,0,1,1,0
7.034,1,2,0,1,1,0
7.036,1,2,0,1,1,0
7.038,1,2,0,1,1,0
7.04,1,2,0,1,1,0
7.042,1,2,0,1,1,0
7.044,1,2,0,1,1,0
7.046,1,2,0,1,1,0
7.048,1,2,0,1,1,0
7.05,1,2,0,1,1,0
7.052,1,2,0,1,1,0
7.054,1,2,0,1,1,0
7.056,1,2,0,1,1,0
7.058,1,2,0,1,1,0
7.06,1,2,0,1,1,0
7.062,1,2,0,1,1,0
7.064,1,2,0,1,1,0
7.066,1,2,0,1,1,0
7.068,1,2,0,1,1,0
7.07,1,2,0,1,1,0
7.072,1,2,0,1,1,0
7.074,1,2,0,1,1,0
7.076,1,2,0,1,1,0
7.078,1,2,0,1,1,0
7.08,1,2,0,1,1,0
7.082,1,2,0,1,1,0
7.084,1,2,0,1,1,0
7.086,1,2,0,1,1,0
7.088,1,2,0,1,1,0
7.09,1,2,0,1,1,0
7.092,1,2,0,1,1,0
7.094,1,2,0,1,1,0
7.096,1,2,0,1,1,0
7.098,1,2,0,1,1,0
7.1,1,2,0,1,1,0
7.102,1,2,0,1,1,0
7.104,1,2,0,1,1,0
7.106,1,2,0,1,1,0
7.108,1,2,0,1,1,0
7.11,1,2,0,1,1,0
7.112,1,2,0,1,1,0
7.114,1,2,0,1,1,0
7.116,1,2,0,1,1,0
7.118,1,2,0,1,1,0
7.12,1,2,0,1,1,0
7.122,1,2,0,1,1,0
7.124,1,2,0,1,1,0
7.126,1,2,0,1,1,0
7.128,1,2,0,1,1,0
7.13,1,2,0,1,1,0
7.132,1,2,0,1,1,0
7.134,1,2,0,1,1,0
7.136,1,2,0,1,1,0
7.138,1,2,0,1,1,0
7.14,1,2,0,1,1,0
7.142,1,2,0,1,1,0
7.144,1,2,0,1,1,0
7.146,1,2,0,1,1,0
7.148,1,2,0,1,1,0
7.15,1,2,0,1,1,0
7.152,1,2,0,1,1,0
7.154,1,2,0,1,1,0
7.156,1,2,0,1,1,0
7.158,1,2,0,1,1,0
7.16,1,2,0,1,1,0
7.162,1,2,0,1,1,0
7.164,1,2,0,1,1,0
7.166,1,2,0,1,1,0
7.168,1,2,0,1,1,0
7.17,1,2,0,1,1,0
7.172,1,2,0,1,1,0
7.174,1,2,0,1,1,0
7.176,1,2,0,1,1,0
7.178,1,2,0,1,1,0
7.18,1,2,0,1,1,0
7.182,1,2,0,1,1,0
7.184,1,2,0,1,1,0
7.186,1,2,0,1,1,0
7.188,1,2,0,1,1,0
7.19,1,2,0,1,1,0
7.192,1,2,0,1,1,0
7.194,1,2,0,1,1,0
7.196,1,2,0,1,1,0
7.198,1,2,0,1,1,0
7.2,1,2,0,1,1,0
7.202,1,2,0,1,1,0
7.204,1,2,0,1,1,0
7.206,1,2,0,1,1,0
7.208,1,2,0,1,1,0
7.21,1,2,0,1,1,0
7.212,1,2,0,1,1,0
7.214,1,2,0,1,1,0
7.216,1,2,0,1,1,0
7.218,1,2,0,1,1,0
7.22,1,2,0,1,1,0
7.222,1,2,0,1,1,0
7.224,1,2,0,1,1,0
7.226,1,2,0,1,1,0
7.228,1,2,0,1,1,0
7.23,1,2,0,1,1,0
7.232,1,2,0,1,1,0
7.234,1,2,0,1,1,0
7.236,1,2,0,1,1,0
7.238,1,2,0,1,1,0
7.24,1,2,0,1,1,0
7.242,1,2,0,1,1,0
7.244,1,2,0,1,1,0
7.246,1,2,0,1,1,0
7.248,1,2,0,1,1,0
7.25,1,2,0,1,1,0
7.252,1,2,0,1,1,0
7.254,1,2,0,1,1,0
7.256,1,2,0,1,1,0
7.258,1,2,0,1,1,0
7.26,1,2,0,1,1,0
7.262,1,2,0,1,1,0
7.264,1,2,0,1,1,0
7.266,1,2,0,1,1,0
7.268,1,2,0,1,1,0
7.27,1,2,0,1,1,0
7.272,1,2,0,1,1,0
7.274,1,2,0,1,1,0
7.276,1,2,0,1,1,0
7.278,1,2,0,1,1,0
7.28,1,2,0,1,1,0
7.282,1,2,0,1,1,0
7.284,1,2,0,1,1,0
7.286,1,2,0,1,1,0
7.288,1,2,0,1,1,0
7.29,1,2,0,1,1,0
7.292,1,2,0,1,1,0
7.294,1,2,0,1,1,0
7.296,1,2,0,1,1,0
7.298,1,2,0,1,1,0
7.3,1,2,0,1,1,0
7.302,1,2,0,1,1,0
7.304,1,2,0,1,1,0
7.306,1,2,0,1,1,0
7.308,1,2,0,1,1,0
7.31,1,2,0,1,1,0
7.312,1,2,0,1,1,0
7.314,1,2,0,1,1,0
7.316,1,2,0,1,1,0
7.318,1,2,0,1,1,0
7.32,1,2,0,1,1,0
7.322,1,2,0,1,1,0
7.324,1,2,0,1,1,0
7.326,1,2,0,1,1,0
7.328,1,2,0,1,1,0
7.33,1,2,0,1,1,0
7.332,1,2,0,1,1,0
7.334,1,2,0,1,1,0
7.336,1,2,0,1,1,0
7.338,1,2,0,1,1,0
7.34,1,2,0,1,1,0
7.342,1,2,0,1,1,0
7.344,1,2,0,1,1,0
7.346,1,2,0,1,1,0
7.348,1,2,0,1,1,0
7.35,1,2,0,1,1,0
7.352,1,2,0,1,1,0
7.354,1,2,0,1,1,0
7.356,1,2,0,1,1,0
7.358,1,2,0,1,1,0
7.36,1,2,0,1,1,0
7.362,1,2,0,1,1,0
7.364,1,2,0,1,1,0
7.366,1,2,0,1,1,0
7.368,1,2,0,1,1,0
7.37,1,2,0,1,1,0
7.372,1,2,0,1,1,0
7.374,1,2,0,1,1,0
7.376,1,2,0,1,1,0
7.378,1,2,0,1,1,0
7.38,1,2,0,1,1,0
7.382,1,2,0,1,1,0
7.384,1,2,0,1,1,0
7.386,1,2,0,1,1,0
7.388,1,2,0,1,1,0
7.39,1,2,0,1,1,0
7.392,1,2,0,1,1,0
7.394,1,2,0,1,1,0
7.396,1,2,0,1,1,0
7.398,1,2,0,1,1,0
7.4,1,2,0,1,1,0
7.402,1,2,0,1,1,0
7.404,1,2,0,1,1,0
7.406,1,2,0,1,1,0
7.408,1,2,0,1,1,0
7.41,1,2,0,1,1,0
7.412,1,2,0,1,1,0
7.414,1,2,0,1,1,0
7.416,1,2,0,1,1,0
7.418,1,2,0,1,1,0
7.42,1,2,0,1,1,0
7.422,1,2,0,1,1,0
7.424,1,2,0,1,1,0
7.426,1,2,0,1,1,0
7.428,1,2,0,1,1,0
7.43,1,2,0,1,1,0
7.432,1,2,0,1,1,0
7.434,1,2,0,1,1,0
7.436,1,2,0,1,1,0
7.438,1,2,0,1,1,0
7.44,1,2,0,1,1,0
7.442,1,2,0,1,1,0
7.444,1,2,0,1,1,0
7.446,1,2,0,1,1,0
7.448,1,2,0,1,1,0
7.45,1,2,0,1,1,0
7.452,1,2,0,1,1,0
7.454,1,2,0,1,1,0
7.456,1,2,0,1,1,0
7.458,1,2,0,1,1,0
7.46,1,2,0,1,1,0
7.462,1,2,0,1,1,0
7.464,1,2,0,1,1,0
7.466,1,2,0,1,1,0
7.468,1,2,0,1,1,0
7.47,1,2,0,1,1,0
7.472,1,2,0,1,1,0
7.474,1,2,0,1,1,0
7.476,1,2,0,1,1,0
7.478,1,2,0,1,1,0
7.48,1,2,0,1,1,0
7.482,1,2,0,1,1,0
7.484,1,2,0,1,1,0
7.486,1,2,0,1,1,0
7.488,1,2,0,1,1,0
7.49,1,2,0,1,1,0
7.492,1,2,0,1,1,0
7.494,1,2,0,1,1,0
7.496,1,2,0,1,1,0
7.498,1,2,0,1,1,0
7.5,1,2,0,1,1,0
7.502,1,2,0,1,1,0
7.504,1,2,0,1,1,0
7.506,1,2,0,1,1,0
7.508,1,2,0,1,1,0
7.51,1,2,0,1,1,0
7.512,1,2,0,1,1,0
7.514,1,2,0,1,1,0
7.516,1,2,0,1,1,0
7.518,1,2,0,1,1,0
7.52,1,2,0,1,1,0
7.522,1,2,0,1,1,0
7.524,1,2,0,1,1,0
7.526,1,2,0,1,1,0
7.528,1,2,0,1,1,0
7.53,1,2,0,1,1,0
7.532,1,2,0,1,1,0
7.534,1,2,0,1,1,0
7.536,1,2,0,1,1,0
7.538,1,2,0,1,1,0
7.54,1,2,0,1,1,0
7.542,1,2,0,1,1,0
7.544,1,2,0,1,1,0
7.546,1,2,0,1,1,0
7.548,1,2,0,1,1,0
7.55,1,2,0,1,1,0
7.552,1,2,0,1,1,0
7.554,1,2,0,1,1,0
7.556,1,2,0,1,1,0
7.558,1,2,0,1,1,0
7.56,1,2,0,1,1,0
7.562,1,2,0,1,1,0
7.564,1,2,0,1,1,0
7.566,1,2,0,1,1,0
7.568,1,2,0,1,1,0
7.57,1,2,0,1,1,0
7.572,1,2,0,1,1,0
7.574,1,2,0,1,1,0
7.576,1,2,0,1,1,0
7.578,1,2,0,1,1,0
7.58,1,2,0,1,1,0
7.582,1,2,0,1,1,0
7.584,1,2,0,1,1,0
7.586,1,2,0,1,1,0
7.588,1,2,0,1,1,0
7.59,1,2,0,1,1,0
7.592,1,2,0,1,1,0
7.594,1,2,0,1,1,0
7.596,1,2,0,1,1,0
7.598,1,2,0,1,1,0
7.6,1,2,0,1,1,0
7.602,1,2,0,1,1,0
7.604,1,2,0,1,1,0
7.606,1,2,0,1,1,0
7.608,1,2,0,1,1,0
7.61,1,2,0,1,1,0
7.612,1,2,0,1,1,0
7.614,1,2,0,1,1,0
7.616,1,2,0,1,1,0
7.618,1,2,0,1,1,0
7.62,1,2,0,1,1,0
7.622,1,2,0,1,1,0
7.624,1,2,0,1,1,0
7.626,1,2,0,1,1,0
7.628,1,2,0,1,1,0
7.63,1,2,0,1,1,0
7.632,1,2,0,1,1,0
7.634,1,2,0,1,1,0
7.636,1,2,0,1,1,0
7.638,1,2,0,1,1,0
7.64,1,2,0,1,1,0
7.642,1,2,0,1,1,0
7.644,1,2,0,1,1,0
7.646,1,2,0,1,1,0
7.648,1,2,0,1,1,0
7.65,1,2,0,1,1,0
7.652,1,2,0,1,1,0
7.654,1,2,0,1,1,0
7.656,1,2,0,1,1,0
7.658,1,2,0,1,1,0
7.66,1,2,0,1,1,0
7.662,1,2,0,1,1,0
7.664,1,2,0,1,1,0
7.666,1,2,0,1,1,0
7.668,1,2,0,1,1,0
7.67,1,2,0,1,1,0
7.672,1,2,0,1,1,0
7.674,1,2,0,1,1,0
7.676,1,2,0,1,1,0
7.678,1,2,0,1,1,0
7.68,1,2,0,1,1,0
7.682,1,2,0,1,1,0
7.684,1,2,0,1,1,0
7.686,1,2,0,1,1,0
7.688,1,2,0,1,1,0
7.69,1,2,0,1,1,0
7.692,1,2,0,1,1,0
7.694,1,2,0,1,1,0
7.696,1,2,0,1,1,0
7.698,1,2,0,1,1,0
7.7,1,2,0,1,1,0
7.702,1,2,0,1,1,0
7.704,1,2,0,1,1,0
7.706,1,2,0,1,1,0
7.708,1,2,0,1,1,0
7.71,1,2,0,1,1,0
7.712,1,2,0,1,1,0
7.714,1,2,0,1,1,0
7.716,1,2,0,1,1,0
7.718,1,2,0,1,1,0
7.72,1,2,0,1,1,0
7.722,1,2,0,1,1,0
7.724,1,2,0,1,1,0
7.726,1,2,0,1,1,0
7.728,1,2,0,1,1,0
7.73,1,2,0,1,1,0
7.732,1,2,0,1,1,0
7.734,1,2,0,1,1,0
7.736,1,2,0,1,1,0
7.738,1,2,0,1,1,0
7.74,1,2,0,1,1,0
7.742,1,2,0,1,1,0
7.744,1,2,0,1,1,0
7.746,1,2,0,1,1,0
7.748,1,2,0,1,1,0
7.75,1,2,0,1,1,0
7.752,1,2,0,1,1,0
7.754,1,2,0,1,1,0
7.756,1,2,0,1,1,0
7.758,1,2,0,1,1,0
7.76,1,2,0,1,1,0
7.762,1,2,0,1,1,0
7.764,1,2,0,1,1,0
7.766,1,2,0,1,1,0
7.768,1,2,0,1,1,0
7.77,1,2,0,1,1,0
7.772,1,2,0,1,1,0
7.774,1,2,0,1,1,0
7.776,1,2,0,1,1,0
7.778,1,2,0,1,1,0
7.78,1,2,0,1,1,0
7.782,1,2,0,1,1,0
7.784,1,2,0,1,1,0
7.786,1,2,0,1,1,0
7.788,1,2,0,1,1,0
7.79,1,2,0,1,1,0
7.792,1,2,0,1,1,0
7.794,1,2,0,1,1,0
7.796,1,2,0,1,1,0
7.798,1,2,0,1,1,0
7.8,1,2,0,1,1,0
7.802,1,2,0,1,1,0
7.804,1,2,0,1,1,0
7.806,1,2,0,1,1,0
7.808,1,2,0,1,1,0
7.81,1,2,0,1,1,0
7.812,1,2,0,1,1,0
7.814,1,2,0,1,1,0
7.816,1,2,0,1,1,0
7.818,1,2,0,1,1,0
7.82,1,2,0,1,1,0
7.822,1,2,0,1,1,0
7.824,1,2,0,1,1,0
7.826,1,2,0,1,1,0
7.828,1,2,0,1,1,0
7.83,1,2,0,1,1,0
7.832,1,2,0,1,1,0
7.834,1,2,0,1,1,0
7.836,1,2,0,1,1,0
7.838,1,2,0,1,1,0
7.84,1,2,0,1,1,0
7.842,1,2,0,1,1,0
7.844,1,2,0,1,1,0
7.846,1,2,0,1,1,0
7.848,1,2,0,1,1,0
7.85,1,2,0,1,1,0
7.852,1,2,0,1,1,0
7.854,1,2,0,1,1,0
7.856,1,2,0,1,1,0
7.858,1,2,0,1,1,0
7.86,1,2,0,1,1,0
7.862,1,2,0,1,1,0
7.864,1,2,0,1,1,0
7.866,1,2,0,1,1,0
7.868,1,2,0,1,1,0
7.87,1,2,0,1,1,0
7.872,1,2,0,1,1,0
7.874,1,2,0,1,1,0
7.876,1,2,0,1,1,0
7.878,1,2,0,1,1,0
7.88,1,2,0,1,1,0
7.882,1,2,0,1,1,0
7.884,1,2,0,1,1,0
7.886,1,2,0,1,1,0
7.888,1,2,0,1,1,0
7.89,1,2,0,1,1,0
7.892,1,2,0,1,1,0
7.894,1,2,0,1,1,0
7.896,1,2,0,1,1,0
7.898,1,2,0,1,1,0
7.9,1,2,0,1,1,0
7.902,1,2,0,1,1,0
7.904,1,2,0,1,1,0
7.906,1,2,0,1,1,0
7.908,1,2,0,1,1,0
7.91,1,2,0,1,1,0
7.912,1,2,0,1,1,0
7.914,1,2,0,1,1,0
7.916,1,2,0,1,1,0
7.918,1,2,0,1,1,0
7.92,1,2,0,1,1,0
7.922,1,2,0,1,1,0
7.924,1,2,0,1,1,0
7.926,1,2,0,1,1,0
7.928,1,2,0,1,1,0
7.93,1,2,0,1,1,0
7.932,1,2,0,1,1,0
7.934,1,2,0,1,1,0
7.936,1,2,0,1,1,0
7.938,1,2,0,1,1,0
7.94,1,2,0,1,1,0
7.942,1,2,0,1,1,0
7.944,1,2,0,1,1,0
7.946,1,2,0,1,1,0
7.948,1,2,0,1,1,0
7.95,1,2,0,1,1,0
7.952,1,2,0,1,1,0
7.954,1,2,0,1,1,0
7.956,1,2,0,1,1,0
7.958,1,2,0,1,1,0
7.96,1,2,0,1,1,0
7.962,1,2,0,1,1,0
7.964,1,2,0,1,1,0
7.966,1,2,0,1,1,0
7.968,1,2,0,1,1,0
7.97,1,2,0,1,1,0
7.972,1,2,0,1,1,0
7.974,1,2,0,1,1,0
7.976,1,2,0,1,1,0
7.978,1,2,0,1,1,0
7.98,1,2,0,1,1,0
7.982,1,2,0,1,1,0
7.984,1,2,0,1,1,0
7.986,1,2,0,1,1,0
7.988,1,2,0,1,1,0
7.99,1,2,0,1,1,0
7.992,1,2,0,1,1,0
7.994,1,2,0,1,1,0
7.996,1,2,0,1,1,0
7.998,1,2,0,1,1,0
8,1,2,0,1,1,0
8,0,2,0,1,1,0
8.002,0,2,0,1,1,0
8.004,0,2,0,1,1,0
8.006,0,2,0,1,1,0
8.008,0,2,0,1,1,0
8.01,0,2,0,1,1,0
8.012,0,2,0,1,1,0
8.014,0,2,0,1,1,0
8.016,0,2,0,1,1,0
8.018,0,2,0,1,1,0
8.02,0,2,0,1,1,0
8.022,0,2,0,1,1,0
8.024,0,2,0,1,1,0
8.026,0,2,0,1,1,0
8.028,0,2,0,1,1,0
8.03,0,2,0,1,1,0
8.032,0,2,0,1,1,0
8.034,0,2,0,1,1,0
8.036,0,2,0,1,1,0
8.038,0,2,0,1,1,0
8.04,0,2,0,1,1,0
8.042,0,2,0,1,1,0
8.044,0,2,0,1,1,0
8.046,0,2,0,1,1,0
8.048,0,2,0,1,1,0
8.05,0,2,0,1,1,0
8.052,0,2,0,1,1,0
8.054,0,2,0,1,1,0
8.056,0,2,0,1,1,0
8.058,0,2,0,1,1,0
8.06,0,2,0,1,1,0
8.062,0,2,0,1,1,0
8.064,0,2,0,1,1,0
8.066,0,2,0,1,1,0
8.068,0,2,0,1,1,0
8.07,0,2,0,1,1,0
8.072,0,2,0,1,1,0
8.074,0,2,0,1,1,0
8.076,0,2,0,1,1,0
8.078,0,2,0,1,1,0
8.08,0,2,0,1,1,0
8.082,0,2,0,1,1,0
8.084,0,2,0,1,1,0
8.086,0,2,0,1,1,0
8.088,0,2,0,1,1,0
8.09,0,2,0,1,1,0
8.092,0,2,0,1,1,0
8.094,0,2,0,1,1,0
8.096,0,2,0,1,1,0
8.098,0,2,0,1,1,0
8.1,0,2,0,1,1,0
8.102,0,2,0,1,1,0
8.104,0,2,0,1,1,0
8.106,0,2,0,1,1,0
8.108,0,2,0,1,1,0
8.11,0,2,0,1,1,0
8.112,0,2,0,1,1,0
8.114,0,2,0,1,1,0
8.116,0,2,0,1,1,0
8.118,0,2,0,1,1,0
8.12,0,2,0,1,1,0
8.122,0,2,0,1,1,0
8.124,0,2,0,1,1,0
8.126,0,2,0,1,1,0
8.128,0,2,0,1,1,0
8.13,0,2,0,1,1,0
8.132,0,2,0,1,1,0
8.134,0,2,0,1,1,0
8.136,0,2,0,1,1,0
8.138,0,2,0,1,1,0
8.14,0,2,0,1,1,0
8.142,0,2,0,1,1,0
8.144,0,2,0,1,1,0
8.146,0,2,0,1,1,0
8.148,0,2,0,1,1,0
8.15,0,2,0,1,1,0
8.152,0,2,0,1,1,0
8.154,0,2,0,1,1,0
8.156,0,2,0,1,1,0
8.158,0,2,0,1,1,0
8.16,0,2,0,1,1,0
8.162,0,2,0,1,1,0
8.164,0,2,0,1,1,0
8.166,0,2,0,1,1,0
8.168,0,2,0,1,1,0
8.17,0,2,0,1,1,0
8.172,0,2,0,1,1,0
8.174,0,2,0,1,1,0
8.176,0,2,0,1,1,0
8.178,0,2,0,1,1,0
8.18,0,2,0,1,1,0
8.182,0,2,0,1,1,0
8.184,0,2,0,1,1,0
8.186,0,2,0,1,1,0
8.188,0,2,0,1,1,0
8.19,0,2,0,1,1,0
8.192,0,2,0,1,1,0
8.194,0,2,0,1,1,0
8.196,0,2,0,1,1,0
8.198,0,2,0,1,1,0
8.2,0,2,0,1,1,0
8.202,0,2,0,1,1,0
8.204,0,2,0,1,1,0
8.206,0,2,0,1,1,0
8.208,0,2,0,1,1,0
8.21,0,2,0,1,1,0
8.212,0,2,0,1,1,0
8.214,0,2,0,1,1,0
8.216,0,2,0,1,1,0
8.218,0,2,0,1,1,0
8.22,0,2,0,1,1,0
8.222,0,2,0,1,1,0
8.224,0,2,0,1,1,0
8.226,0,2,0,1,1,0
8.228,0,2,0,1,1,0
8.23,0,2,0,1,1,0
8.232,0,2,0,1,1,0
8.234,0,2,0,1,1,0
8.236,0,2,0,1,1,0
8.238,0,2,0,1,1,0
8.24,0,2,0,1,1,0
8.242,0,2,0,1,1,0
8.244,0,2,0,1,1,0
8.246,0,2,0,1,1,0
8.248,0,2,0,1,1,0
8.25,0,2,0,1,1,0
8.252,0,2,0,1,1,0
8.254,0,2,0,1,1,0
8.256,0,2,0,1,1,0
8.258,0,2,0,1,1,0
8.26,0,2,0,1,1,0
8.262,0,2,0,1,1,0
8.264,0,2,0,1,1,0
8.266,0,2,0,1,1,0
8.268,0,2,0,1,1,0
8.27,0,2,0,1,1,0
8.272,0,2,0,1,1,0
8.274,0,2,0,1,1,0
8.276,0,2,0,1,1,0
8.278,0,2,0,1,1,0
8.28,0,2,0,1,1,0
8.282,0,2,0,1,1,0
8.284,0,2,0,1,1,0
8.286,0,2,0,1,1,0
8.288,0,2,0,1,1,0
8.29,0,2,0,1,1,0
8.292,0,2,0,1,1,0
8.294,0,2,0,1,1,0
8.296,0,2,0,1,1,0
8.298,0,2,0,1,1,0
8.3,0,2,0,1,1,0
8.302,0,2,0,1,1,0
8.304,0,2,0,1,1,0
8.306,0,2,0,1,1,0
8.308,0,2,0,1,1,0
8.31,0,2,0,1,1,0
8.312,0,2,0,1,1,0
8.314,0,2,0,1,1,0
8.316,0,2,0,1,1,0
8.318,0,2,0,1,1,0
8.32,0,2,0,1,1,0
8.322,0,2,0,1,1,0
8.324,0,2,0,1,1,0
8.326,0,2,0,1,1,0
8.328,0,2,0,1,1,0
8.33,0,2,0,1,1,0
8.332,0,2,0,1,1,0
8.334,0,2,0,1,1,0
8.336,0,2,0,1,1,0
8.338,0,2,0,1,1,0
8.34,0,2,0,1,1,0
8.342,0,2,0,1,1,0
8.344,0,2,0,1,1,0
8.346,0,2,0,1,1,0
8.348,0,2,0,1,1,0
8.35,0,2,0,1,1,0
8.352,0,2,0,1,1,0
8.354,0,2,0,1,1,0
8.356,0,2,0,1,1,0
8.358,0,2,0,1,1,0
8.36,0,2,0,1,1,0
8.362,0,2,0,1,1,0
8.364,0,2,0,1,1,0
8.366,0,2,0,1,1,0
8.368,0,2,0,1,1,0
8.37,0,2,0,1,1,0
8.372,0,2,0,1,1,0
8.374,0,2,0,1,1,0
8.376,0,2,0,1,1,0
8.378,0,2,0,1,1,0
8.38,0,2,0,1,1,0
8.382,0,2,0,1,1,0
8.384,0,2,0,1,1,0
8.386,0,2,0,1,1,0
8.388,0,2,0,1,1,0
8.39,0,2,0,1,1,0
8.392,0,2,0,1,1,0
8.394,0,2,0,1,1,0
8.396,0,2,0,1,1,0
8.398,0,2,0,1,1,0
8.4,0,2,0,1,1,0
8.402,0,2,0,1,1,0
8.404,0,2,0,1,1,0
8.406,0,2,0,1,1,0
8.408,0,2,0,1,1,0
8.41,0,2,0,1,1,0
8.412,0,2,0,1,1,0
8.414,0,2,0,1,1,0
8.416,0,2,0,1,1,0
8.418,0,2,0,1,1,0
8.42,0,2,0,1,1,0
8.422,0,2,0,1,1,0
8.424,0,2,0,1,1,0
8.426,0,2,0,1,1,0
8.428,0,2,0,1,1,0
8.43,0,2,0,1,1,0
8.432,0,2,0,1,1,0
8.434,0,2,0,1,1,0
8.436,0,2,0,1,1,0
8.438,0,2,0,1,1,0
8.44,0,2,0,1,1,0
8.442,0,2,0,1,1,0
8.444,0,2,0,1,1,0
8.446,0,2,0,1,1,0
8.448,0,2,0,1,1,0
8.45,0,2,0,1,1,0
8.452,0,2,0,1,1,0
8.454,0,2,0,1,1,0
8.456,0,2,0,1,1,0
8.458,0,2,0,1,1,0
8.46,0,2,0,1,1,0
8.462,0,2,0,1,1,0
8.464,0,2,0,1,1,0
8.466,0,2,0,1,1,0
8.468,0,2,0,1,1,0
8.47,0,2,0,1,1,0
8.472,0,2,0,1,1,0
8.474,0,2,0,1,1,0
8.476,0,2,0,1,1,0
8.478,0,2,0,1,1,0
8.48,0,2,0,1,1,0
8.482,0,2,0,1,1,0
8.484,0,2,0,1,1,0
8.486,0,2,0,1,1,0
8.488,0,2,0,1,1,0
8.49,0,2,0,1,1,0
8.492,0,2,0,1,1,0
8.494,0,2,0,1,1,0
8.496,0,2,0,1,1,0
8.498,0,2,0,1,1,0
8.5,0,2,0,1,1,0
8.502,0,2,0,1,1,0
8.504,0,2,0,1,1,0
8.506,0,2,0,1,1,0
8.508,0,2,0,1,1,0
8.51,0,2,0,1,1,0
8.512,0,2,0,1,1,0
8.514,0,2,0,1,1,0
8.516,0,2,0,1,1,0
8.518,0,2,0,1,1,0
8.52,0,2,0,1,1,0
8.522,0,2,0,1,1,0
8.524,0,2,0,1,1,0
8.526,0,2,0,1,1,0
8.528,0,2,0,1,1,0
8.53,0,2,0,1,1,0
8.532,0,2,0,1,1,0
8.534,0,2,0,1,1,0
8.536,0,2,0,1,1,0
8.538,0,2,0,1,1,0
8.54,0,2,0,1,1,0
8.542,0,2,0,1,1,0
8.544,0,2,0,1,1,0
8.546,0,2,0,1,1,0
8.548,0,2,0,1,1,0
8.55,0,2,0,1,1,0
8.552,0,2,0,1,1,0
8.554,0,2,0,1,1,0
8.556,0,2,0,1,1,0
8.558,0,2,0,1,1,0
8.56,0,2,0,1,1,0
8.562,0,2,0,1,1,0
8.564,0,2,0,1,1,0
8.566,0,2,0,1,1,0
8.568,0,2,0,1,1,0
8.57,0,2,0,1,1,0
8.572,0,2,0,1,1,0
8.574,0,2,0,1,1,0
8.576,0,2,0,1,1,0
8.578,0,2,0,1,1,0
8.58,0,2,0,1,1,0
8.582,0,2,0,1,1,0
8.584,0,2,0,1,1,0
8.586,0,2,0,1,1,0
8.588,0,2,0,1,1,0
8.59,0,2,0,1,1,0
8.592,0,2,0,1,1,0
8.594,0,2,0,1,1,0
8.596,0,2,0,1,1,0
8.598,0,2,0,1,1,0
8.6,0,2,0,1,1,0
8.602,0,2,0,1,1,0
8.604,0,2,0,1,1,0
8.606,0,2,0,1,1,0
8.608,0,2,0,1,1,0
8.61,0,2,0,1,1,0
8.612,0,2,0,1,1,0
8.614,0,2,0,1,1,0
8.616,0,2,0,1,1,0
8.618,0,2,0,1,1,0
8.62,0,2,0,1,1,0
8.622,0,2,0,1,1,0
8.624,0,2,0,1,1,0
8.626,0,2,0,1,1,0
8.628,0,2,0,1,1,0
8.63,0,2,0,1,1,0
8.632,0,2,0,1,1,0
8.634,0,2,0,1,1,0
8.636,0,2,0,1,1,0
8.638,0,2,0,1,1,0
8.64,0,2,0,1,1,0
8.642,0,2,0,1,1,0
8.644,0,2,0,1,1,0
8.646,0,2,0,1,1,0
8.648,0,2,0,1,1,0
8.65,0,2,0,1,1,0
8.652,0,2,0,1,1,0
8.654,0,2,0,1,1,0
8.656,0,2,0,1,1,0
8.658,0,2,0,1,1,0
8.66,0,2,0,1,1,0
8.662,0,2,0,1,1,0
8.664,0,2,0,1,1,0
8.666,0,2,0,1,1,0
8.668,0,2,0,1,1,0
8.67,0,2,0,1,1,0
8.672,0,2,0,1,1,0
8.674,0,2,0,1,1,0
8.676,0,2,0,1,1,0
8.678,0,2,0,1,1,0
8.68,0,2,0,1,1,0
8.682,0,2,0,1,1,0
8.684,0,2,0,1,1,0
8.686,0,2,0,1,1,0
8.688,0,2,0,1,1,0
8.69,0,2,0,1,1,0
8.692,0,2,0,1,1,0
8.694,0,2,0,1,1,0
8.696,0,2,0,1,1,0
