"time","directMass.mass.s","directMass.mass.v","mass2a.s","mass2a.v","mass2b.s","mass2b.v","mass3a.s","mass3a.v","mass3b.s","mass3b.v"
0.0705,0.00213823185997783,0.0886034405367011,0.00244572868384849,0.0926134443617977,0.00198448344804279,0.0865984386241575,0.00244158052481008,0.0942737942958156,0.0019865575275617,0.0857682636571449
0.071,0.00218282745394791,0.0897799333232514,0.00249232354643437,0.0937669042571363,0.00202807940770498,0.0877864478563136,0.00248908117646925,0.0957252641589191,0.00202970059268724,0.0868072679054185
0.0715,0.0022280127899503,0.0909624016955479,0.0025394966116969,0.0949262722685022,0.00207227087907731,0.0889804664090754,0.00253730670178022,0.0971743709566369,0.00207336583403535,0.0878564170650043
0.072,0.00227379084393642,0.0921507989696589,0.00258725081444158,0.0960914928576165,0.00211706085868414,0.0901804520256848,0.00258625529901563,0.0986200536087847,0.00211755861639682,0.088916171650097
0.0725,0.00232016456946033,0.0933450782391046,0.00263558908587763,0.0972625067216658,0.00216245231125198,0.0913863639978286,0.00263592666167371,0.100061335262131,0.00216228352335364,0.0899869497275925
0.073,0.00236713689542112,0.0945451923521493,0.00268451430215481,0.0984392592505269,0.00220844819205459,0.0925981589029652,0.00268631767737074,0.101497217435395,0.00220754650444631,0.0910691798105276
0.0735,0.00241471072723339,0.0957510939284293,0.00273402931566976,0.0996216954386296,0.00225505143301552,0.0938157931733338,0.00273742503785989,0.10292675036234,0.00225335357192015,0.0921632657114751
0.074,0.00246288894664572,0.096962735360067,0.0027841369537292,0.100809760138919,0.0023022649431043,0.0950392229706457,0.00278924512339962,0.104349033844829,0.00229971085826878,0.0932695861176868
0.0745,0.00251167441150259,0.0981800688121363,0.00283484001584718,0.102003398540366,0.00235009160933062,0.0962684039480259,0.00284177377306285,0.105763215197964,0.00234662473072247,0.0943884956192238
0.075,0.00256106995607456,0.0994030462291467,0.00288614127649588,0.103202554870166,0.00239853429586421,0.0975032919086421,0.00289500729723375,0.107168462063598,0.00239410128549497,0.0955203383119221
0.0755,0.00261107839067154,0.100631619334095,0.00293804348362694,0.104407173184801,0.00244759584419417,0.0987438424087476,0.00294894189212842,0.108563984347803,0.00244214663994311,0.0966654368272427
0.076,0.00266170250063715,0.101865739621102,0.00299054935354058,0.105617199964761,0.00249727907418576,0.0999900094492771,0.00300357167453327,0.109949098574685,0.0024907679136891,0.0978240601443117
0.0765,0.00271294504732433,0.103105358368585,0.00304366157744495,0.106832580935856,0.00254758678226435,0.101241747084954,0.00305889113316941,0.111323156467178,0.00253997200440181,0.0989964593192894
0.077,0.00276480876763049,0.104350426637502,0.003097382819516,0.108053262088158,0.00259852174168807,0.102499008912178,0.00311489436888581,0.112685572243566,0.00258976596700284,0.100182853834471
0.0775,0.00281729637393943,0.10560089527376,0.00315171571681269,0.109279189597796,0.00265008670250313,0.103761748111747,0.0031715752168214,0.114035816260113,0.00264015695249845,0.101383434780585
0.078,0.00287041055493967,0.106856714918989,0.00320666287641764,0.11051030848286,0.00270228439420102,0.105029918137058,0.00322892895869385,0.115373264411862,0.0026911513530626,0.102598440172553
0.0785,0.00292415397322423,0.108117835990598,0.00326222688276774,0.111746565908292,0.00275511751845281,0.106303471031756,0.00328694819529979,0.116697577265961,0.00274275686218646,0.103827965352918
0.079,0.00297852926700538,0.109384208701108,0.00331841029195649,0.112987908546909,0.00280858875453017,0.107582358778213,0.0033456261853641,0.118008401915682,0.00279498080782604,0.105072112093822
0.0795,0.00303353904950822,0.110655783055322,0.00337521563338572,0.114234283293388,0.00286270075756981,0.108866532936293,0.00340495597258807,0.119305455890742,0.00284783058796831,0.106330946637613
0.08,0.00308918590885701,0.111932508852206,0.00343264540985656,0.11548563726624,0.00291745615835758,0.110155944645194,0.003464930407088,0.120588529936655,0.00290131365974154,0.107604498309983
0.0805,0.00314547240871333,0.113214335693689,0.0034907020971762,0.116741917077297,0.00297285756448224,0.111450545001891,0.00352554304499835,0.121857354403006,0.00295543709057083,0.108892826339032
0.081,0.00320240108700678,0.114501212975906,0.00354938814499347,0.118003069959873,0.00302890755801378,0.112750284483927,0.00358678681973607,0.123111811723518,0.00301020822064215,0.110195913602101
0.0815,0.00325997445596251,0.115793089892374,0.00360870597679901,0.119269043633307,0.00308560869554461,0.114055113021912,0.00364865422821284,0.12435191360379,0.00306563456983736,0.111513678036667
0.082,0.00331819500255616,0.117089915441107,0.00366865798964999,0.120539785750865,0.00314296350900961,0.115364980286233,0.00371113801652714,0.125577700632901,0.00312172349557069,0.112846022845211
0.0825,0.00337706518816305,0.118391638424311,0.00372924655441393,0.121815244132947,0.00320097450503796,0.116679835569998,0.00377423092418806,0.126789288118062,0.00317848232015056,0.114192813577437
0.083,0.00343658744874566,0.119698207452907,0.00379047401586488,0.123095366486937,0.00325964416518641,0.117999627935896,0.00383792591321507,0.127986812584893,0.00323591821651097,0.115553904886915
0.0835,0.00349676419516319,0.12100957095212,0.00385234269278285,0.124380100012879,0.00331897494635373,0.119324306421745,0.00390221648034462,0.129170355472245,0.0032940380525725,0.116929178692058
0.084,0.00355759781116928,0.122325677146803,0.00391485487798831,0.125669393173582,0.00337896927776013,0.120653819133418,0.00396709539389291,0.130340299119803,0.00335284901980749,0.118318366160304
0.0845,0.00361909065504847,0.123646474078665,0.00397801283847905,0.126963194057857,0.00343962956333355,0.121988114089073,0.00403255591024671,0.131497002316696,0.00341235802744938,0.11972120995965
0.085,0.00368124505901442,0.124971909603868,0.00404181881550401,0.128261450839451,0.00350095818076999,0.123327138986081,0.00409859146503729,0.132640894414967,0.00347257185600301,0.121137417198319
0.0855,0.00374406332910686,0.126301931395005,0.00410627502465124,0.129564111768925,0.00356295748133504,0.12467084120805,0.00416519570425254,0.133772476159983,0.00353349714153405,0.122566659012518
0.086,0.00380754774623714,0.127636486952279,0.00417138365150703,0.130871124512198,0.00362562979360257,0.126019168172325,0.00423236271013767,0.134892079300373,0.0035951402642869,0.124008690778234
0.0865,0.00387170056373582,0.128975523586647,0.0042371468608032,0.13218243747889,0.0036889774152025,0.12737206664053,0.00430008663384969,0.136000360856848,0.00365750752867891,0.125463104951548
0.087,0.0039365240087733,0.130318988434008,0.0043035667906298,0.133497998947475,0.00375300261784543,0.128729483177278,0.00436836198497889,0.13709798394601,0.00372060502067054,0.126929490678008
0.0875,0.00400202028210187,0.131666828455933,0.00437064555312062,0.134817757145321,0.00381770764659288,0.130091364111244,0.0044371836363755,0.138185651161936,0.00378443860496508,0.128407417102933
0.088,0.00406819155786011,0.133018990440901,0.00443838523489807,0.136141660293229,0.00388309471934151,0.131457655514742,0.00450654683956197,0.139264124848904,0.00384901391700921,0.129896423236901
0.0885,0.00413503998401861,0.134375421010233,0.00450678789331302,0.137469656599327,0.0039491660293718,0.132828303215691,0.00457644700412902,0.140334108257952,0.00391433647396344,0.131396077386375
0.089,0.00420256768188065,0.135736066617213,0.00457585555934237,0.138801694244022,0.00401592374315018,0.134203252803814,0.00464687991667238,0.141396332895195,0.00398041156448481,0.132905933478224
0.0895,0.00427077674511768,0.137100873542856,0.00464559024376358,0.140137721360544,0.00408336999579511,0.135582449634017,0.00471784217607766,0.142451747360614,0.00404724402963771,0.134425436633979
0.09,0.00433966924083958,0.138469787906346,0.00471599392899475,0.141477686034754,0.00415150689676239,0.136965838842147,0.00478933068243872,0.143501262239392,0.00411483852004004,0.135954050739825
0.0905,0.00440924720912652,0.139842755664384,0.00478706857177269,0.142821536290382,0.00422033652780383,0.13835336535139,0.00486134284151038,0.144545830655666,0.00418319939293463,0.137491218168744
0.091,0.00447951266303374,0.141219722613892,0.00485881610259454,0.144169220107268,0.00428986094325374,0.139744973867208,0.00493387649527422,0.145586428900136,0.00425233074691353,0.139036369470771
0.0915,0.00455046758953987,0.142600634401031,0.00493123841944604,0.1455206857259,0.00436008217458719,0.1411406087386,0.00500692888960077,0.146623863163219,0.00432223693950945,0.140589020019938
0.092,0.00462211394682123,0.143985436505642,0.00500433740377885,0.146875880836986,0.00443100221834282,0.142540214339975,0.00508049939173497,0.147659253463218,0.00439292122436439,0.142148528026855
0.0925,0.0046944536663002,0.145374074257624,0.00507811490757679,0.148234753219855,0.00450262304566231,0.143943734776513,0.00515458733513545,0.148693637604562,0.00446438683188261,0.143714292584156
0.093,0.00476748865197966,0.146766492835151,0.00515257275685756,0.149597250557223,0.00457494659954111,0.14535111397412,0.0052291926343453,0.149728075386688,0.00453663666079687,0.145285701559384
0.0935,0.00484122078035629,0.148162637266769,0.00522771275166831,0.150963320425661,0.00464797479470068,0.146762295687328,0.00530431580892674,0.150763646093505,0.00460967326607109,0.146862132853403
0.094,0.00491565190122526,0.149562452439125,0.00530353666283775,0.152332910537701,0.00472170952041942,0.148177223389842,0.0053799567911524,0.151801332021089,0.00468349945626171,0.148443012648145
0.0945,0.00499078383615465,0.150965883089964,0.00538004623720814,0.15370596832605,0.00479615263562832,0.149595840471926,0.00545611691354836,0.152842199956863,0.00475811729745783,0.150027724656516
0.095,0.00506661837871971,0.152372873812252,0.00545724319646317,0.155082441024646,0.00487130596984839,0.15101809020606,0.00553279849495839,0.153887357640691,0.0048335283206004,0.151615631898033
0.0955,0.00514315729497023,0.153783369059772,0.00553512923510728,0.156462275815558,0.00494717132490212,0.152443915681884,0.0056100041084398,0.154937880413641,0.00490973388823547,0.153206113382839
0.096,0.00522040232309422,0.155197313147643,0.00561370602136991,0.157845419748955,0.0050237504739568,0.153873259846991,0.00568773694593904,0.155994840634813,0.00498673501167185,0.154798549404059
0.0965,0.00529835517368458,0.156614650256469,0.00569297519625713,0.159231819824577,0.00510104516239872,0.15530606547242,0.00576600028449629,0.157059279878803,0.00506453261827876,0.156392335445303
0.097,0.00537701753000532,0.158035324436499,0.00577293837260407,0.160621423073123,0.00517905710870637,0.156742275118191,0.00584479695293235,0.158132181154715,0.00514312781854184,0.157986896077392
0.0975,0.00545639104600772,0.159459279598666,0.00585359714010423,0.162014176058891,0.00525778799895989,0.158181831368558,0.00592413235934715,0.159214600146428,0.00522252038933804,0.159581619324786
0.098,0.00553647734804831,0.160886459527202,0.00593495306050605,0.16341002533454,0.00533723949181987,0.159624676623537,0.00600401166060067,0.160307534841341,0.00530271019177217,0.161175921870133
0.0985,0.00561727803429442,0.162316807878771,0.00601700766895168,0.164808917301093,0.00541741321696622,0.161070753167614,0.00608444059111272,0.161411958579589,0.00538369675588531,0.162769232528363
0.099,0.00569879467464914,0.16375026818464,0.00609976247393599,0.16621079820154,0.00549831077500615,0.162520003176194,0.00616542546965984,0.162528816393668,0.00546547927714383,0.164360994080127
0.0995,0.00578102881200857,0.165186783859767,0.00618321895397,0.167615614545037,0.00557993374102829,0.163972368517136,0.0062469709653059,0.163659013813663,0.00554805773535995,0.16595066888282
0.1,0.00586398195940076,0.16662629819048,0.00626737856443196,0.169023312200016,0.0056622836568856,0.165427791185717,0.006329084790481,0.164803428963409,0.00563143054386068,0.167537732804017
0.1005,0.00594765560181473,0.168068754346545,0.00635224273281613,0.170433837003209,0.00574536203631447,0.166886213018217,0.00641177450506117,0.16596289813172,0.00571559615019155,0.169121682453958
0.101,0.00603205119583858,0.169514095381833,0.00643781285940162,0.171847134660519,0.0058291703640575,0.168347575742495,0.00649504800575754,0.167138213734618,0.00580055279087914,0.170702036205442
0.1015,0.00611717016950539,0.170962264236082,0.00652409031740702,0.173263150715065,0.00591371009555502,0.169811820996596,0.00657891366593324,0.168330121102203,0.00588629842129151,0.172278335803023
0.102,0.00620301392277619,0.172413203739612,0.006611076451776,0.17468183075342,0.00599898265827674,0.171278890232713,0.00666337939611007,0.169539337109123,0.0059728311861093,0.173850137054858
0.1025,0.00628958382698429,0.173866856613298,0.00669877258014287,0.176103120215383,0.00608498945040545,0.17274872481226,0.00674845346607529,0.170766526784949,0.00606014900743883,0.175417021527473
0.103,0.00637688122406128,0.175323165467538,0.00678717999425642,0.177526964120374,0.00617173183896416,0.174221266141124,0.00683414569738265,0.17201227108939,0.00614824898740064,0.176978612656612
0.1035,0.00646490742751735,0.176782072809252,0.00687629995772164,0.178953307463548,0.00625921116241566,0.175696455482108,0.00692046568024789,0.173277105665737,0.00623712830115213,0.17853455638101
0.104,0.00655366372203194,0.178243521042521,0.00696613370665818,0.180382095081401,0.00634742872971927,0.177174234023086,0.00700742334755179,0.174561503369342,0.00632678390927205,0.180084529879112
0.1045,0.00664315136353425,0.179707452471434,0.00705668244952739,0.18181327169399,0.00643638582053814,0.17865454286016,0.00709502875446349,0.175865885410708,0.00641721266806968,0.181628236001798
0.105,0.00673337158026973,0.181173809307209,0.00714794736623455,0.18324678225237,0.00652608368728778,0.180137322834633,0.00718329043605181,0.177190732469158,0.00650841215237873,0.183165347726236
0.1055,0.00682432556974887,0.182642533657456,0.00723992961025784,0.184682571011264,0.00661652354949485,0.181622514980556,0.00727221970412853,0.178536278265362,0.00660037850255909,0.184695661353504
0.106,0.00691601450114291,0.184113567539062,0.00733263030677358,0.186120582288023,0.00670770659832804,0.183110060164586,0.00736182708752043,0.179902755468202,0.0066931082079542,0.186218973574493
0.1065,0.00700843951455727,0.185586852877542,0.00742605055307648,0.187560760254973,0.00679963399529814,0.184599899188831,0.00745212327590771,0.181290324990964,0.0067865976338821,0.187735116820832
0.107,0.00710160172097429,0.187062331509283,0.00752019141850785,0.189003048938966,0.00689230687220798,0.186091972794446,0.00754311909822241,0.182699073160085,0.00688084303235027,0.189243960683882
0.1075,0.00719550220324252,0.188539945187857,0.00761505394463675,0.190447392459277,0.00698572633254589,0.187586221552152,0.00763482438347424,0.184129165074872,0.00697584111312671,0.190745335244351
0.108,0.00729014201425484,0.190019635579421,0.00771063914476189,0.191893734625282,0.00707989344900179,0.189082586056495,0.00772724982360987,0.185580578405681,0.00707158810957737,0.192239164166292
0.1085,0.00738552217743602,0.191501344267074,0.00780694800397156,0.193342019060106,0.00717480926416872,0.190581006870563,0.00782040637003337,0.187053181885421,0.00716808008113738,0.193725425457902
0.109,0.00748164368720458,0.192985012755129,0.00790398147919725,0.194792189318389,0.00727047479120873,0.192081424473503,0.00791430465771657,0.188546809945126,0.00726531320194864,0.195204114160131
0.1095,0.00757850750865704,0.19447058247035,0.00800174049907945,0.196244188826967,0.00736689101344631,0.193583779292047,0.0080089552596873,0.190061221296636,0.00736328363314196,0.196675263057208
0.11,0.00767611457790602,0.195957994765505,0.00810022596422424,0.197697960947337,0.0074640588847474,0.195088011674593,0.00810436844647754,0.191596169286764,0.00746198764362032,0.198138907504876
0.1105,0.00777446580228172,0.197447190922458,0.00819943874734485,0.199153449016531,0.00756197932975064,0.196594061875426,0.0082005540201369,0.193151446856162,0.00756142169335418,0.199595062955607
0.111,0.0078735620584552,0.198938112148476,0.00829937969165792,0.200610596059721,0.00766065324185433,0.198101870192857,0.00829752228115905,0.194726545653807,0.00766158194710333,0.201043895395811
