"time","rho_a","rho_b","mu_a","mu_b","dp","m_flow1","m_flow2","der_m_flow1"
2.7258,2.8258,1.5629,0.28258,0.62516,1.7258,0.0327046539751779,0.000436869150691035,0.015262011138331
2.7264,2.8264,1.5632,0.28264,0.62528,1.7264,0.0327138111070057,0.000437023994332382,0.0152617616558547
2.727,2.827,1.5635,0.2827,0.6254,1.727,0.0327229680892068,0.000437178838857231,0.0152615123827915
2.7276,2.8276,1.5638,0.28276,0.62552,1.7276,0.0327321249219069,0.000437333684265058,0.0152612633189037
2.7282,2.8282,1.5641,0.28282,0.62564,1.7282,0.0327412816052313,0.000437488530555338,0.0152610144639538
2.7288,2.8288,1.5644,0.28288,0.62576,1.7288,0.0327504381393053,0.000437643377727545,0.0152607658177048
2.7294,2.8294,1.5647,0.28294,0.62588,1.7294,0.0327595945242542,0.000437798225781157,0.01526051737992
2.73,2.83,1.565,0.283,0.626,1.73,0.0327687507602029,0.000437953074715649,0.0152602691503631
2.7306,2.8306,1.5653,0.28306,0.62612,1.7306,0.0327779068472762,0.000438107924530499,0.015260021128798
2.7312,2.8312,1.5656,0.28312,0.62624,1.7312,0.032787062785599,0.000438262775225183,0.0152597733149891
2.7318,2.8318,1.5659,0.28318,0.62636,1.7318,0.0327962185752957,0.000438417626799179,0.0152595257087011
2.7324,2.8324,1.5662,0.28324,0.62648,1.7324,0.0328053742164909,0.000438572479251965,0.0152592783096988
2.733,2.833,1.5665,0.2833,0.6266,1.733,0.0328145297093088,0.00043872733258302,0.0152590311177477
2.7336,2.8336,1.5668,0.28336,0.62672,1.7336,0.0328236850538736,0.000438882186791822,0.0152587841326135
2.7342,2.8342,1.5671,0.28342,0.62684,1.7342,0.0328328402503092,0.000439037041877852,0.0152585373540621
2.7348,2.8348,1.5674,0.28348,0.62696,1.7348,0.0328419952987397,0.000439191897840587,0.0152582907818598
2.7354,2.8354,1.5677,0.28354,0.62708,1.7354,0.0328511501992887,0.00043934675467951,0.0152580444157734
2.736,2.836,1.568,0.2836,0.6272,1.736,0.0328603049520798,0.000439501612394099,0.0152577982555699
2.7366,2.8366,1.5683,0.28366,0.62732,1.7366,0.0328694595572365,0.000439656470983837,0.0152575523010166
2.7372,2.8372,1.5686,0.28372,0.62744,1.7372,0.0328786140148821,0.000439811330448204,0.0152573065518812
2.7378,2.8378,1.5689,0.28378,0.62756,1.7378,0.0328877683251398,0.000439966190786683,0.0152570610079317
2.7384,2.8384,1.5692,0.28384,0.62768,1.7384,0.0328969224881326,0.000440121051998755,0.0152568156689365
2.739,2.839,1.5695,0.2839,0.6278,1.739,0.0329060765039835,0.000440275914083902,0.0152565705346642
2.7396,2.8396,1.5698,0.28396,0.62792,1.7396,0.0329152303728151,0.000440430777041609,0.0152563256048838
2.7402,2.8402,1.5701,0.28402,0.62804,1.7402,0.0329243840947502,0.000440585640871358,0.0152560808793646
2.7408,2.8408,1.5704,0.28408,0.62816,1.7408,0.0329335376699112,0.000440740505572633,0.0152558363578764
2.7414,2.8414,1.5707,0.28414,0.62828,1.7414,0.0329426910984204,0.000440895371144919,0.0152555920401891
2.742,2.842,1.571,0.2842,0.6284,1.742,0.0329518443804001,0.000441050237587699,0.015255347926073
2.7426,2.8426,1.5713,0.28426,0.62852,1.7426,0.0329609975159724,0.00044120510490046,0.0152551040152989
2.7432,2.8432,1.5716,0.28432,0.62864,1.7432,0.0329701505052591,0.000441359973082686,0.0152548603076376
2.7438,2.8438,1.5719,0.28438,0.62876,1.7438,0.0329793033483821,0.000441514842133863,0.0152546168028605
2.7444,2.8444,1.5722,0.28444,0.62888,1.7444,0.032988456045463,0.000441669712053477,0.0152543735007391
2.745,2.845,1.5725,0.2845,0.629,1.745,0.0329976085966235,0.000441824582841016,0.0152541304010456
2.7456,2.8456,1.5728,0.28456,0.62912,1.7456,0.0330067610019847,0.000441979454495966,0.0152538875035521
2.7462,2.8462,1.5731,0.28462,0.62924,1.7462,0.0330159132616681,0.000442134327017815,0.0152536448080312
2.7468,2.8468,1.5734,0.28468,0.62936,1.7468,0.0330250653757947,0.00044228920040605,0.0152534023142559
2.7474,2.8474,1.5737,0.28474,0.62948,1.7474,0.0330342173444855,0.000442444074660159,0.0152531600219995
2.748,2.848,1.574,0.2848,0.6296,1.748,0.0330433691678614,0.000442598949779633,0.0152529179310354
2.7486,2.8486,1.5743,0.28486,0.62972,1.7486,0.033052520846043,0.000442753825763958,0.0152526760411377
2.7492,2.8492,1.5746,0.28492,0.62984,1.7492,0.0330616723791509,0.000442908702612626,0.0152524343520805
2.7498,2.8498,1.5749,0.28498,0.62996,1.7498,0.0330708237673056,0.000443063580325125,0.0152521928636384
2.7504,2.8504,1.5752,0.28504,0.63008,1.7504,0.0330799750106274,0.000443218458900947,0.0152519515755861
2.751,2.851,1.5755,0.2851,0.6302,1.751,0.0330891261092363,0.00044337333833958,0.015251710487699
2.7516,2.8516,1.5758,0.28516,0.63032,1.7516,0.0330982770632526,0.000443528218640518,0.0152514695997525
2.7522,2.8522,1.5761,0.28522,0.63044,1.7522,0.033107427872796,0.000443683099803252,0.0152512289115225
2.7528,2.8528,1.5764,0.28528,0.63056,1.7528,0.0331165785379863,0.000443837981827272,0.015250988422785
2.7534,2.8534,1.5767,0.28534,0.63068,1.7534,0.0331257290589432,0.000443992864712072,0.0152507481333165
2.754,2.854,1.577,0.2854,0.6308,1.754,0.0331348794357861,0.000444147748457143,0.0152505080428939
2.7546,2.8546,1.5773,0.28546,0.63092,1.7546,0.0331440296686344,0.00044430263306198,0.0152502681512941
2.7552,2.8552,1.5776,0.28552,0.63104,1.7552,0.0331531797576074,0.000444457518526076,0.0152500284582947
2.7558,2.8558,1.5779,0.28558,0.63116,1.7558,0.0331623297028241,0.000444612404848924,0.0152497889636732
2.7564,2.8564,1.5782,0.28564,0.63128,1.7564,0.0331714795044034,0.000444767292030019,0.0152495496672078
2.757,2.857,1.5785,0.2857,0.6314,1.757,0.0331806291624643,0.000444922180068855,0.0152493105686769
2.7576,2.8576,1.5788,0.28576,0.63152,1.7576,0.0331897786771254,0.000445077068964928,0.015249071667859
2.7582,2.8582,1.5791,0.28582,0.63164,1.7582,0.0331989280485052,0.000445231958717732,0.0152488329645331
2.7588,2.8588,1.5794,0.28588,0.63176,1.7588,0.0332080772767223,0.000445386849326765,0.0152485944584787
2.7594,2.8594,1.5797,0.28594,0.63188,1.7594,0.0332172263618948,0.000445541740791521,0.0152483561494751
2.76,2.86,1.58,0.286,0.632,1.76,0.033226375304141,0.000445696633111498,0.0152481180373025
2.7606,2.8606,1.5803,0.28606,0.63212,1.7606,0.0332355241035789,0.000445851526286193,0.0152478801217409
2.7612,2.8612,1.5806,0.28612,0.63224,1.7612,0.0332446727603264,0.000446006420315103,0.015247642402571
2.7618,2.8618,1.5809,0.28618,0.63236,1.7618,0.0332538212745012,0.000446161315197725,0.0152474048795736
2.7624,2.8624,1.5812,0.28624,0.63248,1.7624,0.0332629696462211,0.000446316210933559,0.0152471675525298
2.763,2.863,1.5815,0.2863,0.6326,1.763,0.0332721178756034,0.000446471107522102,0.0152469304212211
2.7636,2.8636,1.5818,0.28636,0.63272,1.7636,0.0332812659627656,0.000446626004962855,0.0152466934854294
2.7642,2.8642,1.5821,0.28642,0.63284,1.7642,0.033290413907825,0.000446780903255315,0.0152464567449366
2.7648,2.8648,1.5824,0.28648,0.63296,1.7648,0.0332995617108986,0.000446935802398983,0.0152462201995252
2.7654,2.8654,1.5827,0.28654,0.63308,1.7654,0.0333087093721034,0.00044709070239336,0.0152459838489778
2.766,2.866,1.583,0.2866,0.6332,1.766,0.0333178568915563,0.000447245603237945,0.0152457476930776
2.7666,2.8666,1.5833,0.28666,0.63332,1.7666,0.033327004269374,0.000447400504932239,0.0152455117316077
2.7672,2.8672,1.5836,0.28672,0.63344,1.7672,0.033336151505673,0.000447555407475745,0.0152452759643518
2.7678,2.8678,1.5839,0.28678,0.63356,1.7678,0.03334529860057,0.000447710310867964,0.0152450403910939
2.7684,2.8684,1.5842,0.28684,0.63368,1.7684,0.0333544455541811,0.000447865215108397,0.0152448050116181
2.769,2.869,1.5845,0.2869,0.6338,1.769,0.0333635923666226,0.000448020120196547,0.015244569825709
2.7696,2.8696,1.5848,0.28696,0.63392,1.7696,0.0333727390380106,0.000448175026131918,0.0152443348331515
2.7702,2.8702,1.5851,0.28702,0.63404,1.7702,0.033381885568461,0.000448329932914012,0.0152441000337306
2.7708,2.8708,1.5854,0.28708,0.63416,1.7708,0.0333910319580897,0.000448484840542334,0.0152438654272318
2.7714,2.8714,1.5857,0.28714,0.63428,1.7714,0.0334001782070123,0.000448639749016387,0.0152436310134408
2.772,2.872,1.586,0.2872,0.6344,1.772,0.0334093243153443,0.000448794658335675,0.0152433967921438
2.7726,2.8726,1.5863,0.28726,0.63452,1.7726,0.0334184702832013,0.000448949568499705,0.015243162763127
2.7732,2.8732,1.5866,0.28732,0.63464,1.7732,0.0334276161106985,0.00044910447950798,0.015242928926177
2.7738,2.8738,1.5869,0.28738,0.63476,1.7738,0.0334367617979511,0.000449259391360006,0.0152426952810809
2.7744,2.8744,1.5872,0.28744,0.63488,1.7744,0.0334459073450741,0.00044941430405529,0.0152424618276258
2.775,2.875,1.5875,0.2875,0.635,1.775,0.0334550527521825,0.000449569217593338,0.0152422285655994
2.7756,2.8756,1.5878,0.28756,0.63512,1.7756,0.0334641980193911,0.000449724131973657,0.0152419954947894
2.7762,2.8762,1.5881,0.28762,0.63524,1.7762,0.0334733431468145,0.000449879047195753,0.015241762614984
2.7768,2.8768,1.5884,0.28768,0.63536,1.7768,0.0334824881345672,0.000450033963259135,0.0152415299259716
2.7774,2.8774,1.5887,0.28774,0.63548,1.7774,0.0334916329827637,0.00045018888016331,0.0152412974275409
2.778,2.878,1.589,0.2878,0.6356,1.778,0.0335007776915183,0.000450343797907786,0.0152410651194811
2.7786,2.8786,1.5893,0.28786,0.63572,1.7786,0.0335099222609451,0.000450498716492073,0.0152408330015813
2.7792,2.8792,1.5896,0.28792,0.63584,1.7792,0.0335190666911582,0.000450653635915679,0.0152406010736313
2.7798,2.8798,1.5899,0.28798,0.63596,1.7798,0.0335282109822714,0.000450808556178114,0.0152403693354209
2.7804,2.8804,1.5902,0.28804,0.63608,1.7804,0.0335373551343986,0.000450963477278888,0.0152401377867404
2.781,2.881,1.5905,0.2881,0.6362,1.781,0.0335464991476534,0.00045111839921751,0.0152399064273802
2.7816,2.8816,1.5908,0.28816,0.63632,1.7816,0.0335556430221493,0.000451273321993492,0.0152396752571312
2.7822,2.8822,1.5911,0.28822,0.63644,1.7822,0.0335647867579997,0.000451428245606345,0.0152394442757844
2.7828,2.8828,1.5914,0.28828,0.63656,1.7828,0.033573930355318,0.000451583170055579,0.0152392134831313
2.7834,2.8834,1.5917,0.28834,0.63668,1.7834,0.0335830738142172,0.000451738095340707,0.0152389828789634
2.784,2.884,1.592,0.2884,0.6368,1.784,0.0335922171348104,0.000451893021461241,0.0152387524630728
2.7846,2.8846,1.5923,0.28846,0.63692,1.7846,0.0336013603172105,0.000452047948416693,0.0152385222352517
2.7852,2.8852,1.5926,0.28852,0.63704,1.7852,0.0336105033615303,0.000452202876206576,0.0152382921952926
2.7858,2.8858,1.5929,0.28858,0.63716,1.7858,0.0336196462678824,0.000452357804830404,0.0152380623429885
2.7864,2.8864,1.5932,0.28864,0.63728,1.7864,0.0336287890363793,0.000452512734287689,0.0152378326781323
2.787,2.887,1.5935,0.2887,0.6374,1.787,0.0336379316671336,0.000452667664577947,0.0152376032005176
2.7876,2.8876,1.5938,0.28876,0.63752,1.7876,0.0336470741602574,0.000452822595700691,0.015237373909938
2.7882,2.8882,1.5941,0.28882,0.63764,1.7882,0.0336562165158629,0.000452977527655436,0.0152371448061875
2.7888,2.8888,1.5944,0.28888,0.63776,1.7888,0.0336653587340621,0.000453132460441698,0.0152369158890604
2.7894,2.8894,1.5947,0.28894,0.63788,1.7894,0.033674500814967,0.000453287394058991,0.0152366871583513
2.79,2.89,1.595,0.289,0.638,1.79,0.0336836427586894,0.000453442328506833,0.015236458613855
2.7906,2.8906,1.5953,0.28906,0.63812,1.7906,0.0336927845653409,0.000453597263784738,0.0152362302553666
2.7912,2.8912,1.5956,0.28912,0.63824,1.7912,0.033701926235033,0.000453752199892225,0.0152360020826815
2.7918,2.8918,1.5959,0.28918,0.63836,1.7918,0.0337110677678772,0.000453907136828809,0.0152357740955956
2.7924,2.8924,1.5962,0.28924,0.63848,1.7924,0.0337202091639848,0.000454062074594008,0.0152355462939047
2.793,2.893,1.5965,0.2893,0.6386,1.793,0.0337293504234669,0.000454217013187341,0.0152353186774051
2.7936,2.8936,1.5968,0.28936,0.63872,1.7936,0.0337384915464347,0.000454371952608324,0.0152350912458934
2.7942,2.8942,1.5971,0.28942,0.63884,1.7942,0.033747632532999,0.000454526892856477,0.0152348639991664
2.7948,2.8948,1.5974,0.28948,0.63896,1.7948,0.0337567733832706,0.000454681833931319,0.0152346369370212
2.7954,2.8954,1.5977,0.28954,0.63908,1.7954,0.0337659140973603,0.000454836775832369,0.0152344100592554
2.796,2.896,1.598,0.2896,0.6392,1.796,0.0337750546753785,0.000454991718559146,0.0152341833656664
2.7966,2.8966,1.5983,0.28966,0.63932,1.7966,0.0337841951174358,0.000455146662111171,0.0152339568560524
2.7972,2.8972,1.5986,0.28972,0.63944,1.7972,0.0337933354236425,0.000455301606487964,0.0152337305302115
2.7978,2.8978,1.5989,0.28978,0.63956,1.7978,0.0338024755941088,0.000455456551689045,0.0152335043879423
2.7984,2.8984,1.5992,0.28984,0.63968,1.7984,0.0338116156289447,0.000455611497713937,0.0152332784290436
2.799,2.899,1.5995,0.2899,0.6398,1.799,0.0338207555282603,0.00045576644456216,0.0152330526533144
2.7996,2.8996,1.5998,0.28996,0.63992,1.7996,0.0338298952921653,0.000455921392233236,0.0152328270605542
2.8002,2.9002,1.6001,0.29002,0.64004,1.8002,0.0338390349207695,0.000456076340726687,0.0152326016505626
2.8008,2.9008,1.6004,0.29008,0.64016,1.8008,0.0338481744141825,0.000456231290042037,0.0152323764231395
2.8014,2.9014,1.6007,0.29014,0.64028,1.8014,0.0338573137725138,0.000456386240178807,0.0152321513780851
2.802,2.902,1.601,0.2902,0.6404,1.802,0.0338664529958726,0.000456541191136522,0.0152319265151999
2.8026,2.9026,1.6013,0.29026,0.64052,1.8026,0.0338755920843684,0.000456696142914706,0.0152317018342846
2.8032,2.9032,1.6016,0.29032,0.64064,1.8032,0.0338847310381101,0.000456851095512881,0.0152314773351403
2.8038,2.9038,1.6019,0.29038,0.64076,1.8038,0.0338938698572069,0.000457006048930574,0.0152312530175682
2.8044,2.9044,1.6022,0.29044,0.64088,1.8044,0.0339030085417675,0.000457161003167308,0.01523102888137
2.805,2.905,1.6025,0.2905,0.641,1.805,0.0339121470919008,0.000457315958222608,0.0152308049263475
2.8056,2.9056,1.6028,0.29056,0.64112,1.8056,0.0339212855077153,0.000457470914096001,0.0152305811523028
2.8062,2.9062,1.6031,0.29062,0.64124,1.8062,0.0339304237893197,0.000457625870787013,0.0152303575590383
2.8068,2.9068,1.6034,0.29068,0.64136,1.8068,0.0339395619368223,0.000457780828295169,0.0152301341463568
2.8074,2.9074,1.6037,0.29074,0.64148,1.8074,0.0339486999503314,0.000457935786619996,0.015229910914061
2.808,2.908,1.604,0.2908,0.6416,1.808,0.0339578378299552,0.000458090745761021,0.0152296878619543
2.8086,2.9086,1.6043,0.29086,0.64172,1.8086,0.0339669755758017,0.000458245705717772,0.0152294649898402
2.8092,2.9092,1.6046,0.29092,0.64184,1.8092,0.0339761131879789,0.000458400666489777,0.0152292422975224
2.8098,2.9098,1.6049,0.29098,0.64196,1.8098,0.0339852506665947,0.000458555628076563,0.015229019784805
2.8104,2.9104,1.6052,0.29104,0.64208,1.8104,0.0339943880117566,0.000458710590477659,0.0152287974514921
2.811,2.911,1.6055,0.2911,0.6422,1.811,0.0340035252235723,0.000458865553692594,0.0152285752973886
2.8116,2.9116,1.6058,0.29116,0.64232,1.8116,0.0340126623021493,0.000459020517720897,0.015228353322299
2.8122,2.9122,1.6061,0.29122,0.64244,1.8122,0.0340217992475948,0.000459175482562097,0.0152281315260287
2.8128,2.9128,1.6064,0.29128,0.64256,1.8128,0.0340309360600162,0.000459330448215725,0.0152279099083829
2.8134,2.9134,1.6067,0.29134,0.64268,1.8134,0.0340400727395206,0.000459485414681312,0.0152276884691673
2.814,2.914,1.607,0.2914,0.6428,1.814,0.0340492092862149,0.000459640381958386,0.0152274672081878
2.8146,2.9146,1.6073,0.29146,0.64292,1.8146,0.034058345700206,0.000459795350046481,0.0152272461252506
2.8152,2.9152,1.6076,0.29152,0.64304,1.8152,0.0340674819816007,0.000459950318945126,0.0152270252201622
2.8158,2.9158,1.6079,0.29158,0.64316,1.8158,0.0340766181305057,0.000460105288653854,0.0152268044927293
2.8164,2.9164,1.6082,0.29164,0.64328,1.8164,0.0340857541470275,0.000460260259172197,0.0152265839427588
2.817,2.917,1.6085,0.2917,0.6434,1.817,0.0340948900312725,0.000460415230499687,0.015226363570058
2.8176,2.9176,1.6088,0.29176,0.64352,1.8176,0.034104025783347,0.000460570202635858,0.0152261433744344
2.8182,2.9182,1.6091,0.29182,0.64364,1.8182,0.0341131614033572,0.000460725175580241,0.0152259233556958
2.8188,2.9188,1.6094,0.29188,0.64376,1.8188,0.0341222968914092,0.000460880149332372,0.0152257035136502
2.8194,2.9194,1.6097,0.29194,0.64388,1.8194,0.0341314322476089,0.000461035123891783,0.015225483848106
2.82,2.92,1.61,0.292,0.644,1.82,0.0341405674720622,0.000461190099258009,0.0152252643588716
2.8206,2.9206,1.6103,0.29206,0.64412,1.8206,0.0341497025648747,0.000461345075430586,0.015225045045756
2.8212,2.9212,1.6106,0.29212,0.64424,1.8212,0.0341588375261523,0.000461500052409046,0.0152248259085682
2.8218,2.9218,1.6109,0.29218,0.64436,1.8218,0.0341679723560002,0.000461655030192927,0.0152246069471176
2.8224,2.9224,1.6112,0.29224,0.64448,1.8224,0.0341771070545239,0.000461810008781763,0.0152243881612138
2.823,2.923,1.6115,0.2923,0.6446,1.823,0.0341862416218287,0.000461964988175092,0.0152241695506667
2.8236,2.9236,1.6118,0.29236,0.64472,1.8236,0.0341953760580197,0.000462119968372448,0.0152239511152864
2.8242,2.9242,1.6121,0.29242,0.64484,1.8242,0.034204510363202,0.000462274949373369,0.0152237328548833
2.8248,2.9248,1.6124,0.29248,0.64496,1.8248,0.0342136445374806,0.000462429931177393,0.0152235147692681
2.8254,2.9254,1.6127,0.29254,0.64508,1.8254,0.0342227785809601,0.000462584913784055,0.0152232968582516
2.826,2.926,1.613,0.2926,0.6452,1.826,0.0342319124937453,0.000462739897192895,0.0152230791216451
2.8266,2.9266,1.6133,0.29266,0.64532,1.8266,0.0342410462759409,0.000462894881403451,0.0152228615592601
2.8272,2.9272,1.6136,0.29272,0.64544,1.8272,0.0342501799276513,0.000463049866415261,0.0152226441709081
2.8278,2.9278,1.6139,0.29278,0.64556,1.8278,0.0342593134489808,0.000463204852227864,0.0152224269564012
2.8284,2.9284,1.6142,0.29284,0.64568,1.8284,0.0342684468400337,0.000463359838840799,0.0152222099155515
2.829,2.929,1.6145,0.2929,0.6458,1.829,0.0342775801009141,0.000463514826253605,0.0152219930481715
2.8296,2.9296,1.6148,0.29296,0.64592,1.8296,0.0342867132317261,0.000463669814465824,0.015221776354074
2.8302,2.9302,1.6151,0.29302,0.64604,1.8302,0.0342958462325736,0.000463824803476994,0.0152215598330719
2.8308,2.9308,1.6154,0.29308,0.64616,1.8308,0.0343049791035604,0.000463979793286658,0.0152213434849785
2.8314,2.9314,1.6157,0.29314,0.64628,1.8314,0.0343141118447901,0.000464134783894355,0.0152211273096071
2.832,2.932,1.616,0.2932,0.6464,1.832,0.0343232444563664,0.000464289775299627,0.0152209113067717
2.8326,2.9326,1.6163,0.29326,0.64652,1.8326,0.0343323769383927,0.000464444767502016,0.0152206954762861
2.8332,2.9332,1.6166,0.29332,0.64664,1.8332,0.0343415092909724,0.000464599760501065,0.0152204798179647
2.8338,2.9338,1.6169,0.29338,0.64676,1.8338,0.0343506415142087,0.000464754754296314,0.0152202643316219
2.8344,2.9344,1.6172,0.29344,0.64688,1.8344,0.0343597736082047,0.000464909748887307,0.0152200490170725
2.835,2.935,1.6175,0.2935,0.647,1.835,0.0343689055730635,0.000465064744273588,0.0152198338741314
2.8356,2.9356,1.6178,0.29356,0.64712,1.8356,0.034378037408888,0.000465219740454699,0.015219618902614
2.8362,2.9362,1.6181,0.29362,0.64724,1.8362,0.0343871691157809,0.000465374737430185,0.0152194041023358
2.8368,2.9368,1.6184,0.29368,0.64736,1.8368,0.034396300693845,0.00046552973519959,0.0152191894731126
2.8374,2.9374,1.6187,0.29374,0.64748,1.8374,0.0344054321431828,0.000465684733762457,0.0152189750147602
2.838,2.938,1.619,0.2938,0.6476,1.838,0.0344145634638968,0.000465839733118333,0.0152187607270951
2.8386,2.9386,1.6193,0.29386,0.64772,1.8386,0.0344236946560894,0.000465994733266762,0.0152185466099337
2.8392,2.9392,1.6196,0.29392,0.64784,1.8392,0.0344328257198628,0.00046614973420729,0.0152183326630928
2.8398,2.9398,1.6199,0.29398,0.64796,1.8398,0.0344419566553191,0.000466304735939462,0.0152181188863894
2.8404,2.9404,1.6202,0.29404,0.64808,1.8404,0.0344510874625605,0.000466459738462825,0.0152179052796408
2.841,2.941,1.6205,0.2941,0.6482,1.841,0.0344602181416887,0.000466614741776926,0.0152176918426645
2.8416,2.9416,1.6208,0.29416,0.64832,1.8416,0.0344693486928056,0.000466769745881312,0.0152174785752782
2.8422,2.9422,1.6211,0.29422,0.64844,1.8422,0.0344784791160129,0.000466924750775529,0.0152172654773
2.8428,2.9428,1.6214,0.29428,0.64856,1.8428,0.0344876094114122,0.000467079756459126,0.015217052548548
2.8434,2.9434,1.6217,0.29434,0.64868,1.8434,0.034496739579105,0.00046723476293165,0.0152168397888409
2.844,2.944,1.622,0.2944,0.6488,1.844,0.0345058696191926,0.00046738977019265,0.0152166271979973
2.8446,2.9446,1.6223,0.29446,0.64892,1.8446,0.0345149995317763,0.000467544778241674,0.0152164147758362
2.8452,2.9452,1.6226,0.29452,0.64904,1.8452,0.0345241293169573,0.000467699787078272,0.015216202522177
2.8458,2.9458,1.6229,0.29458,0.64916,1.8458,0.0345332589748366,0.000467854796701992,0.015215990436839
2.8464,2.9464,1.6232,0.29464,0.64928,1.8464,0.0345423885055151,0.000468009807112386,0.015215778519642
2.847,2.947,1.6235,0.2947,0.6494,1.847,0.0345515179090937,0.000468164818309001,0.015215566770406
2.8476,2.9476,1.6238,0.29476,0.64952,1.8476,0.0345606471856732,0.00046831983029139,0.0152153551889511
2.8482,2.9482,1.6241,0.29482,0.64964,1.8482,0.034569776335354,0.000468474843059102,0.0152151437750979
2.8488,2.9488,1.6244,0.29488,0.64976,1.8488,0.0345789053582368,0.000468629856611689,0.0152149325286671
2.8494,2.9494,1.6247,0.29494,0.64988,1.8494,0.0345880342544218,0.000468784870948702,0.0152147214494795
2.85,2.95,1.625,0.295,0.65,1.85,0.0345971630240095,0.000468939886069693,0.0152145105373565
2.8506,2.9506,1.6253,0.29506,0.65012,1.8506,0.0346062916671,0.000469094901974214,0.0152142997921193
2.8512,2.9512,1.6256,0.29512,0.65024,1.8512,0.0346154201837934,0.000469249918661818,0.0152140892135897
2.8518,2.9518,1.6259,0.29518,0.65036,1.8518,0.0346245485741897,0.000469404936132057,0.0152138788015897
2.8524,2.9524,1.6262,0.29524,0.65048,1.8524,0.0346336768383886,0.000469559954384484,0.0152136685559413
2.853,2.953,1.6265,0.2953,0.6506,1.853,0.03464280497649,0.000469714973418653,0.0152134584764669
2.8536,2.9536,1.6268,0.29536,0.65072,1.8536,0.0346519329885936,0.000469869993234118,0.0152132485629892
2.8542,2.9542,1.6271,0.29542,0.65084,1.8542,0.0346610608747988,0.000470025013830433,0.0152130388153311
2.8548,2.9548,1.6274,0.29548,0.65096,1.8548,0.0346701886352051,0.000470180035207152,0.0152128292333156
2.8554,2.9554,1.6277,0.29554,0.65108,1.8554,0.0346793162699118,0.00047033505736383,0.0152126198167662
2.856,2.956,1.628,0.2956,0.6512,1.856,0.0346884437790183,0.000470490080300022,0.0152124105655064
2.8566,2.9566,1.6283,0.29566,0.65132,1.8566,0.0346975711626235,0.000470645104015284,0.01521220147936
2.8572,2.9572,1.6286,0.29572,0.65144,1.8572,0.0347066984208265,0.000470800128509172,0.0152119925581511
2.8578,2.9578,1.6289,0.29578,0.65156,1.8578,0.0347158255537262,0.000470955153781241,0.015211783801704
2.8584,2.9584,1.6292,0.29584,0.65168,1.8584,0.0347249525614214,0.000471110179831049,0.0152115752098433
2.859,2.959,1.6295,0.2959,0.6518,1.859,0.0347340794440109,0.000471265206658152,0.0152113667823937
2.8596,2.9596,1.6298,0.29596,0.65192,1.8596,0.0347432062015932,0.000471420234262107,0.0152111585191802
2.8602,2.9602,1.6301,0.29602,0.65204,1.8602,0.0347523328342667,0.000471575262642472,0.0152109504200281
2.8608,2.9608,1.6304,0.29608,0.65216,1.8608,0.03476145934213,0.000471730291798805,0.0152107424847629
2.8614,2.9614,1.6307,0.29614,0.65228,1.8614,0.0347705857252812,0.000471885321730663,0.0152105347132102
2.862,2.962,1.631,0.2962,0.6524,1.862,0.0347797119838185,0.000472040352437607,0.0152103271051961
2.8626,2.9626,1.6313,0.29626,0.65252,1.8626,0.0347888381178401,0.000472195383919193,0.0152101196605467
2.8632,2.9632,1.6316,0.29632,0.65264,1.8632,0.0347979641274438,0.000472350416174982,0.0152099123790885
2.8638,2.9638,1.6319,0.29638,0.65276,1.8638,0.0348070900127276,0.000472505449204533,0.015209705260648
2.8644,2.9644,1.6322,0.29644,0.65288,1.8644,0.0348162157737892,0.000472660483007405,0.0152094983050523
2.865,2.965,1.6325,0.2965,0.653,1.865,0.0348253414107262,0.00047281551758316,0.0152092915121283
2.8656,2.9656,1.6328,0.29656,0.65312,1.8656,0.0348344669236362,0.000472970552931358,0.0152090848817035
2.8662,2.9662,1.6331,0.29662,0.65324,1.8662,0.0348435923126167,0.000473125589051559,0.0152088784136054
2.8668,2.9668,1.6334,0.29668,0.65336,1.8668,0.034852717577765,0.000473280625943324,0.0152086721076619
2.8674,2.9674,1.6337,0.29674,0.65348,1.8674,0.0348618427191783,0.000473435663606216,0.015208465963701
2.868,2.968,1.634,0.2968,0.6536,1.868,0.0348709677369538,0.000473590702039796,0.0152082599815509
2.8686,2.9686,1.6343,0.29686,0.65372,1.8686,0.0348800926311885,0.000473745741243626,0.0152080541610403
2.8692,2.9692,1.6346,0.29692,0.65384,1.8692,0.0348892174019793,0.000473900781217269,0.0152078485019977
2.8698,2.9698,1.6349,0.29698,0.65396,1.8698,0.0348983420494231,0.000474055821960288,0.0152076430042522
2.8704,2.9704,1.6352,0.29704,0.65408,1.8704,0.0349074665736167,0.000474210863472245,0.0152074376676331
2.871,2.971,1.6355,0.2971,0.6542,1.871,0.0349165909746565,0.000474365905752705,0.0152072324919696
2.8716,2.9716,1.6358,0.29716,0.65432,1.8716,0.0349257152526392,0.000474520948801231,0.0152070274770914
2.8722,2.9722,1.6361,0.29722,0.65444,1.8722,0.0349348394076611,0.000474675992617388,0.0152068226228285
2.8728,2.9728,1.6364,0.29728,0.65456,1.8728,0.0349439634398187,0.000474831037200739,0.015206617929011
2.8734,2.9734,1.6367,0.29734,0.65468,1.8734,0.034953087349208,0.00047498608255085,0.0152064133954691
2.874,2.974,1.637,0.2974,0.6548,1.874,0.0349622111359253,0.000475141128667286,0.0152062090220335
2.8746,2.9746,1.6373,0.29746,0.65492,1.8746,0.0349713348000664,0.000475296175549613,0.0152060048085349
