"time","inertiaLoad.phi","inertiaLoad.w","smpm.idq_sr[1]","smpm.idq_sr[2]","voltageController.PI_d.x","voltageController.PI_q.x"
0.127,-16.450085576658,-100.73756026313,-72.379685927292,114.686635685677,4.58395517012663,-8.73262101253227
0.1275,-16.5004000023977,-100.520174331446,-72.4216810011135,114.752078989731,4.53980173628029,-8.65832147960444
0.128,-16.5506057842866,-100.302985275659,-72.463165057963,114.816734473737,4.49614895898049,-8.58482523694849
0.1285,-16.6007030208393,-100.08599329086,-72.5041442140065,114.880611318455,4.45299090271146,-8.51212300063048
0.129,-16.6506918109258,-99.8691985546371,-72.5446244771273,114.94371855053,4.41032173640324,-8.4402056425424
0.1295,-16.7005722529992,-99.6526012466494,-72.5846118506111,115.00606518291,4.36813563369214,-8.36906404816292
0.13,-16.7503444458033,-99.4362015307355,-72.6241122384612,115.06766008671,4.32642686400114,-8.29868924635853
0.1305,-16.8000084881552,-99.2199995604368,-72.6631314746887,115.128512030913,4.28518976436304,-8.229072369167
0.131,-16.8495644789387,-99.0039954791769,-72.7016753243135,115.188629683776,4.24441873845729,-8.16020465037747
0.1315,-16.8990125170985,-98.7881894204418,-72.7397494843644,115.248021614232,4.20410825564672,-8.09207742411061
0.132,-16.9483527016683,-98.5725815070755,-72.7773595801973,115.306696286938,4.16425285451759,-8.02468212983687
0.1325,-16.9975851320602,-98.3571718439498,-72.8145111267229,115.364662009694,4.12484718016754,-7.95801036564268
0.133,-17.0467099072115,-98.1419605396656,-72.85120964338,115.421927089545,4.0858858736297,-7.89205373010225
0.1335,-17.0957271263153,-97.9269476880097,-72.8874605559822,115.478499699603,4.04736366627002,-7.82680395719041
0.134,-17.1446368886036,-97.7121333734773,-72.9232692260124,115.53438791885,4.00927535161213,-7.76225287595918
0.1345,-17.1934392933422,-97.4975176714368,-72.9586409515415,115.589599733434,3.97161578445323,-7.69839240923095
0.135,-17.2421344398242,-97.2831006482936,-72.9935809681461,115.644143037959,3.93437987997995,-7.63521457229176
0.1355,-17.290722427367,-97.0688823616047,-73.02809444956,115.698025636414,3.89756261314104,-7.57271147195272
0.136,-17.3392033556754,-96.854862850813,-73.0621864586353,115.751255175468,3.86115906580136,-7.51087537411546
0.1365,-17.3875773239377,-96.6410421603588,-73.0958620698286,115.803839311229,3.82516430895904,-7.44969853486774
0.137,-17.4358444315631,-96.4274203208593,-73.129126269545,115.855785573642,3.78957349857281,-7.38917333783182
0.1375,-17.4840047779692,-96.2139973545606,-73.161983985062,115.907101405902,3.75438184774744,-7.32929225424765
0.138,-17.5320584625769,-96.0007732754865,-73.1944400853727,115.957794165642,3.71958462592234,-7.27004784177024
0.1385,-17.5800055848051,-95.7877480895896,-73.2264993820279,116.007871126122,3.68517715805999,-7.21143274326703
0.139,-17.6278462440654,-95.574921794901,-73.2581666299792,116.057339477419,3.65115482383446,-7.15343968561526
0.1395,-17.6755805400605,-95.3622943739099,-73.289446487228,116.106206271393,3.61751309642678,-7.0960615354451
0.14,-17.72320857209,-95.1498658113722,-73.3203436092786,116.154478550639,3.58424745170858,-7.03929116853019
0.1405,-17.7707304395458,-94.9376360816372,-73.3508625820034,116.202163256898,3.55135343278955,-6.9831215625566
0.141,-17.8181462418239,-94.7256051509116,-73.381007933688,116.249267247534,3.51882663843586,-6.92754578043513
0.1415,-17.8654560782965,-94.5137729780071,-73.4107841390455,116.295797301056,3.48666271920809,-6.87255696471275
0.142,-17.9126600483073,-94.3021395144783,-73.4401956199904,116.341760118207,3.45485737671639,-6.81814833646572
0.1425,-17.9597582511664,-94.0907047047594,-73.4692467464121,116.387162323064,3.42340636287567,-6.76431319419288
0.143,-18.0067507863851,-93.8794684801466,-73.4979418042925,116.432010419435,3.39230551055626,-6.71104495797701
0.1435,-18.0536377531729,-93.6684307717707,-73.5262850645823,116.476310885163,3.36155066736356,-6.65833707397102
0.144,-18.1004192507188,-93.4575915033632,-73.5542807448657,116.520070119697,3.33113773249354,-6.60618306750576
0.1445,-18.1470953782117,-93.2469505907634,-73.5819330067911,116.56329444061,3.30106265920106,-6.55457654661635
0.145,-18.1936662347916,-93.0365079431716,-73.6092459627662,116.605990092795,3.27132144836173,-6.50351119272627
0.1455,-18.2401319195461,-92.8262634632742,-73.6362236766681,116.648163249478,3.24191014778819,-6.45298075962876
0.146,-18.2864925315061,-92.6162170473686,-73.6628701645529,116.689820013221,3.21282485154646,-6.40297907246819
0.1465,-18.3327481698265,-92.4063685806937,-73.6891893698948,116.730966381969,3.18406172375895,-6.35350006212841
0.147,-18.3788989334407,-92.1967179464022,-73.7151852112939,116.771608314571,3.15561695273803,-6.30453769888141
0.1475,-18.4249449211705,-91.9872650227306,-73.7408615674886,116.811751710236,3.12748676539355,-6.2560860131901
0.148,-18.4708862318301,-91.7780096803294,-73.7662222632194,116.851402389167,3.09966744082136,-6.20813911532678
0.1485,-18.5167229641628,-91.5689517839,-73.7912710779675,116.890566104586,3.07215530190127,-6.16069118319406
0.149,-18.5624552168382,-91.3600911923082,-73.8160117466058,116.92924854366,3.04494671466949,-6.11373646138734
0.1495,-18.6080830884479,-91.1514277586989,-73.8404479600505,116.967455328432,3.01803808769102,-6.06726926025737
0.15,-18.6536066776424,-90.9429613269538,-73.8645833464645,117.005191989971,2.99142589012907,-6.02128398208447
0.1505,-18.699026082913,-90.734691737379,-73.8884215015573,117.042464010119,2.96510662261346,-5.9757750788085
0.151,-18.7443414025663,-90.5266188274006,-73.9119659923282,117.079276826673,2.93907681364129,-5.93073704678216
0.1515,-18.7895527348917,-90.3187424272058,-73.9352203339256,117.115635801558,2.91333304182216,-5.8861644590004
0.152,-18.8346601780887,-90.1110623616619,-73.9581879998974,117.151546234968,2.88787192602253,-5.84205195078176
0.1525,-18.8796638302634,-89.9035784504197,-73.9808724227884,117.187013366224,2.86269012478972,-5.7983942189056
0.153,-18.9245637894252,-89.6962905080182,-74.0032769947384,117.22204237462,2.8377843357759,-5.75518602074942
0.1535,-18.9693601535868,-89.4891983412815,-74.0254050536579,117.25663836037,2.81315130902728,-5.71242219358839
0.154,-19.0140530206499,-89.2823017523314,-74.0472598993234,117.290806366856,2.78878783150884,-5.67009763206668
0.1545,-19.0586424882727,-89.0756005420643,-74.0688448119472,117.324551406298,2.76469070924949,-5.62820726220855
0.155,-19.1031286540864,-88.869094504514,-74.0901630221838,117.357878418368,2.7408567961773,-5.58674608332436
0.1555,-19.1475116156142,-88.6627834289679,-74.1112177224495,117.390792285847,2.71728298323491,-5.54570915215743
0.156,-19.1917914702691,-88.4566671000619,-74.1320120674713,117.423297835411,2.69396619785074,-5.50509158209014
0.1565,-19.2359683153505,-88.2507452978751,-74.1525491748355,117.455399838418,2.67090340341031,-5.46488854234987
0.157,-19.2800422481141,-88.0450177961045,-74.1728321152864,117.487102997498,2.64809160858214,-5.42509527158586
0.1575,-19.3240133657403,-87.8394843629212,-74.1928639173389,117.518411952962,2.62552786288175,-5.38570707137734
0.158,-19.3678817651205,-87.634144766602,-74.2126475973863,117.549331324535,2.6032092277227,-5.3467192639953
0.1585,-19.4116475431074,-87.428998768956,-74.2321861246496,117.579865662828,2.58113281011527,-5.30812724152121
0.159,-19.4553107964311,-87.2240461275689,-74.2514824332025,117.610019466025,2.55929575110358,-5.26992644896236
0.1595,-19.4988716216952,-87.0192865958894,-74.2705394224747,117.639797180603,2.5376952252803,-5.23211238352125
0.16,-19.5423301153752,-86.8147199233156,-74.2893599577555,117.669203202057,2.51632844030132,-5.19468059386485
0.1605,-19.5856863738634,-86.610345854008,-74.307946863888,117.69824186616,2.49519264294751,-5.15762668896828
0.161,-19.628940493502,-86.40616412603,-74.3263029207081,117.726917442657,2.47428512350944,-5.12094634450591
0.1615,-19.6720925703096,-86.2021744786081,-74.34443090193,117.755234189301,2.45360317839553,-5.0846352481497
0.162,-19.7151427002546,-85.9983766449062,-74.3623335365303,117.783196298234,2.43314414726192,-5.0486891538459
0.1625,-19.7580909791682,-85.7947703543411,-74.3800135211789,117.810807913282,2.41290540105846,-5.01310386431286
0.163,-19.8009375027424,-85.5913553326615,-74.3974735207008,117.83807313062,2.39288434158317,-4.97787523036864
0.1635,-19.8436823665273,-85.3881313020262,-74.414716168538,117.864995999432,2.3730784010368,-4.94299915025859
0.164,-19.8863256659567,-85.1850979803382,-74.4317440632191,117.89158051702,2.35348504541686,-4.90847157461349
0.1645,-19.9288674964317,-84.982255079039,-74.4485597565732,117.917830612401,2.33410178585041,-4.8742885230495
0.165,-19.9713079530036,-84.779602311561,-74.4651657990924,117.943750209535,2.31492613496988,-4.84044602017589
0.1655,-20.0136471306617,-84.5771393856823,-74.4815646989779,117.969343170282,2.2959556462951,-4.80694015332819
0.166,-20.0558851242461,-84.3748660058676,-74.497758934735,117.994613311975,2.27718790212054,-4.77376705478609
0.1665,-20.0980220284453,-84.1727818733402,-74.5137509555966,118.01956440803,2.25862051310633,-4.74092290115461
0.167,-20.1400579377943,-83.970886686153,-74.5295431819473,118.044200188561,2.24025111786929,-4.70840391274529
0.1675,-20.1819929466842,-83.7691801389424,-74.5451380040401,118.068524338604,2.22207738421623,-4.67620635537229
0.168,-20.2238271494837,-83.5676619196898,-74.5605377646245,118.09254047386,2.2040970258506,-4.6443265649028
0.1685,-20.2655606401935,-83.3663317190017,-74.5757448088761,118.116252210494,2.18630775435012,-4.6127608766207
0.169,-20.3071935127402,-83.1651892222363,-74.5907614421096,118.139663106058,2.16870731983626,-4.58150568501528
0.1695,-20.3487258608903,-82.9642341118333,-74.6055899423428,118.162776677068,2.15129349888922,-4.55055742599223
0.17,-20.3901577782483,-82.7634660673787,-74.6202325606861,118.185596399568,2.13406409417254,-4.5199125763042
0.1705,-20.4314893582547,-82.56288476567,-74.634691521731,118.208125709694,2.1170169340577,-4.48956765298132
0.171,-20.4727206941843,-82.362489880781,-74.6489690239398,118.230368004238,2.10014987224873,-4.45951921276168
0.1715,-20.5138518792907,-82.1622810801688,-74.6630672186974,118.2523266113,2.08346080793127,-4.42976388178751
0.172,-20.5548830064524,-81.9622580342472,-74.6769882619567,118.274004862707,2.06694763609253,-4.40029828233042
0.1725,-20.595814168459,-81.7624204086756,-74.6907342727102,118.295406035812,2.05060828746762,-4.37111909168084
0.173,-20.636645457931,-81.5627678665297,-74.7043073447314,118.316533369974,2.03444071724393,-4.34222302547551
0.1735,-20.6773769673179,-81.3633000683846,-74.7177095470593,118.337390067255,2.01844290459396,-4.31360683699253
0.174,-20.7180087888958,-81.1640166723739,-74.7309429243554,118.357979292938,2.00261285233063,-4.28526731662729
0.1745,-20.7585410147662,-80.9649173342481,-74.7440094972612,118.378304176046,1.98694858656276,-4.2572012913684
0.175,-20.7989737369708,-80.7660017042712,-74.7569112456517,118.398367785813,1.97144817280515,-4.22940564860476
0.1755,-20.839307047228,-80.5672694343896,-74.7696501474377,118.418173186259,1.95610967864642,-4.20187728090902
0.176,-20.8795410371164,-80.3687201732603,-74.7822281517193,118.437723398462,1.9409311995769,-4.17461312421406
0.1765,-20.9196757980472,-80.1703535670137,-74.7946471829499,118.457021406424,1.92591085498111,-4.14761015187257
0.177,-20.9597114212523,-79.9721692595998,-74.806909142846,118.476070159776,1.91104678629951,-4.12086537192445
0.1775,-20.9996479977824,-79.7741668928422,-74.8190159107149,118.494872574256,1.89633715671218,-4.09437582661451
0.178,-21.039485618506,-79.5763461064912,-74.8309693437823,118.513431532185,1.88178015082249,-4.06813859191019
0.1785,-21.0792243741985,-79.378706535784,-74.8427712639916,118.531749863864,1.86737398735846,-4.04215079632085
0.179,-21.1188643553541,-79.1812478166212,-74.8544234861232,118.549830387251,1.85311689211416,-4.01640958076433
0.1795,-21.1584056522864,-78.983969582822,-74.8659278029414,118.567675887025,1.83900711224081,-3.99091211974331
0.18,-21.197848355142,-78.7868714657671,-74.8772859832931,118.585289111921,1.82504291807543,-3.96565562404349
0.1805,-21.2371925538806,-78.5899530949477,-74.8884997751243,118.602672779001,1.81122260023745,-3.94063733641535
0.181,-21.2764383382745,-78.3932140980145,-74.8995709057806,118.619829574089,1.7975444693382,-3.91585453113029
0.1815,-21.3155857979064,-78.1966541008257,-74.910501082308,118.636762152216,1.78400685569062,-3.89130451353684
0.182,-21.3546350222389,-78.0002727255635,-74.9212919812326,118.653473123169,1.77060811914487,-3.86698463467165
0.1825,-21.3935861004862,-77.8040695942699,-74.9319452678449,118.669965078793,1.75734663052729,-3.84289226365198
0.183,-21.43243912165,-77.6080443278952,-74.942462591056,118.686240585724,1.74422077658971,-3.81902479502197
0.1835,-21.4711941745638,-77.4121965450621,-74.9528455767074,118.702302175942,1.73122896644826,-3.7953796583134
0.184,-21.5098513478686,-77.2165258627678,-74.9630958314265,118.718152352233,1.71836962787081,-3.77195431251395
0.1845,-21.5484107300113,-77.021031896428,-74.9732149429033,118.733793588603,1.70564120701034,-3.74874624565878
0.185,-21.5868724092442,-76.825714259921,-74.9832044801663,118.749228330676,1.69304216813833,-3.72575297442207
0.1855,-21.625236473676,-76.6305725641671,-74.9930659858559,118.764458984742,1.68057100108173,-3.70297205519254
0.186,-21.6635030111935,-76.4356064193239,-75.0028009882533,118.779487934843,1.66822620964284,-3.68040106679958
0.1865,-21.7016721094453,-76.2408154352608,-75.0124110039091,118.794317546517,1.65600630906721,-3.65803760672747
0.187,-21.7397438559107,-76.0461992196482,-75.0218975272374,118.80895015204,1.64390983606096,-3.63587930603768
0.1875,-21.777718337871,-75.8517573787697,-75.0312620349895,118.823388056789,1.63193534448272,-3.61392382293555
0.188,-21.8155956424086,-75.6574895175625,-75.0405059865072,118.837633539617,1.62008140509883,-3.59216884239443
0.1885,-21.853375856406,-75.4633952396568,-75.0496308239765,118.85168885322,1.60834660533863,-3.57061207577984
0.189,-21.8910590665833,-75.2694741463402,-75.0586379667781,118.865556216112,1.59672955473316,-3.54925126896885
0.1895,-21.9286453594589,-75.075725837666,-75.0675288176043,118.879237821342,1.58522887902466,-3.52808419353525
0.19,-21.9661348212935,-74.8821499140458,-75.0763047712257,118.892735848983,1.57384321172421,-3.50710863412066
0.1905,-22.0035275381766,-74.6887459738322,-75.084967201268,118.906052447327,1.5625712068434,-3.48632240745476
0.191,-22.0408235959953,-74.4955136142076,-75.0935174651202,118.919189739875,1.55141153416782,-3.46572335528046
0.1915,-22.0780230804336,-74.3024524312201,-75.1019569041662,118.932149825685,1.54036287903244,-3.44530934400806
0.192,-22.1151260769712,-74.1095620198196,-75.1102868440182,118.944934779713,1.52942394209688,-3.42507826436939
0.1925,-22.1521326709096,-73.9168419731389,-75.1185085905868,118.957546647213,1.51859344312914,-3.40502803707922
0.193,-22.1890429473643,-73.7242918827317,-75.1266234314282,118.96998744567,1.50787011970732,-3.38515661088046
0.1935,-22.2258569911785,-73.5319113410223,-75.1346326492726,118.982259184131,1.49725271418978,-3.36546194300734
0.194,-22.262574887022,-73.3396999385245,-75.1425375067337,118.994363841377,1.48673998844025,-3.34594202124461
0.1945,-22.2991967193583,-73.147657264777,-75.1503392514989,119.006303373351,1.47633071882907,-3.32659485642683
0.195,-22.3357225724442,-72.9557829083765,-75.1580391165419,119.01807971347,1.46602369602697,-3.30741848212014
0.1955,-22.372152530329,-72.7640764570102,-75.1656383203368,119.029694772937,1.45581772479875,-3.28841095430392
0.196,-22.4084866768708,-72.5725374969953,-75.1731380643426,119.041150437155,1.44571162642519,-3.26957035500171
0.1965,-22.4447250957528,-72.3811656128296,-75.1805395305478,119.052448562215,1.43570424106812,-3.25089479582659
0.197,-22.4808678703761,-72.1899603902824,-75.1878438986071,119.063590999453,1.42579441126117,-3.23238239316583
0.1975,-22.5169150839656,-71.9989214133643,-75.195052329106,119.074579571487,1.41598099803082,-3.21403129239629
0.198,-22.5528668195368,-71.8080482652874,-75.2021659689076,119.085416079888,1.40626287574486,-3.19583966013531
0.1985,-22.5887231598957,-71.6173405284951,-75.2091859513488,119.096102305469,1.39663893192306,-3.17780568394786
0.199,-22.6244841876377,-71.4267977846916,-75.2161133964356,119.106640008576,1.38710806704772,-3.15992757205365
0.1995,-22.660149985157,-71.2364196145912,-75.2229494094832,119.117030927139,1.37766919587373,-3.14220355529302
0.2,-22.6957206346806,-71.046205596934,-75.2296950756727,119.127276768867,1.36832125267303,-3.12463189502047
0.2005,-22.7311962181468,-70.8561553120382,-75.2363514798349,119.137379239675,1.35906317217022,-3.10721085437577
0.201,-22.766576817315,-70.6662683386165,-75.2429196887819,119.147340018312,1.34989390656717,-3.08993872392468
