"time","delta[1]","delta[2]","delta[3]","delta[4]","eta","rho","input_mdot[1]","input_mdot[2]","input_mdot[3]","input_mdot[4]","input_dp[1]","input_dp[2]","input_dp[3]","input_dp[4]","M_FLOW[1]","M_FLOW[2]","M_FLOW[3]","M_FLOW[4]","DP[1]","DP[2]","DP[3]","DP[4]","DP_plot[1]","DP_plot[2]","DP_plot[3]","DP_plot[4]","velocity[1]","velocity[2]","velocity[3]","velocity[4]","Re[1]","Re[2]","Re[3]","Re[4]","zeta_TOT[1]","zeta_TOT[2]","zeta_TOT[3]","zeta_TOT[4]","input_DP.y"
0.9322,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,388.285656127507,270.468379428023,131.838270286058,81.6002038342453,257538.8941,257538.8941,257538.8941,257538.8941,388.285656127507,270.468379428023,131.838270286058,81.6002038342453,257538.8941,257538.8941,257538.8941,257538.8941,257538.8941,257538.8941,257538.8941,257538.8941,49.4380652034981,34.4371036288194,16.7861699237691,10.3896606380211,4943806.52034981,3443710.36288194,1678616.99237691,1038966.06380211,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,257538.8941
0.9324,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,388.327306506385,270.497391858176,131.852412229808,81.6089568730264,257594.1481,257594.1481,257594.1481,257594.1481,388.327306506385,270.497391858176,131.852412229808,81.6089568730264,257594.1481,257594.1481,257594.1481,257594.1481,257594.1481,257594.1481,257594.1481,257594.1481,49.4433682944422,34.4407976061553,16.7879705319714,10.3907751095324,4944336.82944422,3444079.76061553,1678797.05319714,1039077.51095324,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,257594.1481
0.9326,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,388.368952418496,270.52640117691,131.866552656915,81.6177089730936,257649.4021,257649.4021,257649.4021,257649.4021,388.368952418496,270.52640117691,131.866552656915,81.6177089730936,257649.4021,257649.4021,257649.4021,257649.4021,257649.4021,257649.4021,257649.4021,257649.4021,49.4486708166597,34.4444911873331,16.7897709470686,10.3918894615229,4944867.08166597,3444449.11873331,1678977.09470686,1039188.94615229,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,257649.4021
0.9328,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,388.410593865275,270.555407385225,131.880691567866,81.6264601347486,257704.6561,257704.6561,257704.6561,257704.6561,388.410593865275,270.555407385225,131.880691567866,81.6264601347486,257704.6561,257704.6561,257704.6561,257704.6561,257704.6561,257704.6561,257704.6561,257704.6561,49.4539727703336,34.44818437248,16.7915711691228,10.393003694031,4945397.27703336,3444818.437248,1679157.11691228,1039300.3694031,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666666,257704.6561
0.933,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,388.452230848158,270.584410484121,131.894828963149,81.6352103582934,257759.9101,257759.9101,257759.9101,257759.9101,388.452230848158,270.584410484121,131.894828963149,81.6352103582934,257759.9101,257759.9101,257759.9101,257759.9101,257759.9101,257759.9101,257759.9101,257759.9101,49.4592741556467,34.4518771617235,16.7933711981962,10.3941178070953,4945927.41556467,3445187.71617235,1679337.11981962,1039411.78070953,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,257759.9101
0.9332,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,388.493863368582,270.6134104746,131.908964843251,81.6439596440296,257815.1641,257815.1641,257815.1641,257815.1641,388.493863368582,270.6134104746,131.908964843251,81.6439596440296,257815.1641,257815.1641,257815.1641,257815.1641,257815.1641,257815.1641,257815.1641,257815.1641,49.4645749727818,34.4555695551909,16.7951710343507,10.395231800754,4946457.49727818,3445556.95551909,1679517.10343507,1039523.1800754,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,257815.1641
0.9334,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,388.53549142798,270.642407357658,131.923099208659,81.6527079922585,257870.4181,257870.4181,257870.4181,257870.4181,388.53549142798,270.642407357658,131.923099208659,81.6527079922585,257870.4181,257870.4181,257870.4181,257870.4181,257870.4181,257870.4181,257870.4181,257870.4181,49.4698752219214,34.4592615530093,16.7969706776484,10.3963456750456,4946987.52219214,3445926.15530093,1679697.06776484,1039634.56750456,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,257870.4181
0.9336,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,388.577115027786,270.671401134297,131.93723205986,81.6614554032816,257925.6721,257925.6721,257925.6721,257925.6721,388.577115027786,270.671401134297,131.93723205986,81.6614554032816,257925.6721,257925.6721,257925.6721,257925.6721,257925.6721,257925.6721,257925.6721,257925.6721,49.4751749032482,34.462953155306,16.7987701281513,10.3974594300085,4947517.49032482,3446295.3155306,1679877.01281513,1039745.94300085,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,257925.6721
0.9338,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,388.618734169434,270.700391805512,131.95136339734,81.6702018773999,257980.9261,257980.9261,257980.9261,257980.9261,388.618734169434,270.700391805512,131.95136339734,81.6702018773999,257980.9261,257980.9261,257980.9261,257980.9261,257980.9261,257980.9261,257980.9261,257980.9261,49.4804740169445,34.4666443622081,16.8005693859213,10.3985730656809,4948047.40169445,3446664.43622081,1680056.93859213,1039857.30656809,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,257980.9261
0.934,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,388.660348854355,270.729379372303,131.965493221587,81.6789474149145,258036.1801,258036.1801,258036.1801,258036.1801,388.660348854355,270.729379372303,131.965493221587,81.6789474149145,258036.1801,258036.1801,258036.1801,258036.1801,258036.1801,258036.1801,258036.1801,258036.1801,49.4857725631928,34.4703351738424,16.8023684510204,10.3996865821013,4948577.25631928,3447033.51738424,1680236.84510204,1039968.65821013,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666666,258036.1801
0.9342,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,388.70195908398,270.758363835666,131.979621533085,81.6876920161261,258091.4341,258091.4341,258091.4341,258091.4341,388.70195908398,270.758363835666,131.979621533085,81.6876920161261,258091.4341,258091.4341,258091.4341,258091.4341,258091.4341,258091.4341,258091.4341,258091.4341,49.4910705421753,34.4740255903361,16.8041673235104,10.4007999793079,4949107.05421753,3447402.55903361,1680416.73235104,1040079.99793079,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666666,258091.4341
0.9344,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,388.743564859741,270.787345196598,131.99374833232,81.6964356813355,258146.6881,258146.6881,258146.6881,258146.6881,388.743564859741,270.787345196598,131.99374833232,81.6964356813355,258146.6881,258146.6881,258146.6881,258146.6881,258146.6881,258146.6881,258146.6881,258146.6881,49.4963679540741,34.477715611816,16.8059660034531,10.4019132573389,4949636.79540741,3447771.5611816,1680596.60034531,1040191.32573389,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,258146.6881
0.9346,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,388.785166183067,270.816323456095,132.007873619779,81.7051784108431,258201.9421,258201.9421,258201.9421,258201.9421,388.785166183067,270.816323456095,132.007873619779,81.7051784108431,258201.9421,258201.9421,258201.9421,258201.9421,258201.9421,258201.9421,258201.9421,258201.9421,49.5016647990713,34.4814052384089,16.8077644909105,10.4030264162327,4950166.47990713,3448140.52384089,1680776.44909105,1040302.64162327,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,258201.9421
0.9348,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,388.826763055388,270.845298615152,132.021997395946,81.7139202049492,258257.1961,258257.1961,258257.1961,258257.1961,388.826763055388,270.845298615152,132.021997395946,81.7139202049492,258257.1961,258257.1961,258257.1961,258257.1961,258257.1961,258257.1961,258257.1961,258257.1961,49.5069610773489,34.4850944702415,16.8095627859442,10.4041394560275,4950696.10773489,3448509.44702415,1680956.27859442,1040413.94560275,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,258257.1961
0.935,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,388.868355478131,270.874270674764,132.036119661307,81.7226610639541,258312.4501,258312.4501,258312.4501,258312.4501,388.868355478131,270.874270674764,132.036119661307,81.7226610639541,258312.4501,258312.4501,258312.4501,258312.4501,258312.4501,258312.4501,258312.4501,258312.4501,49.5122567890887,34.4887833074406,16.811360888616,10.4052523767615,4951225.67890887,3448878.33074406,1681136.0888616,1040525.23767615,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,258312.4501
0.9352,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,388.909943452725,270.903239635926,132.050240416346,81.7314009881577,258367.7041,258367.7041,258367.7041,258367.7041,388.909943452725,270.903239635926,132.050240416346,81.7314009881577,258367.7041,258367.7041,258367.7041,258367.7041,258367.7041,258367.7041,258367.7041,258367.7041,49.5175519344726,34.4924717501327,16.8131587989877,10.4063651784729,4951755.19344726,3449247.17501327,1681315.87989877,1040636.51784729,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,258367.7041
0.9354,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,388.951526980596,270.932205499631,132.064359661547,81.7401399778599,258422.9581,258422.9581,258422.9581,258422.9581,388.951526980596,270.932205499631,132.064359661547,81.7401399778599,258422.9581,258422.9581,258422.9581,258422.9581,258422.9581,258422.9581,258422.9581,258422.9581,49.5228465136821,34.4961597984444,16.8149565171208,10.4074778611999,4952284.65136821,3449615.97984444,1681495.65171208,1040747.78611999,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666666,258422.9581
0.9356,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,388.993106063171,270.961168266874,132.078477397394,81.7488780333605,258478.2121,258478.2121,258478.2121,258478.2121,388.993106063171,270.961168266874,132.078477397394,81.7488780333605,258478.2121,258478.2121,258478.2121,258478.2121,258478.2121,258478.2121,258478.2121,258478.2121,49.5281405268988,34.4998474525022,16.8167540430772,10.4085904249806,4952814.05268988,3449984.74525022,1681675.40430772,1040859.04249806,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,258478.2121
0.9358,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,389.034680701873,270.990127938646,132.092593624373,81.7576151549588,258533.4661,258533.4661,258533.4661,258533.4661,389.034680701873,270.990127938646,132.092593624373,81.7576151549588,258533.4661,258533.4661,258533.4661,258533.4661,258533.4661,258533.4661,258533.4661,258533.4661,49.5334339743043,34.5035347124325,16.8185513769183,10.4097028698532,4953343.39743043,3450353.47124325,1681855.13769183,1040970.28698532,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666666,258533.4661
0.936,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,389.076250898129,271.01908451594,132.106708342965,81.7663513429544,258588.7201,258588.7201,258588.7201,258588.7201,389.076250898129,271.01908451594,132.106708342965,81.7663513429544,258588.7201,258588.7201,258588.7201,258588.7201,258588.7201,258588.7201,258588.7201,258588.7201,49.5387268560798,34.5072215783616,16.8203485187058,10.4108151958559,4953872.68560798,3450722.15783616,1682034.85187058,1041081.51958559,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,258588.7201
0.9362,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,389.117816653362,271.048037999748,132.120821553656,81.7750865976464,258643.9741,258643.9741,258643.9741,258643.9741,389.117816653362,271.048037999748,132.120821553656,81.7750865976464,258643.9741,258643.9741,258643.9741,258643.9741,258643.9741,258643.9741,258643.9741,258643.9741,49.5440191724067,34.5109080504158,16.8221454685013,10.4119274030266,4954401.91724067,3451090.80504158,1682214.54685013,1041192.74030266,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,258643.9741
0.9364,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,389.159377968995,271.076988391061,132.134933256927,81.7838209193339,258699.2281,258699.2281,258699.2281,258699.2281,389.159377968995,271.076988391061,132.134933256927,81.7838209193339,258699.2281,258699.2281,258699.2281,258699.2281,258699.2281,258699.2281,258699.2281,258699.2281,49.5493109234662,34.5145941287213,16.8239422263661,10.4130394914035,4954931.09234662,3451459.41287214,1682394.22263661,1041303.94914035,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,258699.2281
0.9366,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,389.20093484645,271.10593569087,132.149043453263,81.7925543083158,258754.4821,258754.4821,258754.4821,258754.4821,389.20093484645,271.10593569087,132.149043453263,81.7925543083158,258754.4821,258754.4821,258754.4821,258754.4821,258754.4821,258754.4821,258754.4821,258754.4821,49.5546021094394,34.5182798134043,16.825738792362,10.4141514610246,4955460.21094394,3451827.98134043,1682573.8792362,1041415.14610246,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,258754.4821
0.9368,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,389.242487287149,271.134879900164,132.163152143145,81.8012867648908,258809.7361,258809.7361,258809.7361,258809.7361,389.242487287149,271.134879900164,132.163152143145,81.8012867648908,258809.7361,258809.7361,258809.7361,258809.7361,258809.7361,258809.7361,258809.7361,258809.7361,49.5598927305072,34.5219651045908,16.8275351665502,10.415263311928,4955989.27305072,3452196.51045908,1682753.51665502,1041526.3311928,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,258809.7361
0.937,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,389.284035292512,271.163821019935,132.177259327056,81.8100182893575,258864.9901,258864.9901,258864.9901,258864.9901,389.284035292512,271.163821019935,132.177259327056,81.8100182893575,258864.9901,258864.9901,258864.9901,258864.9901,258864.9901,258864.9901,258864.9901,258864.9901,49.5651827868505,34.5256500024069,16.8293313489922,10.4163750441517,4956518.27868505,3452565.00024069,1682933.13489922,1041637.50441517,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,258864.9901
0.9372,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,389.32557886396,271.19275905117,132.191365005477,81.8187488820143,258920.2441,258920.2441,258920.2441,258920.2441,389.32557886396,271.19275905117,132.191365005477,81.8187488820143,258920.2441,258920.2441,258920.2441,258920.2441,258920.2441,258920.2441,258920.2441,258920.2441,49.5704722786502,34.5293345069784,16.8311273397494,10.4174866577337,4957047.22786502,3452933.45069784,1683112.73397494,1041748.66577337,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,258920.2441
0.9374,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,389.367118002911,271.221693994858,132.205469178892,81.8274785431595,258975.4981,258975.4981,258975.4981,258975.4981,389.367118002911,271.221693994858,132.205469178892,81.8274785431595,258975.4981,258975.4981,258975.4981,258975.4981,258975.4981,258975.4981,258975.4981,258975.4981,49.5757612060869,34.5330186184312,16.8329231388831,10.4185981527119,4957576.12060869,3453301.86184312,1683292.31388831,1041859.81527119,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,258975.4981
0.9376,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,389.408652710785,271.250625851988,132.219571847782,81.8362072730912,259030.7521,259030.7521,259030.7521,259030.7521,389.408652710785,271.250625851988,132.219571847782,81.8362072730912,259030.7521,259030.7521,259030.7521,259030.7521,259030.7521,259030.7521,259030.7521,259030.7521,49.5810495693413,34.5367023368913,16.8347187464548,10.4197095291243,4958104.95693413,3453670.23368913,1683471.87464548,1041970.95291243,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,259030.7521
0.9378,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,389.450182988998,271.279554623546,132.233673012627,81.8449350721073,259086.0061,259086.0061,259086.0061,259086.0061,389.450182988998,271.279554623546,132.233673012627,81.8449350721073,259086.0061,259086.0061,259086.0061,259086.0061,259086.0061,259086.0061,259086.0061,259086.0061,49.5863373685938,34.5403856624842,16.8365141625256,10.4208207870089,4958633.73685938,3454038.56624842,1683651.41625256,1042082.07870089,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,259086.0061
0.938,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,389.491708838968,271.308480310521,132.24777267391,81.8536619405055,259141.2601,259141.2601,259141.2601,259141.2601,389.491708838968,271.308480310521,132.24777267391,81.8536619405055,259141.2601,259141.2601,259141.2601,259141.2601,259141.2601,259141.2601,259141.2601,259141.2601,49.5916246040249,34.5440685953356,16.8383093871568,10.4219319264035,4959162.46040248,3454406.85953356,1683830.93871568,1042193.19264035,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,259141.2601
0.9382,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,389.533230262112,271.337402913897,132.26187083211,81.8623878785836,259196.5141,259196.5141,259196.5141,259196.5141,389.533230262112,271.337402913897,132.26187083211,81.8623878785836,259196.5141,259196.5141,259196.5141,259196.5141,259196.5141,259196.5141,259196.5141,259196.5141,49.5969112758148,34.5477511355712,16.8401044204096,10.4230429473461,4959691.12758148,3454775.11355712,1684010.44204096,1042304.29473461,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666666,259196.5141
0.9384,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,389.574747259843,271.366322434663,132.275967487709,81.871112886639,259251.7681,259251.7681,259251.7681,259251.7681,389.574747259843,271.366322434663,132.275967487709,81.871112886639,259251.7681,259251.7681,259251.7681,259251.7681,259251.7681,259251.7681,259251.7681,259251.7681,49.6021973841439,34.5514332833165,16.8418992623454,10.4241538498745,4960219.73841439,3455143.32833165,1684189.92623454,1042415.38498745,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,259251.7681
0.9386,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,389.616259833578,271.395238873802,132.290062641187,81.8798369649689,259307.0221,259307.0221,259307.0221,259307.0221,389.616259833578,271.395238873802,132.290062641187,81.8798369649689,259307.0221,259307.0221,259307.0221,259307.0221,259307.0221,259307.0221,259307.0221,259307.0221,49.6074829291922,34.555115038697,16.843693913025,10.4252646340266,4960748.29291922,3455511.5038697,1684369.3913025,1042526.46340266,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,259307.0221
0.9388,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,389.65776798473,271.424152232299,132.304156293023,81.8885601138706,259362.2761,259362.2761,259362.2761,259362.2761,389.65776798473,271.424152232299,132.304156293023,81.8885601138706,259362.2761,259362.2761,259362.2761,259362.2761,259362.2761,259362.2761,259362.2761,259362.2761,49.6127679111398,34.558796401838,16.8454883725099,10.4263752998403,4961276.79111398,3455879.6401838,1684548.83725099,1042637.52998403,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,259362.2761
0.939,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,389.699271714713,271.45306251114,132.318248443699,81.897282333641,259417.5301,259417.5301,259417.5301,259417.5301,389.699271714713,271.45306251114,132.318248443699,81.897282333641,259417.5301,259417.5301,259417.5301,259417.5301,259417.5301,259417.5301,259417.5301,259417.5301,49.6180523301665,34.562477372865,16.8472826408609,10.4274858473532,4961805.23301665,3456247.7372865,1684728.26408609,1042748.58473532,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,259417.5301
0.9392,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,389.740771024938,271.481969711308,132.332339093693,81.906003624577,259472.7841,259472.7841,259472.7841,259472.7841,389.740771024938,271.481969711308,132.332339093693,81.906003624577,259472.7841,259472.7841,259472.7841,259472.7841,259472.7841,259472.7841,259472.7841,259472.7841,49.6233361864523,34.5661579519031,16.8490767181393,10.4285962766033,4962333.61864523,3456615.79519031,1684907.67181393,1042859.62766033,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,259472.7841
0.9394,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,389.782265916817,271.510873833786,132.346428243484,81.9147239869752,259528.0381,259528.0381,259528.0381,259528.0381,389.782265916817,271.510873833786,132.346428243484,81.9147239869752,259528.0381,259528.0381,259528.0381,259528.0381,259528.0381,259528.0381,259528.0381,259528.0381,49.6286194801769,34.5698381390776,16.8508706044059,10.4297065876283,4962861.94801769,3456983.81390776,1685087.06044059,1042970.65876283,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666666,259528.0381
0.9396,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,389.823756391762,271.539774879558,132.360515893553,81.9234434211322,259583.2921,259583.2921,259583.2921,259583.2921,389.823756391762,271.539774879558,132.360515893553,81.9234434211322,259583.2921,259583.2921,259583.2921,259583.2921,259583.2921,259583.2921,259583.2921,259583.2921,49.6339022115198,34.5735179345136,16.8526642997218,10.4308167804659,4963390.22115198,3457351.79345136,1685266.42997218,1043081.67804659,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666666,259583.2921
0.9398,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,389.865242451183,271.568672849604,132.374602044377,81.9321619273442,259638.5461,259638.5461,259638.5461,259638.5461,389.865242451183,271.568672849604,132.374602044377,81.9321619273442,259638.5461,259638.5461,259638.5461,259638.5461,259638.5461,259638.5461,259638.5461,259638.5461,49.6391843806608,34.5771973383362,16.8544578041481,10.4319268551539,4963918.43806608,3457719.73383362,1685445.78041481,1043192.68551539,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666666,259638.5461
0.94,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,389.906724096489,271.597567744908,132.388686696435,81.9408795059076,259693.8001,259693.8001,259693.8001,259693.8001,389.906724096489,271.597567744908,132.388686696435,81.9408795059076,259693.8001,259693.8001,259693.8001,259693.8001,259693.8001,259693.8001,259693.8001,259693.8001,49.6444659877792,34.5808763506704,16.8562511177455,10.4330368117301,4964446.59877792,3458087.63506704,1685625.11177455,1043303.68117301,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666666,259693.8001
0.9402,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,389.948201329088,271.62645956645,132.402769850205,81.9495961571183,259749.0541,259749.0541,259749.0541,259749.0541,389.948201329088,271.62645956645,132.402769850205,81.9495961571183,259749.0541,259749.0541,259749.0541,259749.0541,259749.0541,259749.0541,259749.0541,259749.0541,49.6497470330543,34.5845549716411,16.858044240575,10.434146650232,4964974.70330543,3458455.49716411,1685804.4240575,1043414.6650232,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,259749.0541
0.9404,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,389.989674150389,271.655348315212,132.416851506166,81.9583118812722,259804.3081,259804.3081,259804.3081,259804.3081,389.989674150389,271.655348315212,132.416851506166,81.9583118812722,259804.3081,259804.3081,259804.3081,259804.3081,259804.3081,259804.3081,259804.3081,259804.3081,49.6550275166655,34.5882332013732,16.8598371726975,10.4352563706973,4965502.75166655,3458823.32013733,1685983.71726975,1043525.63706973,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,259804.3081
0.9406,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,390.031142561798,271.684233992173,132.430931664796,81.9670266786651,259859.5621,259859.5621,259859.5621,259859.5621,390.031142561798,271.684233992173,132.430931664796,81.9670266786651,259859.5621,259859.5621,259859.5621,259859.5621,259859.5621,259859.5621,259859.5621,259859.5621,49.6603074387919,34.5919110399916,16.8616299141738,10.4363659731638,4966030.74387919,3459191.10399916,1686162.99141738,1043636.59731638,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,259859.5621
0.9408,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,390.072606564723,271.713116598313,132.445010326571,81.9757405495925,259914.8161,259914.8161,259914.8161,259914.8161,390.072606564723,271.713116598313,132.445010326571,81.9757405495925,259914.8161,259914.8161,259914.8161,259914.8161,259914.8161,259914.8161,259914.8161,259914.8161,49.6655867996127,34.5955884876208,16.8634224650647,10.4374754576691,4966558.67996127,3459558.84876208,1686342.24650647,1043747.54576691,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,259914.8161
0.941,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,390.114066160569,271.741996134611,132.459087491969,81.9844534943498,259970.0701,259970.0701,259970.0701,259970.0701,390.114066160569,271.741996134611,132.459087491969,81.9844534943498,259970.0701,259970.0701,259970.0701,259970.0701,259970.0701,259970.0701,259970.0701,259970.0701,49.6708655993066,34.5992655443856,16.865214825431,10.4385848242507,4967086.55993066,3459926.55443856,1686521.4825431,1043858.48242507,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,259970.0701
0.9412,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,390.155521350741,271.770872602046,132.473163161468,81.9931655132324,260025.3241,260025.3241,260025.3241,260025.3241,390.155521350741,271.770872602046,132.473163161468,81.9931655132324,260025.3241,260025.3241,260025.3241,260025.3241,260025.3241,260025.3241,260025.3241,260025.3241,49.6761438380528,34.6029422104107,16.8670069953334,10.4396940729463,4967614.38380528,3460294.22104107,1686700.69953334,1043969.40729463,0.210741414242203,0.434329759166758,1.82797222222222,4.77166666666666,260025.3241
0.9414,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,390.196972136643,271.799746001596,132.487237335543,82.0018766065352,260080.5781,260080.5781,260080.5781,260080.5781,390.196972136643,271.799746001596,132.487237335543,82.0018766065352,260080.5781,260080.5781,260080.5781,260080.5781,260080.5781,260080.5781,260080.5781,260080.5781,49.6814215160298,34.6066184858205,16.8687989748326,10.4408032037934,4968142.15160298,3460661.84858205,1686879.89748326,1044080.32037934,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,260080.5781
0.9416,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,390.238418519678,271.828616334238,132.501310014672,82.0105867745533,260135.8321,260135.8321,260135.8321,260135.8321,390.238418519678,271.828616334238,132.501310014672,82.0105867745533,260135.8321,260135.8321,260135.8321,260135.8321,260135.8321,260135.8321,260135.8321,260135.8321,49.6866986334165,34.6102943707395,16.8705907639893,10.4419122168296,4968669.86334165,3461029.43707395,1687059.07639893,1044191.22168296,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,260135.8321
0.9418,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,390.27986050125,271.857483600951,132.51538119933,82.0192960175815,260191.0861,260191.0861,260191.0861,260191.0861,390.27986050125,271.857483600951,132.51538119933,82.0192960175815,260191.0861,260191.0861,260191.0861,260191.0861,260191.0861,260191.0861,260191.0861,260191.0861,49.6919751903914,34.6139698652922,16.8723823628642,10.4430211120924,4969197.51903914,3461396.98652922,1687238.23628642,1044302.11120924,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666666,260191.0861
