"time","Adder1.Adder1.AND.G2.x","Adder1.Adder1.AND.G2.y","Adder1.Adder1.XOR.G2.x","Adder1.Adder1.XOR.G2.y","Adder1.Adder2.AND.G2.x","Adder1.Adder2.AND.G2.y","Adder1.Adder2.XOR.G2.x","Adder1.Adder2.XOR.G2.y","Counter.FF1.RS1.TD1.x","Counter.FF1.RS2.TD1.x","Counter.FF2.RS1.TD1.x","Counter.FF2.RS2.TD1.x","Counter.FF3.RS1.TD1.x","Counter.FF3.RS2.TD1.x"
3.372,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.374,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.376,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.378,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.38,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.382,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.384,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.386,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.388,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.39,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.392,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.394,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.396,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.398,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.4,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.402,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.404,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.406,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.408,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.41,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.412,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.414,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.416,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.418,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.42,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.422,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.424,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.426,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.428,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.43,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.432,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.434,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.436,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.438,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.44,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.442,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.444,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.446,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.448,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.45,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.452,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.454,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.456,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.458,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.46,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.462,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.464,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.466,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.468,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.47,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.472,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.474,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.476,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.478,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.48,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.482,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.484,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.486,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.488,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.49,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.492,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.494,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.496,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.498,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.5,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.5,3,3,4,4,3,4,4,3,3,3,3,3,4,4
3.501,3,3,4,4,3,4,4,3,3,3,3,3,4,4
3.501,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.502,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.504,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.506,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.508,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.51,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.512,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.514,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.516,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.518,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.52,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.522,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.524,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.526,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.528,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.53,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.532,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.534,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.536,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.538,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.54,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.542,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.544,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.546,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.548,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.55,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.552,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.554,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.556,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.558,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.56,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.562,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.564,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.566,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.568,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.57,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.572,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.574,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.576,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.578,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.58,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.582,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.584,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.586,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.588,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.59,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.592,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.594,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.596,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.598,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.6,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.602,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.604,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.606,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.608,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.61,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.612,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.614,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.616,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.618,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.62,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.622,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.624,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.626,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.628,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.63,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.632,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.634,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.636,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.638,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.64,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.642,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.644,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.646,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.648,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.65,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.652,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.654,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.656,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.658,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.66,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.662,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.664,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.666,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.668,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.67,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.672,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.674,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.676,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.678,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.68,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.682,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.684,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.686,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.688,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.69,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.692,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.694,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.696,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.698,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.7,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.702,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.704,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.706,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.708,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.71,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.712,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.714,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.716,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.718,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.72,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.722,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.724,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.726,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.728,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.73,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.732,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.734,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.736,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.738,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.74,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.742,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.744,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.746,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.748,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.75,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.752,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.754,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.756,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.758,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.76,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.762,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.764,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.766,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.768,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.77,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.772,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.774,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.776,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.778,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.78,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.782,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.784,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.786,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.788,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.79,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.792,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.794,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.796,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.798,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.8,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.802,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.804,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.806,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.808,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.81,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.812,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.814,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.816,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.818,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.82,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.822,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.824,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.826,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.828,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.83,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.832,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.834,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.836,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.838,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.84,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.842,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.844,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.846,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.848,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.85,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.852,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.854,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.856,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.858,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.86,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.862,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.864,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.866,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.868,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.87,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.872,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.874,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.876,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.878,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.88,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.882,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.884,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.886,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.888,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.89,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.892,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.894,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.896,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.898,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.9,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.902,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.904,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.906,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.908,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.91,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.912,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.914,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.916,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.918,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.92,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.922,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.924,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.926,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.928,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.93,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.932,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.934,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.936,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.938,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.94,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.942,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.944,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.946,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.948,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.95,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.952,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.954,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.956,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.958,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.96,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.962,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.964,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.966,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.968,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.97,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.972,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.974,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.976,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.978,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.98,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.982,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.984,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.986,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.988,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.99,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.992,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.994,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.996,3,3,4,4,3,3,4,4,3,3,3,3,4,4
3.998,3,3,4,4,3,3,4,4,3,3,3,3,4,4
4,3,3,4,4,3,3,4,4,3,3,3,3,4,4
4,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.001000000002,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.001000000002,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.002,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.004,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.006,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.008,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.01,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.012,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.014,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.016,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.018,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.02,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.022,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.024,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.026,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.028,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.03,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.032,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.034,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.036,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.038,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.04,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.042,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.044,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.046,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.048,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.05,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.052,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.054,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.056,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.058,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.06,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.062,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.064,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.066,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.068,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.07,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.072,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.074,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.076,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.078,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.08,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.082,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.084,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.086,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.088,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.09,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.092,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.094,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.096,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.098,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.1,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.102,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.104,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.106,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.108,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.11,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.112,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.114,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.116,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.118,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.12,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.122,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.124,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.126,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.128,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.13,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.132,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.134,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.136,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.138,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.14,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.142,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.144,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.146,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.148,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.15,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.152,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.154,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.156,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.158,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.16,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.162,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.164,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.166,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.168,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.17,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.172,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.174,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.176,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.178,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.18,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.182,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.184,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.186,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.188,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.19,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.192,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.194,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.196,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.198,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.2,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.202,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.204,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.206,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.208,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.21,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.212,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.214,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.216,3,3,4,4,3,3,4,4,3,4,3,3,4,4
